2025-12-29T07:50:30.000000000Z [inf]  Starting Container
2025-12-29T07:50:51.415822977Z [err]  2025-12-29 07:50:44,096 - server - INFO - ✅ Connection libraries pre-warmed (websockets, httpx, ElevenLabs, Soniox)
2025-12-29T07:50:51.415826933Z [err]  2025-12-29 07:50:44,257 - server - INFO - ✅ QC enhanced router loaded
2025-12-29T07:50:51.415831165Z [err]  2025-12-29 07:50:44,104 - server - INFO - ✅ QC enhanced router loaded
2025-12-29T07:50:51.415834968Z [err]  2025-12-29 07:50:44,267 - server - INFO - ✅ CRM router loaded
2025-12-29T07:50:51.415838303Z [err]  2025-12-29 07:50:44,107 - server - INFO - ✅ QC enhanced router loaded
2025-12-29T07:50:51.415842066Z [err]  2025-12-29 07:50:44,268 - server - INFO - ✅ CRM router loaded
2025-12-29T07:50:51.415845508Z [err]  2025-12-29 07:50:44,115 - server - INFO - ✅ QC enhanced router loaded
2025-12-29T07:50:51.415849533Z [err]  2025-12-29 07:50:44,272 - server - INFO - ✅ CRM router loaded
2025-12-29T07:50:51.415852717Z [err]  2025-12-29 07:50:44,142 - server - INFO - ✅ QC agent router loaded
2025-12-29T07:50:51.415857472Z [err]  2025-12-29 07:50:44,278 - server - INFO - ✅ QC test router loaded
2025-12-29T07:50:51.415860316Z [err]  2025-12-29 07:50:44,147 - server - INFO - ✅ QC agent router loaded
2025-12-29T07:50:51.415864416Z [err]  2025-12-29 07:50:44,279 - server - INFO - ✅ QC test router loaded
2025-12-29T07:50:51.415866823Z [err]  2025-12-29 07:50:44,149 - server - INFO - ✅ QC agent router loaded
2025-12-29T07:50:51.415871711Z [err]  2025-12-29 07:50:44,279 - server - INFO - ✅ QC test router loaded
2025-12-29T07:50:51.415874893Z [err]  2025-12-29 07:50:44,164 - server - INFO - ✅ QC learning router loaded
2025-12-29T07:50:51.415882056Z [err]  2025-12-29 07:50:44,165 - server - INFO - ✅ QC learning router loaded
2025-12-29T07:50:51.415888148Z [err]  2025-12-29 07:50:44,167 - server - INFO - ✅ QC learning router loaded
2025-12-29T07:50:51.415894354Z [err]  2025-12-29 07:50:44,204 - server - INFO - ✅ CORS configured for origins: ['https://app.li-ai.org', 'https://li-ai.org']
2025-12-29T07:50:51.416605474Z [err]  [2025-12-29 07:50:44 +0000] [6] [INFO] Waiting for application startup.
2025-12-29T07:50:51.416612807Z [err]  [2025-12-29 07:50:44 +0000] [4] [INFO] Started server process [4]
2025-12-29T07:50:51.416613331Z [err]  2025-12-29 07:50:44,294 - server - INFO - ✅ QC agent router loaded
2025-12-29T07:50:51.416618821Z [err]  [2025-12-29 07:50:44 +0000] [4] [INFO] Waiting for application startup.
2025-12-29T07:50:51.416624459Z [err]  [2025-12-29 07:50:44 +0000] [3] [INFO] Started server process [3]
2025-12-29T07:50:51.416624973Z [err]  2025-12-29 07:50:44,295 - server - INFO - ✅ Agent test router loaded
2025-12-29T07:50:51.416630248Z [err]  [2025-12-29 07:50:44 +0000] [3] [INFO] Waiting for application startup.
2025-12-29T07:50:51.416633173Z [err]  2025-12-29 07:50:44,295 - server - INFO - ✅ Agent test router loaded
2025-12-29T07:50:51.416636378Z [err]  2025-12-29 07:50:44,346 - server - INFO - 🎵 Pre-generating comfort noise file on startup (5 minutes for seamless loops)...
2025-12-29T07:50:51.416641043Z [err]  2025-12-29 07:50:44,297 - server - INFO - ✅ Agent test router loaded
2025-12-29T07:50:51.416647050Z [err]  2025-12-29 07:50:44,305 - server - INFO - ✅ Director Studio router loaded
2025-12-29T07:50:51.416653625Z [err]  2025-12-29 07:50:44,305 - server - INFO - ✅ QC agents orchestrator loaded
2025-12-29T07:50:51.416661188Z [err]  2025-12-29 07:50:44,306 - server - INFO - ✅ Director Studio router loaded
2025-12-29T07:50:51.416667245Z [err]  2025-12-29 07:50:44,306 - server - INFO - ✅ QC agents orchestrator loaded
2025-12-29T07:50:51.416673106Z [err]  2025-12-29 07:50:44,306 - server - INFO - ✅ Director Studio router loaded
2025-12-29T07:50:51.416679420Z [err]  2025-12-29 07:50:44,306 - server - INFO - ✅ QC agents orchestrator loaded
2025-12-29T07:50:51.416686035Z [err]  2025-12-29 07:50:44,311 - server - INFO - ✅ QC learning router loaded
2025-12-29T07:50:51.416692672Z [err]  [2025-12-29 07:50:44 +0000] [6] [INFO] Started server process [6]
2025-12-29T07:50:51.417379862Z [err]  2025-12-29 07:50:44,346 - server - INFO - 🎵 Pre-generating comfort noise file on startup (5 minutes for seamless loops)...
2025-12-29T07:50:51.417384749Z [err]  2025-12-29 07:50:44,348 - server - INFO - 🎵 Pre-generating comfort noise file on startup (5 minutes for seamless loops)...
2025-12-29T07:50:51.417389308Z [err]  2025-12-29 07:50:44,412 - server - INFO - ✅ CRM router loaded
2025-12-29T07:50:51.417395115Z [err]  2025-12-29 07:50:44,417 - server - INFO - ✅ QC test router loaded
2025-12-29T07:50:51.417401145Z [err]  2025-12-29 07:50:44,429 - server - INFO - ✅ Agent test router loaded
2025-12-29T07:50:51.417406979Z [err]  2025-12-29 07:50:44,435 - server - INFO - ✅ Director Studio router loaded
2025-12-29T07:50:51.417413044Z [err]  2025-12-29 07:50:44,435 - server - INFO - ✅ QC agents orchestrator loaded
2025-12-29T07:50:51.417418989Z [err]  [2025-12-29 07:50:44 +0000] [5] [INFO] Started server process [5]
2025-12-29T07:50:51.417425510Z [err]  [2025-12-29 07:50:44 +0000] [5] [INFO] Waiting for application startup.
2025-12-29T07:50:51.417431710Z [err]  2025-12-29 07:50:44,454 - server - INFO - 🎵 Pre-generating comfort noise file on startup (5 minutes for seamless loops)...
2025-12-29T07:50:52.282274194Z [err]  2025-12-29 07:50:52,279 - comfort_noise - INFO - Generated continuous comfort noise: /tmp/comfort_noise_continuous.mp3 (300s, white=-83dB, hum=-93dB)
2025-12-29T07:50:52.282278219Z [err]  2025-12-29 07:50:52,279 - comfort_noise - INFO - Generated continuous comfort noise: /tmp/comfort_noise_continuous.mp3 (300s, white=-83dB, hum=-93dB)
2025-12-29T07:50:52.282281981Z [err]  2025-12-29 07:50:52,279 - comfort_noise - INFO - Generated continuous comfort noise: /tmp/comfort_noise_continuous.mp3 (300s, white=-83dB, hum=-93dB)
2025-12-29T07:50:52.282286298Z [err]  2025-12-29 07:50:52,279 - comfort_noise - INFO - Generated continuous comfort noise: /tmp/comfort_noise_continuous.mp3 (300s, white=-83dB, hum=-93dB)
2025-12-29T07:50:52.282290596Z [err]  2025-12-29 07:50:52,279 - server - INFO - ✅ Comfort noise MP3 ready for immediate use
2025-12-29T07:50:52.282294444Z [err]  2025-12-29 07:50:52,279 - server - INFO - 🎵 Pre-warming mulaw comfort noise for WebSocket streaming...
2025-12-29T07:50:52.282298383Z [err]  2025-12-29 07:50:52,279 - comfort_noise - INFO - 🎵 Loading mulaw comfort noise for WebSocket mixing...
2025-12-29T07:50:52.283405432Z [err]  2025-12-29 07:50:52,282 - server - INFO - ✅ Comfort noise MP3 ready for immediate use
2025-12-29T07:50:52.283411260Z [err]  2025-12-29 07:50:52,282 - server - INFO - 🎵 Pre-warming mulaw comfort noise for WebSocket streaming...
2025-12-29T07:50:52.283415417Z [err]  2025-12-29 07:50:52,282 - comfort_noise - INFO - 🎵 Loading mulaw comfort noise for WebSocket mixing...
2025-12-29T07:50:52.283418995Z [err]  2025-12-29 07:50:52,282 - server - INFO - ✅ Comfort noise MP3 ready for immediate use
2025-12-29T07:50:52.283422779Z [err]  2025-12-29 07:50:52,282 - server - INFO - 🎵 Pre-warming mulaw comfort noise for WebSocket streaming...
2025-12-29T07:50:52.283427370Z [err]  2025-12-29 07:50:52,282 - comfort_noise - INFO - 🎵 Loading mulaw comfort noise for WebSocket mixing...
2025-12-29T07:50:52.284519649Z [err]  2025-12-29 07:50:52,283 - server - INFO - ✅ Comfort noise MP3 ready for immediate use
2025-12-29T07:50:52.284525335Z [err]  2025-12-29 07:50:52,283 - server - INFO - 🎵 Pre-warming mulaw comfort noise for WebSocket streaming...
2025-12-29T07:50:52.284529561Z [err]  2025-12-29 07:50:52,283 - comfort_noise - INFO - 🎵 Loading mulaw comfort noise for WebSocket mixing...
2025-12-29T07:50:52.998084643Z [err]  2025-12-29 07:50:52,989 - comfort_noise - INFO - ✅ Generated comfort noise sample: 30s (white=-83dB, hum=-93dB)
2025-12-29T07:50:52.998088723Z [err]  2025-12-29 07:50:52,990 - comfort_noise - INFO - ✅ Generated comfort noise sample: 30s (white=-83dB, hum=-93dB)
2025-12-29T07:50:53.003739046Z [err]  2025-12-29 07:50:53,002 - comfort_noise - INFO - ✅ Generated comfort noise sample: 30s (white=-83dB, hum=-93dB)
2025-12-29T07:50:53.028310948Z [err]  2025-12-29 07:50:53,027 - comfort_noise - INFO - ✅ Generated comfort noise sample: 30s (white=-83dB, hum=-93dB)
2025-12-29T07:50:53.076539128Z [err]  2025-12-29 07:50:53,072 - comfort_noise - INFO - ✅ Generated mulaw comfort noise: 240000 bytes
2025-12-29T07:50:53.076548634Z [err]  2025-12-29 07:50:53,072 - server - INFO - ✅ Mulaw comfort noise ready (240000 bytes)
2025-12-29T07:50:53.076555230Z [err]  [2025-12-29 07:50:53 +0000] [6] [INFO] Application startup complete.
2025-12-29T07:50:53.076561891Z [err]  2025-12-29 07:50:53,074 - comfort_noise - INFO - ✅ Generated mulaw comfort noise: 240000 bytes
2025-12-29T07:50:53.076567945Z [err]  2025-12-29 07:50:53,074 - server - INFO - ✅ Mulaw comfort noise ready (240000 bytes)
2025-12-29T07:50:53.076574468Z [err]  [2025-12-29 07:50:53 +0000] [5] [INFO] Application startup complete.
2025-12-29T07:50:53.088440417Z [err]  2025-12-29 07:50:53,081 - comfort_noise - INFO - ✅ Generated mulaw comfort noise: 240000 bytes
2025-12-29T07:50:53.088448100Z [err]  2025-12-29 07:50:53,082 - server - INFO - ✅ Mulaw comfort noise ready (240000 bytes)
2025-12-29T07:50:53.088454861Z [err]  [2025-12-29 07:50:53 +0000] [4] [INFO] Application startup complete.
2025-12-29T07:50:53.112264459Z [err]  2025-12-29 07:50:53,110 - comfort_noise - INFO - ✅ Generated mulaw comfort noise: 240000 bytes
2025-12-29T07:50:53.112270756Z [err]  2025-12-29 07:50:53,110 - server - INFO - ✅ Mulaw comfort noise ready (240000 bytes)
2025-12-29T07:50:53.112280665Z [err]  [2025-12-29 07:50:53 +0000] [3] [INFO] Application startup complete.
2025-12-29T07:54:33.319822342Z [inf]  100.64.0.2:62234 - "POST /api/auth/login HTTP/1.1" 200
2025-12-29T07:54:33.319881054Z [inf]  100.64.0.2:62234 - "POST /api/auth/logout HTTP/1.1" 401
2025-12-29T07:54:33.319885985Z [inf]  100.64.0.3:13270 - "OPTIONS /api/auth/login HTTP/1.1" 200
2025-12-29T07:54:34.137177986Z [inf]  100.64.0.2:62234 - "GET /api/agents HTTP/1.1" 200
2025-12-29T07:54:37.583138542Z [inf]  100.64.0.2:62234 - "GET /api/agents HTTP/1.1" 200
2025-12-29T07:54:57.581654250Z [inf]  100.64.0.3:13270 - "OPTIONS /api/telnyx/call/outbound HTTP/1.1" 200
2025-12-29T07:54:57.581660356Z [err]  2025-12-29 07:54:57,347 - server - INFO - 🌐 Created WebSocket stream URL: wss://api.li-ai.org/api/telnyx/audio-stream
2025-12-29T07:54:57.581664839Z [err]  2025-12-29 07:54:57,437 - key_encryption - WARNING - Failed to decrypt key, assuming unencrypted: 
2025-12-29T07:54:57.581668769Z [err]  2025-12-29 07:54:57,524 - key_encryption - WARNING - Failed to decrypt key, assuming unencrypted: 
2025-12-29T07:54:57.581674330Z [err]  2025-12-29 07:54:57,546 - telnyx_service - INFO - Telnyx service initialized with connection: 2777245537294877821
2025-12-29T07:54:57.581678612Z [err]  2025-12-29 07:54:57,546 - telnyx_service - INFO - 📞 Initiating outbound call from +14048000152 to +17708336397
2025-12-29T07:54:57.581682536Z [err]  2025-12-29 07:54:57,546 - telnyx_service - INFO - 🤖 Enabling AMD (premium mode)
2025-12-29T07:54:57.581686559Z [err]  2025-12-29 07:54:57,546 - telnyx_service - INFO - 🌐 Adding streaming parameters: wss://api.li-ai.org/api/telnyx/audio-stream
2025-12-29T07:54:58.593409005Z [err]  2025-12-29 07:54:58,591 - httpx - INFO - HTTP Request: POST https://api.telnyx.com/v2/calls "HTTP/1.1 200 OK"
2025-12-29T07:54:58.594779046Z [err]  2025-12-29 07:54:58,594 - telnyx_service - INFO - ✅ Call initiated: v3:UX7ShNGEwaOZRmnXsRJumiwvbbuQ3f1Zj5Fkqjptf-ffByv9BG_jfA
2025-12-29T07:54:58.701450442Z [err]  2025-12-29 07:54:58,697 - server - INFO - 📝 Created call log: v3:UX7ShNGEwaOZRmnXsRJumiwvbbuQ3f1Zj5Fkqjptf-ffByv9BG_jfA
2025-12-29T07:54:58.701454852Z [err]  2025-12-29 07:54:58,697 - server - INFO - 🔍 DEBUG Call Initiated Webhook (UI Trigger): url='https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', active=True, should_fire=True
2025-12-29T07:54:58.701458788Z [err]  2025-12-29 07:54:58,697 - server - INFO - 🔍 DEBUG Agent Settings Webhook Context: {'temperature': 0.2, 'max_tokens': 500, 'tts_speed': 1, 'llm_provider': 'grok', 'tts_provider': 'elevenlabs', 'stt_provider': 'soniox', 'enable_comfort_noise': True, 'dead_air_settings': {'silence_timeout_normal': 7, 'silence_timeout_hold_on': 25, 'max_checkins_before_disconnect': 2, 'max_call_duration': 1500, 'checkin_message': 'Are you still there?'}, 'voicemail_detection': {'enabled': True, 'use_telnyx_amd': True, 'telnyx_amd_mode': 'premium', 'use_llm_detection': True, 'disconnect_on_detection': True}, 'deepgram_settings': {'endpointing': 500, 'vad_turnoff': 250, 'utterance_end_ms': 1000, 'interim_results': True, 'smart_format': True}, 'elevenlabs_settings': {'voice_id': 'J5iaaqzR5zn6HFG4jV3b', 'model': 'eleven_turbo_v2_5', 'stability': 0.6, 'similarity_boost': 0.65, 'style': 0.2, 'speed': 1.1, 'use_speaker_boost': True, 'enable_normalization': True, 'enable_ssml_parsing': True}, 'hume_settings': {'voice_name': 'e7af7ed6-3381-48aa-ab97-49485007470b', 'description': 'warm and friendly', 'speed': 1}, 'sesame_settings': {'speaker_id': 0, 'output_format': 'wav'}, 'melo_settings': {'voice': 'EN-US', 'speed': 1.2, 'clone_wav': None}, 'dia_settings': {'voice': 'S1', 'speed': 1, 'response_format': 'wav'}, 'kokoro_settings': {'voice': 'af_bella', 'speed': 1, 'response_format': 'mp3'}, 'chattts_settings': {'voice': 'female_1', 'speed': 1, 'temperature': 0.3, 'response_format': 'wav'}, 'assemblyai_settings': {'sample_rate': 8000, 'word_boost': [], 'enable_extra_session_information': True, 'disable_partial_transcripts': False, 'threshold': 0, 'end_of_turn_confidence_threshold': 0.8, 'min_end_of_turn_silence_when_confident': 500, 'max_turn_silence': 2000}, 'soniox_settings': {'model': 'stt-rt-v3', 'sample_rate': 8000, 'audio_format': 'mulaw', 'num_channels': 1, 'enable_endpoint_detection': True, 'enable_speaker_diarization': False, 'language_hints': ['en'], 'context': ''}, 'post_call_webhook_url': 'https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', 'post_call_webhook_active': True, 'call_started_webhook_url': 'https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', 'call_started_webhook_active': True}
2025-12-29T07:54:58.702537900Z [err]  2025-12-29 07:54:58,697 - server - INFO - 🔍 DEBUG Call Initiated Webhook: url='https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', active=True, should_fire=True
2025-12-29T07:54:58.702544414Z [err]  2025-12-29 07:54:58,697 - server - INFO - 📤 Sending call-initiated webhook to: https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b
2025-12-29T07:54:58.731818116Z [err]  2025-12-29 07:54:58,730 - redis_service - INFO - 📦 Stored call data in Redis: v3:UX7ShNGEwaOZRmnXsRJumiwvbbuQ3f1Zj5Fkqjptf-ffByv9BG_jfA (TTL: 3600s)
2025-12-29T07:54:58.731823809Z [err]  2025-12-29 07:54:58,730 - server - INFO - 📦 Call data stored in Redis and memory
2025-12-29T07:54:58.731830537Z [err]  2025-12-29 07:54:58,730 - server - INFO - 📞 Outbound call initiated: v3:UX7ShNGEwaOZRmnXsRJumiwvbbuQ3f1Zj5Fkqjptf-ffByv9BG_jfA
2025-12-29T07:54:58.731837202Z [inf]  100.64.0.4:55122 - "POST /api/telnyx/call/outbound HTTP/1.1" 200
2025-12-29T07:54:58.924072362Z [err]  2025-12-29 07:54:58,917 - server - INFO - 🔌🔌🔌 WEBSOCKET CONNECTION ATTEMPT
2025-12-29T07:54:58.924081065Z [err]  2025-12-29 07:54:58,917 - server - INFO -    Client: Address(host='100.64.0.5', port=10288)
2025-12-29T07:54:58.924087952Z [err]  2025-12-29 07:54:58,917 - server - INFO -    Headers: {'host': 'api.li-ai.org', 'user-agent': 'telnyx-websocket', 'connection': 'Upgrade', 'sec-websocket-key': 'z9QMEPrinu7NvtYr1WWXKA==', 'sec-websocket-version': '13', 'upgrade': 'websocket', 'x-forwarded-for': '192.76.120.151', 'x-forwarded-host': 'api.li-ai.org', 'x-forwarded-proto': 'https', 'x-railway-edge': 'railway/us-west2', 'x-railway-request-id': 'YovVkpSTR5ejx7Ri0_TJvA', 'x-real-ip': '192.76.120.151', 'x-request-start': '1766994898684', 'accept-encoding': 'gzip'}
2025-12-29T07:54:58.924107562Z [err]  2025-12-29 07:54:58,917 - server - INFO -    Path: /api/telnyx/audio-stream
2025-12-29T07:54:58.924114717Z [err]  2025-12-29 07:54:58,917 - server - INFO - 🔌 Incoming Telnyx WebSocket connection
2025-12-29T07:54:58.924120752Z [err]  [2025-12-29 07:54:58 +0000] [3] [INFO] ('100.64.0.5', 10288) - "WebSocket /api/telnyx/audio-stream" [accepted]
2025-12-29T07:54:58.924126560Z [err]  2025-12-29 07:54:58,917 - server - INFO - ✅ WebSocket accepted, waiting for Telnyx events
2025-12-29T07:54:58.924132582Z [err]  [2025-12-29 07:54:58 +0000] [3] [INFO] connection open
2025-12-29T07:54:59.076574095Z [err]  2025-12-29 07:54:59,075 - server - INFO - 📬 Received Telnyx event: connected
2025-12-29T07:54:59.076580786Z [err]  2025-12-29 07:54:59,075 - server - INFO - 📞 Telnyx connected event received, waiting for 'start'...
2025-12-29T07:54:59.101572568Z [err]  2025-12-29 07:54:59,097 - server - INFO - 📨 ========== TELNYX WEBHOOK RECEIVED ==========
2025-12-29T07:54:59.101580776Z [err]  2025-12-29 07:54:59,097 - server - INFO - 📨 Full payload: {'data': {'event_type': 'call.initiated', 'id': '43c8e89c-648c-435f-95c2-20ccf0f235c5', 'occurred_at': '2025-12-29T07:54:58.479108Z', 'payload': {'call_control_id': 'v3:UX7ShNGEwaOZRmnXsRJumiwvbbuQ3f1Zj5Fkqjptf-ffByv9BG_jfA', 'call_leg_id': 'aba193da-e48b-11f0-bf80-02420aef94a0', 'call_session_id': 'ab9f20b4-e48b-11f0-9d8c-02420aef94a0', 'client_state': None, 'connection_id': '2777245537294877821', 'direction': 'outgoing', 'from': '+14048000152', 'state': 'bridging', 'to': '+17708336397'}, 'record_type': 'event'}, 'meta': {'attempt': 1, 'delivered_to': 'https://api.li-ai.org/api/telnyx/webhook'}}
2025-12-29T07:54:59.101587605Z [err]  2025-12-29 07:54:59,097 - server - INFO - 🎯 Event type: call.initiated, Call ID: v3:UX7ShNGEwaOZRmnXsRJumiwvbbuQ3f1Zj5Fkqjptf-ffByv9BG_jfA
2025-12-29T07:54:59.101594882Z [err]  2025-12-29 07:54:59,097 - server - INFO - 📨 ================================================
2025-12-29T07:54:59.101603012Z [err]  2025-12-29 07:54:59,097 - server - INFO - 📞 Call initiated - Direction: outgoing, From: +14048000152, To: +17708336397
2025-12-29T07:54:59.101609656Z [inf]  100.64.0.5:10296 - "POST /api/telnyx/webhook HTTP/1.1" 200
2025-12-29T07:54:59.198508067Z [err]  2025-12-29 07:54:59,191 - httpx - INFO - HTTP Request: POST https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b "HTTP/1.1 200 OK"
2025-12-29T07:54:59.198515265Z [err]  2025-12-29 07:54:59,192 - server - INFO - ✅ Call-initiated webhook sent successfully (status=200)
2025-12-29T07:55:03.857133398Z [err]  2025-12-29 07:55:03,846 - server - INFO - 📬 Received Telnyx event: start
2025-12-29T07:55:03.857141044Z [err]  2025-12-29 07:55:03,846 - server - INFO - 🎬 Stream started for call: v3:UX7ShNGEwaOZRmnXsRJumiwvbbuQ3f1Zj5Fkqjptf-ffByv9BG_jfA
2025-12-29T07:55:03.881068507Z [err]  2025-12-29 07:55:03,879 - redis_service - INFO - 📥 Retrieved call data from Redis: v3:UX7ShNGEwaOZRmnXsRJumiwvbbuQ3f1Zj5Fkqjptf-ffByv9BG_jfA
2025-12-29T07:55:03.881076469Z [err]  2025-12-29 07:55:03,880 - server - INFO - ✅ Call data found after 0s wait
2025-12-29T07:55:03.882009746Z [err]  2025-12-29 07:55:03,880 - server - INFO - ⏳ Session not found locally, waiting briefly for webhook...
2025-12-29T07:55:04.151222345Z [err]  2025-12-29 07:55:04,146 - server - INFO - 📨 ========== TELNYX WEBHOOK RECEIVED ==========
2025-12-29T07:55:04.151233233Z [err]  2025-12-29 07:55:04,146 - server - INFO - 📨 Full payload: {'data': {'event_type': 'call.answered', 'id': '0630b20a-3d97-42e4-9ff4-36fb1d434de2', 'occurred_at': '2025-12-29T07:55:03.719107Z', 'payload': {'call_control_id': 'v3:UX7ShNGEwaOZRmnXsRJumiwvbbuQ3f1Zj5Fkqjptf-ffByv9BG_jfA', 'call_leg_id': 'aba193da-e48b-11f0-bf80-02420aef94a0', 'call_session_id': 'ab9f20b4-e48b-11f0-9d8c-02420aef94a0', 'client_state': None, 'codec': 'PCMU', 'connection_id': '2777245537294877821', 'from': '+14048000152', 'sampling_rate': 8000, 'start_time': '2025-12-29T07:54:58.459113Z', 'to': '+17708336397'}, 'record_type': 'event'}, 'meta': {'attempt': 1, 'delivered_to': 'https://api.li-ai.org/api/telnyx/webhook'}}
2025-12-29T07:55:04.151241088Z [err]  2025-12-29 07:55:04,146 - server - INFO - 🎯 Event type: call.answered, Call ID: v3:UX7ShNGEwaOZRmnXsRJumiwvbbuQ3f1Zj5Fkqjptf-ffByv9BG_jfA
2025-12-29T07:55:04.151248371Z [err]  2025-12-29 07:55:04,146 - server - INFO - 📨 ================================================
2025-12-29T07:55:04.151255780Z [err]  2025-12-29 07:55:04,146 - server - INFO - ✅ Call answered: v3:UX7ShNGEwaOZRmnXsRJumiwvbbuQ3f1Zj5Fkqjptf-ffByv9BG_jfA
2025-12-29T07:55:04.157439926Z [err]  2025-12-29 07:55:04,156 - redis_service - INFO - 📥 Retrieved call data from Redis: v3:UX7ShNGEwaOZRmnXsRJumiwvbbuQ3f1Zj5Fkqjptf-ffByv9BG_jfA
2025-12-29T07:55:04.159006575Z [err]  2025-12-29 07:55:04,157 - server - INFO - ✅ Found call in Redis (multi-worker state sharing working)
2025-12-29T07:55:04.159012577Z [err]  2025-12-29 07:55:04,157 - server - INFO - 📞 Phone numbers added to session: from=+14048000152, to=+17708336397
2025-12-29T07:55:04.282084212Z [inf]  100.64.0.5:53984 - "POST /api/telnyx/webhook HTTP/1.1" 200
2025-12-29T07:55:04.282094103Z [err]  2025-12-29 07:55:04,280 - server - INFO - 📨 ========== TELNYX WEBHOOK RECEIVED ==========
