2026-01-01T18:12:44.000000000Z [inf]  Starting Container
2026-01-01T18:13:08.791457196Z [err]  [2026-01-01 18:13:04 +0000] [4] [INFO] Waiting for application startup.
2026-01-01T18:13:08.794522405Z [err]  2026-01-01 18:13:04,880 - server - INFO - 🎵 Pre-generating comfort noise file on startup (5 minutes for seamless loops)...
2026-01-01T18:13:15.067987116Z [err]  2026-01-01 18:13:14,979 - comfort_noise - INFO - Generated continuous comfort noise: /tmp/comfort_noise_continuous.mp3 (300s, white=-83dB, hum=-93dB)
2026-01-01T18:13:15.067999520Z [err]  2026-01-01 18:13:14,979 - server - INFO - ✅ Comfort noise MP3 ready for immediate use
2026-01-01T18:13:15.068007386Z [err]  2026-01-01 18:13:14,979 - server - INFO - 🎵 Pre-warming mulaw comfort noise for WebSocket streaming...
2026-01-01T18:13:15.068138084Z [err]  2026-01-01 18:13:14,687 - comfort_noise - INFO - Generated continuous comfort noise: /tmp/comfort_noise_continuous.mp3 (300s, white=-83dB, hum=-93dB)
2026-01-01T18:13:15.068166094Z [err]  2026-01-01 18:13:14,691 - server - INFO - ✅ Comfort noise MP3 ready for immediate use
2026-01-01T18:13:15.068178341Z [err]  2026-01-01 18:13:14,691 - server - INFO - 🎵 Pre-warming mulaw comfort noise for WebSocket streaming...
2026-01-01T18:13:15.068181580Z [err]  2026-01-01 18:13:14,716 - server - INFO - 🎵 Pre-warming mulaw comfort noise for WebSocket streaming...
2026-01-01T18:13:15.068190911Z [err]  2026-01-01 18:13:14,716 - comfort_noise - INFO - 🎵 Loading mulaw comfort noise for WebSocket mixing...
2026-01-01T18:13:15.068208802Z [err]  2026-01-01 18:13:14,691 - comfort_noise - INFO - 🎵 Loading mulaw comfort noise for WebSocket mixing...
2026-01-01T18:13:15.068219437Z [err]  2026-01-01 18:13:14,711 - comfort_noise - INFO - Generated continuous comfort noise: /tmp/comfort_noise_continuous.mp3 (300s, white=-83dB, hum=-93dB)
2026-01-01T18:13:15.068227138Z [err]  2026-01-01 18:13:14,716 - server - INFO - ✅ Comfort noise MP3 ready for immediate use
2026-01-01T18:13:15.068241860Z [err]  2026-01-01 18:13:14,979 - comfort_noise - INFO - 🎵 Loading mulaw comfort noise for WebSocket mixing...
2026-01-01T18:13:15.894989535Z [err]  2026-01-01 18:13:15,135 - server - INFO - 🎵 Pre-warming mulaw comfort noise for WebSocket streaming...
2026-01-01T18:13:15.895000114Z [err]  2026-01-01 18:13:15,135 - comfort_noise - INFO - 🎵 Loading mulaw comfort noise for WebSocket mixing...
2026-01-01T18:13:15.895010110Z [err]  2026-01-01 18:13:15,606 - comfort_noise - INFO - ✅ Generated comfort noise sample: 30s (white=-83dB, hum=-93dB)
2026-01-01T18:13:15.895017651Z [err]  2026-01-01 18:13:15,712 - comfort_noise - INFO - ✅ Generated mulaw comfort noise: 240000 bytes
2026-01-01T18:13:15.895026222Z [err]  2026-01-01 18:13:15,712 - server - INFO - ✅ Mulaw comfort noise ready (240000 bytes)
2026-01-01T18:13:15.895032705Z [err]  [2026-01-01 18:13:15 +0000] [3] [INFO] Application startup complete.
2026-01-01T18:13:15.895040303Z [err]  2026-01-01 18:13:15,806 - comfort_noise - INFO - ✅ Generated comfort noise sample: 30s (white=-83dB, hum=-93dB)
2026-01-01T18:13:15.895095510Z [err]  2026-01-01 18:13:15,124 - comfort_noise - INFO - Generated continuous comfort noise: /tmp/comfort_noise_continuous.mp3 (300s, white=-83dB, hum=-93dB)
2026-01-01T18:13:15.895102988Z [err]  2026-01-01 18:13:15,135 - server - INFO - ✅ Comfort noise MP3 ready for immediate use
2026-01-01T18:13:15.915016642Z [err]  2026-01-01 18:13:15,908 - comfort_noise - INFO - ✅ Generated comfort noise sample: 30s (white=-83dB, hum=-93dB)
2026-01-01T18:13:15.920063494Z [err]  2026-01-01 18:13:15,912 - comfort_noise - INFO - ✅ Generated mulaw comfort noise: 240000 bytes
2026-01-01T18:13:15.920069152Z [err]  2026-01-01 18:13:15,913 - server - INFO - ✅ Mulaw comfort noise ready (240000 bytes)
2026-01-01T18:13:15.920073775Z [err]  [2026-01-01 18:13:15 +0000] [6] [INFO] Application startup complete.
2026-01-01T18:13:16.045932599Z [err]  2026-01-01 18:13:16,039 - comfort_noise - INFO - ✅ Generated mulaw comfort noise: 240000 bytes
2026-01-01T18:13:16.045940108Z [err]  2026-01-01 18:13:16,039 - server - INFO - ✅ Mulaw comfort noise ready (240000 bytes)
2026-01-01T18:13:16.045946979Z [err]  [2026-01-01 18:13:16 +0000] [5] [INFO] Application startup complete.
2026-01-01T18:13:16.053558455Z [err]  2026-01-01 18:13:16,049 - comfort_noise - INFO - ✅ Generated comfort noise sample: 30s (white=-83dB, hum=-93dB)
2026-01-01T18:13:17.007184109Z [err]  2026-01-01 18:13:16,163 - comfort_noise - INFO - ✅ Generated mulaw comfort noise: 240000 bytes
2026-01-01T18:13:17.007192512Z [err]  2026-01-01 18:13:16,164 - server - INFO - ✅ Mulaw comfort noise ready (240000 bytes)
2026-01-01T18:13:17.007200651Z [err]  [2026-01-01 18:13:16 +0000] [4] [INFO] Application startup complete.
2026-01-01T18:17:57.628858048Z [inf]  100.64.0.2:17858 - "GET /api/auth/me HTTP/1.1" 401
2026-01-01T18:17:57.628864762Z [inf]  100.64.0.3:10466 - "OPTIONS /api/auth/login HTTP/1.1" 200
2026-01-01T18:17:57.628872097Z [inf]  100.64.0.4:27744 - "POST /api/auth/login HTTP/1.1" 200
2026-01-01T18:17:57.628879333Z [inf]  100.64.0.4:27744 - "GET /api/agents HTTP/1.1" 200
2026-01-01T18:18:01.860825229Z [inf]  100.64.0.5:37272 - "GET /api/agents/28750bac-e16d-4c5f-abd6-ec6d72376c5b HTTP/1.1" 200
2026-01-01T18:18:01.860831377Z [inf]  100.64.0.5:37274 - "GET /api/agents/28750bac-e16d-4c5f-abd6-ec6d72376c5b/kb HTTP/1.1" 200
2026-01-01T18:18:03.131162310Z [inf]  100.64.0.5:37272 - "GET /api/qc/enhanced/agents/28750bac-e16d-4c5f-abd6-ec6d72376c5b/auto-qc-settings HTTP/1.1" 200
2026-01-01T18:18:03.131168601Z [err]  2026-01-01 18:18:02,459 - qc_enhanced_router - INFO - Listed 1 campaigns for user dcafa642-6136-4096-b77d-a4cb99a62651
2026-01-01T18:18:03.131186201Z [inf]  100.64.0.5:37274 - "GET /api/qc/enhanced/campaigns HTTP/1.1" 200
2026-01-01T18:18:04.173994643Z [inf]  100.64.0.2:17858 - "GET /api/agents HTTP/1.1" 200
2026-01-01T18:18:08.171736462Z [inf]  100.64.0.2:61424 - "GET /api/agents/bbeda238-e8d9-4d8c-b93b-1b7694581adb HTTP/1.1" 200
2026-01-01T18:18:08.171743256Z [inf]  100.64.0.2:17858 - "GET /api/agents/bbeda238-e8d9-4d8c-b93b-1b7694581adb/kb HTTP/1.1" 200
2026-01-01T18:18:08.171749603Z [inf]  100.64.0.2:61424 - "GET /api/qc/enhanced/agents/bbeda238-e8d9-4d8c-b93b-1b7694581adb/auto-qc-settings HTTP/1.1" 200
2026-01-01T18:18:08.171757304Z [err]  2026-01-01 18:18:08,008 - qc_enhanced_router - INFO - Listed 1 campaigns for user dcafa642-6136-4096-b77d-a4cb99a62651
2026-01-01T18:18:08.171763961Z [inf]  100.64.0.2:17858 - "GET /api/qc/enhanced/campaigns HTTP/1.1" 200
2026-01-01T18:19:09.274741410Z [inf]  100.64.0.6:12808 - "OPTIONS /api/agents/bbeda238-e8d9-4d8c-b93b-1b7694581adb HTTP/1.1" 200
2026-01-01T18:19:09.274750159Z [inf]  100.64.0.4:27744 - "PUT /api/agents/bbeda238-e8d9-4d8c-b93b-1b7694581adb HTTP/1.1" 200
2026-01-01T18:19:09.274757628Z [err]  2026-01-01 18:19:02,572 - qc_enhanced_router - INFO - Listed 1 campaigns for user dcafa642-6136-4096-b77d-a4cb99a62651
2026-01-01T18:19:09.274766186Z [inf]  100.64.0.4:27744 - "GET /api/qc/enhanced/campaigns HTTP/1.1" 200
2026-01-01T18:19:09.274773811Z [inf]  100.64.0.4:42664 - "GET /api/agents HTTP/1.1" 200
2026-01-01T18:19:09.274782216Z [inf]  100.64.0.4:42650 - "GET /api/qc/enhanced/agents/bbeda238-e8d9-4d8c-b93b-1b7694581adb/auto-qc-settings HTTP/1.1" 200
2026-01-01T18:19:09.274791035Z [inf]  100.64.0.4:42650 - "GET /api/agents HTTP/1.1" 200
2026-01-01T18:19:29.643333319Z [inf]  100.64.0.7:20424 - "OPTIONS /api/telnyx/call/outbound HTTP/1.1" 200
2026-01-01T18:19:29.643339576Z [err]  2026-01-01 18:19:21,249 - server - INFO - 🌐 Created WebSocket stream URL: wss://api.li-ai.org/api/telnyx/audio-stream
2026-01-01T18:19:29.643345769Z [err]  2026-01-01 18:19:21,349 - key_encryption - WARNING - Failed to decrypt key, assuming unencrypted: 
2026-01-01T18:19:29.643350891Z [err]  2026-01-01 18:19:21,444 - key_encryption - WARNING - Failed to decrypt key, assuming unencrypted: 
2026-01-01T18:19:29.643356346Z [err]  2026-01-01 18:19:21,475 - telnyx_service - INFO - Telnyx service initialized with connection: 2777245537294877821
2026-01-01T18:19:29.643362245Z [err]  2026-01-01 18:19:21,475 - telnyx_service - INFO - 📞 Initiating outbound call from +14048000152 to +17708336397
2026-01-01T18:19:29.643367183Z [err]  2026-01-01 18:19:21,475 - telnyx_service - INFO - 🤖 Enabling AMD (premium mode)
2026-01-01T18:19:29.643372916Z [err]  2026-01-01 18:19:21,475 - telnyx_service - INFO - 🌐 Adding streaming parameters: wss://api.li-ai.org/api/telnyx/audio-stream
2026-01-01T18:19:29.643381562Z [err]  2026-01-01 18:19:22,321 - httpx - INFO - HTTP Request: POST https://api.telnyx.com/v2/calls "HTTP/1.1 200 OK"
2026-01-01T18:19:29.643386485Z [err]  2026-01-01 18:19:22,324 - telnyx_service - INFO - ✅ Call initiated: v3:YaT2ILKTMEhoo7kCId97yGn73glGRjC3uB0sHC2b6eH9pK5Q-LN1fA
2026-01-01T18:19:29.643390908Z [err]  2026-01-01 18:19:22,436 - server - INFO - 📝 Created call log: v3:YaT2ILKTMEhoo7kCId97yGn73glGRjC3uB0sHC2b6eH9pK5Q-LN1fA
2026-01-01T18:19:29.643395931Z [err]  2026-01-01 18:19:22,436 - server - INFO - 🔍 DEBUG Call Initiated Webhook (UI Trigger): url='https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', active=True, should_fire=True
2026-01-01T18:19:29.643418195Z [err]  2026-01-01 18:19:22,437 - server - INFO - 🔍 DEBUG Agent Settings Webhook Context: {'temperature': 0.2, 'max_tokens': 500, 'tts_speed': 1, 'llm_provider': 'grok', 'tts_provider': 'elevenlabs', 'stt_provider': 'soniox', 'enable_comfort_noise': True, 'dead_air_settings': {'silence_timeout_normal': 7, 'silence_timeout_hold_on': 25, 'max_checkins_before_disconnect': 2, 'max_call_duration': 1500, 'checkin_message': 'Are you still there?'}, 'voicemail_detection': {'enabled': True, 'use_telnyx_amd': True, 'telnyx_amd_mode': 'premium', 'use_llm_detection': True, 'disconnect_on_detection': True}, 'deepgram_settings': {'endpointing': 500, 'vad_turnoff': 250, 'utterance_end_ms': 1000, 'interim_results': True, 'smart_format': True}, 'elevenlabs_settings': {'voice_id': 'J5iaaqzR5zn6HFG4jV3b', 'model': 'eleven_turbo_v2_5', 'stability': 0.6, 'similarity_boost': 0.65, 'style': 0.2, 'speed': 1.1, 'use_speaker_boost': True, 'enable_normalization': True, 'enable_ssml_parsing': True}, 'hume_settings': {'voice_name': 'e7af7ed6-3381-48aa-ab97-49485007470b', 'description': 'warm and friendly', 'speed': 1}, 'sesame_settings': {'speaker_id': 0, 'output_format': 'wav'}, 'melo_settings': {'voice': 'EN-US', 'speed': 1.2, 'clone_wav': None}, 'dia_settings': {'voice': 'S1', 'speed': 1, 'response_format': 'wav'}, 'kokoro_settings': {'voice': 'af_bella', 'speed': 1, 'response_format': 'mp3'}, 'chattts_settings': {'voice': 'female_1', 'speed': 1, 'temperature': 0.3, 'response_format': 'wav'}, 'assemblyai_settings': {'sample_rate': 8000, 'word_boost': [], 'enable_extra_session_information': True, 'disable_partial_transcripts': False, 'threshold': 0, 'end_of_turn_confidence_threshold': 0.8, 'min_end_of_turn_silence_when_confident': 500, 'max_turn_silence': 2000}, 'soniox_settings': {'model': 'stt-rt-v3', 'sample_rate': 8000, 'audio_format': 'mulaw', 'num_channels': 1, 'enable_endpoint_detection': True, 'enable_speaker_diarization': False, 'language_hints': ['en'], 'context': ''}, 'barge_in_settings': {'enable_verbose_barge_in': True, 'word_count_threshold': 10, 'interruption_prompt': 'The user is speaking for a long time. Interrupt them politely but firmly to acknowledge what they said and guide the conversation back to the goal. start by saying an elongated why whhhhyyyy...'}, 'post_call_webhook_url': 'https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', 'post_call_webhook_active': True, 'call_started_webhook_url': 'https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', 'call_started_webhook_active': True}
2026-01-01T18:19:29.647208105Z [err]  2026-01-01 18:19:22,437 - server - INFO - 🔍 DEBUG Call Initiated Webhook: url='https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', active=True, should_fire=True
2026-01-01T18:19:29.647214342Z [err]  2026-01-01 18:19:22,437 - server - INFO - 📤 Sending call-initiated webhook to: https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b
2026-01-01T18:19:29.647220231Z [err]  2026-01-01 18:19:22,451 - redis_service - INFO - 📦 Stored call data in Redis: v3:YaT2ILKTMEhoo7kCId97yGn73glGRjC3uB0sHC2b6eH9pK5Q-LN1fA (TTL: 3600s)
2026-01-01T18:19:29.647227989Z [err]  2026-01-01 18:19:22,452 - server - INFO - 📦 Call data stored in Redis and memory
2026-01-01T18:19:29.647232868Z [err]  2026-01-01 18:19:22,452 - server - INFO - 📞 Outbound call initiated: v3:YaT2ILKTMEhoo7kCId97yGn73glGRjC3uB0sHC2b6eH9pK5Q-LN1fA
2026-01-01T18:19:29.647239178Z [inf]  100.64.0.8:50980 - "POST /api/telnyx/call/outbound HTTP/1.1" 200
2026-01-01T18:19:29.647244996Z [err]  2026-01-01 18:19:22,573 - httpx - INFO - HTTP Request: POST https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b "HTTP/1.1 530 <none>"
2026-01-01T18:19:29.647250408Z [err]  2026-01-01 18:19:22,575 - server - WARNING - ⚠️ Call-initiated webhook returned status 530: <!doctype html>
2026-01-01T18:19:29.647255836Z [err]  <!--[if lt IE 7]> <html class="no-js ie6 oldie" lang="en-US"> <![endif]-->
2026-01-01T18:19:29.647262477Z [err]  <!--[if IE 7]>    <html class="no-js ie7 oldie" lang="en-US"> <![endif]-->
2026-01-01T18:19:29.647269329Z [err]  <!--[if IE 8]>    <html class="no-
2026-01-01T18:19:29.647276201Z [err]  2026-01-01 18:19:22,771 - server - INFO - 🔌🔌🔌 WEBSOCKET CONNECTION ATTEMPT
2026-01-01T18:19:29.647282225Z [err]  2026-01-01 18:19:22,771 - server - INFO -    Client: Address(host='100.64.0.9', port=45532)
2026-01-01T18:19:29.647288165Z [err]  2026-01-01 18:19:22,772 - server - INFO -    Headers: {'host': 'api.li-ai.org', 'user-agent': 'telnyx-websocket', 'connection': 'Upgrade', 'sec-websocket-key': 'hiCzG+gozuRvTcQeBlqlbA==', 'sec-websocket-version': '13', 'upgrade': 'websocket', 'x-forwarded-for': '192.76.120.151', 'x-forwarded-host': 'api.li-ai.org', 'x-forwarded-proto': 'https', 'x-railway-edge': 'railway/us-west2', 'x-railway-request-id': 'rJA851CbSpar9IMg-_9nXA', 'x-real-ip': '192.76.120.151', 'x-request-start': '1767291562401', 'accept-encoding': 'gzip'}
2026-01-01T18:19:29.651239980Z [inf]  100.64.0.10:13370 - "POST /api/telnyx/webhook HTTP/1.1" 200
2026-01-01T18:19:29.651436414Z [err]  2026-01-01 18:19:22,772 - server - INFO -    Path: /api/telnyx/audio-stream
2026-01-01T18:19:29.651446159Z [err]  2026-01-01 18:19:22,772 - server - INFO - 🔌 Incoming Telnyx WebSocket connection
2026-01-01T18:19:29.651458408Z [err]  [2026-01-01 18:19:22 +0000] [6] [INFO] ('100.64.0.9', 45532) - "WebSocket /api/telnyx/audio-stream" [accepted]
2026-01-01T18:19:29.651469733Z [err]  2026-01-01 18:19:22,772 - server - INFO - ✅ WebSocket accepted, waiting for Telnyx events
2026-01-01T18:19:29.651483672Z [err]  [2026-01-01 18:19:22 +0000] [6] [INFO] connection open
2026-01-01T18:19:29.651492057Z [err]  2026-01-01 18:19:22,821 - server - INFO - 📨 ========== TELNYX WEBHOOK RECEIVED ==========
2026-01-01T18:19:29.651503192Z [err]  2026-01-01 18:19:22,821 - server - INFO - 📨 Full payload: {'data': {'event_type': 'call.initiated', 'id': '00b3d2ae-a714-4849-9464-c79ac94f04ba', 'occurred_at': '2026-01-01T18:19:22.103235Z', 'payload': {'call_control_id': 'v3:YaT2ILKTMEhoo7kCId97yGn73glGRjC3uB0sHC2b6eH9pK5Q-LN1fA', 'call_leg_id': '650e27ac-e73e-11f0-9428-02420aef951f', 'call_session_id': '650c1700-e73e-11f0-b255-02420aef951f', 'client_state': None, 'connection_id': '2777245537294877821', 'direction': 'outgoing', 'from': '+14048000152', 'state': 'bridging', 'to': '+17708336397'}, 'record_type': 'event'}, 'meta': {'attempt': 1, 'delivered_to': 'https://api.li-ai.org/api/telnyx/webhook'}}
2026-01-01T18:19:29.651514952Z [err]  2026-01-01 18:19:22,821 - server - INFO - 🎯 Event type: call.initiated, Call ID: v3:YaT2ILKTMEhoo7kCId97yGn73glGRjC3uB0sHC2b6eH9pK5Q-LN1fA
2026-01-01T18:19:29.651525577Z [err]  2026-01-01 18:19:22,821 - server - INFO - 📨 ================================================
2026-01-01T18:19:29.651535797Z [err]  2026-01-01 18:19:22,821 - server - INFO - 📞 Call initiated - Direction: outgoing, From: +14048000152, To: +17708336397
2026-01-01T18:19:29.660290454Z [err]  2026-01-01 18:19:22,925 - server - INFO - 📬 Received Telnyx event: connected
2026-01-01T18:19:29.660299210Z [err]  2026-01-01 18:19:22,925 - server - INFO - 📞 Telnyx connected event received, waiting for 'start'...
2026-01-01T18:19:29.660307034Z [err]  2026-01-01 18:19:25,829 - server - INFO - 📬 Received Telnyx event: start
2026-01-01T18:19:29.660314648Z [err]  2026-01-01 18:19:25,829 - server - INFO - 🎬 Stream started for call: v3:YaT2ILKTMEhoo7kCId97yGn73glGRjC3uB0sHC2b6eH9pK5Q-LN1fA
2026-01-01T18:19:29.660324966Z [err]  2026-01-01 18:19:25,836 - redis_service - INFO - 📥 Retrieved call data from Redis: v3:YaT2ILKTMEhoo7kCId97yGn73glGRjC3uB0sHC2b6eH9pK5Q-LN1fA
