2025-12-17T04:56:00.000000000Z [inf]  Starting Container
2025-12-17T04:56:21.703906225Z [err]  2025-12-17 04:56:19,010 - server - INFO - ✅ QC agent router loaded
2025-12-17T04:56:21.703911803Z [err]  2025-12-17 04:56:19,001 - server - INFO - ✅ CORS configured for origins: ['https://app.li-ai.org', 'https://li-ai.org']
2025-12-17T04:56:21.703918065Z [err]  2025-12-17 04:56:19,050 - server - INFO - ✅ QC learning router loaded
2025-12-17T04:56:21.703920663Z [err]  2025-12-17 04:56:19,009 - server - INFO - ✅ QC agent router loaded
2025-12-17T04:56:21.703928569Z [err]  2025-12-17 04:56:19,053 - server - INFO - ✅ QC learning router loaded
2025-12-17T04:56:21.703936692Z [err]  2025-12-17 04:56:19,057 - server - INFO - ✅ QC learning router loaded
2025-12-17T04:56:21.703943856Z [err]  2025-12-17 04:56:19,090 - server - INFO - ✅ QC enhanced router loaded
2025-12-17T04:56:21.703950454Z [err]  2025-12-17 04:56:19,156 - server - INFO - ✅ QC agent router loaded
2025-12-17T04:56:21.703957407Z [err]  2025-12-17 04:56:19,190 - server - INFO - ✅ QC learning router loaded
2025-12-17T04:56:21.703963979Z [err]  2025-12-17 04:56:19,227 - server - INFO - ✅ CRM router loaded
2025-12-17T04:56:21.704231029Z [err]  2025-12-17 04:56:18,554 - server - INFO - ℹ️  RAG service disabled (set ENABLE_RAG=true to enable semantic search)
2025-12-17T04:56:21.704238095Z [err]  2025-12-17 04:56:18,555 - server - INFO - 🔥 Pre-warming connection libraries...
2025-12-17T04:56:21.704244668Z [err]  2025-12-17 04:56:18,559 - server - INFO - ℹ️  RAG service disabled (set ENABLE_RAG=true to enable semantic search)
2025-12-17T04:56:21.704251757Z [err]  2025-12-17 04:56:18,559 - server - INFO - 🔥 Pre-warming connection libraries...
2025-12-17T04:56:21.704259094Z [err]  2025-12-17 04:56:18,569 - server - INFO - ℹ️  RAG service disabled (set ENABLE_RAG=true to enable semantic search)
2025-12-17T04:56:21.704265337Z [err]  2025-12-17 04:56:18,569 - server - INFO - 🔥 Pre-warming connection libraries...
2025-12-17T04:56:21.704272417Z [err]  2025-12-17 04:56:18,592 - server - INFO - ✅ Connection libraries pre-warmed (websockets, httpx, ElevenLabs, Soniox)
2025-12-17T04:56:21.704279213Z [err]  2025-12-17 04:56:18,599 - server - INFO - ✅ Connection libraries pre-warmed (websockets, httpx, ElevenLabs, Soniox)
2025-12-17T04:56:21.704285017Z [err]  2025-12-17 04:56:18,604 - server - INFO - ✅ Connection libraries pre-warmed (websockets, httpx, ElevenLabs, Soniox)
2025-12-17T04:56:21.704291083Z [err]  2025-12-17 04:56:18,757 - server - INFO - ℹ️  RAG service disabled (set ENABLE_RAG=true to enable semantic search)
2025-12-17T04:56:21.704297320Z [err]  2025-12-17 04:56:18,757 - server - INFO - 🔥 Pre-warming connection libraries...
2025-12-17T04:56:21.704307704Z [err]  2025-12-17 04:56:18,766 - server - INFO - ✅ CORS configured for origins: ['https://app.li-ai.org', 'https://li-ai.org']
2025-12-17T04:56:21.704318617Z [err]  2025-12-17 04:56:18,769 - server - INFO - ✅ CORS configured for origins: ['https://app.li-ai.org', 'https://li-ai.org']
2025-12-17T04:56:21.704325012Z [err]  2025-12-17 04:56:18,776 - server - INFO - ✅ CORS configured for origins: ['https://app.li-ai.org', 'https://li-ai.org']
2025-12-17T04:56:21.711900027Z [err]  2025-12-17 04:56:19,405 - server - INFO - ✅ Agent test router loaded
2025-12-17T04:56:21.711912541Z [err]  2025-12-17 04:56:19,415 - server - INFO - ✅ Director Studio router loaded
2025-12-17T04:56:21.711920885Z [err]  2025-12-17 04:56:19,416 - server - INFO - ✅ QC agents orchestrator loaded
2025-12-17T04:56:21.711928491Z [err]  [2025-12-17 04:56:19 +0000] [5] [INFO] Started server process [5]
2025-12-17T04:56:21.711935686Z [err]  [2025-12-17 04:56:19 +0000] [5] [INFO] Waiting for application startup.
2025-12-17T04:56:21.711947668Z [err]  2025-12-17 04:56:19,447 - server - INFO - 🎵 Pre-generating comfort noise file on startup (5 minutes for seamless loops)...
2025-12-17T04:56:21.712054051Z [err]  2025-12-17 04:56:19,254 - server - INFO - ✅ QC test router loaded
2025-12-17T04:56:21.712060314Z [err]  2025-12-17 04:56:19,255 - server - INFO - ✅ QC test router loaded
2025-12-17T04:56:21.712067299Z [err]  2025-12-17 04:56:19,285 - server - INFO - ✅ Agent test router loaded
2025-12-17T04:56:21.712075514Z [err]  2025-12-17 04:56:19,286 - server - INFO - ✅ Agent test router loaded
2025-12-17T04:56:21.712082153Z [err]  2025-12-17 04:56:19,289 - server - INFO - ✅ Agent test router loaded
2025-12-17T04:56:21.712104287Z [err]  2025-12-17 04:56:19,301 - server - INFO - ✅ Director Studio router loaded
2025-12-17T04:56:21.712114159Z [err]  2025-12-17 04:56:19,301 - server - INFO - ✅ QC agents orchestrator loaded
2025-12-17T04:56:21.712120395Z [err]  2025-12-17 04:56:19,304 - server - INFO - ✅ Director Studio router loaded
2025-12-17T04:56:21.712127316Z [err]  2025-12-17 04:56:19,304 - server - INFO - ✅ QC agents orchestrator loaded
2025-12-17T04:56:21.712133646Z [err]  2025-12-17 04:56:19,309 - server - INFO - ✅ Director Studio router loaded
2025-12-17T04:56:21.712140426Z [err]  2025-12-17 04:56:19,309 - server - INFO - ✅ QC agents orchestrator loaded
2025-12-17T04:56:21.712147844Z [err]  [2025-12-17 04:56:19 +0000] [6] [INFO] Started server process [6]
2025-12-17T04:56:21.712154941Z [err]  [2025-12-17 04:56:19 +0000] [6] [INFO] Waiting for application startup.
2025-12-17T04:56:21.712166545Z [err]  [2025-12-17 04:56:19 +0000] [4] [INFO] Started server process [4]
2025-12-17T04:56:21.712173119Z [err]  [2025-12-17 04:56:19 +0000] [4] [INFO] Waiting for application startup.
2025-12-17T04:56:21.712179224Z [err]  [2025-12-17 04:56:19 +0000] [3] [INFO] Started server process [3]
2025-12-17T04:56:21.712186316Z [err]  [2025-12-17 04:56:19 +0000] [3] [INFO] Waiting for application startup.
2025-12-17T04:56:21.712198846Z [err]  2025-12-17 04:56:19,340 - server - INFO - 🎵 Pre-generating comfort noise file on startup (5 minutes for seamless loops)...
2025-12-17T04:56:21.712237701Z [err]  2025-12-17 04:56:19,340 - server - INFO - 🎵 Pre-generating comfort noise file on startup (5 minutes for seamless loops)...
2025-12-17T04:56:21.712248390Z [err]  2025-12-17 04:56:19,342 - server - INFO - 🎵 Pre-generating comfort noise file on startup (5 minutes for seamless loops)...
2025-12-17T04:56:21.712258963Z [err]  2025-12-17 04:56:19,375 - server - INFO - ✅ CRM router loaded
2025-12-17T04:56:21.712264158Z [err]  2025-12-17 04:56:19,383 - server - INFO - ✅ QC test router loaded
2025-12-17T04:56:30.581350641Z [err]  2025-12-17 04:56:29,570 - comfort_noise - INFO - Generated continuous comfort noise: /tmp/comfort_noise_continuous.mp3 (300s, white=-83dB, hum=-93dB)
2025-12-17T04:56:30.581356355Z [err]  2025-12-17 04:56:29,580 - server - INFO - ✅ Comfort noise file ready for immediate use
2025-12-17T04:56:30.581362660Z [err]  [2025-12-17 04:56:29 +0000] [3] [INFO] Application startup complete.
2025-12-17T04:56:30.581368198Z [err]  2025-12-17 04:56:29,968 - comfort_noise - INFO - Generated continuous comfort noise: /tmp/comfort_noise_continuous.mp3 (300s, white=-83dB, hum=-93dB)
2025-12-17T04:56:30.581373509Z [err]  2025-12-17 04:56:29,979 - server - INFO - ✅ Comfort noise file ready for immediate use
2025-12-17T04:56:30.581379225Z [err]  [2025-12-17 04:56:29 +0000] [6] [INFO] Application startup complete.
2025-12-17T04:56:30.581386559Z [err]  2025-12-17 04:56:30,029 - comfort_noise - INFO - Generated continuous comfort noise: /tmp/comfort_noise_continuous.mp3 (300s, white=-83dB, hum=-93dB)
2025-12-17T04:56:30.581392389Z [err]  2025-12-17 04:56:30,040 - server - INFO - ✅ Comfort noise file ready for immediate use
2025-12-17T04:56:30.581397833Z [err]  [2025-12-17 04:56:30 +0000] [4] [INFO] Application startup complete.
2025-12-17T04:56:30.581404356Z [err]  2025-12-17 04:56:30,044 - comfort_noise - INFO - Generated continuous comfort noise: /tmp/comfort_noise_continuous.mp3 (300s, white=-83dB, hum=-93dB)
2025-12-17T04:56:30.581410963Z [err]  2025-12-17 04:56:30,044 - server - INFO - ✅ Comfort noise file ready for immediate use
2025-12-17T04:56:30.581418549Z [err]  [2025-12-17 04:56:30 +0000] [5] [INFO] Application startup complete.
2025-12-17T05:20:29.107091962Z [inf]  100.64.0.2:42824 - "GET /api/auth/me HTTP/1.1" 401
2025-12-17T05:27:33.948756895Z [inf]  100.64.0.3:14336 - "GET /api/auth/me HTTP/1.1" 401
2025-12-17T05:30:37.417718043Z [inf]  100.64.0.4:25086 - "GET /api/auth/me HTTP/1.1" 401
2025-12-17T05:32:09.135077071Z [inf]  100.64.0.4:50536 - "GET /api/auth/me HTTP/1.1" 401
2025-12-17T05:48:42.546431616Z [inf]  100.64.0.3:44672 - "GET /api/auth/me HTTP/1.1" 401
2025-12-17T05:56:59.856260655Z [inf]  100.64.0.5:27116 - "GET /api/auth/me HTTP/1.1" 401
2025-12-17T06:18:02.186662072Z [inf]  100.64.0.6:10882 - "GET /api/auth/me HTTP/1.1" 401
2025-12-17T06:18:03.208436047Z [inf]  100.64.0.5:11456 - "OPTIONS /api/auth/login HTTP/1.1" 200
2025-12-17T06:18:53.515865368Z [err]  2025-12-17 06:18:50,625 - telnyx_service - INFO - ✅ Call initiated: v3:sz6RRi_Qx4zS1QlC4RyZIJ_Ldtrl628_mNqz32K-cNrEVXHkUS1XkQ
2025-12-17T06:18:53.515873927Z [err]  2025-12-17 06:18:50,719 - server - INFO - 📝 Created call log: v3:sz6RRi_Qx4zS1QlC4RyZIJ_Ldtrl628_mNqz32K-cNrEVXHkUS1XkQ
2025-12-17T06:18:53.515879464Z [err]  2025-12-17 06:18:50,728 - redis_service - INFO - 📦 Stored call data in Redis: v3:sz6RRi_Qx4zS1QlC4RyZIJ_Ldtrl628_mNqz32K-cNrEVXHkUS1XkQ (TTL: 3600s)
2025-12-17T06:18:53.515913402Z [inf]  100.64.0.6:10882 - "POST /api/auth/login HTTP/1.1" 200
2025-12-17T06:18:53.515919938Z [inf]  100.64.0.6:10882 - "GET /api/agents HTTP/1.1" 200
2025-12-17T06:18:53.515926843Z [inf]  100.64.0.5:11456 - "OPTIONS /api/telnyx/call/outbound HTTP/1.1" 200
2025-12-17T06:18:53.515934120Z [err]  2025-12-17 06:18:49,537 - server - INFO - 🌐 Created WebSocket stream URL: wss://api.li-ai.org/api/telnyx/audio-stream
2025-12-17T06:18:53.515952411Z [err]  2025-12-17 06:18:49,758 - telnyx_service - INFO - 🤖 Enabling AMD (premium mode)
2025-12-17T06:18:53.515953655Z [err]  2025-12-17 06:18:49,637 - key_encryption - WARNING - Failed to decrypt key, assuming unencrypted: 
2025-12-17T06:18:53.515959912Z [err]  2025-12-17 06:18:49,758 - telnyx_service - INFO - 🌐 Adding streaming parameters: wss://api.li-ai.org/api/telnyx/audio-stream
2025-12-17T06:18:53.515966021Z [err]  2025-12-17 06:18:50,622 - httpx - INFO - HTTP Request: POST https://api.telnyx.com/v2/calls "HTTP/1.1 200 OK"
2025-12-17T06:18:53.515983086Z [err]  2025-12-17 06:18:49,724 - key_encryption - WARNING - Failed to decrypt key, assuming unencrypted: 
2025-12-17T06:18:53.515993090Z [err]  2025-12-17 06:18:49,757 - telnyx_service - INFO - Telnyx service initialized with connection: 2777245537294877821
2025-12-17T06:18:53.515999979Z [err]  2025-12-17 06:18:49,758 - telnyx_service - INFO - 📞 Initiating outbound call from +14048000152 to +17708336397
2025-12-17T06:18:53.518861596Z [err]  2025-12-17 06:18:50,728 - server - INFO - 📦 Call data stored in Redis and memory
2025-12-17T06:18:53.518867945Z [err]  2025-12-17 06:18:50,729 - server - INFO - 📞 Outbound call initiated: v3:sz6RRi_Qx4zS1QlC4RyZIJ_Ldtrl628_mNqz32K-cNrEVXHkUS1XkQ
2025-12-17T06:18:53.518875143Z [inf]  100.64.0.6:10882 - "POST /api/telnyx/call/outbound HTTP/1.1" 200
2025-12-17T06:18:53.518882609Z [err]  2025-12-17 06:18:50,999 - server - INFO - 📨 ========== TELNYX WEBHOOK RECEIVED ==========
2025-12-17T06:18:53.518891374Z [err]  2025-12-17 06:18:50,999 - server - INFO - 📨 Full payload: {'data': {'event_type': 'call.initiated', 'id': '406db888-c188-44b7-9a98-c0192c831d88', 'occurred_at': '2025-12-17T06:18:50.420558Z', 'payload': {'call_control_id': 'v3:sz6RRi_Qx4zS1QlC4RyZIJ_Ldtrl628_mNqz32K-cNrEVXHkUS1XkQ', 'call_leg_id': '40dc04a6-db10-11f0-8548-02420aef981f', 'call_session_id': '40d90d0a-db10-11f0-9ba9-02420aef981f', 'client_state': None, 'connection_id': '2777245537294877821', 'direction': 'outgoing', 'from': '+14048000152', 'state': 'bridging', 'to': '+17708336397'}, 'record_type': 'event'}, 'meta': {'attempt': 1, 'delivered_to': 'https://api.li-ai.org/api/telnyx/webhook'}}
2025-12-17T06:18:53.518898493Z [err]  2025-12-17 06:18:50,999 - server - INFO - 🎯 Event type: call.initiated, Call ID: v3:sz6RRi_Qx4zS1QlC4RyZIJ_Ldtrl628_mNqz32K-cNrEVXHkUS1XkQ
2025-12-17T06:18:53.518904968Z [err]  2025-12-17 06:18:50,999 - server - INFO - 📨 ================================================
2025-12-17T06:18:53.518911548Z [inf]  100.64.0.2:45270 - "POST /api/telnyx/webhook HTTP/1.1" 200
2025-12-17T06:18:53.518917675Z [err]  2025-12-17 06:18:50,999 - server - INFO - 📞 Call initiated - Direction: outgoing, From: +14048000152, To: +17708336397
2025-12-17T06:18:53.518925129Z [err]  2025-12-17 06:18:51,011 - server - INFO - 🔌🔌🔌 WEBSOCKET CONNECTION ATTEMPT
2025-12-17T06:18:53.518931769Z [err]  2025-12-17 06:18:51,011 - server - INFO -    Client: Address(host='100.64.0.4', port=23508)
2025-12-17T06:18:53.522744935Z [err]  2025-12-17 06:18:51,011 - server - INFO -    Headers: {'host': 'api.li-ai.org', 'user-agent': 'telnyx-websocket', 'connection': 'Upgrade', 'sec-websocket-key': 'Psnaem/IW/04LwQvVlAEmg==', 'sec-websocket-version': '13', 'upgrade': 'websocket', 'x-forwarded-for': '192.76.120.151', 'x-forwarded-host': 'api.li-ai.org', 'x-forwarded-proto': 'https', 'x-railway-edge': 'railway/us-east4-eqdc4a', 'x-railway-request-id': '9bMjWitXRvGDMaa4PvyhXg', 'x-real-ip': '192.76.120.151', 'x-request-start': '1765952330881', 'accept-encoding': 'gzip'}
2025-12-17T06:18:53.522750691Z [err]  2025-12-17 06:18:51,011 - server - INFO -    Path: /api/telnyx/audio-stream
2025-12-17T06:18:53.522759257Z [err]  2025-12-17 06:18:51,012 - server - INFO - 🔌 Incoming Telnyx WebSocket connection
2025-12-17T06:18:53.522766227Z [err]  [2025-12-17 06:18:51 +0000] [5] [INFO] ('100.64.0.4', 23508) - "WebSocket /api/telnyx/audio-stream" [accepted]
2025-12-17T06:18:53.522772914Z [err]  2025-12-17 06:18:51,012 - server - INFO - ✅ WebSocket accepted, waiting for Telnyx events
2025-12-17T06:18:53.522778774Z [err]  [2025-12-17 06:18:51 +0000] [5] [INFO] connection open
2025-12-17T06:18:53.522785101Z [err]  2025-12-17 06:18:51,154 - server - INFO - 📬 Received Telnyx event: connected
2025-12-17T06:18:53.522792200Z [err]  2025-12-17 06:18:51,154 - server - INFO - 📞 Telnyx connected event received, waiting for 'start'...
2025-12-17T06:18:54.447630303Z [err]  2025-12-17 06:18:54,076 - server - INFO - 🎬 Stream started for call: v3:sz6RRi_Qx4zS1QlC4RyZIJ_Ldtrl628_mNqz32K-cNrEVXHkUS1XkQ
2025-12-17T06:18:54.447641326Z [err]  2025-12-17 06:18:54,085 - redis_service - INFO - 📥 Retrieved call data from Redis: v3:sz6RRi_Qx4zS1QlC4RyZIJ_Ldtrl628_mNqz32K-cNrEVXHkUS1XkQ
2025-12-17T06:18:54.447656866Z [err]  2025-12-17 06:18:54,076 - server - INFO - 📬 Received Telnyx event: start
2025-12-17T06:18:54.447679570Z [err]  2025-12-17 06:18:54,087 - server - INFO - ✅ Call data found after 0s wait
2025-12-17T06:18:54.447687612Z [err]  2025-12-17 06:18:54,087 - server - INFO - ⏳ Session not found locally, waiting briefly for webhook...
2025-12-17T06:18:54.491971937Z [err]  2025-12-17 06:18:54,486 - server - INFO - 📨 ========== TELNYX WEBHOOK RECEIVED ==========
2025-12-17T06:18:54.491980734Z [err]  2025-12-17 06:18:54,486 - server - INFO - 📨 Full payload: {'data': {'event_type': 'call.answered', 'id': 'ef99e087-f91b-494d-a120-c82c06ece96b', 'occurred_at': '2025-12-17T06:18:53.860566Z', 'payload': {'call_control_id': 'v3:sz6RRi_Qx4zS1QlC4RyZIJ_Ldtrl628_mNqz32K-cNrEVXHkUS1XkQ', 'call_leg_id': '40dc04a6-db10-11f0-8548-02420aef981f', 'call_session_id': '40d90d0a-db10-11f0-9ba9-02420aef981f', 'client_state': None, 'codec': 'PCMU', 'connection_id': '2777245537294877821', 'from': '+14048000152', 'sampling_rate': 8000, 'start_time': '2025-12-17T06:18:50.420558Z', 'to': '+17708336397'}, 'record_type': 'event'}, 'meta': {'attempt': 1, 'delivered_to': 'https://api.li-ai.org/api/telnyx/webhook'}}
2025-12-17T06:18:54.491987176Z [err]  2025-12-17 06:18:54,486 - server - INFO - 🎯 Event type: call.answered, Call ID: v3:sz6RRi_Qx4zS1QlC4RyZIJ_Ldtrl628_mNqz32K-cNrEVXHkUS1XkQ
2025-12-17T06:18:54.491993838Z [err]  2025-12-17 06:18:54,486 - server - INFO - 📨 ================================================
2025-12-17T06:18:54.491999749Z [err]  2025-12-17 06:18:54,486 - server - INFO - ✅ Call answered: v3:sz6RRi_Qx4zS1QlC4RyZIJ_Ldtrl628_mNqz32K-cNrEVXHkUS1XkQ
2025-12-17T06:18:54.501738686Z [err]  2025-12-17 06:18:54,497 - redis_service - INFO - 📥 Retrieved call data from Redis: v3:sz6RRi_Qx4zS1QlC4RyZIJ_Ldtrl628_mNqz32K-cNrEVXHkUS1XkQ
2025-12-17T06:18:54.507186386Z [err]  2025-12-17 06:18:54,499 - server - INFO - ✅ Found call in Redis (multi-worker state sharing working)
2025-12-17T06:18:54.507193911Z [err]  2025-12-17 06:18:54,499 - server - INFO - 📞 Phone numbers added to session: from=+14048000152, to=+17708336397
2025-12-17T06:18:55.385958190Z [err]  2025-12-17 06:18:54,814 - key_encryption - WARNING - Failed to decrypt key, assuming unencrypted: 
2025-12-17T06:18:55.385968017Z [err]  2025-12-17 06:18:54,832 - calling_service - INFO - ✅ LLM client pre-warmed in 105ms
2025-12-17T06:18:55.385974428Z [err]  2025-12-17 06:18:54,803 - server - INFO - 🎯 Event type: streaming.started, Call ID: v3:sz6RRi_Qx4zS1QlC4RyZIJ_Ldtrl628_mNqz32K-cNrEVXHkUS1XkQ
2025-12-17T06:18:55.385981995Z [err]  2025-12-17 06:18:54,836 - server - INFO - ✅ Stored Telnyx WebSocket in call_data for audio streaming
2025-12-17T06:18:55.385987064Z [err]  2025-12-17 06:18:54,832 - server - INFO - ✅ Session created in WebSocket worker
2025-12-17T06:18:55.385990182Z [err]  2025-12-17 06:18:54,803 - server - INFO - 📨 ================================================
2025-12-17T06:18:55.385995961Z [err]  2025-12-17 06:18:54,836 - persistent_tts_service - WARNING - ⚠️  No persistent TTS session found to update for call v3:sz6RRi_Qx4zS1QlC4RyZIJ_Ldtrl628_mNqz32K-cNrEVXHkUS1XkQ
2025-12-17T06:18:55.386001163Z [inf]  100.64.0.7:43418 - "POST /api/telnyx/webhook HTTP/1.1" 200
2025-12-17T06:18:55.386015211Z [err]  2025-12-17 06:18:54,832 - server - INFO - 📞 Call data loaded, starting SONIOX connection...
2025-12-17T06:18:55.386020089Z [err]  2025-12-17 06:18:54,836 - server - INFO - ✅ Initialized call_states for v3:sz6RRi_Qx4zS1QlC4RyZIJ_Ldtrl628_mNqz32K-cNrEVXHkUS1XkQ with session reference
2025-12-17T06:18:55.386057653Z [err]  2025-12-17 06:18:54,588 - server - INFO - ⚠️ Session still not found after wait, will create in worker
2025-12-17T06:18:55.386065266Z [err]  2025-12-17 06:18:54,588 - server - WARNING - ⚠️ Session not found after waiting, creating in WebSocket worker...
2025-12-17T06:18:55.386071719Z [err]  2025-12-17 06:18:54,595 - redis_service - INFO - 📥 Retrieved call data from Redis: v3:sz6RRi_Qx4zS1QlC4RyZIJ_Ldtrl628_mNqz32K-cNrEVXHkUS1XkQ
2025-12-17T06:18:55.386082416Z [err]  2025-12-17 06:18:54,596 - server - INFO - 📝 Creating session with agent_id=bbeda238-e8d9-4d8c-b93b-1b7694581adb, user_id=dcafa642-6136-4096-b77d-a4cb99a62651
2025-12-17T06:18:55.386091836Z [err]  2025-12-17 06:18:54,596 - calling_service - INFO - 🔍 Checking KB for agent bbeda238-e8d9-4d8c-b93b-1b7694581adb...
2025-12-17T06:18:55.386099860Z [err]  2025-12-17 06:18:54,702 - calling_service - INFO - 🔍 KB count query completed: 4 items
2025-12-17T06:18:55.386108986Z [err]  2025-12-17 06:18:54,702 - calling_service - INFO - 📚 Agent bbeda238-e8d9-4d8c-b93b-1b7694581adb has 4 KB items - Smart routing enabled (RAG on demand)
2025-12-17T06:18:55.386119497Z [err]  2025-12-17 06:18:54,724 - calling_service - INFO - 📋 Built cached system prompt: 4424 chars (global) + 1402 chars (technical)
2025-12-17T06:18:55.386127682Z [err]  2025-12-17 06:18:54,724 - calling_service - INFO - 📚 KB available - will use smart routing (simple chat: NO KB, factual: WITH KB)
2025-12-17T06:18:55.386139241Z [err]  2025-12-17 06:18:54,726 - calling_service - INFO - 🔥 Pre-warming LLM client (grok)...
2025-12-17T06:18:55.386146335Z [err]  2025-12-17 06:18:54,803 - server - INFO - 📨 ========== TELNYX WEBHOOK RECEIVED ==========
2025-12-17T06:18:55.386155425Z [err]  2025-12-17 06:18:54,803 - server - INFO - 📨 Full payload: {'data': {'event_type': 'streaming.started', 'id': '0612ea56-53c8-49fd-8359-95a876904c17', 'occurred_at': '2025-12-17T06:18:54.320567Z', 'payload': {'call_control_id': 'v3:sz6RRi_Qx4zS1QlC4RyZIJ_Ldtrl628_mNqz32K-cNrEVXHkUS1XkQ', 'call_leg_id': '40dc04a6-db10-11f0-8548-02420aef981f', 'call_session_id': '40d90d0a-db10-11f0-9ba9-02420aef981f', 'client_state': None, 'connection_id': '2777245537294877821', 'stream_id': '239da044-9a08-41a2-985a-8280beae7ac9', 'stream_params': {'stream_track': 'inbound', 'stream_url': 'wss://api.li-ai.org/api/telnyx/audio-stream'}, 'stream_type': 'websocket'}, 'record_type': 'event'}, 'meta': {'attempt': 1, 'delivered_to': 'https://api.li-ai.org/api/telnyx/webhook'}}
2025-12-17T06:18:55.386187592Z [err]  2025-12-17 06:18:54,938 - server - INFO - 🔑 Using user's Soniox API key (first 10 chars): b999f22d7b...
2025-12-17T06:18:55.428562309Z [err]  2025-12-17 06:18:55,424 - server - INFO - ✅ Call log updated
2025-12-17T06:18:55.428576627Z [err]  2025-12-17 06:18:55,424 - server - INFO - 🔧 Getting Telnyx API keys for user: dcafa642-6136-4096-b77d-a4cb99a62651
2025-12-17T06:18:55.465807431Z [err]  2025-12-17 06:18:55,460 - soniox_service - INFO - ✅ Connected to Soniox Real-Time STT
2025-12-17T06:18:55.465819319Z [err]  2025-12-17 06:18:55,461 - soniox_service - INFO - ⚙️  Config: model=stt-rt-v3, format=mulaw, rate=8000Hz, channels=1
2025-12-17T06:18:55.465826892Z [err]  2025-12-17 06:18:55,461 - soniox_service - INFO - ⚙️  Endpoint detection: True, Speaker diarization: False
2025-12-17T06:18:55.497485514Z [err]  2025-12-17 06:18:55,491 - telnyx_service - INFO - Telnyx service initialized with connection: 2777245537294877821
2025-12-17T06:18:55.497496836Z [err]  2025-12-17 06:18:55,491 - dead_air_monitor - INFO - 🔇 Dead air monitoring started for call v3:sz6RRi_Qx4zS1QlC4RyZIJ_Ldtrl628_mNqz32K-cNrEVXHkUS1XkQ
2025-12-17T06:18:55.497505185Z [err]  2025-12-17 06:18:55,493 - server - INFO - ✅ Started forwarding audio (8kHz mulaw → Soniox, NO BUFFERING)
2025-12-17T06:18:55.524036361Z [err]  2025-12-17 06:18:55,519 - key_encryption - WARNING - Failed to decrypt key, assuming unencrypted: 
2025-12-17T06:18:56.227271992Z [err]  2025-12-17 06:18:55,612 - key_encryption - WARNING - Failed to decrypt key, assuming unencrypted: 
2025-12-17T06:18:56.227280641Z [err]  2025-12-17 06:18:55,613 - server - INFO - 🔧 Creating Telnyx service with user's keys...
2025-12-17T06:18:56.227289760Z [err]  2025-12-17 06:18:55,648 - telnyx_service - INFO - Telnyx service initialized with connection: 2777245537294877821
2025-12-17T06:18:56.227298253Z [err]  2025-12-17 06:18:55,937 - httpx - INFO - HTTP Request: POST https://api.telnyx.com/v2/calls/v3:sz6RRi_Qx4zS1QlC4RyZIJ_Ldtrl628_mNqz32K-cNrEVXHkUS1XkQ/actions/playback_start "HTTP/1.1 200 OK"
2025-12-17T06:18:56.227307049Z [err]  2025-12-17 06:18:55,940 - telnyx_service - INFO - ✅ Playing audio from URL, playback_id: i-nuZWF9nw (loop=True, overlay=True)
