2025-12-29T06:04:39.000000000Z [inf]  Starting Container
2025-12-29T06:08:02.534531918Z [err]  2025-12-29 06:07:59,238 - key_encryption - WARNING - Failed to decrypt key, assuming unencrypted: 
2025-12-29T06:08:02.534538994Z [err]  2025-12-29 06:07:59,287 - telnyx_service - INFO - Telnyx service initialized with connection: 2777245537294877821
2025-12-29T06:08:02.534546074Z [err]  2025-12-29 06:07:59,287 - telnyx_service - INFO - 📞 Initiating outbound call from +14048000152 to +17708336397
2025-12-29T06:08:02.534552392Z [err]  2025-12-29 06:07:59,287 - telnyx_service - INFO - 🤖 Enabling AMD (premium mode)
2025-12-29T06:08:02.534560080Z [err]  2025-12-29 06:07:59,287 - telnyx_service - INFO - 🌐 Adding streaming parameters: wss://api.li-ai.org/api/telnyx/audio-stream
2025-12-29T06:08:02.534567556Z [err]  2025-12-29 06:08:00,189 - httpx - INFO - HTTP Request: POST https://api.telnyx.com/v2/calls "HTTP/1.1 200 OK"
2025-12-29T06:08:02.534574397Z [err]  2025-12-29 06:08:00,193 - telnyx_service - INFO - ✅ Call initiated: v3:ruRl2vbN8WHfwKC_L49FJDaDN9V-AsigSq75jm7OLwnk1TbJLE6HdQ
2025-12-29T06:08:02.534581139Z [err]  2025-12-29 06:08:00,297 - server - INFO - 📝 Created call log: v3:ruRl2vbN8WHfwKC_L49FJDaDN9V-AsigSq75jm7OLwnk1TbJLE6HdQ
2025-12-29T06:08:02.534587884Z [err]  2025-12-29 06:08:00,297 - server - INFO - 🔍 DEBUG Call Initiated Webhook (UI Trigger): url='https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', active=True, should_fire=True
2025-12-29T06:08:02.534594341Z [err]  2025-12-29 06:08:00,297 - server - INFO - 🔍 DEBUG Agent Settings Webhook Context: {'temperature': 0.2, 'max_tokens': 500, 'tts_speed': 1, 'llm_provider': 'grok', 'tts_provider': 'elevenlabs', 'stt_provider': 'soniox', 'enable_comfort_noise': True, 'dead_air_settings': {'silence_timeout_normal': 7, 'silence_timeout_hold_on': 25, 'max_checkins_before_disconnect': 2, 'max_call_duration': 1500, 'checkin_message': 'Are you still there?'}, 'voicemail_detection': {'enabled': True, 'use_telnyx_amd': True, 'telnyx_amd_mode': 'premium', 'use_llm_detection': True, 'disconnect_on_detection': True}, 'deepgram_settings': {'endpointing': 500, 'vad_turnoff': 250, 'utterance_end_ms': 1000, 'interim_results': True, 'smart_format': True}, 'elevenlabs_settings': {'voice_id': 'J5iaaqzR5zn6HFG4jV3b', 'model': 'eleven_turbo_v2_5', 'stability': 0.6, 'similarity_boost': 0.65, 'style': 0.2, 'speed': 1.1, 'use_speaker_boost': True, 'enable_normalization': True, 'enable_ssml_parsing': True}, 'hume_settings': {'voice_name': 'e7af7ed6-3381-48aa-ab97-49485007470b', 'description': 'warm and friendly', 'speed': 1}, 'sesame_settings': {'speaker_id': 0, 'output_format': 'wav'}, 'melo_settings': {'voice': 'EN-US', 'speed': 1.2, 'clone_wav': None}, 'dia_settings': {'voice': 'S1', 'speed': 1, 'response_format': 'wav'}, 'kokoro_settings': {'voice': 'af_bella', 'speed': 1, 'response_format': 'mp3'}, 'chattts_settings': {'voice': 'female_1', 'speed': 1, 'temperature': 0.3, 'response_format': 'wav'}, 'assemblyai_settings': {'sample_rate': 8000, 'word_boost': [], 'enable_extra_session_information': True, 'disable_partial_transcripts': False, 'threshold': 0, 'end_of_turn_confidence_threshold': 0.8, 'min_end_of_turn_silence_when_confident': 500, 'max_turn_silence': 2000}, 'soniox_settings': {'model': 'stt-rt-v3', 'sample_rate': 8000, 'audio_format': 'mulaw', 'num_channels': 1, 'enable_endpoint_detection': True, 'enable_speaker_diarization': False, 'language_hints': ['en'], 'context': ''}, 'post_call_webhook_url': 'https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', 'post_call_webhook_active': True, 'call_started_webhook_url': 'https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', 'call_started_webhook_active': True}
2025-12-29T06:08:02.535460668Z [err]  2025-12-29 06:08:00,297 - server - INFO - 🔍 DEBUG Call Initiated Webhook: url='https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', active=True, should_fire=True
2025-12-29T06:08:02.535472309Z [err]  2025-12-29 06:08:00,297 - server - INFO - 📤 Sending call-initiated webhook to: https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b
2025-12-29T06:08:02.535480362Z [err]  2025-12-29 06:08:00,333 - redis_service - INFO - 📦 Stored call data in Redis: v3:ruRl2vbN8WHfwKC_L49FJDaDN9V-AsigSq75jm7OLwnk1TbJLE6HdQ (TTL: 3600s)
2025-12-29T06:08:02.535489124Z [err]  2025-12-29 06:08:00,333 - server - INFO - 📦 Call data stored in Redis and memory
2025-12-29T06:08:02.535497185Z [err]  2025-12-29 06:08:00,333 - server - INFO - 📞 Outbound call initiated: v3:ruRl2vbN8WHfwKC_L49FJDaDN9V-AsigSq75jm7OLwnk1TbJLE6HdQ
2025-12-29T06:08:02.535505713Z [inf]  100.64.0.5:46416 - "POST /api/telnyx/call/outbound HTTP/1.1" 200
2025-12-29T06:08:02.535513361Z [err]  2025-12-29 06:08:00,430 - server - INFO - 📨 ========== TELNYX WEBHOOK RECEIVED ==========
2025-12-29T06:08:02.535521279Z [inf]  100.64.0.6:19726 - "POST /api/telnyx/webhook HTTP/1.1" 200
2025-12-29T06:08:02.535529363Z [err]  2025-12-29 06:08:00,430 - server - INFO - 📨 Full payload: {'data': {'event_type': 'call.initiated', 'id': 'c1b23139-7819-4f22-a3ac-92e735858072', 'occurred_at': '2025-12-29T06:07:59.976152Z', 'payload': {'call_control_id': 'v3:ruRl2vbN8WHfwKC_L49FJDaDN9V-AsigSq75jm7OLwnk1TbJLE6HdQ', 'call_leg_id': 'ba13de32-e47c-11f0-9d95-02420aef96a0', 'call_session_id': 'ba116a62-e47c-11f0-b0c4-02420aef96a0', 'client_state': None, 'connection_id': '2777245537294877821', 'direction': 'outgoing', 'from': '+14048000152', 'state': 'bridging', 'to': '+17708336397'}, 'record_type': 'event'}, 'meta': {'attempt': 1, 'delivered_to': 'https://api.li-ai.org/api/telnyx/webhook'}}
2025-12-29T06:08:02.535537898Z [err]  2025-12-29 06:08:00,430 - server - INFO - 🎯 Event type: call.initiated, Call ID: v3:ruRl2vbN8WHfwKC_L49FJDaDN9V-AsigSq75jm7OLwnk1TbJLE6HdQ
2025-12-29T06:08:02.537276933Z [err]  2025-12-29 06:08:00,430 - server - INFO - 📨 ================================================
2025-12-29T06:08:02.537286158Z [err]  2025-12-29 06:08:00,430 - server - INFO - 📞 Call initiated - Direction: outgoing, From: +14048000152, To: +17708336397
2025-12-29T06:08:02.537293176Z [err]  2025-12-29 06:08:00,604 - server - INFO - 🔌🔌🔌 WEBSOCKET CONNECTION ATTEMPT
2025-12-29T06:08:02.537300797Z [err]  2025-12-29 06:08:00,604 - server - INFO -    Client: Address(host='100.64.0.7', port=15834)
2025-12-29T06:08:02.537307835Z [err]  2025-12-29 06:08:00,604 - server - INFO -    Headers: {'host': 'api.li-ai.org', 'user-agent': 'telnyx-websocket', 'connection': 'Upgrade', 'sec-websocket-key': 'oVfWxe3j3VlInj2d5bjb+g==', 'sec-websocket-version': '13', 'upgrade': 'websocket', 'x-forwarded-for': '192.76.120.151', 'x-forwarded-host': 'api.li-ai.org', 'x-forwarded-proto': 'https', 'x-railway-edge': 'railway/us-west2', 'x-railway-request-id': 'gk7LDZpCTyyiSh_xn6XIxQ', 'x-real-ip': '192.76.120.151', 'x-request-start': '1766988480368', 'accept-encoding': 'gzip'}
2025-12-29T06:08:02.537315193Z [err]  2025-12-29 06:08:00,605 - server - INFO -    Path: /api/telnyx/audio-stream
2025-12-29T06:08:02.537322627Z [err]  2025-12-29 06:08:00,605 - server - INFO - 🔌 Incoming Telnyx WebSocket connection
2025-12-29T06:08:02.537330518Z [err]  [2025-12-29 06:08:00 +0000] [4] [INFO] ('100.64.0.7', 15834) - "WebSocket /api/telnyx/audio-stream" [accepted]
2025-12-29T06:08:02.537337294Z [err]  2025-12-29 06:08:00,605 - server - INFO - ✅ WebSocket accepted, waiting for Telnyx events
2025-12-29T06:08:02.537345418Z [err]  [2025-12-29 06:08:00 +0000] [4] [INFO] connection open
2025-12-29T06:08:02.537356953Z [err]  2025-12-29 06:08:00,768 - server - INFO - 📬 Received Telnyx event: connected
2025-12-29T06:08:02.537364677Z [err]  2025-12-29 06:08:00,768 - server - INFO - 📞 Telnyx connected event received, waiting for 'start'...
2025-12-29T06:08:02.538052475Z [err]  2025-12-29 06:08:00,816 - httpx - INFO - HTTP Request: POST https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b "HTTP/1.1 200 OK"
2025-12-29T06:08:02.538061784Z [err]  2025-12-29 06:08:00,817 - server - INFO - ✅ Call-initiated webhook sent successfully (status=200)
2025-12-29T06:08:02.976464841Z [err]  2025-12-29 06:08:02,971 - server - INFO - 📨 ========== TELNYX WEBHOOK RECEIVED ==========
2025-12-29T06:08:02.976475253Z [err]  2025-12-29 06:08:02,971 - server - INFO - 📨 Full payload: {'data': {'event_type': 'call.answered', 'id': '3d941dc1-1097-4814-889a-1a12c7b870a4', 'occurred_at': '2025-12-29T06:08:02.655963Z', 'payload': {'call_control_id': 'v3:ruRl2vbN8WHfwKC_L49FJDaDN9V-AsigSq75jm7OLwnk1TbJLE6HdQ', 'call_leg_id': 'ba13de32-e47c-11f0-9d95-02420aef96a0', 'call_session_id': 'ba116a62-e47c-11f0-b0c4-02420aef96a0', 'client_state': None, 'codec': 'PCMU', 'connection_id': '2777245537294877821', 'from': '+14048000152', 'sampling_rate': 8000, 'start_time': '2025-12-29T06:07:59.976152Z', 'to': '+17708336397'}, 'record_type': 'event'}, 'meta': {'attempt': 1, 'delivered_to': 'https://api.li-ai.org/api/telnyx/webhook'}}
2025-12-29T06:08:02.976485428Z [err]  2025-12-29 06:08:02,972 - server - INFO - 🎯 Event type: call.answered, Call ID: v3:ruRl2vbN8WHfwKC_L49FJDaDN9V-AsigSq75jm7OLwnk1TbJLE6HdQ
2025-12-29T06:08:02.976494854Z [err]  2025-12-29 06:08:02,972 - server - INFO - 📨 ================================================
2025-12-29T06:08:02.976503470Z [err]  2025-12-29 06:08:02,972 - server - INFO - ✅ Call answered: v3:ruRl2vbN8WHfwKC_L49FJDaDN9V-AsigSq75jm7OLwnk1TbJLE6HdQ
2025-12-29T06:08:03.002037411Z [err]  2025-12-29 06:08:02,999 - redis_service - INFO - 📥 Retrieved call data from Redis: v3:ruRl2vbN8WHfwKC_L49FJDaDN9V-AsigSq75jm7OLwnk1TbJLE6HdQ
2025-12-29T06:08:03.003486027Z [err]  2025-12-29 06:08:03,001 - server - INFO - ✅ Found call in Redis (multi-worker state sharing working)
2025-12-29T06:08:03.003496426Z [err]  2025-12-29 06:08:03,001 - server - INFO - 📞 Phone numbers added to session: from=+14048000152, to=+17708336397
2025-12-29T06:08:03.004671484Z [err]  2025-12-29 06:08:03,003 - server - INFO - 📬 Received Telnyx event: start
2025-12-29T06:08:03.004681327Z [err]  2025-12-29 06:08:03,003 - server - INFO - 🎬 Stream started for call: v3:ruRl2vbN8WHfwKC_L49FJDaDN9V-AsigSq75jm7OLwnk1TbJLE6HdQ
2025-12-29T06:08:03.017563808Z [err]  2025-12-29 06:08:03,014 - redis_service - INFO - 📥 Retrieved call data from Redis: v3:ruRl2vbN8WHfwKC_L49FJDaDN9V-AsigSq75jm7OLwnk1TbJLE6HdQ
2025-12-29T06:08:03.017570298Z [err]  2025-12-29 06:08:03,015 - server - INFO - ✅ Call data found after 0s wait
2025-12-29T06:08:03.017577118Z [err]  2025-12-29 06:08:03,015 - server - INFO - ⏳ Session not found locally, waiting briefly for webhook...
2025-12-29T06:08:03.112569644Z [err]  2025-12-29 06:08:03,110 - server - INFO - ✅ Call log updated
2025-12-29T06:08:03.112579127Z [err]  2025-12-29 06:08:03,110 - server - INFO - 🔍 DEBUG Webhook: url='https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', active=True, should_fire=True
2025-12-29T06:08:03.112586984Z [err]  2025-12-29 06:08:03,110 - server - INFO - 📤 Sending call-started webhook to: https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b
2025-12-29T06:08:03.112593508Z [err]  2025-12-29 06:08:03,110 - server - INFO - 🔧 Getting Telnyx API keys for user: dcafa642-6136-4096-b77d-a4cb99a62651
2025-12-29T06:08:03.408075643Z [err]  2025-12-29 06:08:03,199 - key_encryption - WARNING - Failed to decrypt key, assuming unencrypted: 
2025-12-29T06:08:03.408082791Z [err]  2025-12-29 06:08:03,287 - key_encryption - WARNING - Failed to decrypt key, assuming unencrypted: 
