2025-12-18T08:31:11.000000000Z [inf]  Starting Container
2025-12-18T08:31:32.224753507Z [err]  2025-12-18 08:31:27,564 - server - INFO - ✅ QC learning router loaded
2025-12-18T08:31:32.224755114Z [err]  2025-12-18 08:31:27,697 - server - INFO - ✅ QC test router loaded
2025-12-18T08:31:32.224760627Z [err]  2025-12-18 08:31:27,565 - server - INFO - ✅ QC learning router loaded
2025-12-18T08:31:32.224761797Z [err]  2025-12-18 08:31:27,700 - server - INFO - ✅ QC test router loaded
2025-12-18T08:31:32.224767959Z [err]  2025-12-18 08:31:27,572 - server - INFO - ✅ QC agent router loaded
2025-12-18T08:31:32.224774211Z [err]  2025-12-18 08:31:27,590 - server - INFO - ✅ QC learning router loaded
2025-12-18T08:31:32.225965520Z [err]  2025-12-18 08:31:27,711 - server - INFO - ✅ Agent test router loaded
2025-12-18T08:31:32.225974939Z [err]  2025-12-18 08:31:27,714 - server - INFO - ✅ Agent test router loaded
2025-12-18T08:31:32.225982399Z [err]  2025-12-18 08:31:27,717 - server - INFO - ✅ Agent test router loaded
2025-12-18T08:31:32.225989796Z [err]  2025-12-18 08:31:27,723 - server - INFO - ✅ Director Studio router loaded
2025-12-18T08:31:32.225996558Z [err]  2025-12-18 08:31:27,723 - server - INFO - ✅ QC agents orchestrator loaded
2025-12-18T08:31:32.226003802Z [err]  2025-12-18 08:31:27,723 - server - INFO - ✅ Director Studio router loaded
2025-12-18T08:31:32.226011028Z [err]  2025-12-18 08:31:27,723 - server - INFO - ✅ QC agents orchestrator loaded
2025-12-18T08:31:32.226019417Z [err]  2025-12-18 08:31:27,723 - server - INFO - ✅ QC agent router loaded
2025-12-18T08:31:32.226025977Z [err]  2025-12-18 08:31:27,725 - server - INFO - ✅ Director Studio router loaded
2025-12-18T08:31:32.226033138Z [err]  2025-12-18 08:31:27,725 - server - INFO - ✅ QC agents orchestrator loaded
2025-12-18T08:31:32.226040001Z [err]  [2025-12-18 08:31:27 +0000] [4] [INFO] Started server process [4]
2025-12-18T08:31:32.226046894Z [err]  [2025-12-18 08:31:27 +0000] [4] [INFO] Waiting for application startup.
2025-12-18T08:31:32.226053232Z [err]  [2025-12-18 08:31:27 +0000] [3] [INFO] Started server process [3]
2025-12-18T08:31:32.226059484Z [err]  [2025-12-18 08:31:27 +0000] [3] [INFO] Waiting for application startup.
2025-12-18T08:31:32.226067694Z [err]  2025-12-18 08:31:27,741 - server - INFO - ✅ QC learning router loaded
2025-12-18T08:31:32.226074979Z [err]  [2025-12-18 08:31:27 +0000] [6] [INFO] Started server process [6]
2025-12-18T08:31:32.226083444Z [err]  [2025-12-18 08:31:27 +0000] [6] [INFO] Waiting for application startup.
2025-12-18T08:31:32.226091241Z [err]  2025-12-18 08:31:27,756 - server - INFO - 🎵 Pre-generating comfort noise file on startup (5 minutes for seamless loops)...
2025-12-18T08:31:32.227353686Z [err]  2025-12-18 08:31:27,757 - server - INFO - 🎵 Pre-generating comfort noise file on startup (5 minutes for seamless loops)...
2025-12-18T08:31:32.227358785Z [err]  2025-12-18 08:31:27,759 - server - INFO - 🎵 Pre-generating comfort noise file on startup (5 minutes for seamless loops)...
2025-12-18T08:31:32.227363098Z [err]  2025-12-18 08:31:27,849 - server - INFO - ✅ CRM router loaded
2025-12-18T08:31:32.227369321Z [err]  2025-12-18 08:31:27,853 - server - INFO - ✅ QC test router loaded
2025-12-18T08:31:32.227375986Z [err]  2025-12-18 08:31:27,866 - server - INFO - ✅ Agent test router loaded
2025-12-18T08:31:32.227382733Z [err]  2025-12-18 08:31:27,872 - server - INFO - ✅ Director Studio router loaded
2025-12-18T08:31:32.227390706Z [err]  2025-12-18 08:31:27,872 - server - INFO - ✅ QC agents orchestrator loaded
2025-12-18T08:31:32.227396883Z [err]  [2025-12-18 08:31:27 +0000] [5] [INFO] Started server process [5]
2025-12-18T08:31:32.227401989Z [err]  [2025-12-18 08:31:27 +0000] [5] [INFO] Waiting for application startup.
2025-12-18T08:31:32.227405736Z [err]  2025-12-18 08:31:27,894 - server - INFO - 🎵 Pre-generating comfort noise file on startup (5 minutes for seamless loops)...
2025-12-18T08:31:36.024462194Z [err]  2025-12-18 08:31:35,870 - comfort_noise - INFO - Generated continuous comfort noise: /tmp/comfort_noise_continuous.mp3 (300s, white=-83dB, hum=-93dB)
2025-12-18T08:31:36.024467438Z [err]  [2025-12-18 08:31:35 +0000] [3] [INFO] Application startup complete.
2025-12-18T08:31:36.024476289Z [err]  2025-12-18 08:31:35,870 - server - INFO - ✅ Comfort noise file ready for immediate use
2025-12-18T08:31:36.024478243Z [err]  2025-12-18 08:31:35,875 - server - INFO - ✅ Comfort noise file ready for immediate use
2025-12-18T08:31:36.024488068Z [err]  [2025-12-18 08:31:35 +0000] [4] [INFO] Application startup complete.
2025-12-18T08:31:36.024488070Z [err]  [2025-12-18 08:31:35 +0000] [5] [INFO] Application startup complete.
2025-12-18T08:31:36.024500189Z [err]  2025-12-18 08:31:35,871 - comfort_noise - INFO - Generated continuous comfort noise: /tmp/comfort_noise_continuous.mp3 (300s, white=-83dB, hum=-93dB)
2025-12-18T08:31:36.024525302Z [err]  2025-12-18 08:31:35,870 - comfort_noise - INFO - Generated continuous comfort noise: /tmp/comfort_noise_continuous.mp3 (300s, white=-83dB, hum=-93dB)
2025-12-18T08:31:36.024534943Z [err]  2025-12-18 08:31:35,873 - server - INFO - ✅ Comfort noise file ready for immediate use
2025-12-18T08:31:36.024538697Z [err]  2025-12-18 08:31:35,870 - comfort_noise - INFO - Generated continuous comfort noise: /tmp/comfort_noise_continuous.mp3 (300s, white=-83dB, hum=-93dB)
2025-12-18T08:31:36.024550095Z [err]  [2025-12-18 08:31:35 +0000] [6] [INFO] Application startup complete.
2025-12-18T08:31:36.024559653Z [err]  2025-12-18 08:31:35,875 - server - INFO - ✅ Comfort noise file ready for immediate use
2025-12-18T08:33:05.926721020Z [inf]  100.64.0.2:23442 - "OPTIONS /api/telnyx/call/outbound HTTP/1.1" 200
2025-12-18T08:33:07.575193733Z [err]  2025-12-18 08:33:07,563 - server - INFO - 🌐 Created WebSocket stream URL: wss://api.li-ai.org/api/telnyx/audio-stream
2025-12-18T08:33:07.658923722Z [err]  2025-12-18 08:33:07,655 - key_encryption - WARNING - Failed to decrypt key, assuming unencrypted: 
2025-12-18T08:33:07.745240489Z [err]  2025-12-18 08:33:07,742 - key_encryption - WARNING - Failed to decrypt key, assuming unencrypted: 
2025-12-18T08:33:07.781756895Z [err]  2025-12-18 08:33:07,779 - telnyx_service - INFO - Telnyx service initialized with connection: 2777245537294877821
2025-12-18T08:33:07.781762356Z [err]  2025-12-18 08:33:07,779 - telnyx_service - INFO - 📞 Initiating outbound call from +14048000152 to +17708336397
2025-12-18T08:33:07.781766958Z [err]  2025-12-18 08:33:07,779 - telnyx_service - INFO - 🤖 Enabling AMD (premium mode)
2025-12-18T08:33:07.781771251Z [err]  2025-12-18 08:33:07,779 - telnyx_service - INFO - 🌐 Adding streaming parameters: wss://api.li-ai.org/api/telnyx/audio-stream
2025-12-18T08:33:08.268359989Z [err]  2025-12-18 08:33:08,266 - httpx - INFO - HTTP Request: POST https://api.telnyx.com/v2/calls "HTTP/1.1 200 OK"
2025-12-18T08:33:08.272131710Z [err]  2025-12-18 08:33:08,270 - telnyx_service - INFO - ✅ Call initiated: v3:9MtpyauFmtY6SUw476HnIbyoCmWIRRcJddPua9xqTcnpaPtJ0YVTZg
2025-12-18T08:33:08.369979580Z [err]  2025-12-18 08:33:08,367 - server - INFO - 📝 Created call log: v3:9MtpyauFmtY6SUw476HnIbyoCmWIRRcJddPua9xqTcnpaPtJ0YVTZg
2025-12-18T08:33:08.369992801Z [err]  2025-12-18 08:33:08,367 - server - INFO - 🔍 DEBUG Call Initiated Webhook (UI Trigger): url='https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', active=True, should_fire=True
2025-12-18T08:33:08.370005495Z [err]  2025-12-18 08:33:08,368 - server - INFO - 🔍 DEBUG Agent Settings Webhook Context: {'temperature': 0.2, 'max_tokens': 500, 'tts_speed': 1, 'llm_provider': 'grok', 'tts_provider': 'elevenlabs', 'stt_provider': 'soniox', 'enable_comfort_noise': True, 'dead_air_settings': {'silence_timeout_normal': 7, 'silence_timeout_hold_on': 25, 'max_checkins_before_disconnect': 2, 'max_call_duration': 1500, 'checkin_message': 'Are you still there?'}, 'voicemail_detection': {'enabled': True, 'use_telnyx_amd': True, 'telnyx_amd_mode': 'premium', 'use_llm_detection': True, 'disconnect_on_detection': True}, 'deepgram_settings': {'endpointing': 500, 'vad_turnoff': 250, 'utterance_end_ms': 1000, 'interim_results': True, 'smart_format': True}, 'elevenlabs_settings': {'voice_id': 'J5iaaqzR5zn6HFG4jV3b', 'model': 'eleven_turbo_v2_5', 'stability': 0.6, 'similarity_boost': 0.65, 'style': 0.2, 'speed': 1.1, 'use_speaker_boost': True, 'enable_normalization': True, 'enable_ssml_parsing': True}, 'hume_settings': {'voice_name': 'e7af7ed6-3381-48aa-ab97-49485007470b', 'description': 'warm and friendly', 'speed': 1}, 'sesame_settings': {'speaker_id': 0, 'output_format': 'wav'}, 'melo_settings': {'voice': 'EN-US', 'speed': 1.2, 'clone_wav': None}, 'dia_settings': {'voice': 'S1', 'speed': 1, 'response_format': 'wav'}, 'kokoro_settings': {'voice': 'af_bella', 'speed': 1, 'response_format': 'mp3'}, 'chattts_settings': {'voice': 'female_1', 'speed': 1, 'temperature': 0.3, 'response_format': 'wav'}, 'assemblyai_settings': {'sample_rate': 8000, 'word_boost': [], 'enable_extra_session_information': True, 'disable_partial_transcripts': False, 'threshold': 0, 'end_of_turn_confidence_threshold': 0.8, 'min_end_of_turn_silence_when_confident': 500, 'max_turn_silence': 2000}, 'soniox_settings': {'model': 'stt-rt-v3', 'sample_rate': 8000, 'audio_format': 'mulaw', 'num_channels': 1, 'enable_endpoint_detection': True, 'enable_speaker_diarization': False, 'language_hints': ['en'], 'context': ''}, 'post_call_webhook_url': 'https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', 'post_call_webhook_active': True, 'call_started_webhook_url': 'https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', 'call_started_webhook_active': True}
2025-12-18T08:33:08.371187149Z [err]  2025-12-18 08:33:08,368 - server - INFO - 🔍 DEBUG Call Initiated Webhook: url='https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', active=True, should_fire=True
2025-12-18T08:33:08.371195101Z [err]  2025-12-18 08:33:08,368 - server - INFO - 📤 Sending call-initiated webhook to: https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b
2025-12-18T08:33:08.406589476Z [err]  2025-12-18 08:33:08,404 - redis_service - INFO - 📦 Stored call data in Redis: v3:9MtpyauFmtY6SUw476HnIbyoCmWIRRcJddPua9xqTcnpaPtJ0YVTZg (TTL: 3600s)
2025-12-18T08:33:08.406597758Z [err]  2025-12-18 08:33:08,404 - server - INFO - 📦 Call data stored in Redis and memory
2025-12-18T08:33:08.406606796Z [err]  2025-12-18 08:33:08,404 - server - INFO - 📞 Outbound call initiated: v3:9MtpyauFmtY6SUw476HnIbyoCmWIRRcJddPua9xqTcnpaPtJ0YVTZg
2025-12-18T08:33:08.406613995Z [inf]  100.64.0.3:61814 - "POST /api/telnyx/call/outbound HTTP/1.1" 200
2025-12-18T08:33:08.636254869Z [err]  2025-12-18 08:33:08,635 - server - INFO - 🔌🔌🔌 WEBSOCKET CONNECTION ATTEMPT
2025-12-18T08:33:08.636263520Z [err]  2025-12-18 08:33:08,635 - server - INFO -    Client: Address(host='100.64.0.4', port=52556)
2025-12-18T08:33:08.636271485Z [err]  2025-12-18 08:33:08,635 - server - INFO -    Headers: {'host': 'api.li-ai.org', 'user-agent': 'telnyx-websocket', 'connection': 'Upgrade', 'sec-websocket-key': 'xJ2pEKcCgyOemhw3iFBpyA==', 'sec-websocket-version': '13', 'upgrade': 'websocket', 'x-forwarded-for': '192.76.120.151', 'x-forwarded-host': 'api.li-ai.org', 'x-forwarded-proto': 'https', 'x-railway-edge': 'railway/us-west2', 'x-railway-request-id': 'k2T4EmSwQVq6Nk0SLPU1MQ', 'x-real-ip': '192.76.120.151', 'x-request-start': '1766046788394', 'accept-encoding': 'gzip'}
2025-12-18T08:33:08.637525046Z [err]  2025-12-18 08:33:08,635 - server - INFO -    Path: /api/telnyx/audio-stream
2025-12-18T08:33:08.637533209Z [err]  2025-12-18 08:33:08,635 - server - INFO - 🔌 Incoming Telnyx WebSocket connection
2025-12-18T08:33:08.637538665Z [err]  [2025-12-18 08:33:08 +0000] [5] [INFO] ('100.64.0.4', 52556) - "WebSocket /api/telnyx/audio-stream" [accepted]
2025-12-18T08:33:08.637544943Z [err]  2025-12-18 08:33:08,635 - server - INFO - ✅ WebSocket accepted, waiting for Telnyx events
2025-12-18T08:33:08.637550385Z [err]  [2025-12-18 08:33:08 +0000] [5] [INFO] connection open
2025-12-18T08:33:08.685138671Z [err]  2025-12-18 08:33:08,684 - server - INFO - 📨 ========== TELNYX WEBHOOK RECEIVED ==========
2025-12-18T08:33:08.685148569Z [err]  2025-12-18 08:33:08,684 - server - INFO - 📨 Full payload: {'data': {'event_type': 'call.initiated', 'id': 'ca6e03fd-a30d-4853-9184-2ea29ec43391', 'occurred_at': '2025-12-18T08:33:08.163280Z', 'payload': {'call_control_id': 'v3:9MtpyauFmtY6SUw476HnIbyoCmWIRRcJddPua9xqTcnpaPtJ0YVTZg', 'call_leg_id': '2e1a4544-dbec-11f0-8b1d-02420aef96a0', 'call_session_id': '2e16d4d6-dbec-11f0-81a6-02420aef96a0', 'client_state': None, 'connection_id': '2777245537294877821', 'direction': 'outgoing', 'from': '+14048000152', 'state': 'bridging', 'to': '+17708336397'}, 'record_type': 'event'}, 'meta': {'attempt': 1, 'delivered_to': 'https://api.li-ai.org/api/telnyx/webhook'}}
2025-12-18T08:33:08.685155722Z [err]  2025-12-18 08:33:08,684 - server - INFO - 🎯 Event type: call.initiated, Call ID: v3:9MtpyauFmtY6SUw476HnIbyoCmWIRRcJddPua9xqTcnpaPtJ0YVTZg
2025-12-18T08:33:08.685163434Z [err]  2025-12-18 08:33:08,684 - server - INFO - 📨 ================================================
2025-12-18T08:33:08.686606840Z [err]  2025-12-18 08:33:08,684 - server - INFO - 📞 Call initiated - Direction: outgoing, From: +14048000152, To: +17708336397
2025-12-18T08:33:08.686618601Z [inf]  100.64.0.5:29960 - "POST /api/telnyx/webhook HTTP/1.1" 200
2025-12-18T08:33:08.801759221Z [err]  2025-12-18 08:33:08,800 - server - INFO - 📬 Received Telnyx event: connected
2025-12-18T08:33:08.801767869Z [err]  2025-12-18 08:33:08,800 - server - INFO - 📞 Telnyx connected event received, waiting for 'start'...
2025-12-18T08:33:08.844174053Z [err]  2025-12-18 08:33:08,843 - httpx - INFO - HTTP Request: POST https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b "HTTP/1.1 200 OK"
2025-12-18T08:33:08.845597633Z [err]  2025-12-18 08:33:08,844 - server - INFO - ✅ Call-initiated webhook sent successfully (status=200)
2025-12-18T08:33:13.414959935Z [err]  2025-12-18 08:33:13,413 - server - INFO - 📬 Received Telnyx event: start
2025-12-18T08:33:13.414969940Z [err]  2025-12-18 08:33:13,413 - server - INFO - 🎬 Stream started for call: v3:9MtpyauFmtY6SUw476HnIbyoCmWIRRcJddPua9xqTcnpaPtJ0YVTZg
2025-12-18T08:33:13.455304941Z [err]  2025-12-18 08:33:13,450 - redis_service - INFO - 📥 Retrieved call data from Redis: v3:9MtpyauFmtY6SUw476HnIbyoCmWIRRcJddPua9xqTcnpaPtJ0YVTZg
2025-12-18T08:33:13.455312243Z [err]  2025-12-18 08:33:13,451 - server - INFO - ✅ Call data found after 0s wait
2025-12-18T08:33:13.455320351Z [err]  2025-12-18 08:33:13,451 - server - INFO - ⏳ Session not found locally, waiting briefly for webhook...
2025-12-18T08:33:13.455326600Z [err]  2025-12-18 08:33:13,452 - server - INFO - 📨 ========== TELNYX WEBHOOK RECEIVED ==========
2025-12-18T08:33:13.455331994Z [err]  2025-12-18 08:33:13,452 - server - INFO - 📨 Full payload: {'data': {'event_type': 'call.answered', 'id': 'd56fe60a-845a-4ec4-b849-d9d7e72f8241', 'occurred_at': '2025-12-18T08:33:13.283273Z', 'payload': {'call_control_id': 'v3:9MtpyauFmtY6SUw476HnIbyoCmWIRRcJddPua9xqTcnpaPtJ0YVTZg', 'call_leg_id': '2e1a4544-dbec-11f0-8b1d-02420aef96a0', 'call_session_id': '2e16d4d6-dbec-11f0-81a6-02420aef96a0', 'client_state': None, 'codec': 'PCMU', 'connection_id': '2777245537294877821', 'from': '+14048000152', 'sampling_rate': 8000, 'start_time': '2025-12-18T08:33:08.143281Z', 'to': '+17708336397'}, 'record_type': 'event'}, 'meta': {'attempt': 1, 'delivered_to': 'https://api.li-ai.org/api/telnyx/webhook'}}
2025-12-18T08:33:13.455337635Z [err]  2025-12-18 08:33:13,452 - server - INFO - 🎯 Event type: call.answered, Call ID: v3:9MtpyauFmtY6SUw476HnIbyoCmWIRRcJddPua9xqTcnpaPtJ0YVTZg
2025-12-18T08:33:13.455343361Z [err]  2025-12-18 08:33:13,452 - server - INFO - 📨 ================================================
2025-12-18T08:33:13.455349117Z [err]  2025-12-18 08:33:13,452 - server - INFO - ✅ Call answered: v3:9MtpyauFmtY6SUw476HnIbyoCmWIRRcJddPua9xqTcnpaPtJ0YVTZg
2025-12-18T08:33:13.469900653Z [err]  2025-12-18 08:33:13,464 - redis_service - INFO - 📥 Retrieved call data from Redis: v3:9MtpyauFmtY6SUw476HnIbyoCmWIRRcJddPua9xqTcnpaPtJ0YVTZg
2025-12-18T08:33:13.469912531Z [err]  2025-12-18 08:33:13,465 - server - INFO - ✅ Found call in Redis (multi-worker state sharing working)
2025-12-18T08:33:13.469919330Z [err]  2025-12-18 08:33:13,465 - server - INFO - 📞 Phone numbers added to session: from=+14048000152, to=+17708336397
2025-12-18T08:33:13.890899596Z [err]  2025-12-18 08:33:13,889 - server - INFO - 📨 ========== TELNYX WEBHOOK RECEIVED ==========
2025-12-18T08:33:13.890908311Z [err]  2025-12-18 08:33:13,889 - server - INFO - 📨 Full payload: {'data': {'event_type': 'streaming.started', 'id': 'd34b506e-08c4-4c9b-b339-c3e38f98738d', 'occurred_at': '2025-12-18T08:33:13.563276Z', 'payload': {'call_control_id': 'v3:9MtpyauFmtY6SUw476HnIbyoCmWIRRcJddPua9xqTcnpaPtJ0YVTZg', 'call_leg_id': '2e1a4544-dbec-11f0-8b1d-02420aef96a0', 'call_session_id': '2e16d4d6-dbec-11f0-81a6-02420aef96a0', 'client_state': None, 'connection_id': '2777245537294877821', 'stream_id': '328d9da9-f458-483e-b532-533cac1ed143', 'stream_params': {'stream_track': 'inbound', 'stream_url': 'wss://api.li-ai.org/api/telnyx/audio-stream'}, 'stream_type': 'websocket'}, 'record_type': 'event'}, 'meta': {'attempt': 1, 'delivered_to': 'https://api.li-ai.org/api/telnyx/webhook'}}
2025-12-18T08:33:13.890915746Z [err]  2025-12-18 08:33:13,889 - server - INFO - 🎯 Event type: streaming.started, Call ID: v3:9MtpyauFmtY6SUw476HnIbyoCmWIRRcJddPua9xqTcnpaPtJ0YVTZg
2025-12-18T08:33:13.890922622Z [err]  2025-12-18 08:33:13,889 - server - INFO - 📨 ================================================
2025-12-18T08:33:13.890930016Z [inf]  100.64.0.6:58290 - "POST /api/telnyx/webhook HTTP/1.1" 200
2025-12-18T08:33:13.961068926Z [err]  2025-12-18 08:33:13,951 - server - INFO - ⚠️ Session still not found after wait, will create in worker
2025-12-18T08:33:13.961072483Z [err]  2025-12-18 08:33:13,952 - server - WARNING - ⚠️ Session not found after waiting, creating in WebSocket worker...
2025-12-18T08:33:13.969938446Z [err]  2025-12-18 08:33:13,965 - redis_service - INFO - 📥 Retrieved call data from Redis: v3:9MtpyauFmtY6SUw476HnIbyoCmWIRRcJddPua9xqTcnpaPtJ0YVTZg
2025-12-18T08:33:13.969942502Z [err]  2025-12-18 08:33:13,966 - server - INFO - 📝 Creating session with agent_id=bbeda238-e8d9-4d8c-b93b-1b7694581adb, user_id=dcafa642-6136-4096-b77d-a4cb99a62651
2025-12-18T08:33:13.969946375Z [err]  2025-12-18 08:33:13,966 - calling_service - INFO - 🔍 Checking KB for agent bbeda238-e8d9-4d8c-b93b-1b7694581adb...
2025-12-18T08:33:14.338113480Z [err]  2025-12-18 08:33:14,335 - server - INFO - ✅ Call log updated
2025-12-18T08:33:14.338120809Z [err]  2025-12-18 08:33:14,335 - server - INFO - 🔍 DEBUG Webhook: url='https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', active=True, should_fire=True
2025-12-18T08:33:14.338127686Z [err]  2025-12-18 08:33:14,335 - server - INFO - 📤 Sending call-started webhook to: https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b
2025-12-18T08:33:14.338134379Z [err]  2025-12-18 08:33:14,335 - server - INFO - 🔧 Getting Telnyx API keys for user: dcafa642-6136-4096-b77d-a4cb99a62651
2025-12-18T08:33:14.435147505Z [err]  2025-12-18 08:33:14,425 - key_encryption - WARNING - Failed to decrypt key, assuming unencrypted: 
2025-12-18T08:33:14.517652486Z [err]  2025-12-18 08:33:14,512 - key_encryption - WARNING - Failed to decrypt key, assuming unencrypted: 
2025-12-18T08:33:14.517658400Z [err]  2025-12-18 08:33:14,512 - server - INFO - 🔧 Creating Telnyx service with user's keys...
2025-12-18T08:33:14.546563695Z [err]  2025-12-18 08:33:14,535 - telnyx_service - INFO - Telnyx service initialized with connection: 2777245537294877821
2025-12-18T08:33:14.546571775Z [err]  2025-12-18 08:33:14,536 - calling_service - INFO - 🔍 KB count query completed: 4 items
2025-12-18T08:33:14.546577088Z [err]  2025-12-18 08:33:14,536 - calling_service - INFO - 📚 Agent bbeda238-e8d9-4d8c-b93b-1b7694581adb has 4 KB items - Smart routing enabled (RAG on demand)
2025-12-18T08:33:14.552487863Z [err]  2025-12-18 08:33:14,551 - calling_service - INFO - 📋 Built cached system prompt: 5065 chars (global) + 1402 chars (technical)
2025-12-18T08:33:14.552496835Z [err]  2025-12-18 08:33:14,551 - calling_service - INFO - 📚 KB available - will use smart routing (simple chat: NO KB, factual: WITH KB)
2025-12-18T08:33:14.553477176Z [err]  2025-12-18 08:33:14,552 - calling_service - INFO - 🔥 Pre-warming LLM client (grok)...
2025-12-18T08:33:14.641750595Z [err]  2025-12-18 08:33:14,640 - key_encryption - WARNING - Failed to decrypt key, assuming unencrypted: 
