2025-12-27T07:18:56.000000000Z [inf]  Starting Container
2025-12-27T07:19:18.080917917Z [err]  2025-12-27 07:19:13,801 - server - INFO - ✅ QC learning router loaded
2025-12-27T07:19:18.080926053Z [err]  2025-12-27 07:19:13,947 - server - INFO - ✅ CRM router loaded
2025-12-27T07:19:18.080932752Z [err]  2025-12-27 07:19:13,951 - server - INFO - ✅ CRM router loaded
2025-12-27T07:19:18.080940864Z [err]  2025-12-27 07:19:13,956 - server - INFO - ✅ CRM router loaded
2025-12-27T07:19:18.080947877Z [err]  2025-12-27 07:19:13,964 - server - INFO - ✅ CRM router loaded
2025-12-27T07:19:18.085911313Z [err]  2025-12-27 07:19:14,013 - server - INFO - ✅ Director Studio router loaded
2025-12-27T07:19:18.085931279Z [err]  2025-12-27 07:19:14,014 - server - INFO - ✅ QC agents orchestrator loaded
2025-12-27T07:19:18.085942788Z [err]  2025-12-27 07:19:14,017 - server - INFO - ✅ Director Studio router loaded
2025-12-27T07:19:18.085953820Z [err]  2025-12-27 07:19:14,017 - server - INFO - ✅ QC agents orchestrator loaded
2025-12-27T07:19:18.085964489Z [err]  [2025-12-27 07:19:14 +0000] [5] [INFO] Started server process [5]
2025-12-27T07:19:18.085991984Z [err]  [2025-12-27 07:19:14 +0000] [5] [INFO] Waiting for application startup.
2025-12-27T07:19:18.085992094Z [err]  2025-12-27 07:19:13,967 - server - INFO - ✅ QC test router loaded
2025-12-27T07:19:18.086003391Z [err]  2025-12-27 07:19:13,968 - server - INFO - ✅ QC test router loaded
2025-12-27T07:19:18.086012232Z [err]  2025-12-27 07:19:13,969 - server - INFO - ✅ QC test router loaded
2025-12-27T07:19:18.086020313Z [err]  2025-12-27 07:19:13,970 - server - INFO - ✅ QC test router loaded
2025-12-27T07:19:18.086027847Z [err]  2025-12-27 07:19:13,995 - server - INFO - ✅ Agent test router loaded
2025-12-27T07:19:18.086036043Z [err]  2025-12-27 07:19:13,996 - server - INFO - ✅ Agent test router loaded
2025-12-27T07:19:18.086043990Z [err]  2025-12-27 07:19:13,999 - server - INFO - ✅ Agent test router loaded
2025-12-27T07:19:18.086052075Z [err]  2025-12-27 07:19:14,003 - server - INFO - ✅ Agent test router loaded
2025-12-27T07:19:18.086060060Z [err]  2025-12-27 07:19:14,012 - server - INFO - ✅ Director Studio router loaded
2025-12-27T07:19:18.086066947Z [err]  2025-12-27 07:19:14,012 - server - INFO - ✅ QC agents orchestrator loaded
2025-12-27T07:19:18.086074407Z [err]  2025-12-27 07:19:14,013 - server - INFO - ✅ Director Studio router loaded
2025-12-27T07:19:18.086082603Z [err]  2025-12-27 07:19:14,013 - server - INFO - ✅ QC agents orchestrator loaded
2025-12-27T07:19:18.092995174Z [err]  [2025-12-27 07:19:14 +0000] [3] [INFO] Started server process [3]
2025-12-27T07:19:18.093001004Z [err]  [2025-12-27 07:19:14 +0000] [3] [INFO] Waiting for application startup.
2025-12-27T07:19:18.093008964Z [err]  [2025-12-27 07:19:14 +0000] [6] [INFO] Started server process [6]
2025-12-27T07:19:18.093015655Z [err]  [2025-12-27 07:19:14 +0000] [6] [INFO] Waiting for application startup.
2025-12-27T07:19:18.093023411Z [err]  [2025-12-27 07:19:14 +0000] [4] [INFO] Started server process [4]
2025-12-27T07:19:18.093033008Z [err]  [2025-12-27 07:19:14 +0000] [4] [INFO] Waiting for application startup.
2025-12-27T07:19:18.093039162Z [err]  2025-12-27 07:19:14,051 - server - INFO - 🎵 Pre-generating comfort noise file on startup (5 minutes for seamless loops)...
2025-12-27T07:19:18.093109779Z [err]  2025-12-27 07:19:14,051 - server - INFO - 🎵 Pre-generating comfort noise file on startup (5 minutes for seamless loops)...
2025-12-27T07:19:18.093116714Z [err]  2025-12-27 07:19:14,053 - server - INFO - 🎵 Pre-generating comfort noise file on startup (5 minutes for seamless loops)...
2025-12-27T07:19:18.093122642Z [err]  2025-12-27 07:19:14,053 - server - INFO - 🎵 Pre-generating comfort noise file on startup (5 minutes for seamless loops)...
2025-12-27T07:19:23.023515935Z [err]  2025-12-27 07:19:23,013 - comfort_noise - INFO - Generated continuous comfort noise: /tmp/comfort_noise_continuous.mp3 (300s, white=-83dB, hum=-93dB)
2025-12-27T07:19:23.023525768Z [err]  2025-12-27 07:19:23,013 - comfort_noise - INFO - Generated continuous comfort noise: /tmp/comfort_noise_continuous.mp3 (300s, white=-83dB, hum=-93dB)
2025-12-27T07:19:23.026840071Z [err]  2025-12-27 07:19:23,024 - server - INFO - ✅ Comfort noise MP3 ready for immediate use
2025-12-27T07:19:23.026848906Z [err]  2025-12-27 07:19:23,024 - server - INFO - 🎵 Pre-warming mulaw comfort noise for WebSocket streaming...
2025-12-27T07:19:23.026856212Z [err]  2025-12-27 07:19:23,024 - comfort_noise - INFO - 🎵 Loading mulaw comfort noise for WebSocket mixing...
2025-12-27T07:19:23.053621111Z [err]  2025-12-27 07:19:23,036 - server - INFO - ✅ Comfort noise MP3 ready for immediate use
2025-12-27T07:19:23.053627934Z [err]  2025-12-27 07:19:23,036 - server - INFO - 🎵 Pre-warming mulaw comfort noise for WebSocket streaming...
2025-12-27T07:19:23.053634087Z [err]  2025-12-27 07:19:23,036 - comfort_noise - INFO - 🎵 Loading mulaw comfort noise for WebSocket mixing...
2025-12-27T07:19:23.568509702Z [err]  2025-12-27 07:19:23,341 - comfort_noise - INFO - Generated continuous comfort noise: /tmp/comfort_noise_continuous.mp3 (300s, white=-83dB, hum=-93dB)
2025-12-27T07:19:23.568514221Z [err]  2025-12-27 07:19:23,351 - server - INFO - ✅ Comfort noise MP3 ready for immediate use
2025-12-27T07:19:23.568518758Z [err]  2025-12-27 07:19:23,351 - server - INFO - 🎵 Pre-warming mulaw comfort noise for WebSocket streaming...
2025-12-27T07:19:23.568522845Z [err]  2025-12-27 07:19:23,351 - comfort_noise - INFO - 🎵 Loading mulaw comfort noise for WebSocket mixing...
2025-12-27T07:19:23.838607265Z [err]  2025-12-27 07:19:23,834 - comfort_noise - INFO - ✅ Generated comfort noise sample: 30s (white=-83dB, hum=-93dB)
2025-12-27T07:19:23.946960649Z [err]  2025-12-27 07:19:23,942 - comfort_noise - INFO - ✅ Generated comfort noise sample: 30s (white=-83dB, hum=-93dB)
2025-12-27T07:19:23.949810463Z [err]  2025-12-27 07:19:23,944 - comfort_noise - INFO - Generated continuous comfort noise: /tmp/comfort_noise_continuous.mp3 (300s, white=-83dB, hum=-93dB)
2025-12-27T07:19:23.949816953Z [err]  2025-12-27 07:19:23,945 - comfort_noise - INFO - ✅ Generated mulaw comfort noise: 240000 bytes
2025-12-27T07:19:23.949823295Z [err]  2025-12-27 07:19:23,945 - server - INFO - ✅ Mulaw comfort noise ready (240000 bytes)
2025-12-27T07:19:23.949828979Z [err]  [2025-12-27 07:19:23 +0000] [3] [INFO] Application startup complete.
2025-12-27T07:19:23.956013098Z [err]  2025-12-27 07:19:23,953 - server - INFO - ✅ Comfort noise MP3 ready for immediate use
2025-12-27T07:19:23.956021571Z [err]  2025-12-27 07:19:23,953 - server - INFO - 🎵 Pre-warming mulaw comfort noise for WebSocket streaming...
2025-12-27T07:19:23.956033340Z [err]  2025-12-27 07:19:23,953 - comfort_noise - INFO - 🎵 Loading mulaw comfort noise for WebSocket mixing...
2025-12-27T07:19:24.082499659Z [err]  2025-12-27 07:19:24,077 - comfort_noise - INFO - ✅ Generated mulaw comfort noise: 240000 bytes
2025-12-27T07:19:24.082507912Z [err]  2025-12-27 07:19:24,079 - server - INFO - ✅ Mulaw comfort noise ready (240000 bytes)
2025-12-27T07:19:24.082516236Z [err]  [2025-12-27 07:19:24 +0000] [6] [INFO] Application startup complete.
2025-12-27T07:19:24.724448264Z [err]  2025-12-27 07:19:24,181 - comfort_noise - INFO - ✅ Generated comfort noise sample: 30s (white=-83dB, hum=-93dB)
2025-12-27T07:19:24.724454083Z [err]  2025-12-27 07:19:24,284 - comfort_noise - INFO - ✅ Generated mulaw comfort noise: 240000 bytes
2025-12-27T07:19:24.724458720Z [err]  2025-12-27 07:19:24,285 - server - INFO - ✅ Mulaw comfort noise ready (240000 bytes)
2025-12-27T07:19:24.724463457Z [err]  [2025-12-27 07:19:24 +0000] [5] [INFO] Application startup complete.
2025-12-27T07:19:24.724471257Z [err]  2025-12-27 07:19:24,676 - comfort_noise - INFO - ✅ Generated comfort noise sample: 30s (white=-83dB, hum=-93dB)
2025-12-27T07:19:24.785837621Z [err]  2025-12-27 07:19:24,777 - comfort_noise - INFO - ✅ Generated mulaw comfort noise: 240000 bytes
2025-12-27T07:19:24.785843748Z [err]  2025-12-27 07:19:24,778 - server - INFO - ✅ Mulaw comfort noise ready (240000 bytes)
2025-12-27T07:19:24.785850082Z [err]  [2025-12-27 07:19:24 +0000] [4] [INFO] Application startup complete.
2025-12-27T07:51:52.115545909Z [inf]  100.64.0.2:30280 - "POST /api/auth/logout HTTP/1.1" 401
2025-12-27T07:51:52.115560944Z [inf]  100.64.0.3:15854 - "OPTIONS /api/auth/login HTTP/1.1" 200
2025-12-27T07:51:53.930735375Z [inf]  100.64.0.4:47168 - "POST /api/auth/login HTTP/1.1" 200
2025-12-27T07:51:54.968822796Z [inf]  100.64.0.4:47168 - "GET /api/agents HTTP/1.1" 200
2025-12-27T07:51:59.951764128Z [inf]  100.64.0.5:43308 - "GET /api/agents HTTP/1.1" 200
2025-12-27T07:52:19.948303718Z [inf]  100.64.0.2:30280 - "OPTIONS /api/telnyx/call/outbound HTTP/1.1" 200
2025-12-27T07:52:19.948311852Z [err]  2025-12-27 07:52:15,149 - server - INFO - 🌐 Created WebSocket stream URL: wss://api.li-ai.org/api/telnyx/audio-stream
2025-12-27T07:52:19.948325968Z [err]  2025-12-27 07:52:15,236 - key_encryption - WARNING - Failed to decrypt key, assuming unencrypted: 
2025-12-27T07:52:19.948333160Z [err]  2025-12-27 07:52:15,320 - key_encryption - WARNING - Failed to decrypt key, assuming unencrypted: 
2025-12-27T07:52:19.948340099Z [err]  2025-12-27 07:52:15,345 - telnyx_service - INFO - Telnyx service initialized with connection: 2777245537294877821
2025-12-27T07:52:19.948346389Z [err]  2025-12-27 07:52:15,345 - telnyx_service - INFO - 📞 Initiating outbound call from +14048000152 to +17708336397
2025-12-27T07:52:19.948354338Z [err]  2025-12-27 07:52:15,345 - telnyx_service - INFO - 🤖 Enabling AMD (premium mode)
2025-12-27T07:52:19.948360637Z [err]  2025-12-27 07:52:15,345 - telnyx_service - INFO - 🌐 Adding streaming parameters: wss://api.li-ai.org/api/telnyx/audio-stream
2025-12-27T07:52:19.948366004Z [err]  2025-12-27 07:52:15,929 - httpx - INFO - HTTP Request: POST https://api.telnyx.com/v2/calls "HTTP/1.1 200 OK"
2025-12-27T07:52:19.948372089Z [err]  2025-12-27 07:52:15,932 - telnyx_service - INFO - ✅ Call initiated: v3:qLsOBlYP56huORwioOH5uqrCrIxjlkriBJUAr4DUle3m2F1X3KXJOA
2025-12-27T07:52:19.948379336Z [err]  2025-12-27 07:52:16,032 - server - INFO - 📝 Created call log: v3:qLsOBlYP56huORwioOH5uqrCrIxjlkriBJUAr4DUle3m2F1X3KXJOA
2025-12-27T07:52:19.948386138Z [err]  2025-12-27 07:52:16,032 - server - INFO - 🔍 DEBUG Call Initiated Webhook (UI Trigger): url='https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', active=True, should_fire=True
2025-12-27T07:52:19.948393342Z [err]  2025-12-27 07:52:16,032 - server - INFO - 🔍 DEBUG Agent Settings Webhook Context: {'temperature': 0.2, 'max_tokens': 500, 'tts_speed': 1, 'llm_provider': 'grok', 'tts_provider': 'elevenlabs', 'stt_provider': 'soniox', 'enable_comfort_noise': True, 'dead_air_settings': {'silence_timeout_normal': 7, 'silence_timeout_hold_on': 25, 'max_checkins_before_disconnect': 2, 'max_call_duration': 1500, 'checkin_message': 'Are you still there?'}, 'voicemail_detection': {'enabled': True, 'use_telnyx_amd': True, 'telnyx_amd_mode': 'premium', 'use_llm_detection': True, 'disconnect_on_detection': True}, 'deepgram_settings': {'endpointing': 500, 'vad_turnoff': 250, 'utterance_end_ms': 1000, 'interim_results': True, 'smart_format': True}, 'elevenlabs_settings': {'voice_id': 'J5iaaqzR5zn6HFG4jV3b', 'model': 'eleven_turbo_v2_5', 'stability': 0.6, 'similarity_boost': 0.65, 'style': 0.2, 'speed': 1.1, 'use_speaker_boost': True, 'enable_normalization': True, 'enable_ssml_parsing': True}, 'hume_settings': {'voice_name': 'e7af7ed6-3381-48aa-ab97-49485007470b', 'description': 'warm and friendly', 'speed': 1}, 'sesame_settings': {'speaker_id': 0, 'output_format': 'wav'}, 'melo_settings': {'voice': 'EN-US', 'speed': 1.2, 'clone_wav': None}, 'dia_settings': {'voice': 'S1', 'speed': 1, 'response_format': 'wav'}, 'kokoro_settings': {'voice': 'af_bella', 'speed': 1, 'response_format': 'mp3'}, 'chattts_settings': {'voice': 'female_1', 'speed': 1, 'temperature': 0.3, 'response_format': 'wav'}, 'assemblyai_settings': {'sample_rate': 8000, 'word_boost': [], 'enable_extra_session_information': True, 'disable_partial_transcripts': False, 'threshold': 0, 'end_of_turn_confidence_threshold': 0.8, 'min_end_of_turn_silence_when_confident': 500, 'max_turn_silence': 2000}, 'soniox_settings': {'model': 'stt-rt-v3', 'sample_rate': 8000, 'audio_format': 'mulaw', 'num_channels': 1, 'enable_endpoint_detection': True, 'enable_speaker_diarization': False, 'language_hints': ['en'], 'context': ''}, 'post_call_webhook_url': 'https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', 'post_call_webhook_active': True, 'call_started_webhook_url': 'https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', 'call_started_webhook_active': True}
2025-12-27T07:52:19.950069366Z [err]  2025-12-27 07:52:16,032 - server - INFO - 🔍 DEBUG Call Initiated Webhook: url='https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', active=True, should_fire=True
2025-12-27T07:52:19.950076935Z [err]  2025-12-27 07:52:16,032 - server - INFO - 📤 Sending call-initiated webhook to: https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b
2025-12-27T07:52:19.950083193Z [err]  2025-12-27 07:52:16,039 - redis_service - INFO - 📦 Stored call data in Redis: v3:qLsOBlYP56huORwioOH5uqrCrIxjlkriBJUAr4DUle3m2F1X3KXJOA (TTL: 3600s)
2025-12-27T07:52:19.950089218Z [err]  2025-12-27 07:52:16,039 - server - INFO - 📦 Call data stored in Redis and memory
2025-12-27T07:52:19.950095261Z [err]  2025-12-27 07:52:16,039 - server - INFO - 📞 Outbound call initiated: v3:qLsOBlYP56huORwioOH5uqrCrIxjlkriBJUAr4DUle3m2F1X3KXJOA
2025-12-27T07:52:19.950102539Z [inf]  100.64.0.2:30280 - "POST /api/telnyx/call/outbound HTTP/1.1" 200
2025-12-27T07:52:19.950108848Z [err]  2025-12-27 07:52:16,267 - server - INFO - 🔌🔌🔌 WEBSOCKET CONNECTION ATTEMPT
2025-12-27T07:52:19.950114950Z [err]  2025-12-27 07:52:16,267 - server - INFO -    Client: Address(host='100.64.0.6', port=32416)
2025-12-27T07:52:19.950121366Z [err]  2025-12-27 07:52:16,267 - server - INFO -    Headers: {'host': 'api.li-ai.org', 'user-agent': 'telnyx-websocket', 'connection': 'Upgrade', 'sec-websocket-key': 'e1rHvp5TlzPRIT4rSRFxww==', 'sec-websocket-version': '13', 'upgrade': 'websocket', 'x-forwarded-for': '192.76.120.151', 'x-forwarded-host': 'api.li-ai.org', 'x-forwarded-proto': 'https', 'x-railway-edge': 'railway/us-west2', 'x-railway-request-id': '-LlF--8YSNGxZspQn6XIxQ', 'x-real-ip': '192.76.120.151', 'x-request-start': '1766821936042', 'accept-encoding': 'gzip'}
2025-12-27T07:52:19.950127790Z [err]  2025-12-27 07:52:16,267 - server - INFO -    Path: /api/telnyx/audio-stream
2025-12-27T07:52:19.950134432Z [err]  2025-12-27 07:52:16,267 - server - INFO - 🔌 Incoming Telnyx WebSocket connection
2025-12-27T07:52:19.952624191Z [err]  [2025-12-27 07:52:16 +0000] [5] [INFO] ('100.64.0.6', 32416) - "WebSocket /api/telnyx/audio-stream" [accepted]
2025-12-27T07:52:19.952636107Z [err]  2025-12-27 07:52:16,267 - server - INFO - ✅ WebSocket accepted, waiting for Telnyx events
2025-12-27T07:52:19.952643099Z [err]  [2025-12-27 07:52:16 +0000] [5] [INFO] connection open
2025-12-27T07:52:19.952649625Z [err]  2025-12-27 07:52:16,298 - server - INFO - 📨 ========== TELNYX WEBHOOK RECEIVED ==========
2025-12-27T07:52:19.952656667Z [err]  2025-12-27 07:52:16,298 - server - INFO - 📨 Full payload: {'data': {'event_type': 'call.initiated', 'id': 'ebb6707c-79b8-4902-9ce3-47a153d32857', 'occurred_at': '2025-12-27T07:52:15.824000Z', 'payload': {'call_control_id': 'v3:qLsOBlYP56huORwioOH5uqrCrIxjlkriBJUAr4DUle3m2F1X3KXJOA', 'call_leg_id': 'f620e0c6-e2f8-11f0-ae80-02420aef991f', 'call_session_id': 'f61df910-e2f8-11f0-8a96-02420aef991f', 'client_state': None, 'connection_id': '2777245537294877821', 'direction': 'outgoing', 'from': '+14048000152', 'state': 'bridging', 'to': '+17708336397'}, 'record_type': 'event'}, 'meta': {'attempt': 1, 'delivered_to': 'https://api.li-ai.org/api/telnyx/webhook'}}
2025-12-27T07:52:19.952663131Z [err]  2025-12-27 07:52:16,298 - server - INFO - 🎯 Event type: call.initiated, Call ID: v3:qLsOBlYP56huORwioOH5uqrCrIxjlkriBJUAr4DUle3m2F1X3KXJOA
2025-12-27T07:52:19.952670332Z [err]  2025-12-27 07:52:16,299 - server - INFO - 📨 ================================================
2025-12-27T07:52:19.952676477Z [err]  2025-12-27 07:52:16,299 - server - INFO - 📞 Call initiated - Direction: outgoing, From: +14048000152, To: +17708336397
2025-12-27T07:52:19.952682499Z [inf]  100.64.0.6:32428 - "POST /api/telnyx/webhook HTTP/1.1" 200
2025-12-27T07:52:19.952690223Z [err]  2025-12-27 07:52:16,423 - server - INFO - 📬 Received Telnyx event: connected
2025-12-27T07:52:19.952697112Z [err]  2025-12-27 07:52:16,423 - server - INFO - 📞 Telnyx connected event received, waiting for 'start'...
2025-12-27T07:52:19.954517021Z [err]  2025-12-27 07:52:16,478 - httpx - INFO - HTTP Request: POST https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b "HTTP/1.1 200 OK"
2025-12-27T07:52:19.954527748Z [err]  2025-12-27 07:52:16,479 - server - INFO - ✅ Call-initiated webhook sent successfully (status=200)
2025-12-27T07:52:22.082763291Z [err]  2025-12-27 07:52:21,864 - redis_service - INFO - 📥 Retrieved call data from Redis: v3:qLsOBlYP56huORwioOH5uqrCrIxjlkriBJUAr4DUle3m2F1X3KXJOA
2025-12-27T07:52:22.082771956Z [err]  2025-12-27 07:52:21,865 - server - INFO - 📝 Creating session with agent_id=bbeda238-e8d9-4d8c-b93b-1b7694581adb, user_id=dcafa642-6136-4096-b77d-a4cb99a62651
2025-12-27T07:52:22.082778914Z [err]  2025-12-27 07:52:21,865 - calling_service - INFO - 🔍 Checking KB for agent bbeda238-e8d9-4d8c-b93b-1b7694581adb...
2025-12-27T07:52:22.082788189Z [err]  2025-12-27 07:52:21,933 - server - INFO - 📨 ========== TELNYX WEBHOOK RECEIVED ==========
2025-12-27T07:52:22.082797220Z [err]  2025-12-27 07:52:21,933 - server - INFO - 📨 Full payload: {'data': {'event_type': 'streaming.started', 'id': 'a6018c01-fd6e-4ab5-887e-4c452a2f1a08', 'occurred_at': '2025-12-27T07:52:21.503983Z', 'payload': {'call_control_id': 'v3:qLsOBlYP56huORwioOH5uqrCrIxjlkriBJUAr4DUle3m2F1X3KXJOA', 'call_leg_id': 'f620e0c6-e2f8-11f0-ae80-02420aef991f', 'call_session_id': 'f61df910-e2f8-11f0-8a96-02420aef991f', 'client_state': None, 'connection_id': '2777245537294877821', 'stream_id': '07c2fd5e-6378-4738-995c-f06a9489a152', 'stream_params': {'stream_track': 'inbound', 'stream_url': 'wss://api.li-ai.org/api/telnyx/audio-stream'}, 'stream_type': 'websocket'}, 'record_type': 'event'}, 'meta': {'attempt': 1, 'delivered_to': 'https://api.li-ai.org/api/telnyx/webhook'}}
2025-12-27T07:52:22.082909968Z [err]  2025-12-27 07:52:21,351 - server - INFO - 📬 Received Telnyx event: start
2025-12-27T07:52:22.082917440Z [err]  2025-12-27 07:52:21,351 - server - INFO - 🎬 Stream started for call: v3:qLsOBlYP56huORwioOH5uqrCrIxjlkriBJUAr4DUle3m2F1X3KXJOA
2025-12-27T07:52:22.082924292Z [err]  2025-12-27 07:52:21,356 - redis_service - INFO - 📥 Retrieved call data from Redis: v3:qLsOBlYP56huORwioOH5uqrCrIxjlkriBJUAr4DUle3m2F1X3KXJOA
2025-12-27T07:52:22.082934399Z [err]  2025-12-27 07:52:21,358 - server - INFO - ✅ Call data found after 0s wait
2025-12-27T07:52:22.082944234Z [err]  2025-12-27 07:52:21,358 - server - INFO - ⏳ Session not found locally, waiting briefly for webhook...
2025-12-27T07:52:22.082950824Z [err]  2025-12-27 07:52:21,504 - server - INFO - 📨 ========== TELNYX WEBHOOK RECEIVED ==========
2025-12-27T07:52:22.082963060Z [err]  2025-12-27 07:52:21,504 - server - INFO - 📨 Full payload: {'data': {'event_type': 'call.answered', 'id': 'a360cf9d-ee33-40eb-ac49-f0f54bc73bbe', 'occurred_at': '2025-12-27T07:52:21.223967Z', 'payload': {'call_control_id': 'v3:qLsOBlYP56huORwioOH5uqrCrIxjlkriBJUAr4DUle3m2F1X3KXJOA', 'call_leg_id': 'f620e0c6-e2f8-11f0-ae80-02420aef991f', 'call_session_id': 'f61df910-e2f8-11f0-8a96-02420aef991f', 'client_state': None, 'codec': 'PCMU', 'connection_id': '2777245537294877821', 'from': '+14048000152', 'sampling_rate': 8000, 'start_time': '2025-12-27T07:52:15.824000Z', 'to': '+17708336397'}, 'record_type': 'event'}, 'meta': {'attempt': 1, 'delivered_to': 'https://api.li-ai.org/api/telnyx/webhook'}}
2025-12-27T07:52:22.082971345Z [err]  2025-12-27 07:52:21,504 - server - INFO - 🎯 Event type: call.answered, Call ID: v3:qLsOBlYP56huORwioOH5uqrCrIxjlkriBJUAr4DUle3m2F1X3KXJOA
2025-12-27T07:52:22.082978284Z [err]  2025-12-27 07:52:21,504 - server - INFO - 📨 ================================================
