2025-12-26T14:50:03.000000000Z [inf]  Starting Container
2025-12-26T14:50:34.466422795Z [err]  2025-12-26 14:50:27,111 - server - INFO - ✅ Connection libraries pre-warmed (websockets, httpx, ElevenLabs, Soniox)
2025-12-26T14:50:34.466424007Z [err]  2025-12-26 14:50:26,851 - server - INFO - ✅ Connection libraries pre-warmed (websockets, httpx, ElevenLabs, Soniox)
2025-12-26T14:50:34.466431701Z [err]  2025-12-26 14:50:27,262 - server - INFO - ✅ QC enhanced router loaded
2025-12-26T14:50:34.466440065Z [err]  2025-12-26 14:50:27,281 - server - INFO - ✅ QC enhanced router loaded
2025-12-26T14:50:34.466448960Z [err]  2025-12-26 14:50:27,290 - server - INFO - ℹ️  RAG service disabled (set ENABLE_RAG=true to enable semantic search)
2025-12-26T14:50:34.467559235Z [err]  2025-12-26 14:50:27,565 - server - INFO - ✅ CRM router loaded
2025-12-26T14:50:34.467575898Z [err]  2025-12-26 14:50:27,571 - server - INFO - ✅ QC test router loaded
2025-12-26T14:50:34.467586637Z [err]  2025-12-26 14:50:27,290 - server - INFO - 🔥 Pre-warming connection libraries...
2025-12-26T14:50:34.467600698Z [err]  2025-12-26 14:50:27,321 - server - INFO - ✅ QC agent router loaded
2025-12-26T14:50:34.467610869Z [err]  2025-12-26 14:50:27,321 - server - INFO - ✅ CORS configured for origins: ['https://app.li-ai.org', 'https://li-ai.org']
2025-12-26T14:50:34.467620907Z [err]  2025-12-26 14:50:27,324 - server - INFO - ✅ Connection libraries pre-warmed (websockets, httpx, ElevenLabs, Soniox)
2025-12-26T14:50:34.467630965Z [err]  2025-12-26 14:50:27,333 - server - INFO - ✅ QC agent router loaded
2025-12-26T14:50:34.467641533Z [err]  2025-12-26 14:50:27,352 - server - INFO - ✅ QC learning router loaded
2025-12-26T14:50:34.467653747Z [err]  2025-12-26 14:50:27,359 - server - INFO - ✅ QC learning router loaded
2025-12-26T14:50:34.467663311Z [err]  2025-12-26 14:50:27,407 - server - INFO - ✅ QC enhanced router loaded
2025-12-26T14:50:34.467673715Z [err]  2025-12-26 14:50:27,459 - server - INFO - ✅ QC agent router loaded
2025-12-26T14:50:34.467687855Z [err]  2025-12-26 14:50:27,477 - server - INFO - ✅ CORS configured for origins: ['https://app.li-ai.org', 'https://li-ai.org']
2025-12-26T14:50:34.467697997Z [err]  2025-12-26 14:50:27,495 - server - INFO - ✅ QC learning router loaded
2025-12-26T14:50:34.467706985Z [err]  2025-12-26 14:50:27,513 - server - INFO - ✅ CRM router loaded
2025-12-26T14:50:34.467716622Z [err]  2025-12-26 14:50:27,531 - server - INFO - ✅ QC test router loaded
2025-12-26T14:50:34.467726003Z [err]  2025-12-26 14:50:27,557 - server - INFO - ✅ Agent test router loaded
2025-12-26T14:50:34.467735272Z [err]  2025-12-26 14:50:27,559 - server - INFO - ✅ QC enhanced router loaded
2025-12-26T14:50:34.469010483Z [err]  2025-12-26 14:50:27,669 - server - INFO - ✅ Agent test router loaded
2025-12-26T14:50:34.469016883Z [err]  2025-12-26 14:50:27,574 - server - INFO - ✅ Director Studio router loaded
2025-12-26T14:50:34.469023612Z [err]  2025-12-26 14:50:27,679 - server - INFO - ✅ Director Studio router loaded
2025-12-26T14:50:34.469031368Z [err]  2025-12-26 14:50:27,574 - server - INFO - ✅ QC agents orchestrator loaded
2025-12-26T14:50:34.469035522Z [err]  2025-12-26 14:50:27,679 - server - INFO - ✅ QC agents orchestrator loaded
2025-12-26T14:50:34.469042373Z [err]  2025-12-26 14:50:27,591 - server - INFO - ✅ Agent test router loaded
2025-12-26T14:50:34.469046988Z [err]  2025-12-26 14:50:27,683 - server - INFO - 🎵 Pre-generating comfort noise file on startup (5 minutes for seamless loops)...
2025-12-26T14:50:34.469053386Z [err]  2025-12-26 14:50:27,600 - server - INFO - ✅ Director Studio router loaded
2025-12-26T14:50:34.469058585Z [err]  2025-12-26 14:50:27,685 - server - INFO - 🎵 Pre-generating comfort noise file on startup (5 minutes for seamless loops)...
2025-12-26T14:50:34.469063011Z [err]  2025-12-26 14:50:27,600 - server - INFO - ✅ QC agents orchestrator loaded
2025-12-26T14:50:34.469070985Z [err]  [2025-12-26 14:50:27 +0000] [4] [INFO] Started server process [4]
2025-12-26T14:50:34.469078614Z [err]  [2025-12-26 14:50:27 +0000] [4] [INFO] Waiting for application startup.
2025-12-26T14:50:34.469086109Z [err]  2025-12-26 14:50:27,611 - server - INFO - ✅ QC agent router loaded
2025-12-26T14:50:34.469095463Z [err]  [2025-12-26 14:50:27 +0000] [6] [INFO] Started server process [6]
2025-12-26T14:50:34.469102928Z [err]  [2025-12-26 14:50:27 +0000] [6] [INFO] Waiting for application startup.
2025-12-26T14:50:34.469110441Z [err]  2025-12-26 14:50:27,641 - server - INFO - ✅ QC learning router loaded
2025-12-26T14:50:34.469117659Z [err]  2025-12-26 14:50:27,646 - server - INFO - ✅ CRM router loaded
2025-12-26T14:50:34.469125618Z [err]  2025-12-26 14:50:27,651 - server - INFO - ✅ QC test router loaded
2025-12-26T14:50:34.470094625Z [err]  [2025-12-26 14:50:27 +0000] [5] [INFO] Started server process [5]
2025-12-26T14:50:34.470102845Z [err]  [2025-12-26 14:50:27 +0000] [5] [INFO] Waiting for application startup.
2025-12-26T14:50:34.470109700Z [err]  2025-12-26 14:50:27,716 - server - INFO - 🎵 Pre-generating comfort noise file on startup (5 minutes for seamless loops)...
2025-12-26T14:50:34.470114401Z [err]  2025-12-26 14:50:27,784 - server - INFO - ✅ CRM router loaded
2025-12-26T14:50:34.470119558Z [err]  2025-12-26 14:50:27,790 - server - INFO - ✅ QC test router loaded
2025-12-26T14:50:34.470125784Z [err]  2025-12-26 14:50:27,808 - server - INFO - ✅ Agent test router loaded
2025-12-26T14:50:34.470130346Z [err]  2025-12-26 14:50:27,817 - server - INFO - ✅ Director Studio router loaded
2025-12-26T14:50:34.470134850Z [err]  2025-12-26 14:50:27,817 - server - INFO - ✅ QC agents orchestrator loaded
2025-12-26T14:50:34.470140114Z [err]  [2025-12-26 14:50:27 +0000] [3] [INFO] Started server process [3]
2025-12-26T14:50:34.470144801Z [err]  [2025-12-26 14:50:27 +0000] [3] [INFO] Waiting for application startup.
2025-12-26T14:50:34.470149398Z [err]  2025-12-26 14:50:27,846 - server - INFO - 🎵 Pre-generating comfort noise file on startup (5 minutes for seamless loops)...
2025-12-26T14:50:38.957442005Z [err]  2025-12-26 14:50:38,953 - comfort_noise - INFO - Generated continuous comfort noise: /tmp/comfort_noise_continuous.mp3 (300s, white=-83dB, hum=-93dB)
2025-12-26T14:50:38.957448924Z [err]  2025-12-26 14:50:38,953 - server - INFO - ✅ Comfort noise MP3 ready for immediate use
2025-12-26T14:50:38.957454042Z [err]  2025-12-26 14:50:38,953 - server - INFO - 🎵 Pre-warming mulaw comfort noise for WebSocket streaming...
2025-12-26T14:50:38.957459602Z [err]  2025-12-26 14:50:38,953 - comfort_noise - INFO - 🎵 Loading mulaw comfort noise for WebSocket mixing...
2025-12-26T14:50:39.136703192Z [err]  2025-12-26 14:50:39,028 - comfort_noise - INFO - 🎵 Loading mulaw comfort noise for WebSocket mixing...
2025-12-26T14:50:39.136830442Z [err]  2025-12-26 14:50:38,963 - comfort_noise - INFO - Generated continuous comfort noise: /tmp/comfort_noise_continuous.mp3 (300s, white=-83dB, hum=-93dB)
2025-12-26T14:50:39.136837020Z [err]  2025-12-26 14:50:38,968 - server - INFO - ✅ Comfort noise MP3 ready for immediate use
2025-12-26T14:50:39.136843515Z [err]  2025-12-26 14:50:38,968 - server - INFO - 🎵 Pre-warming mulaw comfort noise for WebSocket streaming...
2025-12-26T14:50:39.136849227Z [err]  2025-12-26 14:50:38,968 - comfort_noise - INFO - 🎵 Loading mulaw comfort noise for WebSocket mixing...
2025-12-26T14:50:39.136857675Z [err]  2025-12-26 14:50:39,021 - comfort_noise - INFO - Generated continuous comfort noise: /tmp/comfort_noise_continuous.mp3 (300s, white=-83dB, hum=-93dB)
2025-12-26T14:50:39.136868895Z [err]  2025-12-26 14:50:39,027 - server - INFO - ✅ Comfort noise MP3 ready for immediate use
2025-12-26T14:50:39.136875535Z [err]  2025-12-26 14:50:39,028 - server - INFO - 🎵 Pre-warming mulaw comfort noise for WebSocket streaming...
2025-12-26T14:50:39.178716007Z [err]  2025-12-26 14:50:39,177 - comfort_noise - INFO - Generated continuous comfort noise: /tmp/comfort_noise_continuous.mp3 (300s, white=-83dB, hum=-93dB)
2025-12-26T14:50:39.178724521Z [err]  2025-12-26 14:50:39,177 - server - INFO - ✅ Comfort noise MP3 ready for immediate use
2025-12-26T14:50:39.178732324Z [err]  2025-12-26 14:50:39,177 - server - INFO - 🎵 Pre-warming mulaw comfort noise for WebSocket streaming...
2025-12-26T14:50:39.178739691Z [err]  2025-12-26 14:50:39,177 - comfort_noise - INFO - 🎵 Loading mulaw comfort noise for WebSocket mixing...
2025-12-26T14:50:40.157042456Z [err]  2025-12-26 14:50:39,967 - comfort_noise - INFO - ✅ Generated comfort noise sample: 30s (white=-83dB, hum=-93dB)
2025-12-26T14:50:40.157053364Z [err]  2025-12-26 14:50:40,039 - comfort_noise - INFO - ✅ Generated comfort noise sample: 30s (white=-83dB, hum=-93dB)
2025-12-26T14:50:40.157063032Z [err]  2025-12-26 14:50:40,047 - comfort_noise - INFO - ✅ Generated comfort noise sample: 30s (white=-83dB, hum=-93dB)
2025-12-26T14:50:40.157081197Z [err]  2025-12-26 14:50:40,109 - comfort_noise - INFO - ✅ Generated mulaw comfort noise: 240000 bytes
2025-12-26T14:50:40.157091298Z [err]  2025-12-26 14:50:40,110 - server - INFO - ✅ Mulaw comfort noise ready (240000 bytes)
2025-12-26T14:50:40.157100040Z [err]  [2025-12-26 14:50:40 +0000] [5] [INFO] Application startup complete.
2025-12-26T14:50:40.157109028Z [err]  2025-12-26 14:50:40,123 - comfort_noise - INFO - ✅ Generated comfort noise sample: 30s (white=-83dB, hum=-93dB)
2025-12-26T14:50:40.162651742Z [err]  2025-12-26 14:50:40,159 - comfort_noise - INFO - ✅ Generated mulaw comfort noise: 240000 bytes
2025-12-26T14:50:40.162661065Z [err]  2025-12-26 14:50:40,160 - server - INFO - ✅ Mulaw comfort noise ready (240000 bytes)
2025-12-26T14:50:40.162669036Z [err]  [2025-12-26 14:50:40 +0000] [4] [INFO] Application startup complete.
2025-12-26T14:50:40.188462998Z [err]  2025-12-26 14:50:40,185 - comfort_noise - INFO - ✅ Generated mulaw comfort noise: 240000 bytes
2025-12-26T14:50:40.188468587Z [err]  2025-12-26 14:50:40,185 - server - INFO - ✅ Mulaw comfort noise ready (240000 bytes)
2025-12-26T14:50:40.188473746Z [err]  [2025-12-26 14:50:40 +0000] [6] [INFO] Application startup complete.
2025-12-26T14:50:40.263888865Z [err]  2025-12-26 14:50:40,252 - comfort_noise - INFO - ✅ Generated mulaw comfort noise: 240000 bytes
2025-12-26T14:50:40.263902866Z [err]  2025-12-26 14:50:40,253 - server - INFO - ✅ Mulaw comfort noise ready (240000 bytes)
2025-12-26T14:50:40.263913174Z [err]  [2025-12-26 14:50:40 +0000] [3] [INFO] Application startup complete.
2025-12-26T15:00:53.393009380Z [inf]  100.64.0.2:57226 - "POST /api/auth/logout HTTP/1.1" 401
2025-12-26T15:00:53.393019726Z [inf]  100.64.0.3:20472 - "OPTIONS /api/auth/login HTTP/1.1" 200
2025-12-26T15:00:53.393028160Z [inf]  100.64.0.2:57226 - "POST /api/auth/login HTTP/1.1" 200
2025-12-26T15:00:53.393037452Z [inf]  100.64.0.2:57226 - "GET /api/agents HTTP/1.1" 200
2025-12-26T15:00:53.393045937Z [inf]  100.64.0.2:57226 - "GET /api/agents HTTP/1.1" 200
2025-12-26T15:01:13.213684388Z [inf]  100.64.0.4:18052 - "OPTIONS /api/telnyx/call/outbound HTTP/1.1" 200
2025-12-26T15:01:13.213711032Z [err]  2025-12-26 15:01:04,843 - server - INFO - 🌐 Created WebSocket stream URL: wss://api.li-ai.org/api/telnyx/audio-stream
2025-12-26T15:01:13.213721038Z [err]  2025-12-26 15:01:04,956 - key_encryption - WARNING - Failed to decrypt key, assuming unencrypted: 
2025-12-26T15:01:13.213727520Z [err]  2025-12-26 15:01:05,044 - key_encryption - WARNING - Failed to decrypt key, assuming unencrypted: 
2025-12-26T15:01:13.213733438Z [err]  2025-12-26 15:01:05,077 - telnyx_service - INFO - Telnyx service initialized with connection: 2777245537294877821
2025-12-26T15:01:13.213740119Z [err]  2025-12-26 15:01:05,077 - telnyx_service - INFO - 📞 Initiating outbound call from +14048000152 to +17708336397
2025-12-26T15:01:13.213746427Z [err]  2025-12-26 15:01:05,077 - telnyx_service - INFO - 🤖 Enabling AMD (premium mode)
2025-12-26T15:01:13.213752544Z [err]  2025-12-26 15:01:05,077 - telnyx_service - INFO - 🌐 Adding streaming parameters: wss://api.li-ai.org/api/telnyx/audio-stream
2025-12-26T15:01:13.213758629Z [err]  2025-12-26 15:01:05,813 - httpx - INFO - HTTP Request: POST https://api.telnyx.com/v2/calls "HTTP/1.1 200 OK"
2025-12-26T15:01:13.213764615Z [err]  2025-12-26 15:01:05,816 - telnyx_service - INFO - ✅ Call initiated: v3:sE3RSPsT1p3k20yANK2fsYXFOI_7EBbe6dOefiC7Fxv5b-BVNE0u8w
2025-12-26T15:01:13.213770933Z [err]  2025-12-26 15:01:05,918 - server - INFO - 📝 Created call log: v3:sE3RSPsT1p3k20yANK2fsYXFOI_7EBbe6dOefiC7Fxv5b-BVNE0u8w
2025-12-26T15:01:13.213776596Z [err]  2025-12-26 15:01:05,918 - server - INFO - 🔍 DEBUG Call Initiated Webhook (UI Trigger): url='https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', active=True, should_fire=True
2025-12-26T15:01:13.213782269Z [err]  2025-12-26 15:01:05,918 - server - INFO - 🔍 DEBUG Agent Settings Webhook Context: {'temperature': 0.2, 'max_tokens': 500, 'tts_speed': 1, 'llm_provider': 'grok', 'tts_provider': 'elevenlabs', 'stt_provider': 'soniox', 'enable_comfort_noise': True, 'dead_air_settings': {'silence_timeout_normal': 7, 'silence_timeout_hold_on': 25, 'max_checkins_before_disconnect': 2, 'max_call_duration': 1500, 'checkin_message': 'Are you still there?'}, 'voicemail_detection': {'enabled': True, 'use_telnyx_amd': True, 'telnyx_amd_mode': 'premium', 'use_llm_detection': True, 'disconnect_on_detection': True}, 'deepgram_settings': {'endpointing': 500, 'vad_turnoff': 250, 'utterance_end_ms': 1000, 'interim_results': True, 'smart_format': True}, 'elevenlabs_settings': {'voice_id': 'J5iaaqzR5zn6HFG4jV3b', 'model': 'eleven_turbo_v2_5', 'stability': 0.6, 'similarity_boost': 0.65, 'style': 0.2, 'speed': 1.1, 'use_speaker_boost': True, 'enable_normalization': True, 'enable_ssml_parsing': True}, 'hume_settings': {'voice_name': 'e7af7ed6-3381-48aa-ab97-49485007470b', 'description': 'warm and friendly', 'speed': 1}, 'sesame_settings': {'speaker_id': 0, 'output_format': 'wav'}, 'melo_settings': {'voice': 'EN-US', 'speed': 1.2, 'clone_wav': None}, 'dia_settings': {'voice': 'S1', 'speed': 1, 'response_format': 'wav'}, 'kokoro_settings': {'voice': 'af_bella', 'speed': 1, 'response_format': 'mp3'}, 'chattts_settings': {'voice': 'female_1', 'speed': 1, 'temperature': 0.3, 'response_format': 'wav'}, 'assemblyai_settings': {'sample_rate': 8000, 'word_boost': [], 'enable_extra_session_information': True, 'disable_partial_transcripts': False, 'threshold': 0, 'end_of_turn_confidence_threshold': 0.8, 'min_end_of_turn_silence_when_confident': 500, 'max_turn_silence': 2000}, 'soniox_settings': {'model': 'stt-rt-v3', 'sample_rate': 8000, 'audio_format': 'mulaw', 'num_channels': 1, 'enable_endpoint_detection': True, 'enable_speaker_diarization': False, 'language_hints': ['en'], 'context': ''}, 'post_call_webhook_url': 'https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', 'post_call_webhook_active': True, 'call_started_webhook_url': 'https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', 'call_started_webhook_active': True}
2025-12-26T15:01:13.214493731Z [err]  2025-12-26 15:01:05,918 - server - INFO - 🔍 DEBUG Call Initiated Webhook: url='https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', active=True, should_fire=True
2025-12-26T15:01:13.214506964Z [err]  2025-12-26 15:01:05,918 - server - INFO - 📤 Sending call-initiated webhook to: https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b
2025-12-26T15:01:13.214515893Z [err]  2025-12-26 15:01:05,954 - redis_service - INFO - 📦 Stored call data in Redis: v3:sE3RSPsT1p3k20yANK2fsYXFOI_7EBbe6dOefiC7Fxv5b-BVNE0u8w (TTL: 3600s)
2025-12-26T15:01:13.214523339Z [err]  2025-12-26 15:01:05,954 - server - INFO - 📦 Call data stored in Redis and memory
2025-12-26T15:01:13.214531875Z [err]  2025-12-26 15:01:05,954 - server - INFO - 📞 Outbound call initiated: v3:sE3RSPsT1p3k20yANK2fsYXFOI_7EBbe6dOefiC7Fxv5b-BVNE0u8w
2025-12-26T15:01:13.214542455Z [inf]  100.64.0.3:20472 - "POST /api/telnyx/call/outbound HTTP/1.1" 200
2025-12-26T15:01:13.214551064Z [err]  2025-12-26 15:01:06,168 - server - INFO - 📨 ========== TELNYX WEBHOOK RECEIVED ==========
2025-12-26T15:01:13.214557385Z [err]  2025-12-26 15:01:06,168 - server - INFO - 📨 Full payload: {'data': {'event_type': 'call.initiated', 'id': '4443c857-4845-4598-a5bd-fee84e3c3ec9', 'occurred_at': '2025-12-26T15:01:05.615964Z', 'payload': {'call_control_id': 'v3:sE3RSPsT1p3k20yANK2fsYXFOI_7EBbe6dOefiC7Fxv5b-BVNE0u8w', 'call_leg_id': 'b3cc7254-e26b-11f0-8722-02420aef951f', 'call_session_id': 'b3ca0776-e26b-11f0-a739-02420aef951f', 'client_state': None, 'connection_id': '2777245537294877821', 'direction': 'outgoing', 'from': '+14048000152', 'state': 'bridging', 'to': '+17708336397'}, 'record_type': 'event'}, 'meta': {'attempt': 1, 'delivered_to': 'https://api.li-ai.org/api/telnyx/webhook'}}
2025-12-26T15:01:13.214565916Z [err]  2025-12-26 15:01:06,168 - server - INFO - 🎯 Event type: call.initiated, Call ID: v3:sE3RSPsT1p3k20yANK2fsYXFOI_7EBbe6dOefiC7Fxv5b-BVNE0u8w
2025-12-26T15:01:13.216325814Z [err]  2025-12-26 15:01:06,168 - server - INFO - 📨 ================================================
2025-12-26T15:01:13.216339814Z [err]  2025-12-26 15:01:06,168 - server - INFO - 📞 Call initiated - Direction: outgoing, From: +14048000152, To: +17708336397
2025-12-26T15:01:13.216350097Z [inf]  100.64.0.5:36684 - "POST /api/telnyx/webhook HTTP/1.1" 200
2025-12-26T15:01:13.216356961Z [err]  2025-12-26 15:01:06,199 - server - INFO - 🔌🔌🔌 WEBSOCKET CONNECTION ATTEMPT
2025-12-26T15:01:13.216367389Z [err]  2025-12-26 15:01:06,199 - server - INFO -    Client: Address(host='100.64.0.6', port=37676)
2025-12-26T15:01:13.216377321Z [err]  2025-12-26 15:01:06,200 - server - INFO -    Headers: {'host': 'api.li-ai.org', 'user-agent': 'telnyx-websocket', 'connection': 'Upgrade', 'sec-websocket-key': 'LVQVPeUIFT+z48SOAcOkng==', 'sec-websocket-version': '13', 'upgrade': 'websocket', 'x-forwarded-for': '192.76.120.151', 'x-forwarded-host': 'api.li-ai.org', 'x-forwarded-proto': 'https', 'x-railway-edge': 'railway/us-west2', 'x-railway-request-id': 'f3HL_Y-tRZ-Lp-6j-_9nXA', 'x-real-ip': '192.76.120.151', 'x-request-start': '1766761265964', 'accept-encoding': 'gzip'}
2025-12-26T15:01:13.216387339Z [err]  2025-12-26 15:01:06,200 - server - INFO -    Path: /api/telnyx/audio-stream
2025-12-26T15:01:13.216400278Z [err]  2025-12-26 15:01:06,200 - server - INFO - 🔌 Incoming Telnyx WebSocket connection
2025-12-26T15:01:13.216410290Z [err]  [2025-12-26 15:01:06 +0000] [4] [INFO] ('100.64.0.6', 37676) - "WebSocket /api/telnyx/audio-stream" [accepted]
2025-12-26T15:01:13.216420944Z [err]  2025-12-26 15:01:06,200 - server - INFO - ✅ WebSocket accepted, waiting for Telnyx events
2025-12-26T15:01:13.216429804Z [err]  [2025-12-26 15:01:06 +0000] [4] [INFO] connection open
2025-12-26T15:01:13.216441202Z [err]  2025-12-26 15:01:06,357 - server - INFO - 📬 Received Telnyx event: connected
2025-12-26T15:01:13.216450194Z [err]  2025-12-26 15:01:06,358 - server - INFO - 📞 Telnyx connected event received, waiting for 'start'...
2025-12-26T15:01:13.217714073Z [err]  2025-12-26 15:01:06,416 - httpx - INFO - HTTP Request: POST https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b "HTTP/1.1 200 OK"
2025-12-26T15:01:13.217721460Z [err]  2025-12-26 15:01:06,417 - server - INFO - ✅ Call-initiated webhook sent successfully (status=200)
2025-12-26T15:01:13.217727433Z [err]  2025-12-26 15:01:09,589 - server - INFO - 📬 Received Telnyx event: start
2025-12-26T15:01:13.217732890Z [err]  2025-12-26 15:01:09,589 - server - INFO - 🎬 Stream started for call: v3:sE3RSPsT1p3k20yANK2fsYXFOI_7EBbe6dOefiC7Fxv5b-BVNE0u8w
2025-12-26T15:01:13.217738076Z [err]  2025-12-26 15:01:09,622 - redis_service - INFO - 📥 Retrieved call data from Redis: v3:sE3RSPsT1p3k20yANK2fsYXFOI_7EBbe6dOefiC7Fxv5b-BVNE0u8w
2025-12-26T15:01:13.217742669Z [err]  2025-12-26 15:01:09,624 - server - INFO - ✅ Call data found after 0s wait
2025-12-26T15:01:13.217748119Z [err]  2025-12-26 15:01:09,624 - server - INFO - ⏳ Session not found locally, waiting briefly for webhook...
2025-12-26T15:01:13.217752931Z [err]  2025-12-26 15:01:09,976 - server - INFO - 📨 ========== TELNYX WEBHOOK RECEIVED ==========
2025-12-26T15:01:13.217758935Z [err]  2025-12-26 15:01:09,976 - server - INFO - 📨 Full payload: {'data': {'event_type': 'call.answered', 'id': '25331a62-fc02-4591-a8cb-ca46bffebcb0', 'occurred_at': '2025-12-26T15:01:09.355963Z', 'payload': {'call_control_id': 'v3:sE3RSPsT1p3k20yANK2fsYXFOI_7EBbe6dOefiC7Fxv5b-BVNE0u8w', 'call_leg_id': 'b3cc7254-e26b-11f0-8722-02420aef951f', 'call_session_id': 'b3ca0776-e26b-11f0-a739-02420aef951f', 'client_state': None, 'codec': 'PCMU', 'connection_id': '2777245537294877821', 'from': '+14048000152', 'sampling_rate': 8000, 'start_time': '2025-12-26T15:01:05.615964Z', 'to': '+17708336397'}, 'record_type': 'event'}, 'meta': {'attempt': 1, 'delivered_to': 'https://api.li-ai.org/api/telnyx/webhook'}}
2025-12-26T15:01:13.217764558Z [err]  2025-12-26 15:01:09,976 - server - INFO - 🎯 Event type: call.answered, Call ID: v3:sE3RSPsT1p3k20yANK2fsYXFOI_7EBbe6dOefiC7Fxv5b-BVNE0u8w
2025-12-26T15:01:13.219268658Z [err]  2025-12-26 15:01:09,976 - server - INFO - 📨 ================================================
2025-12-26T15:01:13.219276613Z [err]  2025-12-26 15:01:09,976 - server - INFO - ✅ Call answered: v3:sE3RSPsT1p3k20yANK2fsYXFOI_7EBbe6dOefiC7Fxv5b-BVNE0u8w
2025-12-26T15:01:13.219282007Z [err]  2025-12-26 15:01:10,003 - redis_service - INFO - 📥 Retrieved call data from Redis: v3:sE3RSPsT1p3k20yANK2fsYXFOI_7EBbe6dOefiC7Fxv5b-BVNE0u8w
2025-12-26T15:01:13.219286997Z [err]  2025-12-26 15:01:10,004 - server - INFO - ✅ Found call in Redis (multi-worker state sharing working)
2025-12-26T15:01:13.219293282Z [err]  2025-12-26 15:01:10,004 - server - INFO - 📞 Phone numbers added to session: from=+14048000152, to=+17708336397
2025-12-26T15:01:13.219298102Z [err]  2025-12-26 15:01:10,109 - server - INFO - ✅ Call log updated
2025-12-26T15:01:13.219303209Z [err]  2025-12-26 15:01:10,109 - server - INFO - 🔍 DEBUG Webhook: url='https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', active=True, should_fire=True
2025-12-26T15:01:13.219308182Z [err]  2025-12-26 15:01:10,109 - server - INFO - 📤 Sending call-started webhook to: https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b
2025-12-26T15:01:13.219392940Z [err]  2025-12-26 15:01:10,109 - server - INFO - 🔧 Getting Telnyx API keys for user: dcafa642-6136-4096-b77d-a4cb99a62651
2025-12-26T15:01:13.219405235Z [err]  2025-12-26 15:01:10,125 - server - INFO - ⚠️ Session still not found after wait, will create in worker
2025-12-26T15:01:13.219410072Z [err]  2025-12-26 15:01:10,125 - server - WARNING - ⚠️ Session not found after waiting, creating in WebSocket worker...
