2026-01-04T13:28:59.000000000Z [inf]  Starting Container
2026-01-04T13:29:20.236073074Z [err]  2026-01-04 13:29:13,667 - server - INFO - ✅ Connection libraries pre-warmed (websockets, httpx, ElevenLabs, Soniox)
2026-01-04T13:29:20.236078435Z [err]  2026-01-04 13:29:13,670 - server - INFO - ✅ Connection libraries pre-warmed (websockets, httpx, ElevenLabs, Soniox)
2026-01-04T13:29:20.236083520Z [err]  2026-01-04 13:29:13,772 - server - INFO - ℹ️  RAG service disabled (set ENABLE_RAG=true to enable semantic search)
2026-01-04T13:29:20.236088690Z [err]  2026-01-04 13:29:13,772 - server - INFO - 🔥 Pre-warming connection libraries...
2026-01-04T13:29:20.236094653Z [err]  2026-01-04 13:29:13,781 - server - INFO - ✅ CORS configured for origins: ['https://app.li-ai.org', 'https://li-ai.org']
2026-01-04T13:29:20.236100618Z [err]  2026-01-04 13:29:13,782 - server - INFO - ✅ CORS configured for origins: ['https://app.li-ai.org', 'https://li-ai.org']
2026-01-04T13:29:20.236106982Z [err]  2026-01-04 13:29:13,796 - server - INFO - ✅ Connection libraries pre-warmed (websockets, httpx, ElevenLabs, Soniox)
2026-01-04T13:29:20.236111830Z [err]  2026-01-04 13:29:13,877 - server - INFO - ✅ QC enhanced router loaded
2026-01-04T13:29:20.236117465Z [err]  2026-01-04 13:29:13,878 - server - INFO - ✅ QC enhanced router loaded
2026-01-04T13:29:20.236123551Z [err]  2026-01-04 13:29:13,903 - server - INFO - ✅ CORS configured for origins: ['https://app.li-ai.org', 'https://li-ai.org']
2026-01-04T13:29:20.236986259Z [err]  2026-01-04 13:29:13,917 - server - INFO - ✅ QC agent router loaded
2026-01-04T13:29:20.236995577Z [err]  2026-01-04 13:29:14,078 - server - INFO - ✅ Agent test router loaded
2026-01-04T13:29:20.236995899Z [err]  2026-01-04 13:29:13,925 - server - INFO - ✅ QC agent router loaded
2026-01-04T13:29:20.237003216Z [err]  2026-01-04 13:29:13,940 - server - INFO - ✅ QC learning router loaded
2026-01-04T13:29:20.237010466Z [err]  2026-01-04 13:29:14,083 - server - INFO - ✅ CORS configured for origins: ['https://app.li-ai.org', 'https://li-ai.org']
2026-01-04T13:29:20.237013795Z [err]  2026-01-04 13:29:13,944 - server - INFO - ✅ QC learning router loaded
2026-01-04T13:29:20.237019357Z [err]  2026-01-04 13:29:13,952 - server - INFO - ✅ QC enhanced router loaded
2026-01-04T13:29:20.237024113Z [err]  2026-01-04 13:29:13,960 - server - INFO - ℹ️  RAG service disabled (set ENABLE_RAG=true to enable semantic search)
2026-01-04T13:29:20.237028525Z [err]  2026-01-04 13:29:13,960 - server - INFO - 🔥 Pre-warming connection libraries...
2026-01-04T13:29:20.237032719Z [err]  2026-01-04 13:29:13,983 - server - INFO - ✅ Connection libraries pre-warmed (websockets, httpx, ElevenLabs, Soniox)
2026-01-04T13:29:20.237036869Z [err]  2026-01-04 13:29:13,986 - server - INFO - ✅ QC agent router loaded
2026-01-04T13:29:20.237041049Z [err]  2026-01-04 13:29:14,006 - server - INFO - ✅ QC learning router loaded
2026-01-04T13:29:20.237045946Z [err]  2026-01-04 13:29:14,037 - server - INFO - ✅ CRM router loaded
2026-01-04T13:29:20.237050294Z [err]  2026-01-04 13:29:14,050 - server - INFO - ✅ CRM router loaded
2026-01-04T13:29:20.237054363Z [err]  2026-01-04 13:29:14,056 - server - INFO - ✅ QC test router loaded
2026-01-04T13:29:20.237058903Z [err]  2026-01-04 13:29:14,056 - server - INFO - ✅ QC test router loaded
2026-01-04T13:29:20.237063551Z [err]  2026-01-04 13:29:14,074 - server - INFO - ✅ Agent test router loaded
2026-01-04T13:29:20.238272606Z [err]  2026-01-04 13:29:14,106 - server - INFO - 🎵 Pre-generating comfort noise file on startup (5 minutes for seamless loops)...
2026-01-04T13:29:20.238283296Z [err]  2026-01-04 13:29:14,124 - server - INFO - ✅ CRM router loaded
2026-01-04T13:29:20.238290025Z [err]  2026-01-04 13:29:14,084 - server - INFO - ✅ Director Studio router loaded
2026-01-04T13:29:20.238296819Z [err]  2026-01-04 13:29:14,129 - server - INFO - ✅ QC test router loaded
2026-01-04T13:29:20.238303966Z [err]  2026-01-04 13:29:14,084 - server - INFO - ✅ Director Studio router loaded
2026-01-04T13:29:20.238308184Z [err]  2026-01-04 13:29:14,138 - server - INFO - ✅ QC enhanced router loaded
2026-01-04T13:29:20.238314148Z [err]  2026-01-04 13:29:14,084 - server - INFO - ✅ QC agents orchestrator loaded
2026-01-04T13:29:20.238320405Z [err]  2026-01-04 13:29:14,147 - server - INFO - ✅ Agent test router loaded
2026-01-04T13:29:20.238324467Z [err]  2026-01-04 13:29:14,084 - server - INFO - ✅ QC agents orchestrator loaded
2026-01-04T13:29:20.238335576Z [err]  2026-01-04 13:29:14,155 - server - INFO - ✅ Director Studio router loaded
2026-01-04T13:29:20.238336167Z [err]  [2026-01-04 13:29:14 +0000] [5] [INFO] Started server process [5]
2026-01-04T13:29:20.238344700Z [err]  2026-01-04 13:29:14,155 - server - INFO - ✅ QC agents orchestrator loaded
2026-01-04T13:29:20.238349065Z [err]  [2026-01-04 13:29:14 +0000] [5] [INFO] Waiting for application startup.
2026-01-04T13:29:20.238354489Z [err]  [2026-01-04 13:29:14 +0000] [3] [INFO] Started server process [3]
2026-01-04T13:29:20.238358150Z [err]  [2026-01-04 13:29:14 +0000] [4] [INFO] Started server process [4]
2026-01-04T13:29:20.238363520Z [err]  [2026-01-04 13:29:14 +0000] [4] [INFO] Waiting for application startup.
2026-01-04T13:29:20.238368403Z [err]  2026-01-04 13:29:14,106 - server - INFO - 🎵 Pre-generating comfort noise file on startup (5 minutes for seamless loops)...
2026-01-04T13:29:20.239350756Z [err]  [2026-01-04 13:29:14 +0000] [3] [INFO] Waiting for application startup.
2026-01-04T13:29:20.239355786Z [err]  2026-01-04 13:29:14,174 - server - INFO - 🎵 Pre-generating comfort noise file on startup (5 minutes for seamless loops)...
2026-01-04T13:29:20.239360317Z [err]  2026-01-04 13:29:14,175 - server - INFO - ✅ QC agent router loaded
2026-01-04T13:29:20.239365830Z [err]  2026-01-04 13:29:14,196 - server - INFO - ✅ QC learning router loaded
2026-01-04T13:29:20.239369851Z [err]  2026-01-04 13:29:14,297 - server - INFO - ✅ CRM router loaded
2026-01-04T13:29:20.239373652Z [err]  2026-01-04 13:29:14,301 - server - INFO - ✅ QC test router loaded
2026-01-04T13:29:20.239377220Z [err]  2026-01-04 13:29:14,314 - server - INFO - ✅ Agent test router loaded
2026-01-04T13:29:20.239381145Z [err]  2026-01-04 13:29:14,322 - server - INFO - ✅ Director Studio router loaded
2026-01-04T13:29:20.239385587Z [err]  2026-01-04 13:29:14,323 - server - INFO - ✅ QC agents orchestrator loaded
2026-01-04T13:29:20.239390571Z [err]  [2026-01-04 13:29:14 +0000] [6] [INFO] Started server process [6]
2026-01-04T13:29:20.239394438Z [err]  [2026-01-04 13:29:14 +0000] [6] [INFO] Waiting for application startup.
2026-01-04T13:29:20.239398914Z [err]  2026-01-04 13:29:14,346 - server - INFO - 🎵 Pre-generating comfort noise file on startup (5 minutes for seamless loops)...
2026-01-04T13:29:20.239403033Z [err]  2026-01-04 13:29:19,926 - comfort_noise - INFO - Generated continuous comfort noise: /tmp/comfort_noise_continuous.mp3 (300s, white=-83dB, hum=-93dB)
2026-01-04T13:29:20.239408101Z [err]  2026-01-04 13:29:19,930 - server - INFO - ✅ Comfort noise MP3 ready for immediate use
2026-01-04T13:29:20.239412041Z [err]  2026-01-04 13:29:19,931 - server - INFO - 🎵 Pre-warming mulaw comfort noise for WebSocket streaming...
2026-01-04T13:29:20.239417117Z [err]  2026-01-04 13:29:19,931 - comfort_noise - INFO - 🎵 Loading mulaw comfort noise for WebSocket mixing...
2026-01-04T13:29:20.554238550Z [err]  2026-01-04 13:29:20,553 - comfort_noise - INFO - ✅ Generated comfort noise sample: 30s (white=-83dB, hum=-93dB)
2026-01-04T13:29:20.612451621Z [err]  2026-01-04 13:29:20,610 - comfort_noise - INFO - Generated continuous comfort noise: /tmp/comfort_noise_continuous.mp3 (300s, white=-83dB, hum=-93dB)
2026-01-04T13:29:20.612458514Z [err]  2026-01-04 13:29:20,610 - server - INFO - ✅ Comfort noise MP3 ready for immediate use
2026-01-04T13:29:20.612468004Z [err]  2026-01-04 13:29:20,611 - server - INFO - 🎵 Pre-warming mulaw comfort noise for WebSocket streaming...
2026-01-04T13:29:20.612472958Z [err]  2026-01-04 13:29:20,611 - comfort_noise - INFO - 🎵 Loading mulaw comfort noise for WebSocket mixing...
2026-01-04T13:29:20.655401521Z [err]  2026-01-04 13:29:20,651 - comfort_noise - INFO - ✅ Generated mulaw comfort noise: 240000 bytes
2026-01-04T13:29:20.655405503Z [err]  2026-01-04 13:29:20,651 - server - INFO - ✅ Mulaw comfort noise ready (240000 bytes)
2026-01-04T13:29:20.655409681Z [err]  [2026-01-04 13:29:20 +0000] [4] [INFO] Application startup complete.
2026-01-04T13:29:20.655413711Z [inf]  100.64.0.2:44090 - "GET /api/auth/me HTTP/1.1" 401
2026-01-04T13:29:20.680594159Z [err]  2026-01-04 13:29:20,677 - comfort_noise - INFO - Generated continuous comfort noise: /tmp/comfort_noise_continuous.mp3 (300s, white=-83dB, hum=-93dB)
2026-01-04T13:29:20.680600572Z [err]  2026-01-04 13:29:20,677 - server - INFO - ✅ Comfort noise MP3 ready for immediate use
2026-01-04T13:29:20.680604518Z [err]  2026-01-04 13:29:20,677 - server - INFO - 🎵 Pre-warming mulaw comfort noise for WebSocket streaming...
2026-01-04T13:29:20.680607864Z [err]  2026-01-04 13:29:20,677 - comfort_noise - INFO - 🎵 Loading mulaw comfort noise for WebSocket mixing...
2026-01-04T13:29:21.115970648Z [err]  2026-01-04 13:29:21,113 - comfort_noise - INFO - Generated continuous comfort noise: /tmp/comfort_noise_continuous.mp3 (300s, white=-83dB, hum=-93dB)
2026-01-04T13:29:21.122747934Z [err]  2026-01-04 13:29:21,119 - server - INFO - ✅ Comfort noise MP3 ready for immediate use
2026-01-04T13:29:21.122752201Z [err]  2026-01-04 13:29:21,119 - server - INFO - 🎵 Pre-warming mulaw comfort noise for WebSocket streaming...
2026-01-04T13:29:21.122756176Z [err]  2026-01-04 13:29:21,119 - comfort_noise - INFO - 🎵 Loading mulaw comfort noise for WebSocket mixing...
2026-01-04T13:29:21.243228670Z [err]  2026-01-04 13:29:21,239 - comfort_noise - INFO - ✅ Generated comfort noise sample: 30s (white=-83dB, hum=-93dB)
2026-01-04T13:29:21.320266443Z [err]  2026-01-04 13:29:21,313 - comfort_noise - INFO - ✅ Generated comfort noise sample: 30s (white=-83dB, hum=-93dB)
2026-01-04T13:29:21.320691674Z [err]  2026-01-04 13:29:21,319 - comfort_noise - INFO - ✅ Generated mulaw comfort noise: 240000 bytes
2026-01-04T13:29:21.320696828Z [err]  2026-01-04 13:29:21,319 - server - INFO - ✅ Mulaw comfort noise ready (240000 bytes)
2026-01-04T13:29:21.320702057Z [err]  [2026-01-04 13:29:21 +0000] [3] [INFO] Application startup complete.
2026-01-04T13:29:21.415814445Z [err]  2026-01-04 13:29:21,413 - comfort_noise - INFO - ✅ Generated mulaw comfort noise: 240000 bytes
2026-01-04T13:29:21.415821288Z [err]  2026-01-04 13:29:21,414 - server - INFO - ✅ Mulaw comfort noise ready (240000 bytes)
2026-01-04T13:29:21.415826208Z [err]  [2026-01-04 13:29:21 +0000] [6] [INFO] Application startup complete.
2026-01-04T13:29:21.728287691Z [err]  2026-01-04 13:29:21,727 - comfort_noise - INFO - ✅ Generated comfort noise sample: 30s (white=-83dB, hum=-93dB)
2026-01-04T13:29:22.047420455Z [err]  2026-01-04 13:29:21,809 - comfort_noise - INFO - ✅ Generated mulaw comfort noise: 240000 bytes
2026-01-04T13:29:22.047427444Z [err]  2026-01-04 13:29:21,810 - server - INFO - ✅ Mulaw comfort noise ready (240000 bytes)
2026-01-04T13:29:22.047434959Z [err]  [2026-01-04 13:29:21 +0000] [5] [INFO] Application startup complete.
2026-01-04T13:29:22.510525075Z [inf]  100.64.0.3:32830 - "OPTIONS /api/auth/login HTTP/1.1" 200
2026-01-04T13:29:23.993865144Z [inf]  100.64.0.2:44090 - "POST /api/auth/login HTTP/1.1" 200
2026-01-04T13:29:25.001436506Z [inf]  100.64.0.2:44090 - "GET /api/agents HTTP/1.1" 200
2026-01-04T13:29:33.059231795Z [inf]  100.64.0.2:44090 - "GET /api/agents/bbeda238-e8d9-4d8c-b93b-1b7694581adb HTTP/1.1" 200
2026-01-04T13:29:33.625767626Z [inf]  100.64.0.2:44090 - "GET /api/qc/enhanced/agents/bbeda238-e8d9-4d8c-b93b-1b7694581adb/auto-qc-settings HTTP/1.1" 200
2026-01-04T13:29:34.036254784Z [inf]  100.64.0.2:28762 - "GET /api/agents/bbeda238-e8d9-4d8c-b93b-1b7694581adb/kb HTTP/1.1" 200
2026-01-04T13:29:34.513976228Z [inf]  100.64.0.2:28778 - "GET /api/qc/enhanced/campaigns HTTP/1.1" 200
2026-01-04T13:29:34.513982560Z [err]  2026-01-04 13:29:34,512 - qc_enhanced_router - INFO - Listed 1 campaigns for user dcafa642-6136-4096-b77d-a4cb99a62651
2026-01-04T13:29:54.516306211Z [inf]  100.64.0.2:28762 - "GET /api/agents/bbeda238-e8d9-4d8c-b93b-1b7694581adb HTTP/1.1" 200
2026-01-04T13:29:54.516310256Z [inf]  100.64.0.2:28778 - "GET /api/agents/bbeda238-e8d9-4d8c-b93b-1b7694581adb/flow HTTP/1.1" 200
2026-01-04T13:30:14.516828459Z [err]  2026-01-04 13:30:07,571 - qc_agent_router - INFO - Listed 3 QC Agents for user dcafa642-6136-4096-b77d-a4cb99a62651
2026-01-04T13:30:14.516834295Z [inf]  100.64.0.2:28778 - "GET /api/qc/agents HTTP/1.1" 200
2026-01-04T13:30:34.517756743Z [inf]  100.64.0.2:28778 - "GET /api/agents HTTP/1.1" 200
2026-01-04T13:31:24.527185491Z [inf]  100.64.0.4:50232 - "OPTIONS /api/telnyx/call/outbound HTTP/1.1" 200
2026-01-04T13:31:24.527197601Z [err]  2026-01-04 13:31:22,795 - server - INFO - 🌐 Created WebSocket stream URL: wss://api.li-ai.org/api/telnyx/audio-stream
2026-01-04T13:31:24.527205693Z [err]  2026-01-04 13:31:22,886 - key_encryption - WARNING - Failed to decrypt key, assuming unencrypted: 
2026-01-04T13:31:24.527213579Z [err]  2026-01-04 13:31:22,975 - key_encryption - WARNING - Failed to decrypt key, assuming unencrypted: 
2026-01-04T13:31:24.527221596Z [err]  2026-01-04 13:31:23,006 - telnyx_service - INFO - Telnyx service initialized with connection: 2777245537294877821
2026-01-04T13:31:24.527229224Z [err]  2026-01-04 13:31:23,006 - telnyx_service - INFO - 📞 Initiating outbound call from +14048000152 to +17708336397
2026-01-04T13:31:24.527237009Z [err]  2026-01-04 13:31:23,006 - telnyx_service - INFO - 🤖 Enabling AMD (premium mode)
2026-01-04T13:31:24.527244274Z [err]  2026-01-04 13:31:23,007 - telnyx_service - INFO - 🌐 Adding streaming parameters: wss://api.li-ai.org/api/telnyx/audio-stream
2026-01-04T13:31:24.527251281Z [err]  2026-01-04 13:31:24,004 - httpx - INFO - HTTP Request: POST https://api.telnyx.com/v2/calls "HTTP/1.1 200 OK"
2026-01-04T13:31:24.527259131Z [err]  2026-01-04 13:31:24,007 - telnyx_service - INFO - ✅ Call initiated: v3:hU0Xvn1SlHeDMGPP4y7F-4RnsFVC5qYfGhviIPj8khPw_6u-kUc-Yw
2026-01-04T13:31:24.527266338Z [err]  2026-01-04 13:31:24,122 - server - INFO - 📝 Created call log: v3:hU0Xvn1SlHeDMGPP4y7F-4RnsFVC5qYfGhviIPj8khPw_6u-kUc-Yw
2026-01-04T13:31:24.527273672Z [err]  2026-01-04 13:31:24,122 - server - INFO - 🔍 DEBUG Call Initiated Webhook (UI Trigger): url='https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', active=True, should_fire=True
2026-01-04T13:31:24.527282568Z [err]  2026-01-04 13:31:24,122 - server - INFO - 🔍 DEBUG Agent Settings Webhook Context: {'temperature': 0.2, 'max_tokens': 500, 'tts_speed': 1, 'llm_provider': 'grok', 'tts_provider': 'elevenlabs', 'stt_provider': 'soniox', 'enable_comfort_noise': True, 'dead_air_settings': {'silence_timeout_normal': 7, 'silence_timeout_hold_on': 25, 'max_checkins_before_disconnect': 2, 'max_call_duration': 1500, 'checkin_message': 'Are you still there?'}, 'voicemail_detection': {'enabled': True, 'use_telnyx_amd': True, 'telnyx_amd_mode': 'premium', 'use_llm_detection': True, 'disconnect_on_detection': True}, 'deepgram_settings': {'endpointing': 500, 'vad_turnoff': 250, 'utterance_end_ms': 1000, 'interim_results': True, 'smart_format': True}, 'elevenlabs_settings': {'voice_id': 'J5iaaqzR5zn6HFG4jV3b', 'model': 'eleven_turbo_v2_5', 'stability': 0.6, 'similarity_boost': 0.65, 'style': 0.2, 'speed': 1.1, 'use_speaker_boost': True, 'enable_normalization': True, 'enable_ssml_parsing': True}, 'hume_settings': {'voice_name': 'e7af7ed6-3381-48aa-ab97-49485007470b', 'description': 'warm and friendly', 'speed': 1}, 'sesame_settings': {'speaker_id': 0, 'output_format': 'wav'}, 'melo_settings': {'voice': 'EN-US', 'speed': 1.2, 'clone_wav': None}, 'dia_settings': {'voice': 'S1', 'speed': 1, 'response_format': 'wav'}, 'kokoro_settings': {'voice': 'af_bella', 'speed': 1, 'response_format': 'mp3'}, 'chattts_settings': {'voice': 'female_1', 'speed': 1, 'temperature': 0.3, 'response_format': 'wav'}, 'assemblyai_settings': {'sample_rate': 8000, 'word_boost': [], 'enable_extra_session_information': True, 'disable_partial_transcripts': False, 'threshold': 0, 'end_of_turn_confidence_threshold': 0.8, 'min_end_of_turn_silence_when_confident': 500, 'max_turn_silence': 2000}, 'soniox_settings': {'model': 'stt-rt-v3', 'sample_rate': 8000, 'audio_format': 'mulaw', 'num_channels': 1, 'enable_endpoint_detection': True, 'enable_speaker_diarization': False, 'language_hints': ['en'], 'context': ''}, 'barge_in_settings': {'enable_verbose_barge_in': True, 'word_count_threshold': 10, 'interruption_prompt': 'The user is speaking for a long time. Interrupt them politely but firmly to acknowledge what they said and guide the conversation back to the goal. start by saying an elongated why whhhhyyyy...'}, 'post_call_webhook_url': 'https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', 'post_call_webhook_active': True, 'call_started_webhook_url': 'https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', 'call_started_webhook_active': True}
2026-01-04T13:31:24.528540371Z [err]  2026-01-04 13:31:24,122 - server - INFO - 🔍 DEBUG Call Initiated Webhook: url='https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', active=True, should_fire=True
2026-01-04T13:31:24.528548702Z [err]  2026-01-04 13:31:24,122 - server - INFO - 📤 Sending call-initiated webhook to: https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b
2026-01-04T13:31:24.528555683Z [err]  2026-01-04 13:31:24,132 - redis_service - INFO - 📦 Stored call data in Redis: v3:hU0Xvn1SlHeDMGPP4y7F-4RnsFVC5qYfGhviIPj8khPw_6u-kUc-Yw (TTL: 3600s)
2026-01-04T13:31:24.528563254Z [err]  2026-01-04 13:31:24,132 - server - INFO - 📦 Call data stored in Redis and memory
2026-01-04T13:31:24.528572809Z [err]  2026-01-04 13:31:24,132 - server - INFO - 📞 Outbound call initiated: v3:hU0Xvn1SlHeDMGPP4y7F-4RnsFVC5qYfGhviIPj8khPw_6u-kUc-Yw
2026-01-04T13:31:24.528578983Z [inf]  100.64.0.2:28778 - "POST /api/telnyx/call/outbound HTTP/1.1" 200
2026-01-04T13:31:24.528587153Z [err]  2026-01-04 13:31:24,186 - httpx - INFO - HTTP Request: POST https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b "HTTP/1.1 530 <none>"
2026-01-04T13:31:24.528594568Z [err]  2026-01-04 13:31:24,187 - server - WARNING - ⚠️ Call-initiated webhook returned status 530: <!doctype html>
2026-01-04T13:31:24.528604351Z [err]  <!--[if lt IE 7]> <html class="no-js ie6 oldie" lang="en-US"> <![endif]-->
2026-01-04T13:31:24.528613767Z [err]  <!--[if IE 7]>    <html class="no-js ie7 oldie" lang="en-US"> <![endif]-->
2026-01-04T13:31:24.528621909Z [err]  <!--[if IE 8]>    <html class="no-
2026-01-04T13:31:24.528632743Z [err]  2026-01-04 13:31:24,323 - server - INFO - 🔌🔌🔌 WEBSOCKET CONNECTION ATTEMPT
2026-01-04T13:31:24.528639408Z [err]  2026-01-04 13:31:24,323 - server - INFO -    Client: Address(host='100.64.0.5', port=18288)
2026-01-04T13:31:24.528646888Z [err]  2026-01-04 13:31:24,323 - server - INFO -    Headers: {'host': 'api.li-ai.org', 'user-agent': 'telnyx-websocket', 'connection': 'Upgrade', 'sec-websocket-key': 'k9Ac6FP1Lk26bvI7vDqDZw==', 'sec-websocket-version': '13', 'upgrade': 'websocket', 'x-forwarded-for': '192.76.120.151', 'x-forwarded-host': 'api.li-ai.org', 'x-forwarded-proto': 'https', 'x-railway-edge': 'railway/us-west2', 'x-railway-request-id': 'WUgpm1PoSmmN6kR92prcFg', 'x-real-ip': '192.76.120.151', 'x-request-start': '1767533484100', 'accept-encoding': 'gzip'}
2026-01-04T13:31:24.530514237Z [err]  2026-01-04 13:31:24,323 - server - INFO -    Path: /api/telnyx/audio-stream
2026-01-04T13:31:24.530523422Z [err]  2026-01-04 13:31:24,323 - server - INFO - 🔌 Incoming Telnyx WebSocket connection
2026-01-04T13:31:24.530533419Z [err]  [2026-01-04 13:31:24 +0000] [3] [INFO] ('100.64.0.5', 18288) - "WebSocket /api/telnyx/audio-stream" [accepted]
2026-01-04T13:31:24.530539590Z [err]  2026-01-04 13:31:24,323 - server - INFO - ✅ WebSocket accepted, waiting for Telnyx events
2026-01-04T13:31:24.530548354Z [err]  [2026-01-04 13:31:24 +0000] [3] [INFO] connection open
2026-01-04T13:31:24.530555561Z [err]  2026-01-04 13:31:24,474 - server - INFO - 📬 Received Telnyx event: connected
2026-01-04T13:31:24.530564311Z [err]  2026-01-04 13:31:24,474 - server - INFO - 📞 Telnyx connected event received, waiting for 'start'...
2026-01-04T13:31:24.530570937Z [err]  2026-01-04 13:31:24,496 - server - INFO - 📨 ========== TELNYX WEBHOOK RECEIVED ==========
2026-01-04T13:31:24.530579467Z [err]  2026-01-04 13:31:24,496 - server - INFO - 📨 Full payload: {'data': {'event_type': 'call.initiated', 'id': '8bc50419-3558-419e-abcf-35f38318e1f3', 'occurred_at': '2026-01-04T13:31:23.795971Z', 'payload': {'call_control_id': 'v3:hU0Xvn1SlHeDMGPP4y7F-4RnsFVC5qYfGhviIPj8khPw_6u-kUc-Yw', 'call_leg_id': 'a99b4afa-e971-11f0-a439-02420aef95a0', 'call_session_id': 'a998c14a-e971-11f0-a118-02420aef95a0', 'client_state': None, 'connection_id': '2777245537294877821', 'direction': 'outgoing', 'from': '+14048000152', 'state': 'bridging', 'to': '+17708336397'}, 'record_type': 'event'}, 'meta': {'attempt': 1, 'delivered_to': 'https://api.li-ai.org/api/telnyx/webhook'}}
2026-01-04T13:31:24.530587233Z [err]  2026-01-04 13:31:24,496 - server - INFO - 🎯 Event type: call.initiated, Call ID: v3:hU0Xvn1SlHeDMGPP4y7F-4RnsFVC5qYfGhviIPj8khPw_6u-kUc-Yw
2026-01-04T13:31:24.530594667Z [err]  2026-01-04 13:31:24,496 - server - INFO - 📨 ================================================
2026-01-04T13:31:24.532409848Z [err]  2026-01-04 13:31:24,497 - server - INFO - 📞 Call initiated - Direction: outgoing, From: +14048000152, To: +17708336397
2026-01-04T13:31:24.532415827Z [inf]  100.64.0.6:59476 - "POST /api/telnyx/webhook HTTP/1.1" 200
2026-01-04T13:31:29.515420959Z [err]  2026-01-04 13:31:29,479 - server - INFO - 📬 Received Telnyx event: start
2026-01-04T13:31:29.515429681Z [err]  2026-01-04 13:31:29,479 - server - INFO - 🎬 Stream started for call: v3:hU0Xvn1SlHeDMGPP4y7F-4RnsFVC5qYfGhviIPj8khPw_6u-kUc-Yw
2026-01-04T13:31:29.515437243Z [err]  2026-01-04 13:31:29,499 - redis_service - INFO - 📥 Retrieved call data from Redis: v3:hU0Xvn1SlHeDMGPP4y7F-4RnsFVC5qYfGhviIPj8khPw_6u-kUc-Yw
2026-01-04T13:31:29.515443981Z [err]  2026-01-04 13:31:29,500 - server - INFO - ✅ Call data found after 0s wait
2026-01-04T13:31:29.515457556Z [err]  2026-01-04 13:31:29,500 - server - INFO - ⏳ Session not found locally, waiting briefly for webhook...
2026-01-04T13:31:29.804054135Z [err]  2026-01-04 13:31:29,802 - server - INFO - 📨 ========== TELNYX WEBHOOK RECEIVED ==========
2026-01-04T13:31:29.804062771Z [err]  2026-01-04 13:31:29,802 - server - INFO - 📨 Full payload: {'data': {'event_type': 'call.answered', 'id': '43129b11-047b-4c2a-b77d-7d2ac77d69e7', 'occurred_at': '2026-01-04T13:31:29.255974Z', 'payload': {'call_control_id': 'v3:hU0Xvn1SlHeDMGPP4y7F-4RnsFVC5qYfGhviIPj8khPw_6u-kUc-Yw', 'call_leg_id': 'a99b4afa-e971-11f0-a439-02420aef95a0', 'call_session_id': 'a998c14a-e971-11f0-a118-02420aef95a0', 'client_state': None, 'codec': 'PCMU', 'connection_id': '2777245537294877821', 'from': '+14048000152', 'sampling_rate': 8000, 'start_time': '2026-01-04T13:31:23.795971Z', 'to': '+17708336397'}, 'record_type': 'event'}, 'meta': {'attempt': 1, 'delivered_to': 'https://api.li-ai.org/api/telnyx/webhook'}}
