2025-12-18T08:00:08.000000000Z [inf]  Starting Container
2025-12-18T08:22:44.850949093Z [inf]  100.64.0.4:60834 - "POST /api/telnyx/call/outbound HTTP/1.1" 200
2025-12-18T08:22:44.850955545Z [err]  2025-12-18 08:22:42,742 - server - INFO - 📨 ========== TELNYX WEBHOOK RECEIVED ==========
2025-12-18T08:22:44.850986139Z [err]  2025-12-18 08:22:42,451 - server - INFO - 🔍 DEBUG Call Initiated Webhook: url='https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', active=True, should_fire=True
2025-12-18T08:22:44.850991987Z [err]  2025-12-18 08:22:42,451 - server - INFO - 📤 Sending call-initiated webhook to: https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b
2025-12-18T08:22:44.851053448Z [err]  2025-12-18 08:22:42,743 - server - INFO - 📨 Full payload: {'data': {'event_type': 'call.initiated', 'id': '47e7861b-afb4-48f1-b364-342e6d4f3d9a', 'occurred_at': '2025-12-18T08:22:42.155968Z', 'payload': {'call_control_id': 'v3:ESyncobQoDSGo-x6RHzX3FUan2FbCY0ly5ZgrUcYKX4T6OBERvU0Hg', 'call_leg_id': 'b8f94dba-dbea-11f0-a94b-02420aef96a0', 'call_session_id': 'b8f5ff52-dbea-11f0-9d07-02420aef96a0', 'client_state': None, 'connection_id': '2777245537294877821', 'direction': 'outgoing', 'from': '+14048000152', 'state': 'bridging', 'to': '+17708336397'}, 'record_type': 'event'}, 'meta': {'attempt': 1, 'delivered_to': 'https://api.li-ai.org/api/telnyx/webhook'}}
2025-12-18T08:22:44.851061004Z [inf]  100.64.0.5:11280 - "POST /api/telnyx/webhook HTTP/1.1" 200
2025-12-18T08:22:44.851068373Z [err]  2025-12-18 08:22:42,743 - server - INFO - 🎯 Event type: call.initiated, Call ID: v3:ESyncobQoDSGo-x6RHzX3FUan2FbCY0ly5ZgrUcYKX4T6OBERvU0Hg
2025-12-18T08:22:45.789054981Z [err]  2025-12-18 08:22:42,743 - server - INFO - 📨 ================================================
2025-12-18T08:22:45.789060814Z [err]  2025-12-18 08:22:42,743 - server - INFO - 📞 Call initiated - Direction: outgoing, From: +14048000152, To: +17708336397
2025-12-18T08:22:45.789065458Z [err]  2025-12-18 08:22:42,838 - server - INFO - 🔌🔌🔌 WEBSOCKET CONNECTION ATTEMPT
2025-12-18T08:22:45.789070812Z [err]  2025-12-18 08:22:42,838 - server - INFO -    Client: Address(host='100.64.0.6', port=60312)
2025-12-18T08:22:45.789075018Z [err]  2025-12-18 08:22:42,838 - server - INFO -    Headers: {'host': 'api.li-ai.org', 'user-agent': 'telnyx-websocket', 'connection': 'Upgrade', 'sec-websocket-key': 'Cifvhn9kzn9rpN+pZVgphQ==', 'sec-websocket-version': '13', 'upgrade': 'websocket', 'x-forwarded-for': '192.76.120.151', 'x-forwarded-host': 'api.li-ai.org', 'x-forwarded-proto': 'https', 'x-railway-edge': 'railway/us-west2', 'x-railway-request-id': '4NXm15NNQtaR6M8XLPU1MQ', 'x-real-ip': '192.76.120.151', 'x-request-start': '1766046162610', 'accept-encoding': 'gzip'}
2025-12-18T08:22:45.789079212Z [err]  2025-12-18 08:22:42,838 - server - INFO -    Path: /api/telnyx/audio-stream
2025-12-18T08:22:45.789083770Z [err]  2025-12-18 08:22:42,838 - server - INFO - 🔌 Incoming Telnyx WebSocket connection
2025-12-18T08:22:45.789088483Z [err]  [2025-12-18 08:22:42 +0000] [6] [INFO] ('100.64.0.6', 60312) - "WebSocket /api/telnyx/audio-stream" [accepted]
2025-12-18T08:22:45.789093089Z [err]  2025-12-18 08:22:42,840 - server - INFO - ✅ WebSocket accepted, waiting for Telnyx events
2025-12-18T08:22:45.789097081Z [err]  [2025-12-18 08:22:42 +0000] [6] [INFO] connection open
2025-12-18T08:22:45.789101006Z [err]  2025-12-18 08:22:42,995 - server - INFO - 📬 Received Telnyx event: connected
2025-12-18T08:22:45.789106576Z [err]  2025-12-18 08:22:42,995 - server - INFO - 📞 Telnyx connected event received, waiting for 'start'...
2025-12-18T08:22:45.789293823Z [err]  2025-12-18 08:22:43,074 - httpx - INFO - HTTP Request: POST https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b "HTTP/1.1 200 OK"
2025-12-18T08:22:45.789300295Z [err]  2025-12-18 08:22:43,075 - server - INFO - ✅ Call-initiated webhook sent successfully (status=200)
2025-12-18T08:22:45.789305961Z [err]  2025-12-18 08:22:45,603 - server - INFO - 📬 Received Telnyx event: start
2025-12-18T08:22:45.789312353Z [err]  2025-12-18 08:22:45,603 - server - INFO - 🎬 Stream started for call: v3:ESyncobQoDSGo-x6RHzX3FUan2FbCY0ly5ZgrUcYKX4T6OBERvU0Hg
2025-12-18T08:22:45.789318660Z [err]  2025-12-18 08:22:45,616 - redis_service - INFO - 📥 Retrieved call data from Redis: v3:ESyncobQoDSGo-x6RHzX3FUan2FbCY0ly5ZgrUcYKX4T6OBERvU0Hg
2025-12-18T08:22:45.789324445Z [err]  2025-12-18 08:22:45,617 - server - INFO - ✅ Call data found after 0s wait
2025-12-18T08:22:45.789330056Z [err]  2025-12-18 08:22:45,617 - server - INFO - ⏳ Session not found locally, waiting briefly for webhook...
2025-12-18T08:22:46.797241785Z [err]  2025-12-18 08:22:45,945 - server - INFO - 📞 Phone numbers added to session: from=+14048000152, to=+17708336397
2025-12-18T08:22:46.797251359Z [err]  2025-12-18 08:22:46,045 - server - INFO - ✅ Call log updated
2025-12-18T08:22:46.797258135Z [err]  2025-12-18 08:22:46,045 - server - INFO - 🔍 DEBUG Webhook: url='https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', active=True, should_fire=True
2025-12-18T08:22:46.797501068Z [err]  2025-12-18 08:22:45,934 - server - INFO - 📨 ========== TELNYX WEBHOOK RECEIVED ==========
2025-12-18T08:22:46.797507934Z [err]  2025-12-18 08:22:45,934 - server - INFO - 📨 Full payload: {'data': {'event_type': 'call.answered', 'id': '08c462ab-e5c4-4df9-90b9-9be9d54c405f', 'occurred_at': '2025-12-18T08:22:45.335968Z', 'payload': {'call_control_id': 'v3:ESyncobQoDSGo-x6RHzX3FUan2FbCY0ly5ZgrUcYKX4T6OBERvU0Hg', 'call_leg_id': 'b8f94dba-dbea-11f0-a94b-02420aef96a0', 'call_session_id': 'b8f5ff52-dbea-11f0-9d07-02420aef96a0', 'client_state': None, 'codec': 'PCMU', 'connection_id': '2777245537294877821', 'from': '+14048000152', 'sampling_rate': 8000, 'start_time': '2025-12-18T08:22:42.155968Z', 'to': '+17708336397'}, 'record_type': 'event'}, 'meta': {'attempt': 1, 'delivered_to': 'https://api.li-ai.org/api/telnyx/webhook'}}
2025-12-18T08:22:46.797517470Z [err]  2025-12-18 08:22:45,934 - server - INFO - 🎯 Event type: call.answered, Call ID: v3:ESyncobQoDSGo-x6RHzX3FUan2FbCY0ly5ZgrUcYKX4T6OBERvU0Hg
2025-12-18T08:22:46.797523608Z [err]  2025-12-18 08:22:45,934 - server - INFO - 📨 ================================================
2025-12-18T08:22:46.797529129Z [err]  2025-12-18 08:22:45,934 - server - INFO - ✅ Call answered: v3:ESyncobQoDSGo-x6RHzX3FUan2FbCY0ly5ZgrUcYKX4T6OBERvU0Hg
2025-12-18T08:22:46.797535879Z [err]  2025-12-18 08:22:45,942 - redis_service - INFO - 📥 Retrieved call data from Redis: v3:ESyncobQoDSGo-x6RHzX3FUan2FbCY0ly5ZgrUcYKX4T6OBERvU0Hg
2025-12-18T08:22:46.797541754Z [err]  2025-12-18 08:22:45,944 - server - INFO - ✅ Found call in Redis (multi-worker state sharing working)
2025-12-18T08:22:46.805154835Z [err]  2025-12-18 08:22:46,045 - server - INFO - 📤 Sending call-started webhook to: https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b
2025-12-18T08:22:46.805161223Z [err]  2025-12-18 08:22:46,045 - server - INFO - 🔧 Getting Telnyx API keys for user: dcafa642-6136-4096-b77d-a4cb99a62651
2025-12-18T08:22:46.805166757Z [err]  2025-12-18 08:22:46,117 - server - INFO - ⚠️ Session still not found after wait, will create in worker
2025-12-18T08:22:46.805172844Z [err]  2025-12-18 08:22:46,118 - server - WARNING - ⚠️ Session not found after waiting, creating in WebSocket worker...
2025-12-18T08:22:46.805180858Z [err]  2025-12-18 08:22:46,127 - redis_service - INFO - 📥 Retrieved call data from Redis: v3:ESyncobQoDSGo-x6RHzX3FUan2FbCY0ly5ZgrUcYKX4T6OBERvU0Hg
2025-12-18T08:22:46.805187430Z [err]  2025-12-18 08:22:46,129 - server - INFO - 📝 Creating session with agent_id=bbeda238-e8d9-4d8c-b93b-1b7694581adb, user_id=dcafa642-6136-4096-b77d-a4cb99a62651
2025-12-18T08:22:46.805192950Z [err]  2025-12-18 08:22:46,129 - calling_service - INFO - 🔍 Checking KB for agent bbeda238-e8d9-4d8c-b93b-1b7694581adb...
2025-12-18T08:22:46.805199414Z [err]  2025-12-18 08:22:46,140 - key_encryption - WARNING - Failed to decrypt key, assuming unencrypted: 
2025-12-18T08:22:46.805206520Z [err]  2025-12-18 08:22:46,233 - key_encryption - WARNING - Failed to decrypt key, assuming unencrypted: 
2025-12-18T08:22:46.805212427Z [err]  2025-12-18 08:22:46,233 - server - INFO - 🔧 Creating Telnyx service with user's keys...
2025-12-18T08:22:46.805217947Z [err]  2025-12-18 08:22:46,267 - telnyx_service - INFO - Telnyx service initialized with connection: 2777245537294877821
2025-12-18T08:22:46.805223291Z [err]  2025-12-18 08:22:46,365 - server - INFO - 📨 ========== TELNYX WEBHOOK RECEIVED ==========
2025-12-18T08:22:46.805228619Z [err]  2025-12-18 08:22:46,365 - server - INFO - 📨 Full payload: {'data': {'event_type': 'streaming.started', 'id': '2f1e9200-766a-4c76-b325-8a7d9b762935', 'occurred_at': '2025-12-18T08:22:45.835972Z', 'payload': {'call_control_id': 'v3:ESyncobQoDSGo-x6RHzX3FUan2FbCY0ly5ZgrUcYKX4T6OBERvU0Hg', 'call_leg_id': 'b8f94dba-dbea-11f0-a94b-02420aef96a0', 'call_session_id': 'b8f5ff52-dbea-11f0-9d07-02420aef96a0', 'client_state': None, 'connection_id': '2777245537294877821', 'stream_id': '52e4c26d-a83b-4080-a15d-db6247faabec', 'stream_params': {'stream_track': 'inbound', 'stream_url': 'wss://api.li-ai.org/api/telnyx/audio-stream'}, 'stream_type': 'websocket'}, 'record_type': 'event'}, 'meta': {'attempt': 1, 'delivered_to': 'https://api.li-ai.org/api/telnyx/webhook'}}
2025-12-18T08:22:46.807664426Z [err]  2025-12-18 08:22:46,365 - server - INFO - 🎯 Event type: streaming.started, Call ID: v3:ESyncobQoDSGo-x6RHzX3FUan2FbCY0ly5ZgrUcYKX4T6OBERvU0Hg
2025-12-18T08:22:46.807670468Z [err]  2025-12-18 08:22:46,365 - server - INFO - 📨 ================================================
2025-12-18T08:22:46.807676897Z [inf]  100.64.0.8:54648 - "POST /api/telnyx/webhook HTTP/1.1" 200
2025-12-18T08:22:46.807683293Z [err]  2025-12-18 08:22:46,497 - httpx - INFO - HTTP Request: POST https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b "HTTP/1.1 200 OK"
