2025-12-27T08:05:24.000000000Z [inf]  Starting Container
2025-12-27T08:05:47.703496994Z [err]  2025-12-27 08:05:47,645 - server - INFO - 🎵 Pre-warming mulaw comfort noise for WebSocket streaming...
2025-12-27T08:05:47.703503097Z [err]  2025-12-27 08:05:47,645 - comfort_noise - INFO - 🎵 Loading mulaw comfort noise for WebSocket mixing...
2025-12-27T08:05:47.703510758Z [err]  2025-12-27 08:05:47,646 - server - INFO - ✅ Comfort noise MP3 ready for immediate use
2025-12-27T08:05:47.703518823Z [err]  2025-12-27 08:05:47,646 - server - INFO - 🎵 Pre-warming mulaw comfort noise for WebSocket streaming...
2025-12-27T08:05:47.703525765Z [err]  2025-12-27 08:05:47,646 - comfort_noise - INFO - 🎵 Loading mulaw comfort noise for WebSocket mixing...
2025-12-27T08:05:47.880711543Z [err]  2025-12-27 08:05:47,653 - server - INFO - ✅ Comfort noise MP3 ready for immediate use
2025-12-27T08:05:47.880722043Z [err]  2025-12-27 08:05:47,653 - server - INFO - 🎵 Pre-warming mulaw comfort noise for WebSocket streaming...
2025-12-27T08:05:47.880729040Z [err]  2025-12-27 08:05:47,653 - comfort_noise - INFO - 🎵 Loading mulaw comfort noise for WebSocket mixing...
2025-12-27T08:05:48.501621747Z [err]  2025-12-27 08:05:48,359 - comfort_noise - INFO - ✅ Generated comfort noise sample: 30s (white=-83dB, hum=-93dB)
2025-12-27T08:05:48.501628294Z [err]  2025-12-27 08:05:48,366 - comfort_noise - INFO - ✅ Generated comfort noise sample: 30s (white=-83dB, hum=-93dB)
2025-12-27T08:05:48.501635039Z [err]  2025-12-27 08:05:48,367 - comfort_noise - INFO - ✅ Generated comfort noise sample: 30s (white=-83dB, hum=-93dB)
2025-12-27T08:05:48.501644508Z [err]  2025-12-27 08:05:48,378 - comfort_noise - INFO - ✅ Generated comfort noise sample: 30s (white=-83dB, hum=-93dB)
2025-12-27T08:05:48.689834178Z [err]  [2025-12-27 08:05:48 +0000] [3] [INFO] Application startup complete.
2025-12-27T08:05:48.689840150Z [err]  [2025-12-27 08:05:48 +0000] [6] [INFO] Application startup complete.
2025-12-27T08:05:48.689844530Z [err]  2025-12-27 08:05:48,623 - server - INFO - ✅ Mulaw comfort noise ready (240000 bytes)
2025-12-27T08:05:48.689848566Z [err]  2025-12-27 08:05:48,623 - server - INFO - ✅ Mulaw comfort noise ready (240000 bytes)
2025-12-27T08:05:48.689852590Z [err]  [2025-12-27 08:05:48 +0000] [5] [INFO] Application startup complete.
2025-12-27T08:05:48.689856404Z [err]  [2025-12-27 08:05:48 +0000] [4] [INFO] Application startup complete.
2025-12-27T08:05:48.689886892Z [err]  2025-12-27 08:05:48,619 - comfort_noise - INFO - ✅ Generated mulaw comfort noise: 240000 bytes
2025-12-27T08:05:48.689893462Z [err]  2025-12-27 08:05:48,620 - comfort_noise - INFO - ✅ Generated mulaw comfort noise: 240000 bytes
2025-12-27T08:05:48.689899240Z [err]  2025-12-27 08:05:48,620 - comfort_noise - INFO - ✅ Generated mulaw comfort noise: 240000 bytes
2025-12-27T08:05:48.689905260Z [err]  2025-12-27 08:05:48,620 - comfort_noise - INFO - ✅ Generated mulaw comfort noise: 240000 bytes
2025-12-27T08:05:48.689913164Z [err]  2025-12-27 08:05:48,620 - server - INFO - ✅ Mulaw comfort noise ready (240000 bytes)
2025-12-27T08:05:48.689921883Z [err]  2025-12-27 08:05:48,621 - server - INFO - ✅ Mulaw comfort noise ready (240000 bytes)
2025-12-27T08:06:08.652270470Z [inf]  100.64.0.2:23908 - "POST /api/auth/logout HTTP/1.1" 200
2025-12-27T08:06:08.652275141Z [inf]  100.64.0.3:42814 - "OPTIONS /api/auth/login HTTP/1.1" 200
2025-12-27T08:06:08.652280073Z [inf]  100.64.0.2:23908 - "POST /api/auth/login HTTP/1.1" 200
2025-12-27T08:06:08.652285183Z [inf]  100.64.0.2:23908 - "GET /api/agents HTTP/1.1" 200
2025-12-27T08:06:08.652289696Z [inf]  100.64.0.2:23908 - "GET /api/agents HTTP/1.1" 200
2025-12-27T08:06:28.648166967Z [inf]  100.64.0.4:38070 - "OPTIONS /api/telnyx/call/outbound HTTP/1.1" 200
2025-12-27T08:06:28.648171123Z [err]  2025-12-27 08:06:28,004 - server - INFO - 🌐 Created WebSocket stream URL: wss://api.li-ai.org/api/telnyx/audio-stream
2025-12-27T08:06:28.648174537Z [err]  2025-12-27 08:06:28,093 - key_encryption - WARNING - Failed to decrypt key, assuming unencrypted: 
2025-12-27T08:06:28.648180700Z [err]  2025-12-27 08:06:28,180 - key_encryption - WARNING - Failed to decrypt key, assuming unencrypted: 
2025-12-27T08:06:28.648187757Z [err]  2025-12-27 08:06:28,207 - telnyx_service - INFO - Telnyx service initialized with connection: 2777245537294877821
2025-12-27T08:06:28.648193657Z [err]  2025-12-27 08:06:28,207 - telnyx_service - INFO - 📞 Initiating outbound call from +14048000152 to +17708336397
2025-12-27T08:06:28.648200174Z [err]  2025-12-27 08:06:28,207 - telnyx_service - INFO - 🤖 Enabling AMD (premium mode)
2025-12-27T08:06:28.648206666Z [err]  2025-12-27 08:06:28,207 - telnyx_service - INFO - 🌐 Adding streaming parameters: wss://api.li-ai.org/api/telnyx/audio-stream
2025-12-27T08:06:28.879239878Z [err]  2025-12-27 08:06:28,876 - httpx - INFO - HTTP Request: POST https://api.telnyx.com/v2/calls "HTTP/1.1 200 OK"
2025-12-27T08:06:28.879247345Z [err]  2025-12-27 08:06:28,878 - telnyx_service - INFO - ✅ Call initiated: v3:oBNQqWBI1e-6aCLAi7p3ZmFsQE9AIvfcZMX5m3pdJxq_TJ7dV6qtlA
2025-12-27T08:06:28.991088518Z [err]  2025-12-27 08:06:28,979 - server - INFO - 📝 Created call log: v3:oBNQqWBI1e-6aCLAi7p3ZmFsQE9AIvfcZMX5m3pdJxq_TJ7dV6qtlA
2025-12-27T08:06:28.991092984Z [err]  2025-12-27 08:06:28,979 - server - INFO - 🔍 DEBUG Call Initiated Webhook (UI Trigger): url='https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', active=True, should_fire=True
2025-12-27T08:06:28.991097119Z [err]  2025-12-27 08:06:28,979 - server - INFO - 🔍 DEBUG Agent Settings Webhook Context: {'temperature': 0.2, 'max_tokens': 500, 'tts_speed': 1, 'llm_provider': 'grok', 'tts_provider': 'elevenlabs', 'stt_provider': 'soniox', 'enable_comfort_noise': True, 'dead_air_settings': {'silence_timeout_normal': 7, 'silence_timeout_hold_on': 25, 'max_checkins_before_disconnect': 2, 'max_call_duration': 1500, 'checkin_message': 'Are you still there?'}, 'voicemail_detection': {'enabled': True, 'use_telnyx_amd': True, 'telnyx_amd_mode': 'premium', 'use_llm_detection': True, 'disconnect_on_detection': True}, 'deepgram_settings': {'endpointing': 500, 'vad_turnoff': 250, 'utterance_end_ms': 1000, 'interim_results': True, 'smart_format': True}, 'elevenlabs_settings': {'voice_id': 'J5iaaqzR5zn6HFG4jV3b', 'model': 'eleven_turbo_v2_5', 'stability': 0.6, 'similarity_boost': 0.65, 'style': 0.2, 'speed': 1.1, 'use_speaker_boost': True, 'enable_normalization': True, 'enable_ssml_parsing': True}, 'hume_settings': {'voice_name': 'e7af7ed6-3381-48aa-ab97-49485007470b', 'description': 'warm and friendly', 'speed': 1}, 'sesame_settings': {'speaker_id': 0, 'output_format': 'wav'}, 'melo_settings': {'voice': 'EN-US', 'speed': 1.2, 'clone_wav': None}, 'dia_settings': {'voice': 'S1', 'speed': 1, 'response_format': 'wav'}, 'kokoro_settings': {'voice': 'af_bella', 'speed': 1, 'response_format': 'mp3'}, 'chattts_settings': {'voice': 'female_1', 'speed': 1, 'temperature': 0.3, 'response_format': 'wav'}, 'assemblyai_settings': {'sample_rate': 8000, 'word_boost': [], 'enable_extra_session_information': True, 'disable_partial_transcripts': False, 'threshold': 0, 'end_of_turn_confidence_threshold': 0.8, 'min_end_of_turn_silence_when_confident': 500, 'max_turn_silence': 2000}, 'soniox_settings': {'model': 'stt-rt-v3', 'sample_rate': 8000, 'audio_format': 'mulaw', 'num_channels': 1, 'enable_endpoint_detection': True, 'enable_speaker_diarization': False, 'language_hints': ['en'], 'context': ''}, 'post_call_webhook_url': 'https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', 'post_call_webhook_active': True, 'call_started_webhook_url': 'https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', 'call_started_webhook_active': True}
2025-12-27T08:06:28.991820770Z [err]  2025-12-27 08:06:28,980 - server - INFO - 🔍 DEBUG Call Initiated Webhook: url='https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', active=True, should_fire=True
2025-12-27T08:06:28.991829456Z [err]  2025-12-27 08:06:28,980 - server - INFO - 📤 Sending call-initiated webhook to: https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b
2025-12-27T08:06:29.013638927Z [err]  2025-12-27 08:06:29,008 - redis_service - INFO - 📦 Stored call data in Redis: v3:oBNQqWBI1e-6aCLAi7p3ZmFsQE9AIvfcZMX5m3pdJxq_TJ7dV6qtlA (TTL: 3600s)
2025-12-27T08:06:29.013644948Z [err]  2025-12-27 08:06:29,008 - server - INFO - 📦 Call data stored in Redis and memory
2025-12-27T08:06:29.013649683Z [err]  2025-12-27 08:06:29,008 - server - INFO - 📞 Outbound call initiated: v3:oBNQqWBI1e-6aCLAi7p3ZmFsQE9AIvfcZMX5m3pdJxq_TJ7dV6qtlA
2025-12-27T08:06:29.013653465Z [inf]  100.64.0.4:38070 - "POST /api/telnyx/call/outbound HTTP/1.1" 200
2025-12-27T08:06:29.208480232Z [err]  2025-12-27 08:06:29,117 - server - INFO - 📨 ========== TELNYX WEBHOOK RECEIVED ==========
2025-12-27T08:06:29.208484481Z [err]  2025-12-27 08:06:29,117 - server - INFO - 📨 Full payload: {'data': {'event_type': 'call.initiated', 'id': 'b463de0b-4952-43d1-b66d-cca91d149ae5', 'occurred_at': '2025-12-27T08:06:28.675962Z', 'payload': {'call_control_id': 'v3:oBNQqWBI1e-6aCLAi7p3ZmFsQE9AIvfcZMX5m3pdJxq_TJ7dV6qtlA', 'call_leg_id': 'f2718fdc-e2fa-11f0-bebb-02420aef95a0', 'call_session_id': 'f26e37ec-e2fa-11f0-80a4-02420aef95a0', 'client_state': None, 'connection_id': '2777245537294877821', 'direction': 'outgoing', 'from': '+14048000152', 'state': 'bridging', 'to': '+17708336397'}, 'record_type': 'event'}, 'meta': {'attempt': 1, 'delivered_to': 'https://api.li-ai.org/api/telnyx/webhook'}}
2025-12-27T08:06:29.208488295Z [err]  2025-12-27 08:06:29,117 - server - INFO - 🎯 Event type: call.initiated, Call ID: v3:oBNQqWBI1e-6aCLAi7p3ZmFsQE9AIvfcZMX5m3pdJxq_TJ7dV6qtlA
2025-12-27T08:06:29.208492164Z [err]  2025-12-27 08:06:29,117 - server - INFO - 📨 ================================================
2025-12-27T08:06:29.208496823Z [err]  2025-12-27 08:06:29,117 - server - INFO - 📞 Call initiated - Direction: outgoing, From: +14048000152, To: +17708336397
2025-12-27T08:06:29.208500667Z [inf]  100.64.0.5:25062 - "POST /api/telnyx/webhook HTTP/1.1" 200
2025-12-27T08:06:29.208504650Z [err]  2025-12-27 08:06:29,175 - server - INFO - 🔌🔌🔌 WEBSOCKET CONNECTION ATTEMPT
2025-12-27T08:06:29.208509064Z [err]  2025-12-27 08:06:29,175 - server - INFO -    Client: Address(host='100.64.0.6', port=13488)
2025-12-27T08:06:29.208513015Z [err]  2025-12-27 08:06:29,175 - server - INFO -    Headers: {'host': 'api.li-ai.org', 'user-agent': 'telnyx-websocket', 'connection': 'Upgrade', 'sec-websocket-key': 'Aq4MWF13vtU3APBbebsdRg==', 'sec-websocket-version': '13', 'upgrade': 'websocket', 'x-forwarded-for': '192.76.120.151', 'x-forwarded-host': 'api.li-ai.org', 'x-forwarded-proto': 'https', 'x-railway-edge': 'railway/us-west2', 'x-railway-request-id': 'XRkZZP-3R5ytgAiW-_9nXA', 'x-real-ip': '192.76.120.151', 'x-request-start': '1766822788940', 'accept-encoding': 'gzip'}
2025-12-27T08:06:29.209014094Z [err]  2025-12-27 08:06:29,175 - server - INFO -    Path: /api/telnyx/audio-stream
2025-12-27T08:06:29.209023654Z [err]  2025-12-27 08:06:29,175 - server - INFO - 🔌 Incoming Telnyx WebSocket connection
2025-12-27T08:06:29.209033526Z [err]  [2025-12-27 08:06:29 +0000] [5] [INFO] ('100.64.0.6', 13488) - "WebSocket /api/telnyx/audio-stream" [accepted]
2025-12-27T08:06:29.209040949Z [err]  2025-12-27 08:06:29,175 - server - INFO - ✅ WebSocket accepted, waiting for Telnyx events
2025-12-27T08:06:29.209048317Z [err]  [2025-12-27 08:06:29 +0000] [5] [INFO] connection open
2025-12-27T08:06:29.340558806Z [err]  2025-12-27 08:06:29,338 - server - INFO - 📬 Received Telnyx event: connected
2025-12-27T08:06:29.340567606Z [err]  2025-12-27 08:06:29,338 - server - INFO - 📞 Telnyx connected event received, waiting for 'start'...
2025-12-27T08:06:29.460521207Z [err]  2025-12-27 08:06:29,458 - httpx - INFO - HTTP Request: POST https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b "HTTP/1.1 200 OK"
2025-12-27T08:06:29.460528911Z [err]  2025-12-27 08:06:29,458 - server - INFO - ✅ Call-initiated webhook sent successfully (status=200)
2025-12-27T08:06:33.091208814Z [err]  2025-12-27 08:06:33,084 - server - INFO - 📬 Received Telnyx event: start
2025-12-27T08:06:33.091214411Z [err]  2025-12-27 08:06:33,084 - server - INFO - 🎬 Stream started for call: v3:oBNQqWBI1e-6aCLAi7p3ZmFsQE9AIvfcZMX5m3pdJxq_TJ7dV6qtlA
2025-12-27T08:06:33.112491742Z [err]  2025-12-27 08:06:33,112 - redis_service - INFO - 📥 Retrieved call data from Redis: v3:oBNQqWBI1e-6aCLAi7p3ZmFsQE9AIvfcZMX5m3pdJxq_TJ7dV6qtlA
2025-12-27T08:06:33.113325580Z [err]  2025-12-27 08:06:33,112 - server - INFO - ✅ Call data found after 0s wait
2025-12-27T08:06:33.113332800Z [err]  2025-12-27 08:06:33,113 - server - INFO - ⏳ Session not found locally, waiting briefly for webhook...
2025-12-27T08:06:33.369844083Z [err]  2025-12-27 08:06:33,361 - server - INFO - 📨 ========== TELNYX WEBHOOK RECEIVED ==========
2025-12-27T08:06:33.369848361Z [err]  2025-12-27 08:06:33,361 - server - INFO - 📨 Full payload: {'data': {'event_type': 'call.answered', 'id': '0ba2d4a3-ab46-48ea-abd7-43f37e33539b', 'occurred_at': '2025-12-27T08:06:32.855969Z', 'payload': {'call_control_id': 'v3:oBNQqWBI1e-6aCLAi7p3ZmFsQE9AIvfcZMX5m3pdJxq_TJ7dV6qtlA', 'call_leg_id': 'f2718fdc-e2fa-11f0-bebb-02420aef95a0', 'call_session_id': 'f26e37ec-e2fa-11f0-80a4-02420aef95a0', 'client_state': None, 'codec': 'PCMU', 'connection_id': '2777245537294877821', 'from': '+14048000152', 'sampling_rate': 8000, 'start_time': '2025-12-27T08:06:28.675962Z', 'to': '+17708336397'}, 'record_type': 'event'}, 'meta': {'attempt': 1, 'delivered_to': 'https://api.li-ai.org/api/telnyx/webhook'}}
2025-12-27T08:06:33.369853172Z [err]  2025-12-27 08:06:33,361 - server - INFO - 🎯 Event type: call.answered, Call ID: v3:oBNQqWBI1e-6aCLAi7p3ZmFsQE9AIvfcZMX5m3pdJxq_TJ7dV6qtlA
2025-12-27T08:06:33.369857235Z [err]  2025-12-27 08:06:33,361 - server - INFO - 📨 ================================================
2025-12-27T08:06:33.369861118Z [err]  2025-12-27 08:06:33,361 - server - INFO - ✅ Call answered: v3:oBNQqWBI1e-6aCLAi7p3ZmFsQE9AIvfcZMX5m3pdJxq_TJ7dV6qtlA
2025-12-27T08:06:33.374247084Z [err]  2025-12-27 08:06:33,371 - redis_service - INFO - 📥 Retrieved call data from Redis: v3:oBNQqWBI1e-6aCLAi7p3ZmFsQE9AIvfcZMX5m3pdJxq_TJ7dV6qtlA
2025-12-27T08:06:33.374252691Z [err]  2025-12-27 08:06:33,371 - server - INFO - ✅ Found call in Redis (multi-worker state sharing working)
2025-12-27T08:06:33.374256701Z [err]  2025-12-27 08:06:33,372 - server - INFO - 📞 Phone numbers added to session: from=+14048000152, to=+17708336397
2025-12-27T08:06:33.492500622Z [err]  2025-12-27 08:06:33,475 - server - INFO - ✅ Call log updated
2025-12-27T08:06:33.492507776Z [err]  2025-12-27 08:06:33,475 - server - INFO - 🔍 DEBUG Webhook: url='https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', active=True, should_fire=True
2025-12-27T08:06:33.492517679Z [err]  2025-12-27 08:06:33,475 - server - INFO - 📤 Sending call-started webhook to: https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b
2025-12-27T08:06:33.492525459Z [err]  2025-12-27 08:06:33,475 - server - INFO - 🔧 Getting Telnyx API keys for user: dcafa642-6136-4096-b77d-a4cb99a62651
2025-12-27T08:06:33.565424761Z [err]  2025-12-27 08:06:33,564 - key_encryption - WARNING - Failed to decrypt key, assuming unencrypted: 
