2025-12-18T00:54:52.000000000Z [inf]  Starting Container
2025-12-18T00:55:17.158272711Z [err]  2025-12-18 00:55:11,323 - server - INFO - ✅ QC agent router loaded
2025-12-18T00:55:17.158278347Z [err]  2025-12-18 00:55:11,353 - server - INFO - ✅ QC learning router loaded
2025-12-18T00:55:17.158285864Z [err]  2025-12-18 00:55:11,386 - server - INFO - ✅ CRM router loaded
2025-12-18T00:55:18.490964058Z [err]  2025-12-18 00:55:11,458 - server - INFO - ✅ QC agents orchestrator loaded
2025-12-18T00:55:18.490965755Z [err]  [2025-12-18 00:55:11 +0000] [4] [INFO] Waiting for application startup.
2025-12-18T00:55:18.490984215Z [err]  2025-12-18 00:55:11,469 - server - INFO - ✅ Director Studio router loaded
2025-12-18T00:55:18.490986209Z [err]  2025-12-18 00:55:11,498 - server - INFO - 🎵 Pre-generating comfort noise file on startup (5 minutes for seamless loops)...
2025-12-18T00:55:18.490996950Z [err]  2025-12-18 00:55:11,469 - server - INFO - ✅ QC agents orchestrator loaded
2025-12-18T00:55:18.491005646Z [err]  [2025-12-18 00:55:11 +0000] [6] [INFO] Started server process [6]
2025-12-18T00:55:18.491010771Z [err]  2025-12-18 00:55:11,503 - server - INFO - 🎵 Pre-generating comfort noise file on startup (5 minutes for seamless loops)...
2025-12-18T00:55:18.491016030Z [err]  [2025-12-18 00:55:11 +0000] [6] [INFO] Waiting for application startup.
2025-12-18T00:55:18.491025173Z [err]  2025-12-18 00:55:11,512 - server - INFO - ✅ Agent test router loaded
2025-12-18T00:55:18.491029341Z [err]  2025-12-18 00:55:11,486 - server - INFO - ✅ CRM router loaded
2025-12-18T00:55:18.491040466Z [err]  2025-12-18 00:55:11,521 - server - INFO - ✅ Director Studio router loaded
2025-12-18T00:55:18.491041216Z [err]  2025-12-18 00:55:11,491 - server - INFO - ✅ QC test router loaded
2025-12-18T00:55:18.491058541Z [err]  [2025-12-18 00:55:11 +0000] [4] [INFO] Started server process [4]
2025-12-18T00:55:18.491059686Z [err]  2025-12-18 00:55:11,521 - server - INFO - ✅ QC agents orchestrator loaded
2025-12-18T00:55:18.491339330Z [err]  2025-12-18 00:55:11,440 - server - INFO - ✅ Agent test router loaded
2025-12-18T00:55:18.491344363Z [err]  2025-12-18 00:55:11,457 - server - INFO - ✅ Agent test router loaded
2025-12-18T00:55:18.491352806Z [err]  2025-12-18 00:55:11,458 - server - INFO - ✅ Director Studio router loaded
2025-12-18T00:55:19.222571958Z [err]  2025-12-18 00:55:11,527 - server - INFO - ✅ CRM router loaded
2025-12-18T00:55:19.222578381Z [err]  2025-12-18 00:55:11,536 - server - INFO - ✅ QC test router loaded
2025-12-18T00:55:19.222587910Z [err]  [2025-12-18 00:55:11 +0000] [5] [INFO] Started server process [5]
2025-12-18T00:55:19.222594235Z [err]  [2025-12-18 00:55:11 +0000] [5] [INFO] Waiting for application startup.
2025-12-18T00:55:19.222601850Z [err]  2025-12-18 00:55:11,554 - server - INFO - 🎵 Pre-generating comfort noise file on startup (5 minutes for seamless loops)...
2025-12-18T00:55:19.222608259Z [err]  2025-12-18 00:55:11,557 - server - INFO - ✅ Agent test router loaded
2025-12-18T00:55:19.222614939Z [err]  2025-12-18 00:55:11,569 - server - INFO - ✅ Director Studio router loaded
2025-12-18T00:55:19.222622582Z [err]  2025-12-18 00:55:11,569 - server - INFO - ✅ QC agents orchestrator loaded
2025-12-18T00:55:19.222631731Z [err]  [2025-12-18 00:55:11 +0000] [3] [INFO] Started server process [3]
2025-12-18T00:55:19.222638593Z [err]  [2025-12-18 00:55:11 +0000] [3] [INFO] Waiting for application startup.
2025-12-18T00:55:19.222645109Z [err]  2025-12-18 00:55:11,604 - server - INFO - 🎵 Pre-generating comfort noise file on startup (5 minutes for seamless loops)...
2025-12-18T00:55:22.539407355Z [err]  2025-12-18 00:55:22,049 - comfort_noise - INFO - Generated continuous comfort noise: /tmp/comfort_noise_continuous.mp3 (300s, white=-83dB, hum=-93dB)
2025-12-18T00:55:22.539410360Z [err]  2025-12-18 00:55:21,834 - server - INFO - ✅ Comfort noise file ready for immediate use
2025-12-18T00:55:22.539424923Z [err]  2025-12-18 00:55:22,065 - server - INFO - ✅ Comfort noise file ready for immediate use
2025-12-18T00:55:22.539425862Z [err]  [2025-12-18 00:55:21 +0000] [3] [INFO] Application startup complete.
2025-12-18T00:55:22.539429576Z [err]  2025-12-18 00:55:21,834 - comfort_noise - INFO - Generated continuous comfort noise: /tmp/comfort_noise_continuous.mp3 (300s, white=-83dB, hum=-93dB)
2025-12-18T00:55:22.539436359Z [err]  [2025-12-18 00:55:22 +0000] [6] [INFO] Application startup complete.
2025-12-18T00:55:22.539440750Z [err]  2025-12-18 00:55:22,010 - comfort_noise - INFO - Generated continuous comfort noise: /tmp/comfort_noise_continuous.mp3 (300s, white=-83dB, hum=-93dB)
2025-12-18T00:55:22.539445770Z [err]  2025-12-18 00:55:22,205 - comfort_noise - INFO - Generated continuous comfort noise: /tmp/comfort_noise_continuous.mp3 (300s, white=-83dB, hum=-93dB)
2025-12-18T00:55:22.539454621Z [err]  2025-12-18 00:55:22,215 - server - INFO - ✅ Comfort noise file ready for immediate use
2025-12-18T00:55:22.539456293Z [err]  2025-12-18 00:55:22,010 - server - INFO - ✅ Comfort noise file ready for immediate use
2025-12-18T00:55:22.539464709Z [err]  [2025-12-18 00:55:22 +0000] [4] [INFO] Application startup complete.
2025-12-18T00:55:22.539467780Z [err]  [2025-12-18 00:55:22 +0000] [5] [INFO] Application startup complete.
2025-12-18T00:57:07.607870407Z [inf]  100.64.0.2:41762 - "POST /api/auth/logout HTTP/1.1" 401
2025-12-18T00:57:10.896874147Z [inf]  100.64.0.3:12834 - "OPTIONS /api/auth/login HTTP/1.1" 200
2025-12-18T00:57:13.214999384Z [inf]  100.64.0.2:41762 - "POST /api/auth/login HTTP/1.1" 200
2025-12-18T00:57:14.339786821Z [inf]  100.64.0.2:41762 - "GET /api/agents HTTP/1.1" 200
2025-12-18T00:57:16.313217425Z [inf]  100.64.0.2:41762 - "GET /api/agents HTTP/1.1" 200
2025-12-18T00:57:45.818964555Z [err]  2025-12-18 00:57:37,963 - server - INFO - 🔍 DEBUG Agent Settings Webhook Context: {'temperature': 0.2, 'max_tokens': 500, 'tts_speed': 1, 'llm_provider': 'grok', 'tts_provider': 'elevenlabs', 'stt_provider': 'soniox', 'enable_comfort_noise': True, 'dead_air_settings': {'silence_timeout_normal': 7, 'silence_timeout_hold_on': 25, 'max_checkins_before_disconnect': 2, 'max_call_duration': 1500, 'checkin_message': 'Are you still there?'}, 'voicemail_detection': {'enabled': True, 'use_telnyx_amd': True, 'telnyx_amd_mode': 'premium', 'use_llm_detection': True, 'disconnect_on_detection': True}, 'deepgram_settings': {'endpointing': 500, 'vad_turnoff': 250, 'utterance_end_ms': 1000, 'interim_results': True, 'smart_format': True}, 'elevenlabs_settings': {'voice_id': 'J5iaaqzR5zn6HFG4jV3b', 'model': 'eleven_turbo_v2_5', 'stability': 0.6, 'similarity_boost': 0.65, 'style': 0.2, 'speed': 1.1, 'use_speaker_boost': True, 'enable_normalization': True, 'enable_ssml_parsing': True}, 'hume_settings': {'voice_name': 'e7af7ed6-3381-48aa-ab97-49485007470b', 'description': 'warm and friendly', 'speed': 1}, 'sesame_settings': {'speaker_id': 0, 'output_format': 'wav'}, 'melo_settings': {'voice': 'EN-US', 'speed': 1.2, 'clone_wav': None}, 'dia_settings': {'voice': 'S1', 'speed': 1, 'response_format': 'wav'}, 'kokoro_settings': {'voice': 'af_bella', 'speed': 1, 'response_format': 'mp3'}, 'chattts_settings': {'voice': 'female_1', 'speed': 1, 'temperature': 0.3, 'response_format': 'wav'}, 'assemblyai_settings': {'sample_rate': 8000, 'word_boost': [], 'enable_extra_session_information': True, 'disable_partial_transcripts': False, 'threshold': 0, 'end_of_turn_confidence_threshold': 0.8, 'min_end_of_turn_silence_when_confident': 500, 'max_turn_silence': 2000}, 'soniox_settings': {'model': 'stt-rt-v3', 'sample_rate': 8000, 'audio_format': 'mulaw', 'num_channels': 1, 'enable_endpoint_detection': True, 'enable_speaker_diarization': False, 'language_hints': ['en'], 'context': ''}, 'post_call_webhook_url': 'https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', 'post_call_webhook_active': True, 'call_started_webhook_url': 'https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', 'call_started_webhook_active': True}
2025-12-18T00:57:45.819040839Z [err]  2025-12-18 00:57:37,254 - telnyx_service - INFO - 🌐 Adding streaming parameters: wss://api.li-ai.org/api/telnyx/audio-stream
2025-12-18T00:57:45.819044582Z [err]  2025-12-18 00:57:37,046 - server - INFO - 🌐 Created WebSocket stream URL: wss://api.li-ai.org/api/telnyx/audio-stream
2025-12-18T00:57:45.819045065Z [err]  2025-12-18 00:57:37,220 - key_encryption - WARNING - Failed to decrypt key, assuming unencrypted: 
2025-12-18T00:57:45.819047685Z [err]  2025-12-18 00:57:37,963 - server - INFO - 🔍 DEBUG Call Initiated Webhook (UI Trigger): url='https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', active=True, should_fire=True
2025-12-18T00:57:45.819049087Z [err]  2025-12-18 00:57:37,254 - telnyx_service - INFO - Telnyx service initialized with connection: 2777245537294877821
2025-12-18T00:57:45.819053403Z [err]  2025-12-18 00:57:37,873 - httpx - INFO - HTTP Request: POST https://api.telnyx.com/v2/calls "HTTP/1.1 200 OK"
2025-12-18T00:57:45.819063973Z [err]  2025-12-18 00:57:37,134 - key_encryption - WARNING - Failed to decrypt key, assuming unencrypted: 
2025-12-18T00:57:45.819064138Z [err]  2025-12-18 00:57:37,254 - telnyx_service - INFO - 📞 Initiating outbound call from +14048000152 to +17708336397
2025-12-18T00:57:45.819066550Z [err]  2025-12-18 00:57:37,876 - telnyx_service - INFO - ✅ Call initiated: v3:UME2n_o-LM3DHJcoNiZkGXERYOnnh9BaeZtLKbgXnMicVy1WFpMJfQ
2025-12-18T00:57:45.819077008Z [err]  2025-12-18 00:57:37,254 - telnyx_service - INFO - 🤖 Enabling AMD (premium mode)
2025-12-18T00:57:45.819079058Z [err]  2025-12-18 00:57:37,963 - server - INFO - 📝 Created call log: v3:UME2n_o-LM3DHJcoNiZkGXERYOnnh9BaeZtLKbgXnMicVy1WFpMJfQ
2025-12-18T00:57:45.819113856Z [inf]  100.64.0.4:50480 - "OPTIONS /api/telnyx/call/outbound HTTP/1.1" 200
2025-12-18T00:57:45.828100776Z [err]  2025-12-18 00:57:37,964 - server - INFO - 🔍 DEBUG Call Initiated Webhook: url='https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', active=True, should_fire=True
2025-12-18T00:57:45.828108220Z [err]  2025-12-18 00:57:37,964 - server - INFO - 📤 Sending call-initiated webhook to: https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b
2025-12-18T00:57:45.828117974Z [err]  2025-12-18 00:57:37,974 - redis_service - INFO - 📦 Stored call data in Redis: v3:UME2n_o-LM3DHJcoNiZkGXERYOnnh9BaeZtLKbgXnMicVy1WFpMJfQ (TTL: 3600s)
2025-12-18T00:57:45.828127135Z [err]  2025-12-18 00:57:37,974 - server - INFO - 📦 Call data stored in Redis and memory
2025-12-18T00:57:45.828135911Z [err]  2025-12-18 00:57:37,974 - server - INFO - 📞 Outbound call initiated: v3:UME2n_o-LM3DHJcoNiZkGXERYOnnh9BaeZtLKbgXnMicVy1WFpMJfQ
2025-12-18T00:57:45.828144306Z [inf]  100.64.0.5:50030 - "POST /api/telnyx/call/outbound HTTP/1.1" 200
2025-12-18T00:57:45.828152528Z [err]  2025-12-18 00:57:38,148 - server - INFO - 📨 ========== TELNYX WEBHOOK RECEIVED ==========
2025-12-18T00:57:45.828161213Z [err]  2025-12-18 00:57:38,148 - server - INFO - 📨 Full payload: {'data': {'event_type': 'call.initiated', 'id': '34922241-b13d-49a7-a938-1d2878e1601b', 'occurred_at': '2025-12-18T00:57:37.680574Z', 'payload': {'call_control_id': 'v3:UME2n_o-LM3DHJcoNiZkGXERYOnnh9BaeZtLKbgXnMicVy1WFpMJfQ', 'call_leg_id': '8bdd81cc-dbac-11f0-b3e8-02420aef97a0', 'call_session_id': '8bda4c50-dbac-11f0-a31a-02420aef97a0', 'client_state': None, 'connection_id': '2777245537294877821', 'direction': 'outgoing', 'from': '+14048000152', 'state': 'bridging', 'to': '+17708336397'}, 'record_type': 'event'}, 'meta': {'attempt': 1, 'delivered_to': 'https://api.li-ai.org/api/telnyx/webhook'}}
2025-12-18T00:57:45.828168855Z [err]  2025-12-18 00:57:38,148 - server - INFO - 🎯 Event type: call.initiated, Call ID: v3:UME2n_o-LM3DHJcoNiZkGXERYOnnh9BaeZtLKbgXnMicVy1WFpMJfQ
2025-12-18T00:57:45.828242351Z [err]  2025-12-18 00:57:38,149 - server - INFO - 📨 ================================================
2025-12-18T00:57:45.828251191Z [err]  2025-12-18 00:57:38,149 - server - INFO - 📞 Call initiated - Direction: outgoing, From: +14048000152, To: +17708336397
2025-12-18T00:57:45.828260854Z [inf]  100.64.0.6:34410 - "POST /api/telnyx/webhook HTTP/1.1" 200
2025-12-18T00:57:45.828270177Z [err]  2025-12-18 00:57:38,218 - server - INFO - 🔌🔌🔌 WEBSOCKET CONNECTION ATTEMPT
2025-12-18T00:57:45.828277614Z [err]  2025-12-18 00:57:38,218 - server - INFO -    Client: Address(host='100.64.0.7', port=12558)
2025-12-18T00:57:45.828290867Z [err]  2025-12-18 00:57:38,218 - server - INFO -    Headers: {'host': 'api.li-ai.org', 'user-agent': 'telnyx-websocket', 'connection': 'Upgrade', 'sec-websocket-key': 'egmtX7LN8BPh8T+qxnBvLw==', 'sec-websocket-version': '13', 'upgrade': 'websocket', 'x-forwarded-for': '192.76.120.151', 'x-forwarded-host': 'api.li-ai.org', 'x-forwarded-proto': 'https', 'x-railway-edge': 'railway/us-west2', 'x-railway-request-id': '3mVW0L1CS3i-jM-tLPU1MQ', 'x-real-ip': '192.76.120.151', 'x-request-start': '1766019457990', 'accept-encoding': 'gzip'}
2025-12-18T00:57:45.828298590Z [err]  2025-12-18 00:57:38,218 - server - INFO -    Path: /api/telnyx/audio-stream
2025-12-18T00:57:45.828309595Z [err]  2025-12-18 00:57:38,218 - server - INFO - 🔌 Incoming Telnyx WebSocket connection
2025-12-18T00:57:45.828318198Z [err]  [2025-12-18 00:57:38 +0000] [4] [INFO] ('100.64.0.7', 12558) - "WebSocket /api/telnyx/audio-stream" [accepted]
2025-12-18T00:57:45.828325974Z [err]  2025-12-18 00:57:38,218 - server - INFO - ✅ WebSocket accepted, waiting for Telnyx events
2025-12-18T00:57:45.828333147Z [err]  [2025-12-18 00:57:38 +0000] [4] [INFO] connection open
2025-12-18T00:57:45.828340739Z [err]  2025-12-18 00:57:38,372 - server - INFO - 📬 Received Telnyx event: connected
2025-12-18T00:57:45.828348946Z [err]  2025-12-18 00:57:38,372 - server - INFO - 📞 Telnyx connected event received, waiting for 'start'...
2025-12-18T00:57:45.828428950Z [err]  2025-12-18 00:57:38,459 - httpx - INFO - HTTP Request: POST https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b "HTTP/1.1 200 OK"
2025-12-18T00:57:45.828436939Z [err]  2025-12-18 00:57:38,460 - server - INFO - ✅ Call-initiated webhook sent successfully (status=200)
2025-12-18T00:57:45.828448828Z [err]  2025-12-18 00:57:43,147 - server - INFO - 📬 Received Telnyx event: start
2025-12-18T00:57:45.828457123Z [err]  2025-12-18 00:57:43,147 - server - INFO - 🎬 Stream started for call: v3:UME2n_o-LM3DHJcoNiZkGXERYOnnh9BaeZtLKbgXnMicVy1WFpMJfQ
2025-12-18T00:57:45.828465430Z [err]  2025-12-18 00:57:43,162 - redis_service - INFO - 📥 Retrieved call data from Redis: v3:UME2n_o-LM3DHJcoNiZkGXERYOnnh9BaeZtLKbgXnMicVy1WFpMJfQ
2025-12-18T00:57:45.828474289Z [err]  2025-12-18 00:57:43,163 - server - INFO - ✅ Call data found after 0s wait
2025-12-18T00:57:45.828480677Z [err]  2025-12-18 00:57:43,163 - server - INFO - ⏳ Session not found locally, waiting briefly for webhook...
2025-12-18T00:57:45.828490466Z [err]  2025-12-18 00:57:43,468 - server - INFO - 📨 ========== TELNYX WEBHOOK RECEIVED ==========
2025-12-18T00:57:45.828497548Z [err]  2025-12-18 00:57:43,470 - server - INFO - 📨 Full payload: {'data': {'event_type': 'call.answered', 'id': '81a197f6-747d-4ccc-8a45-133bfa70fa51', 'occurred_at': '2025-12-18T00:57:43.000569Z', 'payload': {'call_control_id': 'v3:UME2n_o-LM3DHJcoNiZkGXERYOnnh9BaeZtLKbgXnMicVy1WFpMJfQ', 'call_leg_id': '8bdd81cc-dbac-11f0-b3e8-02420aef97a0', 'call_session_id': '8bda4c50-dbac-11f0-a31a-02420aef97a0', 'client_state': None, 'codec': 'PCMU', 'connection_id': '2777245537294877821', 'from': '+14048000152', 'sampling_rate': 8000, 'start_time': '2025-12-18T00:57:37.680574Z', 'to': '+17708336397'}, 'record_type': 'event'}, 'meta': {'attempt': 1, 'delivered_to': 'https://api.li-ai.org/api/telnyx/webhook'}}
2025-12-18T00:57:45.828504710Z [err]  2025-12-18 00:57:43,470 - server - INFO - 🎯 Event type: call.answered, Call ID: v3:UME2n_o-LM3DHJcoNiZkGXERYOnnh9BaeZtLKbgXnMicVy1WFpMJfQ
2025-12-18T00:57:45.829403536Z [err]  2025-12-18 00:57:43,470 - server - INFO - 📨 ================================================
2025-12-18T00:57:45.829410740Z [err]  2025-12-18 00:57:43,470 - server - INFO - ✅ Call answered: v3:UME2n_o-LM3DHJcoNiZkGXERYOnnh9BaeZtLKbgXnMicVy1WFpMJfQ
2025-12-18T00:57:45.829419725Z [err]  2025-12-18 00:57:43,482 - redis_service - INFO - 📥 Retrieved call data from Redis: v3:UME2n_o-LM3DHJcoNiZkGXERYOnnh9BaeZtLKbgXnMicVy1WFpMJfQ
2025-12-18T00:57:45.829429151Z [err]  2025-12-18 00:57:43,483 - server - INFO - ✅ Found call in Redis (multi-worker state sharing working)
2025-12-18T00:57:45.829436655Z [err]  2025-12-18 00:57:43,483 - server - INFO - 📞 Phone numbers added to session: from=+14048000152, to=+17708336397
2025-12-18T00:57:45.829443064Z [err]  2025-12-18 00:57:43,664 - server - INFO - ⚠️ Session still not found after wait, will create in worker
2025-12-18T00:57:45.829449572Z [err]  2025-12-18 00:57:43,664 - server - WARNING - ⚠️ Session not found after waiting, creating in WebSocket worker...
2025-12-18T00:57:45.829457096Z [err]  2025-12-18 00:57:43,672 - redis_service - INFO - 📥 Retrieved call data from Redis: v3:UME2n_o-LM3DHJcoNiZkGXERYOnnh9BaeZtLKbgXnMicVy1WFpMJfQ
2025-12-18T00:57:45.829464312Z [err]  2025-12-18 00:57:43,676 - server - INFO - 📝 Creating session with agent_id=bbeda238-e8d9-4d8c-b93b-1b7694581adb, user_id=dcafa642-6136-4096-b77d-a4cb99a62651
2025-12-18T00:57:45.829471541Z [err]  2025-12-18 00:57:43,677 - calling_service - INFO - 🔍 Checking KB for agent bbeda238-e8d9-4d8c-b93b-1b7694581adb...
2025-12-18T00:57:45.829478999Z [err]  2025-12-18 00:57:43,770 - server - INFO - 📨 ========== TELNYX WEBHOOK RECEIVED ==========
2025-12-18T00:57:45.829487168Z [err]  2025-12-18 00:57:43,770 - server - INFO - 📨 Full payload: {'data': {'event_type': 'streaming.started', 'id': 'c629d526-49e3-4090-ae1e-2c5b6e6aa31b', 'occurred_at': '2025-12-18T00:57:43.320569Z', 'payload': {'call_control_id': 'v3:UME2n_o-LM3DHJcoNiZkGXERYOnnh9BaeZtLKbgXnMicVy1WFpMJfQ', 'call_leg_id': '8bdd81cc-dbac-11f0-b3e8-02420aef97a0', 'call_session_id': '8bda4c50-dbac-11f0-a31a-02420aef97a0', 'client_state': None, 'connection_id': '2777245537294877821', 'stream_id': '3f31f60c-8028-4d45-a585-decfcace5d46', 'stream_params': {'stream_track': 'inbound', 'stream_url': 'wss://api.li-ai.org/api/telnyx/audio-stream'}, 'stream_type': 'websocket'}, 'record_type': 'event'}, 'meta': {'attempt': 1, 'delivered_to': 'https://api.li-ai.org/api/telnyx/webhook'}}
2025-12-18T00:57:45.832211191Z [err]  2025-12-18 00:57:43,770 - server - INFO - 🎯 Event type: streaming.started, Call ID: v3:UME2n_o-LM3DHJcoNiZkGXERYOnnh9BaeZtLKbgXnMicVy1WFpMJfQ
2025-12-18T00:57:45.832222950Z [err]  2025-12-18 00:57:43,770 - server - INFO - 📨 ================================================
2025-12-18T00:57:45.832238451Z [inf]  100.64.0.9:29078 - "POST /api/telnyx/webhook HTTP/1.1" 200
2025-12-18T00:57:45.832246485Z [err]  2025-12-18 00:57:43,774 - calling_service - INFO - 🔍 KB count query completed: 4 items
2025-12-18T00:57:45.832254528Z [err]  2025-12-18 00:57:43,774 - calling_service - INFO - 📚 Agent bbeda238-e8d9-4d8c-b93b-1b7694581adb has 4 KB items - Smart routing enabled (RAG on demand)
2025-12-18T00:57:45.832263017Z [err]  2025-12-18 00:57:43,792 - calling_service - INFO - 📋 Built cached system prompt: 5065 chars (global) + 1402 chars (technical)
2025-12-18T00:57:45.832269877Z [err]  2025-12-18 00:57:43,792 - calling_service - INFO - 📚 KB available - will use smart routing (simple chat: NO KB, factual: WITH KB)
2025-12-18T00:57:45.832291005Z [err]  2025-12-18 00:57:43,794 - calling_service - INFO - 🔥 Pre-warming LLM client (grok)...
2025-12-18T00:57:45.832299359Z [err]  2025-12-18 00:57:43,878 - key_encryption - WARNING - Failed to decrypt key, assuming unencrypted: 
2025-12-18T00:57:45.832306887Z [err]  2025-12-18 00:57:43,889 - calling_service - INFO - ✅ LLM client pre-warmed in 95ms
2025-12-18T00:57:45.832312897Z [err]  2025-12-18 00:57:43,890 - server - INFO - ✅ Session created in WebSocket worker
2025-12-18T00:57:45.832319951Z [err]  2025-12-18 00:57:43,890 - server - INFO - 📞 Call data loaded, starting SONIOX connection...
2025-12-18T00:57:45.832325698Z [err]  2025-12-18 00:57:43,892 - server - INFO - ✅ Initialized call_states for v3:UME2n_o-LM3DHJcoNiZkGXERYOnnh9BaeZtLKbgXnMicVy1WFpMJfQ with session reference
