2025-12-26T12:15:11.000000000Z [inf]  Starting Container
2025-12-26T12:15:48.140700441Z [err]  [2025-12-26 12:15:47 +0000] [3] [INFO] Application startup complete.
2025-12-26T12:15:48.140710580Z [err]  2025-12-26 12:15:47,607 - comfort_noise - INFO - ✅ Generated mulaw comfort noise: 240000 bytes
2025-12-26T12:15:48.140713068Z [err]  2025-12-26 12:15:46,433 - server - INFO - ✅ Comfort noise MP3 ready for immediate use
2025-12-26T12:15:48.140718365Z [err]  2025-12-26 12:15:46,434 - comfort_noise - INFO - 🎵 Loading mulaw comfort noise for WebSocket mixing...
2025-12-26T12:15:48.140719389Z [err]  2025-12-26 12:15:47,607 - server - INFO - ✅ Mulaw comfort noise ready (240000 bytes)
2025-12-26T12:15:48.140722376Z [err]  2025-12-26 12:15:46,434 - server - INFO - 🎵 Pre-warming mulaw comfort noise for WebSocket streaming...
2025-12-26T12:15:48.140730412Z [err]  2025-12-26 12:15:47,242 - comfort_noise - INFO - ✅ Generated comfort noise sample: 30s (white=-83dB, hum=-93dB)
2025-12-26T12:15:48.140737135Z [err]  2025-12-26 12:15:47,444 - comfort_noise - INFO - ✅ Generated mulaw comfort noise: 240000 bytes
2025-12-26T12:15:48.140743582Z [err]  2025-12-26 12:15:47,444 - server - INFO - ✅ Mulaw comfort noise ready (240000 bytes)
2025-12-26T12:15:48.140751393Z [err]  [2025-12-26 12:15:47 +0000] [5] [INFO] Application startup complete.
2025-12-26T12:15:48.140757275Z [err]  2025-12-26 12:15:47,463 - comfort_noise - INFO - ✅ Generated comfort noise sample: 30s (white=-83dB, hum=-93dB)
2025-12-26T12:15:48.140763666Z [err]  2025-12-26 12:15:47,472 - comfort_noise - INFO - ✅ Generated comfort noise sample: 30s (white=-83dB, hum=-93dB)
2025-12-26T12:15:48.140769593Z [err]  2025-12-26 12:15:47,501 - comfort_noise - INFO - ✅ Generated comfort noise sample: 30s (white=-83dB, hum=-93dB)
2025-12-26T12:15:48.140778176Z [err]  2025-12-26 12:15:47,596 - comfort_noise - INFO - ✅ Generated mulaw comfort noise: 240000 bytes
2025-12-26T12:15:48.140787788Z [err]  2025-12-26 12:15:47,596 - server - INFO - ✅ Mulaw comfort noise ready (240000 bytes)
2025-12-26T12:15:49.239311279Z [err]  [2025-12-26 12:15:47 +0000] [6] [INFO] Application startup complete.
2025-12-26T12:15:49.239327772Z [err]  2025-12-26 12:15:47,633 - comfort_noise - INFO - ✅ Generated mulaw comfort noise: 240000 bytes
2025-12-26T12:15:49.239337365Z [err]  2025-12-26 12:15:47,634 - server - INFO - ✅ Mulaw comfort noise ready (240000 bytes)
2025-12-26T12:15:49.239344208Z [err]  [2025-12-26 12:15:47 +0000] [4] [INFO] Application startup complete.
2025-12-26T12:16:31.474702990Z [inf]  100.64.0.2:37592 - "POST /api/auth/logout HTTP/1.1" 401
2025-12-26T12:16:31.474719595Z [inf]  100.64.0.3:16292 - "OPTIONS /api/auth/login HTTP/1.1" 200
2025-12-26T12:16:31.474725835Z [inf]  100.64.0.2:37592 - "POST /api/auth/login HTTP/1.1" 200
2025-12-26T12:16:31.474732110Z [inf]  100.64.0.2:37592 - "GET /api/agents HTTP/1.1" 200
2025-12-26T12:16:31.474739534Z [inf]  100.64.0.2:37592 - "GET /api/agents HTTP/1.1" 200
2025-12-26T12:16:50.908026344Z [err]  2025-12-26 12:16:43,838 - telnyx_service - INFO - 🌐 Adding streaming parameters: wss://api.li-ai.org/api/telnyx/audio-stream
2025-12-26T12:16:50.908036644Z [err]  2025-12-26 12:16:44,821 - httpx - INFO - HTTP Request: POST https://api.telnyx.com/v2/calls "HTTP/1.1 200 OK"
2025-12-26T12:16:50.908044262Z [err]  2025-12-26 12:16:44,825 - telnyx_service - INFO - ✅ Call initiated: v3:ih_SPigjFrxAOqSv2hyz8tlyJNfXC4F-IACvpneAAKsViFHEc80syw
2025-12-26T12:16:50.908155130Z [inf]  100.64.0.2:37592 - "OPTIONS /api/telnyx/call/outbound HTTP/1.1" 200
2025-12-26T12:16:50.908165614Z [err]  2025-12-26 12:16:43,603 - server - INFO - 🌐 Created WebSocket stream URL: wss://api.li-ai.org/api/telnyx/audio-stream
2025-12-26T12:16:50.908172873Z [err]  2025-12-26 12:16:43,700 - key_encryption - WARNING - Failed to decrypt key, assuming unencrypted: 
2025-12-26T12:16:50.908207518Z [err]  2025-12-26 12:16:44,934 - server - INFO - 📝 Created call log: v3:ih_SPigjFrxAOqSv2hyz8tlyJNfXC4F-IACvpneAAKsViFHEc80syw
2025-12-26T12:16:50.908213472Z [err]  2025-12-26 12:16:44,934 - server - INFO - 🔍 DEBUG Call Initiated Webhook (UI Trigger): url='https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', active=True, should_fire=True
2025-12-26T12:16:50.908222528Z [err]  2025-12-26 12:16:44,934 - server - INFO - 🔍 DEBUG Agent Settings Webhook Context: {'temperature': 0.2, 'max_tokens': 500, 'tts_speed': 1, 'llm_provider': 'grok', 'tts_provider': 'elevenlabs', 'stt_provider': 'soniox', 'enable_comfort_noise': True, 'dead_air_settings': {'silence_timeout_normal': 7, 'silence_timeout_hold_on': 25, 'max_checkins_before_disconnect': 2, 'max_call_duration': 1500, 'checkin_message': 'Are you still there?'}, 'voicemail_detection': {'enabled': True, 'use_telnyx_amd': True, 'telnyx_amd_mode': 'premium', 'use_llm_detection': True, 'disconnect_on_detection': True}, 'deepgram_settings': {'endpointing': 500, 'vad_turnoff': 250, 'utterance_end_ms': 1000, 'interim_results': True, 'smart_format': True}, 'elevenlabs_settings': {'voice_id': 'J5iaaqzR5zn6HFG4jV3b', 'model': 'eleven_turbo_v2_5', 'stability': 0.6, 'similarity_boost': 0.65, 'style': 0.2, 'speed': 1.1, 'use_speaker_boost': True, 'enable_normalization': True, 'enable_ssml_parsing': True}, 'hume_settings': {'voice_name': 'e7af7ed6-3381-48aa-ab97-49485007470b', 'description': 'warm and friendly', 'speed': 1}, 'sesame_settings': {'speaker_id': 0, 'output_format': 'wav'}, 'melo_settings': {'voice': 'EN-US', 'speed': 1.2, 'clone_wav': None}, 'dia_settings': {'voice': 'S1', 'speed': 1, 'response_format': 'wav'}, 'kokoro_settings': {'voice': 'af_bella', 'speed': 1, 'response_format': 'mp3'}, 'chattts_settings': {'voice': 'female_1', 'speed': 1, 'temperature': 0.3, 'response_format': 'wav'}, 'assemblyai_settings': {'sample_rate': 8000, 'word_boost': [], 'enable_extra_session_information': True, 'disable_partial_transcripts': False, 'threshold': 0, 'end_of_turn_confidence_threshold': 0.8, 'min_end_of_turn_silence_when_confident': 500, 'max_turn_silence': 2000}, 'soniox_settings': {'model': 'stt-rt-v3', 'sample_rate': 8000, 'audio_format': 'mulaw', 'num_channels': 1, 'enable_endpoint_detection': True, 'enable_speaker_diarization': False, 'language_hints': ['en'], 'context': ''}, 'post_call_webhook_url': 'https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', 'post_call_webhook_active': True, 'call_started_webhook_url': 'https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', 'call_started_webhook_active': True}
2025-12-26T12:16:50.908232058Z [err]  2025-12-26 12:16:43,801 - key_encryption - WARNING - Failed to decrypt key, assuming unencrypted: 
2025-12-26T12:16:50.908323553Z [err]  2025-12-26 12:16:43,837 - telnyx_service - INFO - Telnyx service initialized with connection: 2777245537294877821
2025-12-26T12:16:50.908331680Z [err]  2025-12-26 12:16:43,838 - telnyx_service - INFO - 📞 Initiating outbound call from +14048000152 to +17708336397
2025-12-26T12:16:50.908338468Z [err]  2025-12-26 12:16:43,838 - telnyx_service - INFO - 🤖 Enabling AMD (premium mode)
2025-12-26T12:16:52.337219851Z [err]  2025-12-26 12:16:44,934 - server - INFO - 🔍 DEBUG Call Initiated Webhook: url='https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', active=True, should_fire=True
2025-12-26T12:16:52.337227099Z [err]  2025-12-26 12:16:44,934 - server - INFO - 📤 Sending call-initiated webhook to: https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b
2025-12-26T12:16:52.337234993Z [err]  2025-12-26 12:16:44,945 - redis_service - INFO - 📦 Stored call data in Redis: v3:ih_SPigjFrxAOqSv2hyz8tlyJNfXC4F-IACvpneAAKsViFHEc80syw (TTL: 3600s)
2025-12-26T12:16:52.337242239Z [err]  2025-12-26 12:16:44,945 - server - INFO - 📦 Call data stored in Redis and memory
2025-12-26T12:16:52.337247169Z [err]  2025-12-26 12:16:44,945 - server - INFO - 📞 Outbound call initiated: v3:ih_SPigjFrxAOqSv2hyz8tlyJNfXC4F-IACvpneAAKsViFHEc80syw
2025-12-26T12:16:52.337253733Z [inf]  100.64.0.4:15870 - "POST /api/telnyx/call/outbound HTTP/1.1" 200
2025-12-26T12:16:52.337266334Z [err]  2025-12-26 12:16:45,150 - server - INFO - 🔌🔌🔌 WEBSOCKET CONNECTION ATTEMPT
2025-12-26T12:16:52.337273246Z [err]  2025-12-26 12:16:45,150 - server - INFO -    Client: Address(host='100.64.0.5', port=37854)
2025-12-26T12:16:52.337279731Z [err]  2025-12-26 12:16:45,150 - server - INFO -    Headers: {'host': 'api.li-ai.org', 'user-agent': 'telnyx-websocket', 'connection': 'Upgrade', 'sec-websocket-key': 'H4BdYcLEraSn6em3E//gwA==', 'sec-websocket-version': '13', 'upgrade': 'websocket', 'x-forwarded-for': '192.76.120.151', 'x-forwarded-host': 'api.li-ai.org', 'x-forwarded-proto': 'https', 'x-railway-edge': 'railway/us-west2', 'x-railway-request-id': 'DQVJvbKiSBWa-VBD9I3ezw', 'x-real-ip': '192.76.120.151', 'x-request-start': '1766751404922', 'accept-encoding': 'gzip'}
2025-12-26T12:16:52.337811876Z [err]  2025-12-26 12:16:45,150 - server - INFO -    Path: /api/telnyx/audio-stream
2025-12-26T12:16:52.337822383Z [err]  2025-12-26 12:16:45,150 - server - INFO - 🔌 Incoming Telnyx WebSocket connection
2025-12-26T12:16:53.655185645Z [err]  [2025-12-26 12:16:45 +0000] [6] [INFO] ('100.64.0.5', 37854) - "WebSocket /api/telnyx/audio-stream" [accepted]
2025-12-26T12:16:53.655221018Z [err]  2025-12-26 12:16:45,150 - server - INFO - ✅ WebSocket accepted, waiting for Telnyx events
2025-12-26T12:16:53.655221060Z [err]  [2025-12-26 12:16:45 +0000] [6] [INFO] connection open
2025-12-26T12:16:53.655232918Z [err]  2025-12-26 12:16:45,303 - server - INFO - 📬 Received Telnyx event: connected
2025-12-26T12:16:53.655241666Z [err]  2025-12-26 12:16:45,303 - server - INFO - 📞 Telnyx connected event received, waiting for 'start'...
2025-12-26T12:16:53.655247796Z [err]  2025-12-26 12:16:45,316 - server - INFO - 📨 ========== TELNYX WEBHOOK RECEIVED ==========
2025-12-26T12:16:53.655254085Z [err]  2025-12-26 12:16:45,316 - server - INFO - 📨 Full payload: {'data': {'event_type': 'call.initiated', 'id': '9f4ebf66-cf0a-46d5-8e9d-c40ff02fef2c', 'occurred_at': '2025-12-26T12:16:44.623241Z', 'payload': {'call_control_id': 'v3:ih_SPigjFrxAOqSv2hyz8tlyJNfXC4F-IACvpneAAKsViFHEc80syw', 'call_leg_id': 'be0e1cfc-e254-11f0-9ad7-02420aef99a0', 'call_session_id': 'be0a5572-e254-11f0-8970-02420aef99a0', 'client_state': None, 'connection_id': '2777245537294877821', 'direction': 'outgoing', 'from': '+14048000152', 'state': 'bridging', 'to': '+17708336397'}, 'record_type': 'event'}, 'meta': {'attempt': 1, 'delivered_to': 'https://api.li-ai.org/api/telnyx/webhook'}}
2025-12-26T12:16:53.655261501Z [err]  2025-12-26 12:16:45,316 - server - INFO - 🎯 Event type: call.initiated, Call ID: v3:ih_SPigjFrxAOqSv2hyz8tlyJNfXC4F-IACvpneAAKsViFHEc80syw
2025-12-26T12:16:53.655267684Z [err]  2025-12-26 12:16:45,316 - server - INFO - 📨 ================================================
2025-12-26T12:16:53.655274382Z [err]  2025-12-26 12:16:45,316 - server - INFO - 📞 Call initiated - Direction: outgoing, From: +14048000152, To: +17708336397
2025-12-26T12:16:53.655282742Z [inf]  100.64.0.6:60892 - "POST /api/telnyx/webhook HTTP/1.1" 200
2025-12-26T12:16:55.174673458Z [err]  2025-12-26 12:16:45,525 - httpx - INFO - HTTP Request: POST https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b "HTTP/1.1 200 OK"
2025-12-26T12:16:55.174679017Z [err]  2025-12-26 12:16:45,528 - server - INFO - ✅ Call-initiated webhook sent successfully (status=200)
2025-12-26T12:16:55.174684834Z [err]  2025-12-26 12:16:49,581 - server - INFO - 📬 Received Telnyx event: start
2025-12-26T12:16:55.174750156Z [err]  2025-12-26 12:16:49,581 - server - INFO - 🎬 Stream started for call: v3:ih_SPigjFrxAOqSv2hyz8tlyJNfXC4F-IACvpneAAKsViFHEc80syw
2025-12-26T12:16:55.174756443Z [err]  2025-12-26 12:16:49,595 - redis_service - INFO - 📥 Retrieved call data from Redis: v3:ih_SPigjFrxAOqSv2hyz8tlyJNfXC4F-IACvpneAAKsViFHEc80syw
2025-12-26T12:16:55.174770794Z [err]  2025-12-26 12:16:49,597 - server - INFO - ✅ Call data found after 0s wait
2025-12-26T12:16:55.174783841Z [err]  2025-12-26 12:16:49,597 - server - INFO - ⏳ Session not found locally, waiting briefly for webhook...
2025-12-26T12:16:55.174789926Z [err]  2025-12-26 12:16:49,957 - server - INFO - 📨 ========== TELNYX WEBHOOK RECEIVED ==========
2025-12-26T12:16:55.174795945Z [err]  2025-12-26 12:16:49,957 - server - INFO - 📨 Full payload: {'data': {'event_type': 'call.answered', 'id': 'adfc0f87-e348-42f5-80d2-e3ec43274cd1', 'occurred_at': '2025-12-26T12:16:49.283254Z', 'payload': {'call_control_id': 'v3:ih_SPigjFrxAOqSv2hyz8tlyJNfXC4F-IACvpneAAKsViFHEc80syw', 'call_leg_id': 'be0e1cfc-e254-11f0-9ad7-02420aef99a0', 'call_session_id': 'be0a5572-e254-11f0-8970-02420aef99a0', 'client_state': None, 'codec': 'PCMU', 'connection_id': '2777245537294877821', 'from': '+14048000152', 'sampling_rate': 8000, 'start_time': '2025-12-26T12:16:44.623241Z', 'to': '+17708336397'}, 'record_type': 'event'}, 'meta': {'attempt': 1, 'delivered_to': 'https://api.li-ai.org/api/telnyx/webhook'}}
2025-12-26T12:16:55.174805865Z [err]  2025-12-26 12:16:49,957 - server - INFO - 🎯 Event type: call.answered, Call ID: v3:ih_SPigjFrxAOqSv2hyz8tlyJNfXC4F-IACvpneAAKsViFHEc80syw
2025-12-26T12:16:56.678385430Z [err]  2025-12-26 12:16:50,570 - server - INFO - 📨 Full payload: {'data': {'event_type': 'streaming.started', 'id': '454d6893-0906-4857-b0da-59c0ce637b14', 'occurred_at': '2025-12-26T12:16:49.803234Z', 'payload': {'call_control_id': 'v3:ih_SPigjFrxAOqSv2hyz8tlyJNfXC4F-IACvpneAAKsViFHEc80syw', 'call_leg_id': 'be0e1cfc-e254-11f0-9ad7-02420aef99a0', 'call_session_id': 'be0a5572-e254-11f0-8970-02420aef99a0', 'client_state': None, 'connection_id': '2777245537294877821', 'stream_id': '800091d0-1567-431e-a6c4-1fdabd366e50', 'stream_params': {'stream_track': 'inbound', 'stream_url': 'wss://api.li-ai.org/api/telnyx/audio-stream'}, 'stream_type': 'websocket'}, 'record_type': 'event'}, 'meta': {'attempt': 1, 'delivered_to': 'https://api.li-ai.org/api/telnyx/webhook'}}
2025-12-26T12:16:56.678653660Z [err]  2025-12-26 12:16:49,957 - server - INFO - 📨 ================================================
2025-12-26T12:16:56.678660061Z [err]  2025-12-26 12:16:49,957 - server - INFO - ✅ Call answered: v3:ih_SPigjFrxAOqSv2hyz8tlyJNfXC4F-IACvpneAAKsViFHEc80syw
2025-12-26T12:16:56.678667212Z [err]  2025-12-26 12:16:49,973 - redis_service - INFO - 📥 Retrieved call data from Redis: v3:ih_SPigjFrxAOqSv2hyz8tlyJNfXC4F-IACvpneAAKsViFHEc80syw
2025-12-26T12:16:56.678671799Z [err]  2025-12-26 12:16:50,099 - server - WARNING - ⚠️ Session not found after waiting, creating in WebSocket worker...
2025-12-26T12:16:56.678678863Z [err]  2025-12-26 12:16:50,117 - server - INFO - 📝 Creating session with agent_id=bbeda238-e8d9-4d8c-b93b-1b7694581adb, user_id=dcafa642-6136-4096-b77d-a4cb99a62651
