2026-01-10T21:35:42.000000000Z [inf]  Starting Container
2026-01-10T21:36:03.497050335Z [err]  2026-01-10 21:35:58,831 - server - INFO - ✅ QC enhanced router loaded
2026-01-10T21:36:03.497056174Z [err]  2026-01-10 21:35:58,835 - server - INFO - ✅ QC enhanced router loaded
2026-01-10T21:36:03.497062760Z [err]  2026-01-10 21:35:58,864 - server - INFO - ✅ QC agent router loaded
2026-01-10T21:36:03.497068877Z [err]  2026-01-10 21:35:58,864 - server - INFO - ✅ QC agent router loaded
2026-01-10T21:36:03.497076635Z [err]  2026-01-10 21:35:58,866 - server - INFO - ✅ QC agent router loaded
2026-01-10T21:36:03.497082983Z [err]  2026-01-10 21:35:58,868 - server - INFO - ✅ QC agent router loaded
2026-01-10T21:36:03.497089516Z [err]  2026-01-10 21:35:58,888 - server - INFO - ✅ QC learning router loaded
2026-01-10T21:36:03.497095347Z [err]  2026-01-10 21:35:58,890 - server - INFO - ✅ QC learning router loaded
2026-01-10T21:36:03.497101240Z [err]  2026-01-10 21:35:58,891 - server - INFO - ✅ QC learning router loaded
2026-01-10T21:36:03.497107070Z [err]  2026-01-10 21:35:58,891 - server - INFO - ✅ Voice library router loaded
2026-01-10T21:36:03.497113225Z [err]  2026-01-10 21:35:58,893 - server - INFO - ✅ Voice library router loaded
2026-01-10T21:36:03.497119281Z [err]  2026-01-10 21:35:58,894 - server - INFO - ✅ Voice library router loaded
2026-01-10T21:36:03.497126060Z [err]  2026-01-10 21:35:58,894 - server - INFO - ✅ QC learning router loaded
2026-01-10T21:36:03.498500779Z [err]  2026-01-10 21:35:58,898 - server - INFO - ✅ Voice library router loaded
2026-01-10T21:36:03.498510612Z [err]  2026-01-10 21:35:59,002 - server - INFO - ✅ CRM router loaded
2026-01-10T21:36:03.498519115Z [err]  2026-01-10 21:35:59,005 - server - INFO - ✅ CRM router loaded
2026-01-10T21:36:03.498578512Z [err]  2026-01-10 21:35:59,007 - server - INFO - ✅ CRM router loaded
2026-01-10T21:36:03.498586696Z [err]  2026-01-10 21:35:59,014 - server - INFO - ✅ CRM router loaded
2026-01-10T21:36:03.498594882Z [err]  2026-01-10 21:35:59,014 - server - INFO - ✅ QC test router loaded
2026-01-10T21:36:03.498603151Z [err]  2026-01-10 21:35:59,015 - server - INFO - ✅ QC test router loaded
2026-01-10T21:36:03.498610790Z [err]  2026-01-10 21:35:59,016 - server - INFO - ✅ QC test router loaded
2026-01-10T21:36:03.498618217Z [err]  2026-01-10 21:35:59,018 - server - INFO - ✅ QC test router loaded
2026-01-10T21:36:03.498625618Z [err]  2026-01-10 21:35:59,036 - server - INFO - ✅ Agent test router loaded
2026-01-10T21:36:03.498634673Z [err]  2026-01-10 21:35:59,036 - server - INFO - ✅ Agent test router loaded
2026-01-10T21:36:03.498641929Z [err]  2026-01-10 21:35:59,039 - server - INFO - ✅ Agent test router loaded
2026-01-10T21:36:03.498653482Z [err]  2026-01-10 21:35:59,040 - server - INFO - ✅ Agent test router loaded
2026-01-10T21:36:03.498660812Z [err]  2026-01-10 21:35:59,048 - server - INFO - ✅ Director Studio router loaded
2026-01-10T21:36:03.498668824Z [err]  2026-01-10 21:35:59,048 - server - INFO - ✅ QC agents orchestrator loaded
2026-01-10T21:36:03.498676765Z [err]  2026-01-10 21:35:59,049 - server - INFO - ✅ Director Studio router loaded
2026-01-10T21:36:03.498684476Z [err]  2026-01-10 21:35:59,049 - server - INFO - ✅ QC agents orchestrator loaded
2026-01-10T21:36:03.498691729Z [err]  2026-01-10 21:35:59,050 - server - INFO - ✅ Director Studio router loaded
2026-01-10T21:36:03.499968148Z [err]  2026-01-10 21:35:59,050 - server - INFO - ✅ QC agents orchestrator loaded
2026-01-10T21:36:03.499976773Z [err]  2026-01-10 21:35:59,058 - server - INFO - ✅ Director Studio router loaded
2026-01-10T21:36:03.499983417Z [err]  2026-01-10 21:35:59,059 - server - INFO - ✅ QC agents orchestrator loaded
2026-01-10T21:36:03.499990216Z [err]  [2026-01-10 21:35:59 +0000] [5] [INFO] Started server process [5]
2026-01-10T21:36:03.499995520Z [err]  [2026-01-10 21:35:59 +0000] [4] [INFO] Started server process [4]
2026-01-10T21:36:03.500000625Z [err]  [2026-01-10 21:35:59 +0000] [4] [INFO] Waiting for application startup.
2026-01-10T21:36:03.500006055Z [err]  [2026-01-10 21:35:59 +0000] [5] [INFO] Waiting for application startup.
2026-01-10T21:36:03.500010871Z [err]  [2026-01-10 21:35:59 +0000] [3] [INFO] Started server process [3]
2026-01-10T21:36:03.500015955Z [err]  [2026-01-10 21:35:59 +0000] [3] [INFO] Waiting for application startup.
2026-01-10T21:36:03.500020970Z [err]  [2026-01-10 21:35:59 +0000] [6] [INFO] Started server process [6]
2026-01-10T21:36:03.500025369Z [err]  [2026-01-10 21:35:59 +0000] [6] [INFO] Waiting for application startup.
2026-01-10T21:36:03.500030266Z [err]  2026-01-10 21:35:59,155 - server - INFO - 🎵 Pre-generating comfort noise file on startup (5 minutes for seamless loops)...
2026-01-10T21:36:03.500041232Z [err]  2026-01-10 21:35:59,155 - server - INFO - 🎵 Pre-generating comfort noise file on startup (5 minutes for seamless loops)...
2026-01-10T21:36:03.500045651Z [err]  2026-01-10 21:35:59,156 - server - INFO - 🎵 Pre-generating comfort noise file on startup (5 minutes for seamless loops)...
2026-01-10T21:36:03.500050379Z [err]  2026-01-10 21:35:59,156 - server - INFO - 🎵 Pre-generating comfort noise file on startup (5 minutes for seamless loops)...
2026-01-10T21:36:08.099667284Z [err]  2026-01-10 21:36:08,089 - comfort_noise - INFO - Generated continuous comfort noise: /tmp/comfort_noise_continuous.mp3 (300s, white=-83dB, hum=-93dB)
2026-01-10T21:36:08.099667320Z [err]  2026-01-10 21:36:08,093 - comfort_noise - INFO - 🎵 Loading mulaw comfort noise for WebSocket mixing...
2026-01-10T21:36:08.099676923Z [err]  2026-01-10 21:36:08,089 - comfort_noise - INFO - Generated continuous comfort noise: /tmp/comfort_noise_continuous.mp3 (300s, white=-83dB, hum=-93dB)
2026-01-10T21:36:08.099684827Z [err]  2026-01-10 21:36:08,092 - server - INFO - ✅ Comfort noise MP3 ready for immediate use
2026-01-10T21:36:08.099692415Z [err]  2026-01-10 21:36:08,092 - server - INFO - 🎵 Pre-warming mulaw comfort noise for WebSocket streaming...
2026-01-10T21:36:08.099699482Z [err]  2026-01-10 21:36:08,092 - comfort_noise - INFO - 🎵 Loading mulaw comfort noise for WebSocket mixing...
2026-01-10T21:36:08.099707023Z [err]  2026-01-10 21:36:08,093 - server - INFO - ✅ Comfort noise MP3 ready for immediate use
2026-01-10T21:36:08.099716041Z [err]  2026-01-10 21:36:08,093 - server - INFO - 🎵 Pre-warming mulaw comfort noise for WebSocket streaming...
2026-01-10T21:36:08.105077874Z [err]  2026-01-10 21:36:08,101 - comfort_noise - INFO - Generated continuous comfort noise: /tmp/comfort_noise_continuous.mp3 (300s, white=-83dB, hum=-93dB)
2026-01-10T21:36:08.105089542Z [err]  2026-01-10 21:36:08,102 - comfort_noise - INFO - Generated continuous comfort noise: /tmp/comfort_noise_continuous.mp3 (300s, white=-83dB, hum=-93dB)
2026-01-10T21:36:08.107041715Z [err]  2026-01-10 21:36:08,105 - server - INFO - ✅ Comfort noise MP3 ready for immediate use
2026-01-10T21:36:08.107057097Z [err]  2026-01-10 21:36:08,105 - server - INFO - 🎵 Pre-warming mulaw comfort noise for WebSocket streaming...
2026-01-10T21:36:08.107067467Z [err]  2026-01-10 21:36:08,105 - comfort_noise - INFO - 🎵 Loading mulaw comfort noise for WebSocket mixing...
2026-01-10T21:36:08.112540526Z [err]  2026-01-10 21:36:08,107 - server - INFO - ✅ Comfort noise MP3 ready for immediate use
2026-01-10T21:36:08.112544836Z [err]  2026-01-10 21:36:08,107 - server - INFO - 🎵 Pre-warming mulaw comfort noise for WebSocket streaming...
2026-01-10T21:36:08.112548844Z [err]  2026-01-10 21:36:08,107 - comfort_noise - INFO - 🎵 Loading mulaw comfort noise for WebSocket mixing...
2026-01-10T21:36:08.892864997Z [err]  2026-01-10 21:36:08,856 - comfort_noise - INFO - ✅ Generated comfort noise sample: 30s (white=-83dB, hum=-93dB)
2026-01-10T21:36:08.892871573Z [err]  2026-01-10 21:36:08,863 - comfort_noise - INFO - ✅ Generated comfort noise sample: 30s (white=-83dB, hum=-93dB)
2026-01-10T21:36:08.892877870Z [err]  2026-01-10 21:36:08,872 - comfort_noise - INFO - ✅ Generated comfort noise sample: 30s (white=-83dB, hum=-93dB)
2026-01-10T21:36:08.892882149Z [err]  2026-01-10 21:36:08,875 - comfort_noise - INFO - ✅ Generated comfort noise sample: 30s (white=-83dB, hum=-93dB)
2026-01-10T21:36:08.971217549Z [err]  2026-01-10 21:36:08,955 - comfort_noise - INFO - ✅ Generated mulaw comfort noise: 240000 bytes
2026-01-10T21:36:08.971221442Z [err]  2026-01-10 21:36:08,966 - server - INFO - ✅ Mulaw comfort noise ready (240000 bytes)
2026-01-10T21:36:08.971237261Z [err]  [2026-01-10 21:36:08 +0000] [4] [INFO] Application startup complete.
2026-01-10T21:36:08.984192608Z [err]  2026-01-10 21:36:08,982 - comfort_noise - INFO - ✅ Generated mulaw comfort noise: 240000 bytes
2026-01-10T21:36:08.985535720Z [err]  2026-01-10 21:36:08,983 - server - INFO - ✅ Mulaw comfort noise ready (240000 bytes)
2026-01-10T21:36:08.985545282Z [err]  2026-01-10 21:36:08,983 - comfort_noise - INFO - ✅ Generated mulaw comfort noise: 240000 bytes
2026-01-10T21:36:08.985552237Z [err]  [2026-01-10 21:36:08 +0000] [6] [INFO] Application startup complete.
2026-01-10T21:36:08.985559832Z [err]  2026-01-10 21:36:08,984 - server - INFO - ✅ Mulaw comfort noise ready (240000 bytes)
2026-01-10T21:36:08.985566980Z [err]  [2026-01-10 21:36:08 +0000] [5] [INFO] Application startup complete.
2026-01-10T21:36:08.991346789Z [err]  2026-01-10 21:36:08,988 - comfort_noise - INFO - ✅ Generated mulaw comfort noise: 240000 bytes
2026-01-10T21:36:08.997714726Z [err]  2026-01-10 21:36:08,996 - server - INFO - ✅ Mulaw comfort noise ready (240000 bytes)
2026-01-10T21:36:08.997722475Z [err]  [2026-01-10 21:36:08 +0000] [3] [INFO] Application startup complete.
2026-01-10T21:41:51.617299642Z [inf]  100.64.0.2:27288 - "GET /api/auth/me HTTP/1.1" 200
2026-01-10T21:41:51.617306212Z [err]  2026-01-10 21:41:45,069 - server - INFO - 📞 Call history request - user_id: dcafa642-6136-4096-b77d-a4cb99a62651, limit: 10, offset: 0
2026-01-10T21:41:51.617312510Z [err]  2026-01-10 21:41:45,069 - server - INFO - 📞 Query: {'user_id': 'dcafa642-6136-4096-b77d-a4cb99a62651'}
2026-01-10T21:41:51.617318195Z [inf]  100.64.0.2:27288 - "GET /api/agents HTTP/1.1" 200
2026-01-10T21:41:51.617327364Z [err]  2026-01-10 21:41:46,214 - server - INFO - 📞 Found 10 calls for user (Total: 6451)
2026-01-10T21:41:51.617332735Z [inf]  100.64.0.2:27296 - "GET /api/call-history?limit=10 HTTP/1.1" 200
2026-01-10T21:41:51.617338803Z [inf]  100.64.0.2:27298 - "GET /api/dashboard/analytics HTTP/1.1" 200
2026-01-10T21:41:51.617344360Z [inf]  100.64.0.2:27298 - "GET /api/agents HTTP/1.1" 200
2026-01-10T21:42:11.616168034Z [err]  2026-01-10 21:42:07,379 - telnyx_service - INFO - ✅ Call initiated: v3:hdzgV-VgJHW4_6v3-eKw6avOCr0U_PqN6XZFPm_EJ3PlRbiRgTrC9w
2026-01-10T21:42:11.616178452Z [err]  2026-01-10 21:42:07,477 - server - INFO - 📝 Created call log: v3:hdzgV-VgJHW4_6v3-eKw6avOCr0U_PqN6XZFPm_EJ3PlRbiRgTrC9w
2026-01-10T21:42:11.616185369Z [err]  2026-01-10 21:42:07,477 - server - INFO - 🔍 DEBUG Call Initiated Webhook (UI Trigger): url='https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', active=True, should_fire=True
2026-01-10T21:42:11.616195696Z [err]  2026-01-10 21:42:07,477 - server - INFO - 🔍 DEBUG Agent Settings Webhook Context: {'temperature': 0.2, 'max_tokens': 500, 'tts_speed': 1, 'llm_provider': 'grok', 'tts_provider': 'elevenlabs', 'stt_provider': 'soniox', 'enable_comfort_noise': True, 'dead_air_settings': {'silence_timeout_normal': 7, 'silence_timeout_hold_on': 25, 'max_checkins_before_disconnect': 2, 'max_call_duration': 1500, 'checkin_message': 'Are you still there?'}, 'voicemail_detection': {'enabled': True, 'use_telnyx_amd': True, 'telnyx_amd_mode': 'premium', 'use_llm_detection': True, 'disconnect_on_detection': True}, 'deepgram_settings': {'endpointing': 500, 'vad_turnoff': 250, 'utterance_end_ms': 1000, 'interim_results': True, 'smart_format': True}, 'elevenlabs_settings': {'voice_id': 'J5iaaqzR5zn6HFG4jV3b', 'model': 'eleven_turbo_v2_5', 'stability': 0.6, 'similarity_boost': 0.65, 'style': 0.2, 'speed': 1.1, 'use_speaker_boost': True, 'enable_normalization': True, 'enable_ssml_parsing': True}, 'hume_settings': {'voice_name': 'e7af7ed6-3381-48aa-ab97-49485007470b', 'description': 'warm and friendly', 'speed': 1}, 'sesame_settings': {'speaker_id': 0, 'output_format': 'wav'}, 'melo_settings': {'voice': 'EN-US', 'speed': 1.2, 'clone_wav': None}, 'dia_settings': {'voice': 'S1', 'speed': 1, 'response_format': 'wav'}, 'kokoro_settings': {'voice': 'af_bella', 'speed': 1, 'response_format': 'mp3'}, 'chattts_settings': {'voice': 'female_1', 'speed': 1, 'temperature': 0.3, 'response_format': 'wav'}, 'assemblyai_settings': {'sample_rate': 8000, 'word_boost': [], 'enable_extra_session_information': True, 'disable_partial_transcripts': False, 'threshold': 0, 'end_of_turn_confidence_threshold': 0.8, 'min_end_of_turn_silence_when_confident': 500, 'max_turn_silence': 2000}, 'soniox_settings': {'model': 'stt-rt-v3', 'sample_rate': 8000, 'audio_format': 'mulaw', 'num_channels': 1, 'enable_endpoint_detection': True, 'enable_speaker_diarization': False, 'language_hints': ['en'], 'context': ''}, 'barge_in_settings': {'enable_verbose_barge_in': True, 'word_count_threshold': 10, 'interruption_prompt': 'The user is speaking for a long time. Interrupt them politely but firmly to acknowledge what they said and guide the conversation back to the goal. start by saying an elongated why whhhhyyyy...'}, 'post_call_webhook_url': 'https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', 'post_call_webhook_active': True, 'call_started_webhook_url': 'https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', 'call_started_webhook_active': True}
2026-01-10T21:42:11.616219683Z [inf]  100.64.0.3:60710 - "OPTIONS /api/telnyx/call/outbound HTTP/1.1" 200
2026-01-10T21:42:11.616224215Z [err]  2026-01-10 21:42:06,664 - server - INFO - 🌐 Created WebSocket stream URL: wss://api.li-ai.org/api/telnyx/audio-stream
2026-01-10T21:42:11.616232776Z [err]  2026-01-10 21:42:06,754 - key_encryption - WARNING - Failed to decrypt key, assuming unencrypted: 
2026-01-10T21:42:11.616237162Z [err]  2026-01-10 21:42:06,840 - key_encryption - WARNING - Failed to decrypt key, assuming unencrypted: 
2026-01-10T21:42:11.616242930Z [err]  2026-01-10 21:42:06,864 - telnyx_service - INFO - Telnyx service initialized with connection: 2777245537294877821
2026-01-10T21:42:11.616247756Z [err]  2026-01-10 21:42:06,864 - telnyx_service - INFO - 📞 Initiating outbound call from +14048000152 to +17708336397
2026-01-10T21:42:11.616251707Z [err]  2026-01-10 21:42:06,864 - telnyx_service - INFO - 🤖 Enabling AMD (premium mode)
2026-01-10T21:42:11.616256333Z [err]  2026-01-10 21:42:06,864 - telnyx_service - INFO - 🌐 Adding streaming parameters: wss://api.li-ai.org/api/telnyx/audio-stream
2026-01-10T21:42:11.616260280Z [err]  2026-01-10 21:42:07,376 - httpx - INFO - HTTP Request: POST https://api.telnyx.com/v2/calls "HTTP/1.1 200 OK"
2026-01-10T21:42:11.616964173Z [err]  2026-01-10 21:42:07,477 - server - INFO - 🔍 DEBUG Call Initiated Webhook: url='https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', active=True, should_fire=True
2026-01-10T21:42:11.616966375Z [err]  <!--[if IE 7]>    <html class="no-js ie7 oldie" lang="en-US"> <![endif]-->
2026-01-10T21:42:11.616971440Z [err]  2026-01-10 21:42:07,477 - server - INFO - 📤 Sending call-initiated webhook to: https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b
2026-01-10T21:42:11.616974776Z [err]  <!--[if IE 8]>    <html class="no-
2026-01-10T21:42:11.616979973Z [err]  2026-01-10 21:42:07,509 - redis_service - INFO - 📦 Stored call data in Redis: v3:hdzgV-VgJHW4_6v3-eKw6avOCr0U_PqN6XZFPm_EJ3PlRbiRgTrC9w (TTL: 3600s)
2026-01-10T21:42:11.616983314Z [err]  2026-01-10 21:42:07,689 - server - INFO - 🔌🔌🔌 WEBSOCKET CONNECTION ATTEMPT
2026-01-10T21:42:11.616987234Z [err]  2026-01-10 21:42:07,509 - server - INFO - 📦 Call data stored in Redis and memory
2026-01-10T21:42:11.616990576Z [err]  2026-01-10 21:42:07,689 - server - INFO -    Client: Address(host='100.64.0.4', port=18866)
2026-01-10T21:42:11.616995065Z [err]  2026-01-10 21:42:07,509 - server - INFO - 📞 Outbound call initiated: v3:hdzgV-VgJHW4_6v3-eKw6avOCr0U_PqN6XZFPm_EJ3PlRbiRgTrC9w
2026-01-10T21:42:11.616999046Z [err]  2026-01-10 21:42:07,689 - server - INFO -    Headers: {'host': 'api.li-ai.org', 'user-agent': 'telnyx-websocket', 'connection': 'Upgrade', 'sec-websocket-key': '0BK6ZRUPtEnTpq4Z8n2Agg==', 'sec-websocket-version': '13', 'upgrade': 'websocket', 'x-forwarded-for': '192.76.120.151', 'x-forwarded-host': 'api.li-ai.org', 'x-forwarded-proto': 'https', 'x-railway-edge': 'railway/us-west2', 'x-railway-request-id': 'yH92-4dlTjiKZGkoLPU1MQ', 'x-real-ip': '192.76.120.151', 'x-request-start': '1768081327455', 'accept-encoding': 'gzip'}
2026-01-10T21:42:11.617003281Z [inf]  100.64.0.2:27298 - "POST /api/telnyx/call/outbound HTTP/1.1" 200
2026-01-10T21:42:11.617010074Z [err]  2026-01-10 21:42:07,585 - httpx - INFO - HTTP Request: POST https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b "HTTP/1.1 530 <none>"
2026-01-10T21:42:11.617017187Z [err]  2026-01-10 21:42:07,586 - server - WARNING - ⚠️ Call-initiated webhook returned status 530: <!doctype html>
2026-01-10T21:42:11.617023448Z [err]  <!--[if lt IE 7]> <html class="no-js ie6 oldie" lang="en-US"> <![endif]-->
2026-01-10T21:42:11.618073526Z [err]  2026-01-10 21:42:07,689 - server - INFO -    Path: /api/telnyx/audio-stream
2026-01-10T21:42:11.618080356Z [err]  2026-01-10 21:42:07,689 - server - INFO - 🔌 Incoming Telnyx WebSocket connection
2026-01-10T21:42:11.618086118Z [err]  [2026-01-10 21:42:07 +0000] [3] [INFO] ('100.64.0.4', 18866) - "WebSocket /api/telnyx/audio-stream" [accepted]
2026-01-10T21:42:11.618091819Z [err]  2026-01-10 21:42:07,690 - server - INFO - ✅ WebSocket accepted, waiting for Telnyx events
2026-01-10T21:42:11.618098428Z [err]  [2026-01-10 21:42:07 +0000] [3] [INFO] connection open
2026-01-10T21:42:11.618104904Z [err]  2026-01-10 21:42:07,823 - server - INFO - 📨 ========== TELNYX WEBHOOK RECEIVED ==========
2026-01-10T21:42:11.618110850Z [err]  2026-01-10 21:42:07,823 - server - INFO - 📨 Full payload: {'data': {'event_type': 'call.initiated', 'id': '50051c0c-c77b-4209-b219-fab2d738b0a0', 'occurred_at': '2026-01-10T21:42:07.249318Z', 'payload': {'call_control_id': 'v3:hdzgV-VgJHW4_6v3-eKw6avOCr0U_PqN6XZFPm_EJ3PlRbiRgTrC9w', 'call_leg_id': '35e966cc-ee6d-11f0-b3af-02420aef941f', 'call_session_id': '35e72b28-ee6d-11f0-91f0-02420aef941f', 'client_state': None, 'connection_id': '2777245537294877821', 'direction': 'outgoing', 'from': '+14048000152', 'state': 'bridging', 'to': '+17708336397'}, 'record_type': 'event'}, 'meta': {'attempt': 1, 'delivered_to': 'https://api.li-ai.org/api/telnyx/webhook'}}
2026-01-10T21:42:11.618117022Z [err]  2026-01-10 21:42:07,823 - server - INFO - 🎯 Event type: call.initiated, Call ID: v3:hdzgV-VgJHW4_6v3-eKw6avOCr0U_PqN6XZFPm_EJ3PlRbiRgTrC9w
2026-01-10T21:42:11.618122726Z [err]  2026-01-10 21:42:07,823 - server - INFO - 📨 ================================================
2026-01-10T21:42:11.618128389Z [err]  2026-01-10 21:42:07,823 - server - INFO - 📞 Call initiated - Direction: outgoing, From: +14048000152, To: +17708336397
2026-01-10T21:42:11.618134171Z [inf]  100.64.0.5:38988 - "POST /api/telnyx/webhook HTTP/1.1" 200
2026-01-10T21:42:11.618965528Z [err]  2026-01-10 21:42:07,849 - server - INFO - 📬 Received Telnyx event: connected
2026-01-10T21:42:11.618975985Z [err]  2026-01-10 21:42:07,849 - server - INFO - 📞 Telnyx connected event received, waiting for 'start'...
2026-01-10T21:42:11.618984062Z [err]  2026-01-10 21:42:10,072 - server - INFO - 📬 Received Telnyx event: start
2026-01-10T21:42:11.618992702Z [err]  2026-01-10 21:42:10,073 - server - INFO - 🎬 Stream started for call: v3:hdzgV-VgJHW4_6v3-eKw6avOCr0U_PqN6XZFPm_EJ3PlRbiRgTrC9w
2026-01-10T21:42:11.618999924Z [err]  2026-01-10 21:42:10,112 - redis_service - INFO - 📥 Retrieved call data from Redis: v3:hdzgV-VgJHW4_6v3-eKw6avOCr0U_PqN6XZFPm_EJ3PlRbiRgTrC9w
2026-01-10T21:42:11.619010073Z [err]  2026-01-10 21:42:10,114 - server - INFO - ✅ Call data found after 0s wait
2026-01-10T21:42:11.619016834Z [err]  2026-01-10 21:42:10,114 - server - INFO - ⏳ Session not found locally, waiting briefly for webhook...
2026-01-10T21:42:11.619021352Z [err]  2026-01-10 21:42:10,247 - server - INFO - 📨 ========== TELNYX WEBHOOK RECEIVED ==========
2026-01-10T21:42:11.619025666Z [err]  2026-01-10 21:42:10,248 - server - INFO - 📨 Full payload: {'data': {'event_type': 'call.answered', 'id': 'b97a4c74-25e5-4516-918d-f2361f5a8e8a', 'occurred_at': '2026-01-10T21:42:09.949318Z', 'payload': {'call_control_id': 'v3:hdzgV-VgJHW4_6v3-eKw6avOCr0U_PqN6XZFPm_EJ3PlRbiRgTrC9w', 'call_leg_id': '35e966cc-ee6d-11f0-b3af-02420aef941f', 'call_session_id': '35e72b28-ee6d-11f0-91f0-02420aef941f', 'client_state': None, 'codec': 'PCMU', 'connection_id': '2777245537294877821', 'from': '+14048000152', 'sampling_rate': 8000, 'start_time': '2026-01-10T21:42:07.249318Z', 'to': '+17708336397'}, 'record_type': 'event'}, 'meta': {'attempt': 1, 'delivered_to': 'https://api.li-ai.org/api/telnyx/webhook'}}
2026-01-10T21:42:11.619030277Z [err]  2026-01-10 21:42:10,248 - server - INFO - 🎯 Event type: call.answered, Call ID: v3:hdzgV-VgJHW4_6v3-eKw6avOCr0U_PqN6XZFPm_EJ3PlRbiRgTrC9w
2026-01-10T21:42:11.620058248Z [err]  2026-01-10 21:42:10,248 - server - INFO - 📨 ================================================
