2025-12-19T09:29:49.000000000Z [inf]  Starting Container
2025-12-19T09:30:20.419846233Z [err]  [2025-12-19 09:30:11 +0000] [5] [INFO] Started server process [5]
2025-12-19T09:30:20.419852632Z [err]  [2025-12-19 09:30:11 +0000] [5] [INFO] Waiting for application startup.
2025-12-19T09:30:20.419859143Z [err]  [2025-12-19 09:30:11 +0000] [3] [INFO] Started server process [3]
2025-12-19T09:30:20.419866237Z [err]  [2025-12-19 09:30:11 +0000] [3] [INFO] Waiting for application startup.
2025-12-19T09:30:20.419872864Z [err]  2025-12-19 09:30:11,983 - server - INFO - 🎵 Pre-generating comfort noise file on startup (5 minutes for seamless loops)...
2025-12-19T09:30:20.419879265Z [err]  2025-12-19 09:30:12,003 - server - INFO - 🎵 Pre-generating comfort noise file on startup (5 minutes for seamless loops)...
2025-12-19T09:30:20.419885952Z [err]  2025-12-19 09:30:12,033 - server - INFO - 🎵 Pre-generating comfort noise file on startup (5 minutes for seamless loops)...
2025-12-19T09:30:20.419892546Z [err]  2025-12-19 09:30:12,051 - server - INFO - 🎵 Pre-generating comfort noise file on startup (5 minutes for seamless loops)...
2025-12-19T09:30:20.950563751Z [err]  2025-12-19 09:30:20,771 - comfort_noise - INFO - Generated continuous comfort noise: /tmp/comfort_noise_continuous.mp3 (300s, white=-83dB, hum=-93dB)
2025-12-19T09:30:20.950575036Z [err]  2025-12-19 09:30:20,774 - comfort_noise - INFO - Generated continuous comfort noise: /tmp/comfort_noise_continuous.mp3 (300s, white=-83dB, hum=-93dB)
2025-12-19T09:30:20.950683895Z [err]  2025-12-19 09:30:20,776 - server - INFO - ✅ Comfort noise file ready for immediate use
2025-12-19T09:30:20.951513921Z [err]  [2025-12-19 09:30:20 +0000] [4] [INFO] Application startup complete.
2025-12-19T09:30:20.951525413Z [err]  2025-12-19 09:30:20,779 - server - INFO - ✅ Comfort noise file ready for immediate use
2025-12-19T09:30:20.951534235Z [err]  [2025-12-19 09:30:20 +0000] [6] [INFO] Application startup complete.
2025-12-19T09:30:20.951542872Z [err]  2025-12-19 09:30:20,817 - comfort_noise - INFO - Generated continuous comfort noise: /tmp/comfort_noise_continuous.mp3 (300s, white=-83dB, hum=-93dB)
2025-12-19T09:30:20.951550253Z [err]  2025-12-19 09:30:20,820 - server - INFO - ✅ Comfort noise file ready for immediate use
2025-12-19T09:30:20.951558323Z [err]  [2025-12-19 09:30:20 +0000] [5] [INFO] Application startup complete.
2025-12-19T09:30:20.965048637Z [err]  2025-12-19 09:30:20,963 - comfort_noise - INFO - Generated continuous comfort noise: /tmp/comfort_noise_continuous.mp3 (300s, white=-83dB, hum=-93dB)
2025-12-19T09:30:20.968425495Z [err]  2025-12-19 09:30:20,966 - server - INFO - ✅ Comfort noise file ready for immediate use
2025-12-19T09:30:20.968443647Z [err]  [2025-12-19 09:30:20 +0000] [3] [INFO] Application startup complete.
2025-12-19T09:30:40.816997282Z [inf]  100.64.0.2:35464 - "GET / HTTP/1.1" 404
2025-12-19T09:30:40.817006588Z [inf]  100.64.0.2:35464 - "GET /favicon.ico HTTP/1.1" 404
2025-12-19T09:30:40.817014848Z [inf]  100.64.0.2:35464 - "GET /favicon.png HTTP/1.1" 404
2025-12-19T09:39:11.352660345Z [inf]  100.64.0.3:18872 - "GET / HTTP/1.1" 404
2025-12-19T09:39:11.352666113Z [inf]  100.64.0.3:18872 - "GET /favicon.ico HTTP/1.1" 404
2025-12-19T09:39:11.352671403Z [inf]  100.64.0.3:18872 - "GET /favicon.png HTTP/1.1" 404
2025-12-19T09:41:11.235298339Z [inf]  100.64.0.4:11768 - "OPTIONS /api/telnyx/call/outbound HTTP/1.1" 200
2025-12-19T09:41:11.235307689Z [err]  2025-12-19 09:41:11,165 - server - INFO - 🌐 Created WebSocket stream URL: wss://api.li-ai.org/api/telnyx/audio-stream
2025-12-19T09:41:11.260049773Z [err]  2025-12-19 09:41:11,256 - key_encryption - WARNING - Failed to decrypt key, assuming unencrypted: 
2025-12-19T09:41:11.345129390Z [err]  2025-12-19 09:41:11,343 - key_encryption - WARNING - Failed to decrypt key, assuming unencrypted: 
2025-12-19T09:41:11.378938981Z [err]  2025-12-19 09:41:11,377 - telnyx_service - INFO - Telnyx service initialized with connection: 2777245537294877821
2025-12-19T09:41:11.378945034Z [err]  2025-12-19 09:41:11,377 - telnyx_service - INFO - 📞 Initiating outbound call from +14048000152 to +17708336397
2025-12-19T09:41:11.378949150Z [err]  2025-12-19 09:41:11,377 - telnyx_service - INFO - 🤖 Enabling AMD (premium mode)
2025-12-19T09:41:11.378952967Z [err]  2025-12-19 09:41:11,377 - telnyx_service - INFO - 🌐 Adding streaming parameters: wss://api.li-ai.org/api/telnyx/audio-stream
2025-12-19T09:41:12.126568003Z [err]  2025-12-19 09:41:12,123 - httpx - INFO - HTTP Request: POST https://api.telnyx.com/v2/calls "HTTP/1.1 200 OK"
2025-12-19T09:41:12.126576959Z [err]  2025-12-19 09:41:12,125 - telnyx_service - INFO - ✅ Call initiated: v3:szNKMQ0MFVHgm4aFY3lHC3vetLWXjjP0MlLZEdWmw68eZBoYUfWyBQ
2025-12-19T09:41:12.239361225Z [err]  2025-12-19 09:41:12,229 - server - INFO - 📝 Created call log: v3:szNKMQ0MFVHgm4aFY3lHC3vetLWXjjP0MlLZEdWmw68eZBoYUfWyBQ
2025-12-19T09:41:12.239368294Z [err]  2025-12-19 09:41:12,229 - server - INFO - 🔍 DEBUG Call Initiated Webhook (UI Trigger): url='https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', active=True, should_fire=True
2025-12-19T09:41:12.239375896Z [err]  2025-12-19 09:41:12,229 - server - INFO - 🔍 DEBUG Agent Settings Webhook Context: {'temperature': 0.2, 'max_tokens': 500, 'tts_speed': 1, 'llm_provider': 'grok', 'tts_provider': 'elevenlabs', 'stt_provider': 'soniox', 'enable_comfort_noise': True, 'dead_air_settings': {'silence_timeout_normal': 7, 'silence_timeout_hold_on': 25, 'max_checkins_before_disconnect': 2, 'max_call_duration': 1500, 'checkin_message': 'Are you still there?'}, 'voicemail_detection': {'enabled': True, 'use_telnyx_amd': True, 'telnyx_amd_mode': 'premium', 'use_llm_detection': True, 'disconnect_on_detection': True}, 'deepgram_settings': {'endpointing': 500, 'vad_turnoff': 250, 'utterance_end_ms': 1000, 'interim_results': True, 'smart_format': True}, 'elevenlabs_settings': {'voice_id': 'J5iaaqzR5zn6HFG4jV3b', 'model': 'eleven_turbo_v2_5', 'stability': 0.6, 'similarity_boost': 0.65, 'style': 0.2, 'speed': 1.1, 'use_speaker_boost': True, 'enable_normalization': True, 'enable_ssml_parsing': True}, 'hume_settings': {'voice_name': 'e7af7ed6-3381-48aa-ab97-49485007470b', 'description': 'warm and friendly', 'speed': 1}, 'sesame_settings': {'speaker_id': 0, 'output_format': 'wav'}, 'melo_settings': {'voice': 'EN-US', 'speed': 1.2, 'clone_wav': None}, 'dia_settings': {'voice': 'S1', 'speed': 1, 'response_format': 'wav'}, 'kokoro_settings': {'voice': 'af_bella', 'speed': 1, 'response_format': 'mp3'}, 'chattts_settings': {'voice': 'female_1', 'speed': 1, 'temperature': 0.3, 'response_format': 'wav'}, 'assemblyai_settings': {'sample_rate': 8000, 'word_boost': [], 'enable_extra_session_information': True, 'disable_partial_transcripts': False, 'threshold': 0, 'end_of_turn_confidence_threshold': 0.8, 'min_end_of_turn_silence_when_confident': 500, 'max_turn_silence': 2000}, 'soniox_settings': {'model': 'stt-rt-v3', 'sample_rate': 8000, 'audio_format': 'mulaw', 'num_channels': 1, 'enable_endpoint_detection': True, 'enable_speaker_diarization': False, 'language_hints': ['en'], 'context': ''}, 'post_call_webhook_url': 'https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', 'post_call_webhook_active': True, 'call_started_webhook_url': 'https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', 'call_started_webhook_active': True}
2025-12-19T09:41:12.240322324Z [err]  2025-12-19 09:41:12,229 - server - INFO - 🔍 DEBUG Call Initiated Webhook: url='https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', active=True, should_fire=True
2025-12-19T09:41:12.240332517Z [err]  2025-12-19 09:41:12,229 - server - INFO - 📤 Sending call-initiated webhook to: https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b
2025-12-19T09:41:12.268080802Z [err]  2025-12-19 09:41:12,261 - redis_service - INFO - 📦 Stored call data in Redis: v3:szNKMQ0MFVHgm4aFY3lHC3vetLWXjjP0MlLZEdWmw68eZBoYUfWyBQ (TTL: 3600s)
2025-12-19T09:41:12.268087279Z [err]  2025-12-19 09:41:12,261 - server - INFO - 📦 Call data stored in Redis and memory
2025-12-19T09:41:12.268092391Z [err]  2025-12-19 09:41:12,261 - server - INFO - 📞 Outbound call initiated: v3:szNKMQ0MFVHgm4aFY3lHC3vetLWXjjP0MlLZEdWmw68eZBoYUfWyBQ
2025-12-19T09:41:12.268097150Z [inf]  100.64.0.5:62288 - "POST /api/telnyx/call/outbound HTTP/1.1" 200
2025-12-19T09:41:12.454067850Z [err]  2025-12-19 09:41:12,452 - server - INFO - 🔌🔌🔌 WEBSOCKET CONNECTION ATTEMPT
2025-12-19T09:41:12.454075448Z [err]  2025-12-19 09:41:12,452 - server - INFO -    Client: Address(host='100.64.0.6', port=39710)
2025-12-19T09:41:12.454082558Z [err]  2025-12-19 09:41:12,452 - server - INFO -    Headers: {'host': 'api.li-ai.org', 'user-agent': 'telnyx-websocket', 'connection': 'Upgrade', 'sec-websocket-key': 'nDMKQmyV2o683jHPwv8Osw==', 'sec-websocket-version': '13', 'upgrade': 'websocket', 'x-forwarded-for': '192.76.120.151', 'x-forwarded-host': 'api.li-ai.org', 'x-forwarded-proto': 'https', 'x-railway-edge': 'railway/us-west2', 'x-railway-request-id': 'y6gd6bQlQJq3Js1NLPU1MQ', 'x-real-ip': '192.76.120.151', 'x-request-start': '1766137272218', 'accept-encoding': 'gzip'}
2025-12-19T09:41:12.454089852Z [err]  2025-12-19 09:41:12,452 - server - INFO -    Path: /api/telnyx/audio-stream
2025-12-19T09:41:12.454096694Z [err]  2025-12-19 09:41:12,452 - server - INFO - 🔌 Incoming Telnyx WebSocket connection
2025-12-19T09:41:12.454106368Z [err]  [2025-12-19 09:41:12 +0000] [5] [INFO] ('100.64.0.6', 39710) - "WebSocket /api/telnyx/audio-stream" [accepted]
2025-12-19T09:41:12.454112906Z [err]  2025-12-19 09:41:12,453 - server - INFO - ✅ WebSocket accepted, waiting for Telnyx events
2025-12-19T09:41:12.455030386Z [err]  [2025-12-19 09:41:12 +0000] [5] [INFO] connection open
2025-12-19T09:41:12.501262097Z [err]  2025-12-19 09:41:12,498 - server - INFO - 📨 ========== TELNYX WEBHOOK RECEIVED ==========
2025-12-19T09:41:12.501268649Z [err]  2025-12-19 09:41:12,498 - server - INFO - 📨 Full payload: {'data': {'event_type': 'call.initiated', 'id': 'c01a64da-481a-45dd-87bc-1345372b8c4c', 'occurred_at': '2025-12-19T09:41:12.019118Z', 'payload': {'call_control_id': 'v3:szNKMQ0MFVHgm4aFY3lHC3vetLWXjjP0MlLZEdWmw68eZBoYUfWyBQ', 'call_leg_id': 'da901182-dcbe-11f0-9236-02420aef951f', 'call_session_id': 'da8d36d8-dcbe-11f0-a35a-02420aef951f', 'client_state': None, 'connection_id': '2777245537294877821', 'direction': 'outgoing', 'from': '+14048000152', 'state': 'bridging', 'to': '+17708336397'}, 'record_type': 'event'}, 'meta': {'attempt': 1, 'delivered_to': 'https://api.li-ai.org/api/telnyx/webhook'}}
2025-12-19T09:41:12.501272951Z [err]  2025-12-19 09:41:12,498 - server - INFO - 🎯 Event type: call.initiated, Call ID: v3:szNKMQ0MFVHgm4aFY3lHC3vetLWXjjP0MlLZEdWmw68eZBoYUfWyBQ
2025-12-19T09:41:12.501277360Z [err]  2025-12-19 09:41:12,499 - server - INFO - 📨 ================================================
2025-12-19T09:41:12.501281444Z [err]  2025-12-19 09:41:12,499 - server - INFO - 📞 Call initiated - Direction: outgoing, From: +14048000152, To: +17708336397
2025-12-19T09:41:12.501286229Z [inf]  100.64.0.7:58166 - "POST /api/telnyx/webhook HTTP/1.1" 200
2025-12-19T09:41:12.738736155Z [err]  2025-12-19 09:41:12,613 - server - INFO - 📬 Received Telnyx event: connected
2025-12-19T09:41:12.738741756Z [err]  2025-12-19 09:41:12,613 - server - INFO - 📞 Telnyx connected event received, waiting for 'start'...
2025-12-19T09:41:12.915655409Z [err]  2025-12-19 09:41:12,914 - httpx - INFO - HTTP Request: POST https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b "HTTP/1.1 200 OK"
2025-12-19T09:41:12.917267915Z [err]  2025-12-19 09:41:12,914 - server - INFO - ✅ Call-initiated webhook sent successfully (status=200)
2025-12-19T09:41:18.034913392Z [err]  2025-12-19 09:41:18,033 - server - INFO - 📬 Received Telnyx event: start
2025-12-19T09:41:18.034922730Z [err]  2025-12-19 09:41:18,033 - server - INFO - 🎬 Stream started for call: v3:szNKMQ0MFVHgm4aFY3lHC3vetLWXjjP0MlLZEdWmw68eZBoYUfWyBQ
2025-12-19T09:41:18.064175770Z [err]  2025-12-19 09:41:18,063 - redis_service - INFO - 📥 Retrieved call data from Redis: v3:szNKMQ0MFVHgm4aFY3lHC3vetLWXjjP0MlLZEdWmw68eZBoYUfWyBQ
2025-12-19T09:41:18.065343858Z [err]  2025-12-19 09:41:18,063 - server - INFO - ✅ Call data found after 0s wait
2025-12-19T09:41:18.065351550Z [err]  2025-12-19 09:41:18,064 - server - INFO - ⏳ Session not found locally, waiting briefly for webhook...
2025-12-19T09:41:18.427441268Z [err]  2025-12-19 09:41:18,426 - server - INFO - 📨 ========== TELNYX WEBHOOK RECEIVED ==========
2025-12-19T09:41:18.427449950Z [err]  2025-12-19 09:41:18,426 - server - INFO - 📨 Full payload: {'data': {'event_type': 'call.answered', 'id': '8cdba6e8-1d83-40e5-bd8c-7f20108aa48a', 'occurred_at': '2025-12-19T09:41:17.899112Z', 'payload': {'call_control_id': 'v3:szNKMQ0MFVHgm4aFY3lHC3vetLWXjjP0MlLZEdWmw68eZBoYUfWyBQ', 'call_leg_id': 'da901182-dcbe-11f0-9236-02420aef951f', 'call_session_id': 'da8d36d8-dcbe-11f0-a35a-02420aef951f', 'client_state': None, 'codec': 'PCMU', 'connection_id': '2777245537294877821', 'from': '+14048000152', 'sampling_rate': 8000, 'start_time': '2025-12-19T09:41:11.999113Z', 'to': '+17708336397'}, 'record_type': 'event'}, 'meta': {'attempt': 1, 'delivered_to': 'https://api.li-ai.org/api/telnyx/webhook'}}
2025-12-19T09:41:18.427459513Z [err]  2025-12-19 09:41:18,426 - server - INFO - 🎯 Event type: call.answered, Call ID: v3:szNKMQ0MFVHgm4aFY3lHC3vetLWXjjP0MlLZEdWmw68eZBoYUfWyBQ
2025-12-19T09:41:18.427465561Z [err]  2025-12-19 09:41:18,426 - server - INFO - 📨 ================================================
2025-12-19T09:41:18.427471113Z [err]  2025-12-19 09:41:18,426 - server - INFO - ✅ Call answered: v3:szNKMQ0MFVHgm4aFY3lHC3vetLWXjjP0MlLZEdWmw68eZBoYUfWyBQ
2025-12-19T09:41:18.458136228Z [err]  2025-12-19 09:41:18,456 - redis_service - INFO - 📥 Retrieved call data from Redis: v3:szNKMQ0MFVHgm4aFY3lHC3vetLWXjjP0MlLZEdWmw68eZBoYUfWyBQ
2025-12-19T09:41:18.459406926Z [err]  2025-12-19 09:41:18,458 - server - INFO - ✅ Found call in Redis (multi-worker state sharing working)
2025-12-19T09:41:18.460782277Z [err]  2025-12-19 09:41:18,458 - server - INFO - 📞 Phone numbers added to session: from=+14048000152, to=+17708336397
2025-12-19T09:41:18.755764965Z [err]  2025-12-19 09:41:18,626 - server - INFO - 📨 ========== TELNYX WEBHOOK RECEIVED ==========
2025-12-19T09:41:18.755771016Z [err]  2025-12-19 09:41:18,564 - server - INFO - ⚠️ Session still not found after wait, will create in worker
2025-12-19T09:41:18.755774467Z [err]  2025-12-19 09:41:18,626 - server - INFO - 📨 Full payload: {'data': {'event_type': 'streaming.started', 'id': '44512d95-9f30-476a-b3f7-23c4c30af057', 'occurred_at': '2025-12-19T09:41:18.179214Z', 'payload': {'call_control_id': 'v3:szNKMQ0MFVHgm4aFY3lHC3vetLWXjjP0MlLZEdWmw68eZBoYUfWyBQ', 'call_leg_id': 'da901182-dcbe-11f0-9236-02420aef951f', 'call_session_id': 'da8d36d8-dcbe-11f0-a35a-02420aef951f', 'client_state': None, 'connection_id': '2777245537294877821', 'stream_id': 'aad8f4a9-aa72-4ab0-924e-331acc655ecc', 'stream_params': {'stream_track': 'inbound', 'stream_url': 'wss://api.li-ai.org/api/telnyx/audio-stream'}, 'stream_type': 'websocket'}, 'record_type': 'event'}, 'meta': {'attempt': 1, 'delivered_to': 'https://api.li-ai.org/api/telnyx/webhook'}}
2025-12-19T09:41:18.755780615Z [err]  2025-12-19 09:41:18,564 - server - WARNING - ⚠️ Session not found after waiting, creating in WebSocket worker...
2025-12-19T09:41:18.755783708Z [err]  2025-12-19 09:41:18,626 - server - INFO - 🎯 Event type: streaming.started, Call ID: v3:szNKMQ0MFVHgm4aFY3lHC3vetLWXjjP0MlLZEdWmw68eZBoYUfWyBQ
2025-12-19T09:41:18.755788079Z [err]  2025-12-19 09:41:18,580 - redis_service - INFO - 📥 Retrieved call data from Redis: v3:szNKMQ0MFVHgm4aFY3lHC3vetLWXjjP0MlLZEdWmw68eZBoYUfWyBQ
2025-12-19T09:41:18.755794546Z [err]  2025-12-19 09:41:18,626 - server - INFO - 📨 ================================================
2025-12-19T09:41:18.755796869Z [err]  2025-12-19 09:41:18,581 - server - INFO - 📝 Creating session with agent_id=6944df147eadbccc46887cdf, user_id=dcafa642-6136-4096-b77d-a4cb99a62651
2025-12-19T09:41:18.755803814Z [err]  2025-12-19 09:41:18,581 - calling_service - INFO - 🔍 Checking KB for agent 6944df147eadbccc46887cdf...
2025-12-19T09:41:18.756887770Z [inf]  100.64.0.8:31106 - "POST /api/telnyx/webhook HTTP/1.1" 200
2025-12-19T09:41:19.324083075Z [err]  2025-12-19 09:41:19,322 - server - INFO - ✅ Call log updated
2025-12-19T09:41:19.324093885Z [err]  2025-12-19 09:41:19,322 - server - INFO - 🔍 DEBUG Webhook: url='https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', active=True, should_fire=True
2025-12-19T09:41:19.324103829Z [err]  2025-12-19 09:41:19,322 - server - INFO - 📤 Sending call-started webhook to: https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b
2025-12-19T09:41:19.324110762Z [err]  2025-12-19 09:41:19,322 - server - INFO - 🔧 Getting Telnyx API keys for user: dcafa642-6136-4096-b77d-a4cb99a62651
2025-12-19T09:41:19.417242517Z [err]  2025-12-19 09:41:19,413 - key_encryption - WARNING - Failed to decrypt key, assuming unencrypted: 
2025-12-19T09:41:19.452161880Z [err]  2025-12-19 09:41:19,450 - calling_service - INFO - 🔍 KB count query completed: 0 items
2025-12-19T09:41:19.469928992Z [err]  2025-12-19 09:41:19,468 - calling_service - INFO - 📋 Built cached system prompt: 5480 chars (global) + 1402 chars (technical)
2025-12-19T09:41:19.470869653Z [err]  2025-12-19 09:41:19,469 - calling_service - INFO - 🔥 Pre-warming LLM client (grok)...
2025-12-19T09:41:19.502993694Z [err]  2025-12-19 09:41:19,501 - key_encryption - WARNING - Failed to decrypt key, assuming unencrypted: 
