2025-12-18T03:25:18.000000000Z [inf]  Starting Container
2025-12-18T03:25:38.944491147Z [err]  2025-12-18 03:25:33,005 - server - INFO - 🎵 Pre-generating comfort noise file on startup (5 minutes for seamless loops)...
2025-12-18T03:25:38.944498164Z [err]  2025-12-18 03:25:33,012 - server - INFO - ✅ Director Studio router loaded
2025-12-18T03:25:38.944503666Z [err]  2025-12-18 03:25:33,012 - server - INFO - ✅ QC agents orchestrator loaded
2025-12-18T03:25:38.944520092Z [err]  2025-12-18 03:25:33,018 - server - INFO - ✅ QC learning router loaded
2025-12-18T03:25:38.944527084Z [err]  [2025-12-18 03:25:33 +0000] [6] [INFO] Started server process [6]
2025-12-18T03:25:38.944532166Z [err]  [2025-12-18 03:25:33 +0000] [6] [INFO] Waiting for application startup.
2025-12-18T03:25:38.944538678Z [err]  2025-12-18 03:25:33,042 - server - INFO - 🎵 Pre-generating comfort noise file on startup (5 minutes for seamless loops)...
2025-12-18T03:25:38.944543050Z [err]  2025-12-18 03:25:33,125 - server - INFO - ✅ CRM router loaded
2025-12-18T03:25:38.944554830Z [err]  2025-12-18 03:25:33,131 - server - INFO - ✅ QC test router loaded
2025-12-18T03:25:38.944587302Z [err]  2025-12-18 03:25:33,140 - server - INFO - ✅ CRM router loaded
2025-12-18T03:25:38.944593564Z [err]  2025-12-18 03:25:33,144 - server - INFO - ✅ QC test router loaded
2025-12-18T03:25:38.944597973Z [err]  2025-12-18 03:25:33,153 - server - INFO - ✅ Agent test router loaded
2025-12-18T03:25:38.946099190Z [err]  2025-12-18 03:25:33,195 - server - INFO - 🎵 Pre-generating comfort noise file on startup (5 minutes for seamless loops)...
2025-12-18T03:25:38.946100161Z [err]  2025-12-18 03:25:33,157 - server - INFO - ✅ Agent test router loaded
2025-12-18T03:25:38.946107571Z [err]  2025-12-18 03:25:33,164 - server - INFO - ✅ Director Studio router loaded
2025-12-18T03:25:38.946112633Z [err]  2025-12-18 03:25:33,164 - server - INFO - ✅ QC agents orchestrator loaded
2025-12-18T03:25:38.946116788Z [err]  2025-12-18 03:25:33,165 - server - INFO - ✅ Director Studio router loaded
2025-12-18T03:25:38.946121297Z [err]  2025-12-18 03:25:33,165 - server - INFO - ✅ QC agents orchestrator loaded
2025-12-18T03:25:38.946129373Z [err]  [2025-12-18 03:25:33 +0000] [4] [INFO] Started server process [4]
2025-12-18T03:25:38.946136617Z [err]  [2025-12-18 03:25:33 +0000] [4] [INFO] Waiting for application startup.
2025-12-18T03:25:38.946142735Z [err]  2025-12-18 03:25:33,189 - server - INFO - 🎵 Pre-generating comfort noise file on startup (5 minutes for seamless loops)...
2025-12-18T03:25:38.946148128Z [err]  [2025-12-18 03:25:33 +0000] [3] [INFO] Started server process [3]
2025-12-18T03:25:38.946153638Z [err]  [2025-12-18 03:25:33 +0000] [3] [INFO] Waiting for application startup.
2025-12-18T03:25:40.617732760Z [err]  2025-12-18 03:25:40,479 - server - INFO - ✅ Comfort noise file ready for immediate use
2025-12-18T03:25:40.617745565Z [err]  [2025-12-18 03:25:40 +0000] [6] [INFO] Application startup complete.
2025-12-18T03:25:40.617880009Z [err]  2025-12-18 03:25:40,470 - comfort_noise - INFO - Generated continuous comfort noise: /tmp/comfort_noise_continuous.mp3 (300s, white=-83dB, hum=-93dB)
2025-12-18T03:25:41.136519155Z [err]  2025-12-18 03:25:41,120 - comfort_noise - INFO - Generated continuous comfort noise: /tmp/comfort_noise_continuous.mp3 (300s, white=-83dB, hum=-93dB)
2025-12-18T03:25:41.136525712Z [err]  2025-12-18 03:25:41,120 - server - INFO - ✅ Comfort noise file ready for immediate use
2025-12-18T03:25:41.136531890Z [err]  [2025-12-18 03:25:41 +0000] [3] [INFO] Application startup complete.
2025-12-18T03:25:41.143607539Z [err]  2025-12-18 03:25:41,141 - comfort_noise - INFO - Generated continuous comfort noise: /tmp/comfort_noise_continuous.mp3 (300s, white=-83dB, hum=-93dB)
2025-12-18T03:25:41.150966205Z [err]  2025-12-18 03:25:41,149 - server - INFO - ✅ Comfort noise file ready for immediate use
2025-12-18T03:25:41.150973995Z [err]  [2025-12-18 03:25:41 +0000] [5] [INFO] Application startup complete.
2025-12-18T03:25:42.641044457Z [err]  2025-12-18 03:25:42,490 - comfort_noise - INFO - Generated continuous comfort noise: /tmp/comfort_noise_continuous.mp3 (300s, white=-83dB, hum=-93dB)
2025-12-18T03:25:42.641051182Z [err]  2025-12-18 03:25:42,490 - server - INFO - ✅ Comfort noise file ready for immediate use
2025-12-18T03:25:42.641057996Z [err]  [2025-12-18 03:25:42 +0000] [4] [INFO] Application startup complete.
2025-12-18T04:26:18.555460413Z [inf]  100.64.0.2:31492 - "GET /api/auth/me HTTP/1.1" 401
2025-12-18T06:18:08.119759498Z [inf]  100.64.0.3:44682 - "GET /api/auth/me HTTP/1.1" 401
2025-12-18T06:22:08.902890389Z [inf]  100.64.0.4:62886 - "POST /api/auth/logout HTTP/1.1" 401
2025-12-18T06:22:08.902901079Z [inf]  100.64.0.5:37534 - "OPTIONS /api/auth/login HTTP/1.1" 200
2025-12-18T06:22:08.902910715Z [inf]  100.64.0.4:62886 - "POST /api/auth/login HTTP/1.1" 200
2025-12-18T06:22:08.902919741Z [inf]  100.64.0.4:62886 - "GET /api/agents HTTP/1.1" 200
2025-12-18T06:22:11.822888701Z [inf]  100.64.0.6:54806 - "GET /api/agents HTTP/1.1" 200
2025-12-18T06:22:31.884275000Z [inf]  100.64.0.7:49282 - "OPTIONS /api/telnyx/call/outbound HTTP/1.1" 200
2025-12-18T06:22:31.884280128Z [err]  2025-12-18 06:22:31,015 - server - INFO - 🌐 Created WebSocket stream URL: wss://api.li-ai.org/api/telnyx/audio-stream
2025-12-18T06:22:31.884286573Z [err]  2025-12-18 06:22:31,113 - key_encryption - WARNING - Failed to decrypt key, assuming unencrypted: 
2025-12-18T06:22:31.884293229Z [err]  2025-12-18 06:22:31,200 - key_encryption - WARNING - Failed to decrypt key, assuming unencrypted: 
2025-12-18T06:22:31.884298777Z [err]  2025-12-18 06:22:31,236 - telnyx_service - INFO - Telnyx service initialized with connection: 2777245537294877821
2025-12-18T06:22:31.884306213Z [err]  2025-12-18 06:22:31,236 - telnyx_service - INFO - 📞 Initiating outbound call from +14048000152 to +17708336397
2025-12-18T06:22:31.884311616Z [err]  2025-12-18 06:22:31,236 - telnyx_service - INFO - 🤖 Enabling AMD (premium mode)
2025-12-18T06:22:31.884316733Z [err]  2025-12-18 06:22:31,236 - telnyx_service - INFO - 🌐 Adding streaming parameters: wss://api.li-ai.org/api/telnyx/audio-stream
2025-12-18T06:22:31.884321514Z [err]  2025-12-18 06:22:31,819 - httpx - INFO - HTTP Request: POST https://api.telnyx.com/v2/calls "HTTP/1.1 200 OK"
2025-12-18T06:22:31.884327333Z [err]  2025-12-18 06:22:31,822 - telnyx_service - INFO - ✅ Call initiated: v3:mEhv46J4bON4ysHEzp_2IFLhce9j-RfzxPWJh_L2cfJJw29ADpN6TA
2025-12-18T06:22:31.924445148Z [err]  2025-12-18 06:22:31,917 - server - INFO - 📝 Created call log: v3:mEhv46J4bON4ysHEzp_2IFLhce9j-RfzxPWJh_L2cfJJw29ADpN6TA
2025-12-18T06:22:31.924457877Z [err]  2025-12-18 06:22:31,917 - server - INFO - 🔍 DEBUG Call Initiated Webhook (UI Trigger): url='https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', active=True, should_fire=True
2025-12-18T06:22:31.924466687Z [err]  2025-12-18 06:22:31,918 - server - INFO - 🔍 DEBUG Agent Settings Webhook Context: {'temperature': 0.2, 'max_tokens': 500, 'tts_speed': 1, 'llm_provider': 'grok', 'tts_provider': 'elevenlabs', 'stt_provider': 'soniox', 'enable_comfort_noise': True, 'dead_air_settings': {'silence_timeout_normal': 7, 'silence_timeout_hold_on': 25, 'max_checkins_before_disconnect': 2, 'max_call_duration': 1500, 'checkin_message': 'Are you still there?'}, 'voicemail_detection': {'enabled': True, 'use_telnyx_amd': True, 'telnyx_amd_mode': 'premium', 'use_llm_detection': True, 'disconnect_on_detection': True}, 'deepgram_settings': {'endpointing': 500, 'vad_turnoff': 250, 'utterance_end_ms': 1000, 'interim_results': True, 'smart_format': True}, 'elevenlabs_settings': {'voice_id': 'J5iaaqzR5zn6HFG4jV3b', 'model': 'eleven_turbo_v2_5', 'stability': 0.6, 'similarity_boost': 0.65, 'style': 0.2, 'speed': 1.1, 'use_speaker_boost': True, 'enable_normalization': True, 'enable_ssml_parsing': True}, 'hume_settings': {'voice_name': 'e7af7ed6-3381-48aa-ab97-49485007470b', 'description': 'warm and friendly', 'speed': 1}, 'sesame_settings': {'speaker_id': 0, 'output_format': 'wav'}, 'melo_settings': {'voice': 'EN-US', 'speed': 1.2, 'clone_wav': None}, 'dia_settings': {'voice': 'S1', 'speed': 1, 'response_format': 'wav'}, 'kokoro_settings': {'voice': 'af_bella', 'speed': 1, 'response_format': 'mp3'}, 'chattts_settings': {'voice': 'female_1', 'speed': 1, 'temperature': 0.3, 'response_format': 'wav'}, 'assemblyai_settings': {'sample_rate': 8000, 'word_boost': [], 'enable_extra_session_information': True, 'disable_partial_transcripts': False, 'threshold': 0, 'end_of_turn_confidence_threshold': 0.8, 'min_end_of_turn_silence_when_confident': 500, 'max_turn_silence': 2000}, 'soniox_settings': {'model': 'stt-rt-v3', 'sample_rate': 8000, 'audio_format': 'mulaw', 'num_channels': 1, 'enable_endpoint_detection': True, 'enable_speaker_diarization': False, 'language_hints': ['en'], 'context': ''}, 'post_call_webhook_url': 'https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', 'post_call_webhook_active': True, 'call_started_webhook_url': 'https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', 'call_started_webhook_active': True}
2025-12-18T06:22:31.925026498Z [err]  2025-12-18 06:22:31,918 - server - INFO - 🔍 DEBUG Call Initiated Webhook: url='https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', active=True, should_fire=True
2025-12-18T06:22:31.925034345Z [err]  2025-12-18 06:22:31,918 - server - INFO - 📤 Sending call-initiated webhook to: https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b
2025-12-18T06:22:31.930560726Z [err]  2025-12-18 06:22:31,926 - redis_service - INFO - 📦 Stored call data in Redis: v3:mEhv46J4bON4ysHEzp_2IFLhce9j-RfzxPWJh_L2cfJJw29ADpN6TA (TTL: 3600s)
2025-12-18T06:22:31.930568402Z [err]  2025-12-18 06:22:31,926 - server - INFO - 📦 Call data stored in Redis and memory
2025-12-18T06:22:31.930575140Z [err]  2025-12-18 06:22:31,926 - server - INFO - 📞 Outbound call initiated: v3:mEhv46J4bON4ysHEzp_2IFLhce9j-RfzxPWJh_L2cfJJw29ADpN6TA
2025-12-18T06:22:31.930581335Z [inf]  100.64.0.6:54806 - "POST /api/telnyx/call/outbound HTTP/1.1" 200
2025-12-18T06:22:32.151005190Z [err]  2025-12-18 06:22:32,146 - server - INFO - 🔌🔌🔌 WEBSOCKET CONNECTION ATTEMPT
2025-12-18T06:22:32.151011420Z [err]  2025-12-18 06:22:32,146 - server - INFO -    Client: Address(host='100.64.0.8', port=53884)
2025-12-18T06:22:32.151017355Z [err]  2025-12-18 06:22:32,146 - server - INFO -    Headers: {'host': 'api.li-ai.org', 'user-agent': 'telnyx-websocket', 'connection': 'Upgrade', 'sec-websocket-key': 'vtVAfPz4n9Egnf0wtmDp0g==', 'sec-websocket-version': '13', 'upgrade': 'websocket', 'x-forwarded-for': '192.76.120.151', 'x-forwarded-host': 'api.li-ai.org', 'x-forwarded-proto': 'https', 'x-railway-edge': 'railway/us-west2', 'x-railway-request-id': 'U9G-fVtERf2nqS6X9I3ezw', 'x-real-ip': '192.76.120.151', 'x-request-start': '1766038951927', 'accept-encoding': 'gzip'}
2025-12-18T06:22:32.151023984Z [err]  2025-12-18 06:22:32,146 - server - INFO -    Path: /api/telnyx/audio-stream
2025-12-18T06:22:32.151030546Z [err]  2025-12-18 06:22:32,146 - server - INFO - 🔌 Incoming Telnyx WebSocket connection
2025-12-18T06:22:32.151037066Z [err]  [2025-12-18 06:22:32 +0000] [5] [INFO] ('100.64.0.8', 53884) - "WebSocket /api/telnyx/audio-stream" [accepted]
2025-12-18T06:22:32.151042477Z [err]  2025-12-18 06:22:32,147 - server - INFO - ✅ WebSocket accepted, waiting for Telnyx events
2025-12-18T06:22:32.151048386Z [err]  [2025-12-18 06:22:32 +0000] [5] [INFO] connection open
2025-12-18T06:22:32.239719133Z [err]  2025-12-18 06:22:32,220 - server - INFO - 📨 ========== TELNYX WEBHOOK RECEIVED ==========
2025-12-18T06:22:32.239725136Z [err]  2025-12-18 06:22:32,220 - server - INFO - 📨 Full payload: {'data': {'event_type': 'call.initiated', 'id': '3b2348f8-6f55-4380-af03-468fb6a71ac6', 'occurred_at': '2025-12-18T06:22:31.718809Z', 'payload': {'call_control_id': 'v3:mEhv46J4bON4ysHEzp_2IFLhce9j-RfzxPWJh_L2cfJJw29ADpN6TA', 'call_leg_id': 'ef3c67c4-dbd9-11f0-a609-02420aef951f', 'call_session_id': 'ef394d96-dbd9-11f0-936c-02420aef951f', 'client_state': None, 'connection_id': '2777245537294877821', 'direction': 'outgoing', 'from': '+14048000152', 'state': 'bridging', 'to': '+17708336397'}, 'record_type': 'event'}, 'meta': {'attempt': 1, 'delivered_to': 'https://api.li-ai.org/api/telnyx/webhook'}}
2025-12-18T06:22:32.239730447Z [err]  2025-12-18 06:22:32,220 - server - INFO - 🎯 Event type: call.initiated, Call ID: v3:mEhv46J4bON4ysHEzp_2IFLhce9j-RfzxPWJh_L2cfJJw29ADpN6TA
2025-12-18T06:22:32.239735935Z [err]  2025-12-18 06:22:32,220 - server - INFO - 📨 ================================================
2025-12-18T06:22:32.239741192Z [err]  2025-12-18 06:22:32,220 - server - INFO - 📞 Call initiated - Direction: outgoing, From: +14048000152, To: +17708336397
2025-12-18T06:22:32.239746462Z [inf]  100.64.0.9:48060 - "POST /api/telnyx/webhook HTTP/1.1" 200
2025-12-18T06:22:32.320228153Z [err]  2025-12-18 06:22:32,314 - server - INFO - 📬 Received Telnyx event: connected
2025-12-18T06:22:32.320235481Z [err]  2025-12-18 06:22:32,314 - server - INFO - 📞 Telnyx connected event received, waiting for 'start'...
2025-12-18T06:22:32.535081282Z [err]  2025-12-18 06:22:32,529 - httpx - INFO - HTTP Request: POST https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b "HTTP/1.1 200 OK"
2025-12-18T06:22:32.535091347Z [err]  2025-12-18 06:22:32,529 - server - INFO - ✅ Call-initiated webhook sent successfully (status=200)
2025-12-18T06:22:38.145730806Z [err]  2025-12-18 06:22:38,137 - server - INFO - 📬 Received Telnyx event: start
2025-12-18T06:22:38.145737253Z [err]  2025-12-18 06:22:38,138 - server - INFO - 🎬 Stream started for call: v3:mEhv46J4bON4ysHEzp_2IFLhce9j-RfzxPWJh_L2cfJJw29ADpN6TA
2025-12-18T06:22:38.145743462Z [err]  2025-12-18 06:22:38,138 - server - INFO - 📨 ========== TELNYX WEBHOOK RECEIVED ==========
2025-12-18T06:22:38.145750597Z [err]  2025-12-18 06:22:38,138 - server - INFO - 📨 Full payload: {'data': {'event_type': 'call.answered', 'id': 'aa309e5f-ea54-4bff-a77e-f688cd264a22', 'occurred_at': '2025-12-18T06:22:38.018807Z', 'payload': {'call_control_id': 'v3:mEhv46J4bON4ysHEzp_2IFLhce9j-RfzxPWJh_L2cfJJw29ADpN6TA', 'call_leg_id': 'ef3c67c4-dbd9-11f0-a609-02420aef951f', 'call_session_id': 'ef394d96-dbd9-11f0-936c-02420aef951f', 'client_state': None, 'codec': 'PCMU', 'connection_id': '2777245537294877821', 'from': '+14048000152', 'sampling_rate': 8000, 'start_time': '2025-12-18T06:22:31.718809Z', 'to': '+17708336397'}, 'record_type': 'event'}, 'meta': {'attempt': 1, 'delivered_to': 'https://api.li-ai.org/api/telnyx/webhook'}}
2025-12-18T06:22:38.145757042Z [err]  2025-12-18 06:22:38,138 - server - INFO - 🎯 Event type: call.answered, Call ID: v3:mEhv46J4bON4ysHEzp_2IFLhce9j-RfzxPWJh_L2cfJJw29ADpN6TA
2025-12-18T06:22:38.145764081Z [err]  2025-12-18 06:22:38,138 - server - INFO - 📨 ================================================
2025-12-18T06:22:38.145769807Z [err]  2025-12-18 06:22:38,138 - server - INFO - ✅ Call answered: v3:mEhv46J4bON4ysHEzp_2IFLhce9j-RfzxPWJh_L2cfJJw29ADpN6TA
2025-12-18T06:22:38.148940013Z [err]  2025-12-18 06:22:38,145 - redis_service - INFO - 📥 Retrieved call data from Redis: v3:mEhv46J4bON4ysHEzp_2IFLhce9j-RfzxPWJh_L2cfJJw29ADpN6TA
2025-12-18T06:22:38.149018343Z [err]  2025-12-18 06:22:38,147 - server - INFO - ✅ Call data found after 0s wait
2025-12-18T06:22:38.149023474Z [err]  2025-12-18 06:22:38,147 - server - INFO - ⏳ Session not found locally, waiting briefly for webhook...
2025-12-18T06:22:38.155043941Z [err]  2025-12-18 06:22:38,149 - redis_service - INFO - 📥 Retrieved call data from Redis: v3:mEhv46J4bON4ysHEzp_2IFLhce9j-RfzxPWJh_L2cfJJw29ADpN6TA
2025-12-18T06:22:38.155049997Z [err]  2025-12-18 06:22:38,150 - server - INFO - ✅ Found call in Redis (multi-worker state sharing working)
2025-12-18T06:22:38.155057662Z [err]  2025-12-18 06:22:38,150 - server - INFO - 📞 Phone numbers added to session: from=+14048000152, to=+17708336397
2025-12-18T06:22:38.938842507Z [err]  2025-12-18 06:22:38,647 - server - INFO - ⚠️ Session still not found after wait, will create in worker
2025-12-18T06:22:38.938850624Z [err]  2025-12-18 06:22:38,647 - server - WARNING - ⚠️ Session not found after waiting, creating in WebSocket worker...
2025-12-18T06:22:38.938857830Z [err]  2025-12-18 06:22:38,652 - redis_service - INFO - 📥 Retrieved call data from Redis: v3:mEhv46J4bON4ysHEzp_2IFLhce9j-RfzxPWJh_L2cfJJw29ADpN6TA
2025-12-18T06:22:38.938866657Z [err]  2025-12-18 06:22:38,653 - server - INFO - 📝 Creating session with agent_id=bbeda238-e8d9-4d8c-b93b-1b7694581adb, user_id=dcafa642-6136-4096-b77d-a4cb99a62651
2025-12-18T06:22:38.938874395Z [err]  2025-12-18 06:22:38,653 - calling_service - INFO - 🔍 Checking KB for agent bbeda238-e8d9-4d8c-b93b-1b7694581adb...
2025-12-18T06:22:38.938881522Z [err]  2025-12-18 06:22:38,748 - server - INFO - 📨 ========== TELNYX WEBHOOK RECEIVED ==========
2025-12-18T06:22:38.938888729Z [err]  2025-12-18 06:22:38,748 - server - INFO - 📨 Full payload: {'data': {'event_type': 'streaming.started', 'id': '12aa3112-58c0-4fc4-b4c4-9319ff43802f', 'occurred_at': '2025-12-18T06:22:38.298809Z', 'payload': {'call_control_id': 'v3:mEhv46J4bON4ysHEzp_2IFLhce9j-RfzxPWJh_L2cfJJw29ADpN6TA', 'call_leg_id': 'ef3c67c4-dbd9-11f0-a609-02420aef951f', 'call_session_id': 'ef394d96-dbd9-11f0-936c-02420aef951f', 'client_state': None, 'connection_id': '2777245537294877821', 'stream_id': '59faf83a-6a77-4d16-b147-9e0927d4d695', 'stream_params': {'stream_track': 'inbound', 'stream_url': 'wss://api.li-ai.org/api/telnyx/audio-stream'}, 'stream_type': 'websocket'}, 'record_type': 'event'}, 'meta': {'attempt': 1, 'delivered_to': 'https://api.li-ai.org/api/telnyx/webhook'}}
2025-12-18T06:22:38.938896265Z [err]  2025-12-18 06:22:38,748 - server - INFO - 🎯 Event type: streaming.started, Call ID: v3:mEhv46J4bON4ysHEzp_2IFLhce9j-RfzxPWJh_L2cfJJw29ADpN6TA
2025-12-18T06:22:38.938903676Z [err]  2025-12-18 06:22:38,748 - server - INFO - 📨 ================================================
2025-12-18T06:22:38.944472611Z [inf]  100.64.0.8:53892 - "POST /api/telnyx/webhook HTTP/1.1" 200
2025-12-18T06:22:39.031176327Z [err]  2025-12-18 06:22:39,029 - server - INFO - ✅ Call log updated
2025-12-18T06:22:39.031191198Z [err]  2025-12-18 06:22:39,029 - server - INFO - 🔍 DEBUG Webhook: url='https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', active=True, should_fire=True
2025-12-18T06:22:39.031199356Z [err]  2025-12-18 06:22:39,029 - server - INFO - 📤 Sending call-started webhook to: https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b
2025-12-18T06:22:39.031207760Z [err]  2025-12-18 06:22:39,029 - server - INFO - 🔧 Getting Telnyx API keys for user: dcafa642-6136-4096-b77d-a4cb99a62651
2025-12-18T06:22:39.125690181Z [err]  2025-12-18 06:22:39,123 - key_encryption - WARNING - Failed to decrypt key, assuming unencrypted: 
2025-12-18T06:22:39.218946786Z [err]  2025-12-18 06:22:39,212 - key_encryption - WARNING - Failed to decrypt key, assuming unencrypted: 
2025-12-18T06:22:39.218956967Z [err]  2025-12-18 06:22:39,212 - server - INFO - 🔧 Creating Telnyx service with user's keys...
2025-12-18T06:22:39.259340225Z [err]  2025-12-18 06:22:39,252 - telnyx_service - INFO - Telnyx service initialized with connection: 2777245537294877821
