2025-12-19T00:43:03.000000000Z [inf]  Starting Container
2025-12-19T00:43:20.615404975Z [err]  2025-12-19 00:43:20,609 - server - INFO - ✅ CRM router loaded
2025-12-19T00:43:20.615420847Z [err]  2025-12-19 00:43:20,614 - server - INFO - ✅ QC test router loaded
2025-12-19T00:43:20.622130785Z [err]  2025-12-19 00:43:20,619 - server - INFO - ✅ Agent test router loaded
2025-12-19T00:43:20.630513332Z [err]  2025-12-19 00:43:20,629 - server - INFO - ✅ Director Studio router loaded
2025-12-19T00:43:20.630521219Z [err]  2025-12-19 00:43:20,629 - server - INFO - ✅ QC agents orchestrator loaded
2025-12-19T00:43:20.633107643Z [err]  2025-12-19 00:43:20,630 - server - INFO - ✅ Agent test router loaded
2025-12-19T00:43:20.643204467Z [err]  2025-12-19 00:43:20,640 - server - INFO - ✅ Director Studio router loaded
2025-12-19T00:43:20.643213642Z [err]  2025-12-19 00:43:20,640 - server - INFO - ✅ QC agents orchestrator loaded
2025-12-19T00:43:20.659002195Z [err]  [2025-12-19 00:43:20 +0000] [6] [INFO] Started server process [6]
2025-12-19T00:43:20.659010385Z [err]  [2025-12-19 00:43:20 +0000] [6] [INFO] Waiting for application startup.
2025-12-19T00:43:20.661295446Z [err]  2025-12-19 00:43:20,659 - server - INFO - 🎵 Pre-generating comfort noise file on startup (5 minutes for seamless loops)...
2025-12-19T00:43:20.663142376Z [err]  [2025-12-19 00:43:20 +0000] [3] [INFO] Started server process [3]
2025-12-19T00:43:20.663153165Z [err]  [2025-12-19 00:43:20 +0000] [3] [INFO] Waiting for application startup.
2025-12-19T00:43:20.667755759Z [err]  2025-12-19 00:43:20,666 - server - INFO - 🎵 Pre-generating comfort noise file on startup (5 minutes for seamless loops)...
2025-12-19T00:43:23.365223526Z [err]  2025-12-19 00:43:23,234 - comfort_noise - INFO - Generated continuous comfort noise: /tmp/comfort_noise_continuous.mp3 (300s, white=-83dB, hum=-93dB)
2025-12-19T00:43:23.365230446Z [err]  2025-12-19 00:43:23,243 - server - INFO - ✅ Comfort noise file ready for immediate use
2025-12-19T00:43:23.365236278Z [err]  [2025-12-19 00:43:23 +0000] [4] [INFO] Application startup complete.
2025-12-19T00:43:23.648580516Z [err]  2025-12-19 00:43:23,540 - comfort_noise - INFO - Generated continuous comfort noise: /tmp/comfort_noise_continuous.mp3 (300s, white=-83dB, hum=-93dB)
2025-12-19T00:43:23.648586626Z [err]  2025-12-19 00:43:23,550 - server - INFO - ✅ Comfort noise file ready for immediate use
2025-12-19T00:43:23.648592904Z [err]  [2025-12-19 00:43:23 +0000] [5] [INFO] Application startup complete.
2025-12-19T00:43:28.399672778Z [err]  2025-12-19 00:43:27,972 - comfort_noise - INFO - Generated continuous comfort noise: /tmp/comfort_noise_continuous.mp3 (300s, white=-83dB, hum=-93dB)
2025-12-19T00:43:28.399683765Z [err]  2025-12-19 00:43:27,972 - server - INFO - ✅ Comfort noise file ready for immediate use
2025-12-19T00:43:28.399693887Z [err]  [2025-12-19 00:43:27 +0000] [3] [INFO] Application startup complete.
2025-12-19T00:43:28.399701444Z [err]  2025-12-19 00:43:28,012 - comfort_noise - INFO - Generated continuous comfort noise: /tmp/comfort_noise_continuous.mp3 (300s, white=-83dB, hum=-93dB)
2025-12-19T00:43:28.399710789Z [err]  2025-12-19 00:43:28,012 - server - INFO - ✅ Comfort noise file ready for immediate use
2025-12-19T00:43:28.399719816Z [err]  [2025-12-19 00:43:28 +0000] [6] [INFO] Application startup complete.
2025-12-19T01:17:35.934775010Z [inf]  100.64.0.2:45642 - "GET /api/auth/me HTTP/1.1" 401
2025-12-19T01:17:35.934782553Z [inf]  100.64.0.3:19654 - "POST /api/auth/login HTTP/1.1" 200
2025-12-19T01:17:35.934782903Z [inf]  100.64.0.3:19654 - "OPTIONS /api/auth/login HTTP/1.1" 200
2025-12-19T01:17:35.934795715Z [inf]  100.64.0.3:19654 - "GET /api/agents HTTP/1.1" 200
2025-12-19T01:17:40.181723571Z [inf]  100.64.0.4:15584 - "GET /api/agents HTTP/1.1" 200
2025-12-19T01:17:59.915056922Z [inf]  100.64.0.4:15584 - "OPTIONS /api/telnyx/call/outbound HTTP/1.1" 200
2025-12-19T01:17:59.915063877Z [err]  2025-12-19 01:17:59,280 - server - INFO - 🌐 Created WebSocket stream URL: wss://api.li-ai.org/api/telnyx/audio-stream
2025-12-19T01:17:59.915069271Z [err]  2025-12-19 01:17:59,384 - key_encryption - WARNING - Failed to decrypt key, assuming unencrypted: 
2025-12-19T01:17:59.915106077Z [err]  2025-12-19 01:17:59,481 - key_encryption - WARNING - Failed to decrypt key, assuming unencrypted: 
2025-12-19T01:17:59.915118315Z [err]  2025-12-19 01:17:59,514 - telnyx_service - INFO - Telnyx service initialized with connection: 2777245537294877821
2025-12-19T01:17:59.915154478Z [err]  2025-12-19 01:17:59,514 - telnyx_service - INFO - 📞 Initiating outbound call from +14048000152 to +17708336397
2025-12-19T01:17:59.915160599Z [err]  2025-12-19 01:17:59,514 - telnyx_service - INFO - 🤖 Enabling AMD (premium mode)
2025-12-19T01:17:59.915167418Z [err]  2025-12-19 01:17:59,514 - telnyx_service - INFO - 🌐 Adding streaming parameters: wss://api.li-ai.org/api/telnyx/audio-stream
2025-12-19T01:18:01.324607179Z [err]  2025-12-19 01:18:00,226 - httpx - INFO - HTTP Request: POST https://api.telnyx.com/v2/calls "HTTP/1.1 200 OK"
2025-12-19T01:18:01.324615017Z [err]  2025-12-19 01:18:00,234 - telnyx_service - INFO - ✅ Call initiated: v3:mfMjAlmSxh-U4JSH4KU4FBVBgUZQRhlY1JnkHny1gK72wRVt8R-WVQ
2025-12-19T01:18:01.324623944Z [err]  2025-12-19 01:18:00,403 - server - INFO - 📝 Created call log: v3:mfMjAlmSxh-U4JSH4KU4FBVBgUZQRhlY1JnkHny1gK72wRVt8R-WVQ
2025-12-19T01:18:01.324631587Z [err]  2025-12-19 01:18:00,403 - server - INFO - 🔍 DEBUG Call Initiated Webhook (UI Trigger): url='https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', active=True, should_fire=True
2025-12-19T01:18:01.324639841Z [err]  2025-12-19 01:18:00,403 - server - INFO - 🔍 DEBUG Agent Settings Webhook Context: {'temperature': 0.2, 'max_tokens': 500, 'tts_speed': 1, 'llm_provider': 'grok', 'tts_provider': 'elevenlabs', 'stt_provider': 'soniox', 'enable_comfort_noise': True, 'dead_air_settings': {'silence_timeout_normal': 7, 'silence_timeout_hold_on': 25, 'max_checkins_before_disconnect': 2, 'max_call_duration': 1500, 'checkin_message': 'Are you still there?'}, 'voicemail_detection': {'enabled': True, 'use_telnyx_amd': True, 'telnyx_amd_mode': 'premium', 'use_llm_detection': True, 'disconnect_on_detection': True}, 'deepgram_settings': {'endpointing': 500, 'vad_turnoff': 250, 'utterance_end_ms': 1000, 'interim_results': True, 'smart_format': True}, 'elevenlabs_settings': {'voice_id': 'J5iaaqzR5zn6HFG4jV3b', 'model': 'eleven_turbo_v2_5', 'stability': 0.6, 'similarity_boost': 0.65, 'style': 0.2, 'speed': 1.1, 'use_speaker_boost': True, 'enable_normalization': True, 'enable_ssml_parsing': True}, 'hume_settings': {'voice_name': 'e7af7ed6-3381-48aa-ab97-49485007470b', 'description': 'warm and friendly', 'speed': 1}, 'sesame_settings': {'speaker_id': 0, 'output_format': 'wav'}, 'melo_settings': {'voice': 'EN-US', 'speed': 1.2, 'clone_wav': None}, 'dia_settings': {'voice': 'S1', 'speed': 1, 'response_format': 'wav'}, 'kokoro_settings': {'voice': 'af_bella', 'speed': 1, 'response_format': 'mp3'}, 'chattts_settings': {'voice': 'female_1', 'speed': 1, 'temperature': 0.3, 'response_format': 'wav'}, 'assemblyai_settings': {'sample_rate': 8000, 'word_boost': [], 'enable_extra_session_information': True, 'disable_partial_transcripts': False, 'threshold': 0, 'end_of_turn_confidence_threshold': 0.8, 'min_end_of_turn_silence_when_confident': 500, 'max_turn_silence': 2000}, 'soniox_settings': {'model': 'stt-rt-v3', 'sample_rate': 8000, 'audio_format': 'mulaw', 'num_channels': 1, 'enable_endpoint_detection': True, 'enable_speaker_diarization': False, 'language_hints': ['en'], 'context': ''}, 'post_call_webhook_url': 'https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', 'post_call_webhook_active': True, 'call_started_webhook_url': 'https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', 'call_started_webhook_active': True}
2025-12-19T01:18:02.374028213Z [err]  2025-12-19 01:18:00,535 - server - INFO - 🔌 Incoming Telnyx WebSocket connection
2025-12-19T01:18:02.374209246Z [err]  2025-12-19 01:18:00,404 - server - INFO - 🔍 DEBUG Call Initiated Webhook: url='https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', active=True, should_fire=True
2025-12-19T01:18:02.374219276Z [err]  2025-12-19 01:18:00,404 - server - INFO - 📤 Sending call-initiated webhook to: https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b
2025-12-19T01:18:02.374241490Z [err]  2025-12-19 01:18:00,535 - server - INFO - 🔌🔌🔌 WEBSOCKET CONNECTION ATTEMPT
2025-12-19T01:18:02.374254636Z [err]  2025-12-19 01:18:00,535 - server - INFO -    Client: Address(host='100.64.0.6', port=47380)
2025-12-19T01:18:02.374264869Z [err]  2025-12-19 01:18:00,535 - server - INFO -    Headers: {'host': 'api.li-ai.org', 'user-agent': 'telnyx-websocket', 'connection': 'Upgrade', 'sec-websocket-key': 'KrFI0M9o6QXYrsiET9HkTQ==', 'sec-websocket-version': '13', 'upgrade': 'websocket', 'x-forwarded-for': '192.76.120.151', 'x-forwarded-host': 'api.li-ai.org', 'x-forwarded-proto': 'https', 'x-railway-edge': 'railway/us-west2', 'x-railway-request-id': 'eNxgsg9kSJu6DU7F2prcFg', 'x-real-ip': '192.76.120.151', 'x-request-start': '1766107080310', 'accept-encoding': 'gzip'}
2025-12-19T01:18:02.374273398Z [err]  2025-12-19 01:18:00,535 - server - INFO -    Path: /api/telnyx/audio-stream
2025-12-19T01:18:02.374296458Z [err]  2025-12-19 01:18:00,426 - redis_service - INFO - 📦 Stored call data in Redis: v3:mfMjAlmSxh-U4JSH4KU4FBVBgUZQRhlY1JnkHny1gK72wRVt8R-WVQ (TTL: 3600s)
2025-12-19T01:18:02.374305944Z [err]  2025-12-19 01:18:00,427 - server - INFO - 📦 Call data stored in Redis and memory
2025-12-19T01:18:02.374316481Z [err]  2025-12-19 01:18:00,427 - server - INFO - 📞 Outbound call initiated: v3:mfMjAlmSxh-U4JSH4KU4FBVBgUZQRhlY1JnkHny1gK72wRVt8R-WVQ
2025-12-19T01:18:02.374349851Z [inf]  100.64.0.5:16584 - "POST /api/telnyx/call/outbound HTTP/1.1" 200
2025-12-19T01:18:03.307277761Z [err]  [2025-12-19 01:18:00 +0000] [6] [INFO] ('100.64.0.6', 47380) - "WebSocket /api/telnyx/audio-stream" [accepted]
2025-12-19T01:18:03.307282294Z [err]  2025-12-19 01:18:00,536 - server - INFO - ✅ WebSocket accepted, waiting for Telnyx events
2025-12-19T01:18:03.307287201Z [err]  [2025-12-19 01:18:00 +0000] [6] [INFO] connection open
2025-12-19T01:18:03.307291651Z [err]  2025-12-19 01:18:00,671 - server - INFO - 📨 ========== TELNYX WEBHOOK RECEIVED ==========
2025-12-19T01:18:03.307296517Z [err]  2025-12-19 01:18:00,671 - server - INFO - 📨 Full payload: {'data': {'event_type': 'call.initiated', 'id': 'c146e5d0-7128-4e60-8c10-6b6e89a098fb', 'occurred_at': '2025-12-19T01:18:00.099111Z', 'payload': {'call_control_id': 'v3:mfMjAlmSxh-U4JSH4KU4FBVBgUZQRhlY1JnkHny1gK72wRVt8R-WVQ', 'call_leg_id': '8ecd60a6-dc78-11f0-9a70-02420aef99a0', 'call_session_id': '8ecad836-dc78-11f0-8301-02420aef99a0', 'client_state': None, 'connection_id': '2777245537294877821', 'direction': 'outgoing', 'from': '+14048000152', 'state': 'bridging', 'to': '+17708336397'}, 'record_type': 'event'}, 'meta': {'attempt': 1, 'delivered_to': 'https://api.li-ai.org/api/telnyx/webhook'}}
2025-12-19T01:18:03.307303497Z [err]  2025-12-19 01:18:00,671 - server - INFO - 🎯 Event type: call.initiated, Call ID: v3:mfMjAlmSxh-U4JSH4KU4FBVBgUZQRhlY1JnkHny1gK72wRVt8R-WVQ
2025-12-19T01:18:03.307307692Z [err]  2025-12-19 01:18:00,671 - server - INFO - 📨 ================================================
2025-12-19T01:18:03.307312237Z [err]  2025-12-19 01:18:00,671 - server - INFO - 📞 Call initiated - Direction: outgoing, From: +14048000152, To: +17708336397
2025-12-19T01:18:03.307316639Z [inf]  100.64.0.7:56538 - "POST /api/telnyx/webhook HTTP/1.1" 200
2025-12-19T01:18:03.307323079Z [err]  2025-12-19 01:18:00,691 - server - INFO - 📬 Received Telnyx event: connected
2025-12-19T01:18:03.307327988Z [err]  2025-12-19 01:18:00,691 - server - INFO - 📞 Telnyx connected event received, waiting for 'start'...
2025-12-19T01:18:03.311655402Z [err]  2025-12-19 01:18:01,111 - httpx - INFO - HTTP Request: POST https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b "HTTP/1.1 200 OK"
2025-12-19T01:18:03.311661434Z [err]  2025-12-19 01:18:01,112 - server - INFO - ✅ Call-initiated webhook sent successfully (status=200)
2025-12-19T01:18:04.277434868Z [err]  2025-12-19 01:18:04,274 - server - INFO - 📬 Received Telnyx event: start
2025-12-19T01:18:04.277443872Z [err]  2025-12-19 01:18:04,275 - server - INFO - 🎬 Stream started for call: v3:mfMjAlmSxh-U4JSH4KU4FBVBgUZQRhlY1JnkHny1gK72wRVt8R-WVQ
2025-12-19T01:18:04.287223328Z [err]  2025-12-19 01:18:04,284 - redis_service - INFO - 📥 Retrieved call data from Redis: v3:mfMjAlmSxh-U4JSH4KU4FBVBgUZQRhlY1JnkHny1gK72wRVt8R-WVQ
2025-12-19T01:18:04.287235721Z [err]  2025-12-19 01:18:04,285 - server - INFO - ✅ Call data found after 0s wait
2025-12-19T01:18:04.287241818Z [err]  2025-12-19 01:18:04,285 - server - INFO - ⏳ Session not found locally, waiting briefly for webhook...
2025-12-19T01:18:04.854469643Z [err]  2025-12-19 01:18:04,767 - server - INFO - 🔍 DEBUG Webhook: url='https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', active=True, should_fire=True
2025-12-19T01:18:04.854497960Z [err]  2025-12-19 01:18:04,652 - server - INFO - 📨 ================================================
2025-12-19T01:18:04.854506864Z [err]  2025-12-19 01:18:04,652 - server - INFO - ✅ Call answered: v3:mfMjAlmSxh-U4JSH4KU4FBVBgUZQRhlY1JnkHny1gK72wRVt8R-WVQ
2025-12-19T01:18:04.854518940Z [err]  2025-12-19 01:18:04,652 - server - INFO - 📨 Full payload: {'data': {'event_type': 'call.answered', 'id': '10a3686d-705f-4fbe-9d62-5a478d064a8b', 'occurred_at': '2025-12-19T01:18:04.159117Z', 'payload': {'call_control_id': 'v3:mfMjAlmSxh-U4JSH4KU4FBVBgUZQRhlY1JnkHny1gK72wRVt8R-WVQ', 'call_leg_id': '8ecd60a6-dc78-11f0-9a70-02420aef99a0', 'call_session_id': '8ecad836-dc78-11f0-8301-02420aef99a0', 'client_state': None, 'codec': 'PCMU', 'connection_id': '2777245537294877821', 'from': '+14048000152', 'sampling_rate': 8000, 'start_time': '2025-12-19T01:18:00.099111Z', 'to': '+17708336397'}, 'record_type': 'event'}, 'meta': {'attempt': 1, 'delivered_to': 'https://api.li-ai.org/api/telnyx/webhook'}}
2025-12-19T01:18:04.854529064Z [err]  2025-12-19 01:18:04,652 - server - INFO - 🎯 Event type: call.answered, Call ID: v3:mfMjAlmSxh-U4JSH4KU4FBVBgUZQRhlY1JnkHny1gK72wRVt8R-WVQ
2025-12-19T01:18:04.854529607Z [err]  2025-12-19 01:18:04,662 - redis_service - INFO - 📥 Retrieved call data from Redis: v3:mfMjAlmSxh-U4JSH4KU4FBVBgUZQRhlY1JnkHny1gK72wRVt8R-WVQ
2025-12-19T01:18:04.854538818Z [err]  2025-12-19 01:18:04,663 - server - INFO - ✅ Found call in Redis (multi-worker state sharing working)
2025-12-19T01:18:04.854545909Z [err]  2025-12-19 01:18:04,663 - server - INFO - 📞 Phone numbers added to session: from=+14048000152, to=+17708336397
2025-12-19T01:18:04.854558131Z [err]  2025-12-19 01:18:04,767 - server - INFO - ✅ Call log updated
2025-12-19T01:18:04.854568240Z [err]  2025-12-19 01:18:04,652 - server - INFO - 📨 ========== TELNYX WEBHOOK RECEIVED ==========
2025-12-19T01:18:04.859022710Z [err]  2025-12-19 01:18:04,767 - server - INFO - 📤 Sending call-started webhook to: https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b
2025-12-19T01:18:04.859031323Z [err]  2025-12-19 01:18:04,767 - server - INFO - 🔧 Getting Telnyx API keys for user: dcafa642-6136-4096-b77d-a4cb99a62651
2025-12-19T01:18:04.859038517Z [err]  2025-12-19 01:18:04,786 - server - INFO - ⚠️ Session still not found after wait, will create in worker
2025-12-19T01:18:04.859073940Z [err]  2025-12-19 01:18:04,786 - server - WARNING - ⚠️ Session not found after waiting, creating in WebSocket worker...
2025-12-19T01:18:04.859081180Z [err]  2025-12-19 01:18:04,792 - redis_service - INFO - 📥 Retrieved call data from Redis: v3:mfMjAlmSxh-U4JSH4KU4FBVBgUZQRhlY1JnkHny1gK72wRVt8R-WVQ
2025-12-19T01:18:04.859088304Z [err]  2025-12-19 01:18:04,794 - server - INFO - 📝 Creating session with agent_id=bbeda238-e8d9-4d8c-b93b-1b7694581adb, user_id=dcafa642-6136-4096-b77d-a4cb99a62651
2025-12-19T01:18:04.859094136Z [err]  2025-12-19 01:18:04,794 - calling_service - INFO - 🔍 Checking KB for agent bbeda238-e8d9-4d8c-b93b-1b7694581adb...
2025-12-19T01:18:04.859100143Z [err]  2025-12-19 01:18:04,834 - server - INFO - 📨 ========== TELNYX WEBHOOK RECEIVED ==========
2025-12-19T01:18:04.859107341Z [err]  2025-12-19 01:18:04,834 - server - INFO - 📨 Full payload: {'data': {'event_type': 'streaming.started', 'id': 'a5e38824-49c4-437c-b215-1d30a3652a74', 'occurred_at': '2025-12-19T01:18:04.419110Z', 'payload': {'call_control_id': 'v3:mfMjAlmSxh-U4JSH4KU4FBVBgUZQRhlY1JnkHny1gK72wRVt8R-WVQ', 'call_leg_id': '8ecd60a6-dc78-11f0-9a70-02420aef99a0', 'call_session_id': '8ecad836-dc78-11f0-8301-02420aef99a0', 'client_state': None, 'connection_id': '2777245537294877821', 'stream_id': 'ce8ad769-5e3d-4d93-8d1a-e68ade087708', 'stream_params': {'stream_track': 'inbound', 'stream_url': 'wss://api.li-ai.org/api/telnyx/audio-stream'}, 'stream_type': 'websocket'}, 'record_type': 'event'}, 'meta': {'attempt': 1, 'delivered_to': 'https://api.li-ai.org/api/telnyx/webhook'}}
2025-12-19T01:18:04.859137027Z [err]  2025-12-19 01:18:04,834 - server - INFO - 🎯 Event type: streaming.started, Call ID: v3:mfMjAlmSxh-U4JSH4KU4FBVBgUZQRhlY1JnkHny1gK72wRVt8R-WVQ
2025-12-19T01:18:04.861069451Z [err]  2025-12-19 01:18:04,834 - server - INFO - 📨 ================================================
2025-12-19T01:18:04.861098245Z [inf]  100.64.0.8:17776 - "POST /api/telnyx/webhook HTTP/1.1" 200
2025-12-19T01:18:04.868432219Z [err]  2025-12-19 01:18:04,864 - key_encryption - WARNING - Failed to decrypt key, assuming unencrypted: 
2025-12-19T01:18:04.945758724Z [err]  2025-12-19 01:18:04,925 - calling_service - INFO - 🔍 KB count query completed: 4 items
2025-12-19T01:18:04.945767943Z [err]  2025-12-19 01:18:04,925 - calling_service - INFO - 📚 Agent bbeda238-e8d9-4d8c-b93b-1b7694581adb has 4 KB items - Smart routing enabled (RAG on demand)
