2026-01-10T22:35:50.000000000Z [inf]  Starting Container
2026-01-10T22:36:11.264190741Z [err]  2026-01-10 22:36:03,205 - server - INFO - ✅ QC agent router loaded
2026-01-10T22:36:11.264194039Z [err]  2026-01-10 22:36:03,092 - server - INFO - ✅ CORS configured for origins: ['https://app.li-ai.org', 'https://li-ai.org']
2026-01-10T22:36:11.264195077Z [err]  2026-01-10 22:36:03,185 - server - INFO - ✅ QC agent router loaded
2026-01-10T22:36:11.264201729Z [err]  2026-01-10 22:36:03,237 - server - INFO - ✅ Voice library router loaded
2026-01-10T22:36:11.264205708Z [err]  2026-01-10 22:36:03,206 - server - INFO - ✅ QC learning router loaded
2026-01-10T22:36:11.264206240Z [err]  2026-01-10 22:36:03,093 - server - INFO - ✅ CORS configured for origins: ['https://app.li-ai.org', 'https://li-ai.org']
2026-01-10T22:36:11.264207448Z [err]  2026-01-10 22:36:03,189 - server - INFO - ✅ QC agent router loaded
2026-01-10T22:36:11.264215751Z [err]  2026-01-10 22:36:03,205 - server - INFO - ✅ QC agent router loaded
2026-01-10T22:36:11.264216116Z [err]  2026-01-10 22:36:03,146 - server - INFO - ✅ QC enhanced router loaded
2026-01-10T22:36:11.264224271Z [err]  2026-01-10 22:36:03,151 - server - INFO - ✅ QC enhanced router loaded
2026-01-10T22:36:11.264229137Z [err]  2026-01-10 22:36:03,208 - server - INFO - ✅ QC learning router loaded
2026-01-10T22:36:11.264235562Z [err]  2026-01-10 22:36:03,152 - server - INFO - ✅ QC enhanced router loaded
2026-01-10T22:36:11.264238453Z [err]  2026-01-10 22:36:03,209 - server - INFO - ✅ Voice library router loaded
2026-01-10T22:36:11.264245403Z [err]  2026-01-10 22:36:03,211 - server - INFO - ✅ Voice library router loaded
2026-01-10T22:36:11.264255126Z [err]  2026-01-10 22:36:03,232 - server - INFO - ✅ QC learning router loaded
2026-01-10T22:36:11.265013617Z [err]  2026-01-10 22:36:03,378 - server - INFO - 🎵 Pre-generating comfort noise file on startup (5 minutes for seamless loops)...
2026-01-10T22:36:11.265022213Z [err]  2026-01-10 22:36:03,380 - server - INFO - 🎵 Pre-generating comfort noise file on startup (5 minutes for seamless loops)...
2026-01-10T22:36:11.265026091Z [err]  2026-01-10 22:36:03,237 - server - INFO - ✅ Voice library router loaded
2026-01-10T22:36:11.265032400Z [err]  2026-01-10 22:36:03,309 - server - INFO - ✅ CRM router loaded
2026-01-10T22:36:11.265038034Z [err]  2026-01-10 22:36:03,319 - server - INFO - ✅ CRM router loaded
2026-01-10T22:36:11.265043777Z [err]  2026-01-10 22:36:03,322 - server - INFO - ✅ QC test router loaded
2026-01-10T22:36:11.265049351Z [err]  2026-01-10 22:36:03,324 - server - INFO - ✅ QC test router loaded
2026-01-10T22:36:11.265054708Z [err]  2026-01-10 22:36:03,341 - server - INFO - ✅ Agent test router loaded
2026-01-10T22:36:11.265060004Z [err]  2026-01-10 22:36:03,349 - server - INFO - ✅ Agent test router loaded
2026-01-10T22:36:11.265065120Z [err]  2026-01-10 22:36:03,352 - server - INFO - ✅ Director Studio router loaded
2026-01-10T22:36:11.265070391Z [err]  2026-01-10 22:36:03,352 - server - INFO - ✅ QC agents orchestrator loaded
2026-01-10T22:36:11.265075663Z [err]  2026-01-10 22:36:03,355 - server - INFO - ✅ Director Studio router loaded
2026-01-10T22:36:11.265080980Z [err]  2026-01-10 22:36:03,356 - server - INFO - ✅ QC agents orchestrator loaded
2026-01-10T22:36:11.265086338Z [err]  [2026-01-10 22:36:03 +0000] [4] [INFO] Started server process [4]
2026-01-10T22:36:11.265091704Z [err]  [2026-01-10 22:36:03 +0000] [4] [INFO] Waiting for application startup.
2026-01-10T22:36:11.265097399Z [err]  [2026-01-10 22:36:03 +0000] [6] [INFO] Started server process [6]
2026-01-10T22:36:11.265102656Z [err]  [2026-01-10 22:36:03 +0000] [6] [INFO] Waiting for application startup.
2026-01-10T22:36:11.266384450Z [err]  2026-01-10 22:36:09,596 - comfort_noise - INFO - Generated continuous comfort noise: /tmp/comfort_noise_continuous.mp3 (300s, white=-83dB, hum=-93dB)
2026-01-10T22:36:11.266389507Z [err]  2026-01-10 22:36:03,443 - server - INFO - 🎵 Pre-generating comfort noise file on startup (5 minutes for seamless loops)...
2026-01-10T22:36:11.266390069Z [err]  2026-01-10 22:36:03,417 - server - INFO - ✅ Director Studio router loaded
2026-01-10T22:36:11.266396492Z [err]  2026-01-10 22:36:03,417 - server - INFO - ✅ QC agents orchestrator loaded
2026-01-10T22:36:11.266399399Z [err]  [2026-01-10 22:36:03 +0000] [3] [INFO] Started server process [3]
2026-01-10T22:36:11.266401915Z [err]  2026-01-10 22:36:03,423 - server - INFO - ✅ Director Studio router loaded
2026-01-10T22:36:11.266407924Z [err]  [2026-01-10 22:36:03 +0000] [3] [INFO] Waiting for application startup.
2026-01-10T22:36:11.266408334Z [err]  2026-01-10 22:36:03,424 - server - INFO - ✅ QC agents orchestrator loaded
2026-01-10T22:36:11.266414998Z [err]  [2026-01-10 22:36:03 +0000] [5] [INFO] Started server process [5]
2026-01-10T22:36:11.266416888Z [err]  2026-01-10 22:36:03,450 - server - INFO - 🎵 Pre-generating comfort noise file on startup (5 minutes for seamless loops)...
2026-01-10T22:36:11.266420713Z [err]  [2026-01-10 22:36:03 +0000] [5] [INFO] Waiting for application startup.
2026-01-10T22:36:11.266428245Z [err]  2026-01-10 22:36:03,384 - server - INFO - ✅ CRM router loaded
2026-01-10T22:36:11.266434515Z [err]  2026-01-10 22:36:03,388 - server - INFO - ✅ QC test router loaded
2026-01-10T22:36:11.266442602Z [err]  2026-01-10 22:36:03,389 - server - INFO - ✅ CRM router loaded
2026-01-10T22:36:11.266448758Z [err]  2026-01-10 22:36:03,394 - server - INFO - ✅ QC test router loaded
2026-01-10T22:36:11.266454559Z [err]  2026-01-10 22:36:03,408 - server - INFO - ✅ Agent test router loaded
2026-01-10T22:36:11.266460687Z [err]  2026-01-10 22:36:03,414 - server - INFO - ✅ Agent test router loaded
2026-01-10T22:36:11.267839299Z [err]  2026-01-10 22:36:10,474 - server - INFO - ✅ Mulaw comfort noise ready (240000 bytes)
2026-01-10T22:36:11.267878050Z [err]  2026-01-10 22:36:09,601 - server - INFO - ✅ Comfort noise MP3 ready for immediate use
2026-01-10T22:36:11.267883663Z [err]  2026-01-10 22:36:09,601 - server - INFO - 🎵 Pre-warming mulaw comfort noise for WebSocket streaming...
2026-01-10T22:36:11.267889486Z [err]  2026-01-10 22:36:09,601 - comfort_noise - INFO - 🎵 Loading mulaw comfort noise for WebSocket mixing...
2026-01-10T22:36:11.267895144Z [err]  2026-01-10 22:36:10,057 - comfort_noise - INFO - Generated continuous comfort noise: /tmp/comfort_noise_continuous.mp3 (300s, white=-83dB, hum=-93dB)
2026-01-10T22:36:11.267900664Z [err]  2026-01-10 22:36:10,057 - server - INFO - ✅ Comfort noise MP3 ready for immediate use
2026-01-10T22:36:11.267905737Z [err]  2026-01-10 22:36:10,057 - server - INFO - 🎵 Pre-warming mulaw comfort noise for WebSocket streaming...
2026-01-10T22:36:11.267911407Z [err]  2026-01-10 22:36:10,057 - comfort_noise - INFO - 🎵 Loading mulaw comfort noise for WebSocket mixing...
2026-01-10T22:36:11.267916592Z [err]  2026-01-10 22:36:10,197 - comfort_noise - INFO - Generated continuous comfort noise: /tmp/comfort_noise_continuous.mp3 (300s, white=-83dB, hum=-93dB)
2026-01-10T22:36:11.267921788Z [err]  2026-01-10 22:36:10,204 - server - INFO - ✅ Comfort noise MP3 ready for immediate use
2026-01-10T22:36:11.267927644Z [err]  2026-01-10 22:36:10,204 - server - INFO - 🎵 Pre-warming mulaw comfort noise for WebSocket streaming...
2026-01-10T22:36:11.267933126Z [err]  2026-01-10 22:36:10,204 - comfort_noise - INFO - 🎵 Loading mulaw comfort noise for WebSocket mixing...
2026-01-10T22:36:11.267938473Z [err]  2026-01-10 22:36:10,384 - comfort_noise - INFO - ✅ Generated comfort noise sample: 30s (white=-83dB, hum=-93dB)
2026-01-10T22:36:11.267944018Z [err]  2026-01-10 22:36:10,474 - comfort_noise - INFO - ✅ Generated mulaw comfort noise: 240000 bytes
2026-01-10T22:36:11.269959606Z [err]  2026-01-10 22:36:10,954 - comfort_noise - INFO - ✅ Generated mulaw comfort noise: 240000 bytes
2026-01-10T22:36:11.269962651Z [err]  2026-01-10 22:36:10,605 - comfort_noise - INFO - ✅ Generated comfort noise sample: 30s (white=-83dB, hum=-93dB)
2026-01-10T22:36:11.269967161Z [err]  2026-01-10 22:36:10,955 - server - INFO - ✅ Mulaw comfort noise ready (240000 bytes)
2026-01-10T22:36:11.269969408Z [err]  2026-01-10 22:36:10,702 - comfort_noise - INFO - ✅ Generated mulaw comfort noise: 240000 bytes
2026-01-10T22:36:11.269969678Z [err]  [2026-01-10 22:36:10 +0000] [3] [INFO] Application startup complete.
2026-01-10T22:36:11.269974562Z [err]  2026-01-10 22:36:10,618 - comfort_noise - INFO - Generated continuous comfort noise: /tmp/comfort_noise_continuous.mp3 (300s, white=-83dB, hum=-93dB)
2026-01-10T22:36:11.269974760Z [err]  [2026-01-10 22:36:10 +0000] [5] [INFO] Application startup complete.
2026-01-10T22:36:11.269980565Z [err]  2026-01-10 22:36:10,702 - server - INFO - ✅ Mulaw comfort noise ready (240000 bytes)
2026-01-10T22:36:11.269980911Z [err]  2026-01-10 22:36:10,871 - comfort_noise - INFO - ✅ Generated comfort noise sample: 30s (white=-83dB, hum=-93dB)
2026-01-10T22:36:11.269988245Z [err]  2026-01-10 22:36:10,623 - server - INFO - ✅ Comfort noise MP3 ready for immediate use
2026-01-10T22:36:11.269999202Z [err]  [2026-01-10 22:36:10 +0000] [4] [INFO] Application startup complete.
2026-01-10T22:36:11.270001457Z [err]  2026-01-10 22:36:10,623 - server - INFO - 🎵 Pre-warming mulaw comfort noise for WebSocket streaming...
2026-01-10T22:36:11.270009039Z [err]  2026-01-10 22:36:10,623 - comfort_noise - INFO - 🎵 Loading mulaw comfort noise for WebSocket mixing...
2026-01-10T22:36:11.276876056Z [err]  2026-01-10 22:36:11,275 - comfort_noise - INFO - ✅ Generated comfort noise sample: 30s (white=-83dB, hum=-93dB)
2026-01-10T22:36:11.357807971Z [err]  2026-01-10 22:36:11,356 - comfort_noise - INFO - ✅ Generated mulaw comfort noise: 240000 bytes
2026-01-10T22:36:11.357816157Z [err]  2026-01-10 22:36:11,357 - server - INFO - ✅ Mulaw comfort noise ready (240000 bytes)
2026-01-10T22:36:11.357821373Z [err]  [2026-01-10 22:36:11 +0000] [6] [INFO] Application startup complete.
2026-01-10T22:37:01.504532726Z [inf]  100.64.0.2:15136 - "GET /api/agents HTTP/1.1" 200
2026-01-10T22:37:01.504553295Z [inf]  100.64.0.2:15136 - "GET /api/auth/me HTTP/1.1" 200
2026-01-10T22:37:01.580996627Z [inf]  100.64.0.3:38946 - "OPTIONS /api/telnyx/call/outbound HTTP/1.1" 200
2026-01-10T22:37:02.444794969Z [err]  2026-01-10 22:37:02,354 - key_encryption - WARNING - Failed to decrypt key, assuming unencrypted: 
2026-01-10T22:37:02.444856563Z [err]  2026-01-10 22:37:02,261 - server - INFO - 🌐 Created WebSocket stream URL: wss://api.li-ai.org/api/telnyx/audio-stream
2026-01-10T22:37:02.447513377Z [err]  2026-01-10 22:37:02,444 - key_encryption - WARNING - Failed to decrypt key, assuming unencrypted: 
2026-01-10T22:37:02.472387027Z [err]  2026-01-10 22:37:02,467 - telnyx_service - INFO - Telnyx service initialized with connection: 2777245537294877821
2026-01-10T22:37:02.472393548Z [err]  2026-01-10 22:37:02,467 - telnyx_service - INFO - 📞 Initiating outbound call from +14048000152 to 17702563625
2026-01-10T22:37:02.472398533Z [err]  2026-01-10 22:37:02,467 - telnyx_service - INFO - 🤖 Enabling AMD (premium mode)
2026-01-10T22:37:02.472403367Z [err]  2026-01-10 22:37:02,467 - telnyx_service - INFO - 🌐 Adding streaming parameters: wss://api.li-ai.org/api/telnyx/audio-stream
2026-01-10T22:37:02.764629533Z [err]  2026-01-10 22:37:02,749 - httpx - INFO - HTTP Request: POST https://api.telnyx.com/v2/calls "HTTP/1.1 422 Unprocessable Entity"
2026-01-10T22:37:02.764636491Z [err]  2026-01-10 22:37:02,750 - telnyx_service - ERROR - ❌ Error initiating call: Error code: 422 - {'errors': [{'code': '10016', 'title': 'Phone number must be in +E164 format', 'source': {'pointer': '/to'}, 'detail': "The 'to' parameter must be a phone number in +E164 format or a SIP endpoint."}]}
2026-01-10T22:37:02.764641296Z [inf]  100.64.0.2:15136 - "POST /api/telnyx/call/outbound HTTP/1.1" 500
2026-01-10T22:37:22.770331293Z [err]  2026-01-10 22:37:20,558 - server - INFO - 🌐 Created WebSocket stream URL: wss://api.li-ai.org/api/telnyx/audio-stream
2026-01-10T22:37:22.770338062Z [err]  2026-01-10 22:37:20,649 - key_encryption - WARNING - Failed to decrypt key, assuming unencrypted: 
2026-01-10T22:37:22.770342290Z [err]  2026-01-10 22:37:20,740 - key_encryption - WARNING - Failed to decrypt key, assuming unencrypted: 
2026-01-10T22:37:22.770346198Z [err]  2026-01-10 22:37:20,768 - telnyx_service - INFO - Telnyx service initialized with connection: 2777245537294877821
2026-01-10T22:37:22.770350742Z [err]  2026-01-10 22:37:20,768 - telnyx_service - INFO - 📞 Initiating outbound call from +14048000152 to +17702563625
2026-01-10T22:37:22.770354854Z [err]  2026-01-10 22:37:20,768 - telnyx_service - INFO - 🤖 Enabling AMD (premium mode)
2026-01-10T22:37:22.770360111Z [err]  2026-01-10 22:37:20,768 - telnyx_service - INFO - 🌐 Adding streaming parameters: wss://api.li-ai.org/api/telnyx/audio-stream
2026-01-10T22:37:22.770364028Z [err]  2026-01-10 22:37:21,338 - httpx - INFO - HTTP Request: POST https://api.telnyx.com/v2/calls "HTTP/1.1 200 OK"
2026-01-10T22:37:22.770367938Z [err]  2026-01-10 22:37:21,341 - telnyx_service - INFO - ✅ Call initiated: v3:c7A7uI-JVU7SVUNvfmOwbYiXXbCJwmepi978iOhjckv_D8CXLMsNFA
2026-01-10T22:37:22.770371749Z [err]  2026-01-10 22:37:21,442 - server - INFO - 📝 Created call log: v3:c7A7uI-JVU7SVUNvfmOwbYiXXbCJwmepi978iOhjckv_D8CXLMsNFA
2026-01-10T22:37:22.770375939Z [err]  2026-01-10 22:37:21,442 - server - INFO - 🔍 DEBUG Call Initiated Webhook (UI Trigger): url='https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', active=True, should_fire=True
2026-01-10T22:37:22.770379810Z [err]  2026-01-10 22:37:21,443 - server - INFO - 🔍 DEBUG Agent Settings Webhook Context: {'temperature': 0.2, 'max_tokens': 500, 'tts_speed': 1, 'llm_provider': 'grok', 'tts_provider': 'elevenlabs', 'stt_provider': 'soniox', 'enable_comfort_noise': True, 'dead_air_settings': {'silence_timeout_normal': 7, 'silence_timeout_hold_on': 25, 'max_checkins_before_disconnect': 2, 'max_call_duration': 1500, 'checkin_message': 'Are you still there?'}, 'voicemail_detection': {'enabled': True, 'use_telnyx_amd': True, 'telnyx_amd_mode': 'premium', 'use_llm_detection': True, 'disconnect_on_detection': True}, 'deepgram_settings': {'endpointing': 500, 'vad_turnoff': 250, 'utterance_end_ms': 1000, 'interim_results': True, 'smart_format': True}, 'elevenlabs_settings': {'voice_id': 'J5iaaqzR5zn6HFG4jV3b', 'model': 'eleven_turbo_v2_5', 'stability': 0.6, 'similarity_boost': 0.65, 'style': 0.2, 'speed': 1.1, 'use_speaker_boost': True, 'enable_normalization': True, 'enable_ssml_parsing': True}, 'hume_settings': {'voice_name': 'e7af7ed6-3381-48aa-ab97-49485007470b', 'description': 'warm and friendly', 'speed': 1}, 'sesame_settings': {'speaker_id': 0, 'output_format': 'wav'}, 'melo_settings': {'voice': 'EN-US', 'speed': 1.2, 'clone_wav': None}, 'dia_settings': {'voice': 'S1', 'speed': 1, 'response_format': 'wav'}, 'kokoro_settings': {'voice': 'af_bella', 'speed': 1, 'response_format': 'mp3'}, 'chattts_settings': {'voice': 'female_1', 'speed': 1, 'temperature': 0.3, 'response_format': 'wav'}, 'assemblyai_settings': {'sample_rate': 8000, 'word_boost': [], 'enable_extra_session_information': True, 'disable_partial_transcripts': False, 'threshold': 0, 'end_of_turn_confidence_threshold': 0.8, 'min_end_of_turn_silence_when_confident': 500, 'max_turn_silence': 2000}, 'soniox_settings': {'model': 'stt-rt-v3', 'sample_rate': 8000, 'audio_format': 'mulaw', 'num_channels': 1, 'enable_endpoint_detection': True, 'enable_speaker_diarization': False, 'language_hints': ['en'], 'context': ''}, 'barge_in_settings': {'enable_verbose_barge_in': True, 'word_count_threshold': 10, 'interruption_prompt': 'The user is speaking for a long time. Interrupt them politely but firmly to acknowledge what they said and guide the conversation back to the goal. start by saying an elongated why whhhhyyyy...'}, 'post_call_webhook_url': 'https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', 'post_call_webhook_active': True, 'call_started_webhook_url': 'https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', 'call_started_webhook_active': True}
2026-01-10T22:37:22.772192925Z [err]  2026-01-10 22:37:21,645 - server - INFO -    Client: Address(host='100.64.0.5', port=56170)
2026-01-10T22:37:22.772198512Z [err]  2026-01-10 22:37:21,443 - server - INFO - 🔍 DEBUG Call Initiated Webhook: url='https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', active=True, should_fire=True
2026-01-10T22:37:22.772208209Z [err]  2026-01-10 22:37:21,645 - server - INFO -    Headers: {'host': 'api.li-ai.org', 'user-agent': 'telnyx-websocket', 'connection': 'Upgrade', 'sec-websocket-key': 'bJbKM38XKk8oUcRNySENEw==', 'sec-websocket-version': '13', 'upgrade': 'websocket', 'x-forwarded-for': '192.76.120.151', 'x-forwarded-host': 'api.li-ai.org', 'x-forwarded-proto': 'https', 'x-railway-edge': 'railway/us-west2', 'x-railway-request-id': 'xLNsm-fcRRWK0P6R9I3ezw', 'x-real-ip': '192.76.120.151', 'x-request-start': '1768084641423', 'accept-encoding': 'gzip'}
2026-01-10T22:37:22.772213858Z [err]  2026-01-10 22:37:21,443 - server - INFO - 📤 Sending call-initiated webhook to: https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b
2026-01-10T22:37:22.772224373Z [err]  2026-01-10 22:37:21,448 - redis_service - INFO - 📦 Stored call data in Redis: v3:c7A7uI-JVU7SVUNvfmOwbYiXXbCJwmepi978iOhjckv_D8CXLMsNFA (TTL: 3600s)
2026-01-10T22:37:22.772228658Z [err]  2026-01-10 22:37:21,448 - server - INFO - 📦 Call data stored in Redis and memory
2026-01-10T22:37:22.772233742Z [err]  2026-01-10 22:37:21,448 - server - INFO - 📞 Outbound call initiated: v3:c7A7uI-JVU7SVUNvfmOwbYiXXbCJwmepi978iOhjckv_D8CXLMsNFA
2026-01-10T22:37:22.772238589Z [inf]  100.64.0.4:22764 - "POST /api/telnyx/call/outbound HTTP/1.1" 200
2026-01-10T22:37:22.772243206Z [err]  2026-01-10 22:37:21,533 - httpx - INFO - HTTP Request: POST https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b "HTTP/1.1 530 <none>"
2026-01-10T22:37:22.772249261Z [err]  2026-01-10 22:37:21,534 - server - WARNING - ⚠️ Call-initiated webhook returned status 530: <!doctype html>
2026-01-10T22:37:22.772254925Z [err]  <!--[if lt IE 7]> <html class="no-js ie6 oldie" lang="en-US"> <![endif]-->
2026-01-10T22:37:22.772259865Z [err]  <!--[if IE 7]>    <html class="no-js ie7 oldie" lang="en-US"> <![endif]-->
2026-01-10T22:37:22.772264028Z [err]  <!--[if IE 8]>    <html class="no-
2026-01-10T22:37:22.772268507Z [err]  2026-01-10 22:37:21,645 - server - INFO - 🔌🔌🔌 WEBSOCKET CONNECTION ATTEMPT
2026-01-10T22:37:22.773536053Z [err]  2026-01-10 22:37:21,645 - server - INFO -    Path: /api/telnyx/audio-stream
2026-01-10T22:37:22.773543960Z [err]  2026-01-10 22:37:21,680 - server - INFO - 🎯 Event type: call.initiated, Call ID: v3:c7A7uI-JVU7SVUNvfmOwbYiXXbCJwmepi978iOhjckv_D8CXLMsNFA
2026-01-10T22:37:22.773544473Z [err]  2026-01-10 22:37:21,645 - server - INFO - 🔌 Incoming Telnyx WebSocket connection
2026-01-10T22:37:22.773553416Z [err]  [2026-01-10 22:37:21 +0000] [4] [INFO] ('100.64.0.5', 56170) - "WebSocket /api/telnyx/audio-stream" [accepted]
2026-01-10T22:37:22.773561135Z [err]  2026-01-10 22:37:21,680 - server - INFO - 📨 ================================================
2026-01-10T22:37:22.773562616Z [err]  2026-01-10 22:37:21,645 - server - INFO - ✅ WebSocket accepted, waiting for Telnyx events
2026-01-10T22:37:22.773573092Z [err]  2026-01-10 22:37:21,680 - server - INFO - 📞 Call initiated - Direction: outgoing, From: +14048000152, To: +17702563625
2026-01-10T22:37:22.773577352Z [err]  [2026-01-10 22:37:21 +0000] [4] [INFO] connection open
2026-01-10T22:37:22.773586928Z [inf]  100.64.0.6:39486 - "POST /api/telnyx/webhook HTTP/1.1" 200
2026-01-10T22:37:22.773587701Z [err]  2026-01-10 22:37:21,679 - server - INFO - 📨 ========== TELNYX WEBHOOK RECEIVED ==========
2026-01-10T22:37:22.773596434Z [err]  2026-01-10 22:37:21,680 - server - INFO - 📨 Full payload: {'data': {'event_type': 'call.initiated', 'id': 'c4019a03-f7b1-428c-81d3-68a6c0a2c08b', 'occurred_at': '2026-01-10T22:37:21.129207Z', 'payload': {'call_control_id': 'v3:c7A7uI-JVU7SVUNvfmOwbYiXXbCJwmepi978iOhjckv_D8CXLMsNFA', 'call_leg_id': 'ed21457e-ee74-11f0-abb4-02420aef99a0', 'call_session_id': 'ed1e93a6-ee74-11f0-ad93-02420aef99a0', 'client_state': None, 'connection_id': '2777245537294877821', 'direction': 'outgoing', 'from': '+14048000152', 'state': 'bridging', 'to': '+17702563625'}, 'record_type': 'event'}, 'meta': {'attempt': 1, 'delivered_to': 'https://api.li-ai.org/api/telnyx/webhook'}}
2026-01-10T22:37:22.775372697Z [err]  2026-01-10 22:37:21,797 - server - INFO - 📬 Received Telnyx event: connected
2026-01-10T22:37:22.775377875Z [err]  2026-01-10 22:37:21,797 - server - INFO - 📞 Telnyx connected event received, waiting for 'start'...
2026-01-10T22:37:42.777250987Z [err]  2026-01-10 22:37:41,220 - server - INFO - 🌐 Created WebSocket stream URL: wss://api.li-ai.org/api/telnyx/audio-stream
2026-01-10T22:37:42.777262629Z [err]  2026-01-10 22:37:41,316 - key_encryption - WARNING - Failed to decrypt key, assuming unencrypted: 
2026-01-10T22:37:42.777267702Z [err]  2026-01-10 22:37:41,411 - key_encryption - WARNING - Failed to decrypt key, assuming unencrypted: 
2026-01-10T22:37:42.777272328Z [err]  2026-01-10 22:37:41,431 - telnyx_service - INFO - Telnyx service initialized with connection: 2777245537294877821
2026-01-10T22:37:42.777277185Z [err]  2026-01-10 22:37:41,431 - telnyx_service - INFO - 📞 Initiating outbound call from +14048000152 to +17708336397
2026-01-10T22:37:42.777282942Z [err]  2026-01-10 22:37:41,431 - telnyx_service - INFO - 🤖 Enabling AMD (premium mode)
2026-01-10T22:37:42.777287550Z [err]  2026-01-10 22:37:41,431 - telnyx_service - INFO - 🌐 Adding streaming parameters: wss://api.li-ai.org/api/telnyx/audio-stream
2026-01-10T22:37:42.777292090Z [err]  2026-01-10 22:37:41,931 - httpx - INFO - HTTP Request: POST https://api.telnyx.com/v2/calls "HTTP/1.1 200 OK"
2026-01-10T22:37:42.777297132Z [err]  2026-01-10 22:37:41,933 - telnyx_service - INFO - ✅ Call initiated: v3:BD_VJynhmh13Ulku0FD_IuQq8F7AQuSaQg-ZWmR3-bl6HuByLSbSLg
