2025-12-28T09:32:34.000000000Z [inf]  Starting Container
2025-12-28T09:32:55.185049379Z [err]  2025-12-28 09:32:52,794 - server - INFO - ✅ Connection libraries pre-warmed (websockets, httpx, ElevenLabs, Soniox)
2025-12-28T09:32:55.185053109Z [err]  2025-12-28 09:32:52,796 - server - INFO - ✅ Connection libraries pre-warmed (websockets, httpx, ElevenLabs, Soniox)
2025-12-28T09:32:55.186313591Z [err]  2025-12-28 09:32:52,824 - server - INFO - ✅ QC enhanced router loaded
2025-12-28T09:32:55.186322332Z [err]  2025-12-28 09:32:52,848 - server - INFO - ✅ QC enhanced router loaded
2025-12-28T09:32:55.186329584Z [err]  2025-12-28 09:32:52,862 - server - INFO - ✅ QC agent router loaded
2025-12-28T09:32:55.186336533Z [err]  2025-12-28 09:32:52,883 - server - INFO - ✅ QC learning router loaded
2025-12-28T09:32:55.186345264Z [err]  2025-12-28 09:32:52,883 - server - INFO - ✅ QC agent router loaded
2025-12-28T09:32:55.186354038Z [err]  2025-12-28 09:32:52,893 - server - INFO - ✅ CORS configured for origins: ['https://app.li-ai.org', 'https://li-ai.org']
2025-12-28T09:32:55.186362659Z [err]  2025-12-28 09:32:52,894 - server - INFO - ✅ CORS configured for origins: ['https://app.li-ai.org', 'https://li-ai.org']
2025-12-28T09:32:55.186371621Z [err]  2025-12-28 09:32:52,902 - server - INFO - ✅ QC learning router loaded
2025-12-28T09:32:55.186380166Z [err]  2025-12-28 09:32:52,939 - server - INFO - ✅ QC enhanced router loaded
2025-12-28T09:32:55.186385902Z [err]  2025-12-28 09:32:52,942 - server - INFO - ✅ QC enhanced router loaded
2025-12-28T09:32:55.186391212Z [err]  2025-12-28 09:32:52,971 - server - INFO - ✅ QC agent router loaded
2025-12-28T09:32:55.186396951Z [err]  2025-12-28 09:32:52,975 - server - INFO - ✅ QC agent router loaded
2025-12-28T09:32:55.186406333Z [err]  2025-12-28 09:32:52,978 - server - INFO - ✅ CRM router loaded
2025-12-28T09:32:55.186413876Z [err]  2025-12-28 09:32:52,988 - server - INFO - ✅ QC learning router loaded
2025-12-28T09:32:55.186419249Z [err]  2025-12-28 09:32:52,989 - server - INFO - ✅ QC test router loaded
2025-12-28T09:32:55.186424834Z [err]  2025-12-28 09:32:52,992 - server - INFO - ✅ QC learning router loaded
2025-12-28T09:32:55.186430347Z [err]  2025-12-28 09:32:52,994 - server - INFO - ✅ CRM router loaded
2025-12-28T09:32:55.186435850Z [err]  2025-12-28 09:32:52,998 - server - INFO - ✅ QC test router loaded
2025-12-28T09:32:55.187361680Z [err]  2025-12-28 09:32:53,006 - server - INFO - ✅ Agent test router loaded
2025-12-28T09:32:55.187370758Z [err]  2025-12-28 09:32:53,014 - server - INFO - ✅ Agent test router loaded
2025-12-28T09:32:55.187375938Z [err]  2025-12-28 09:32:53,016 - server - INFO - ✅ Director Studio router loaded
2025-12-28T09:32:55.187380439Z [err]  2025-12-28 09:32:53,016 - server - INFO - ✅ QC agents orchestrator loaded
2025-12-28T09:32:55.187384429Z [err]  2025-12-28 09:32:53,020 - server - INFO - ✅ Director Studio router loaded
2025-12-28T09:32:55.187389699Z [err]  2025-12-28 09:32:53,020 - server - INFO - ✅ QC agents orchestrator loaded
2025-12-28T09:32:55.187393702Z [err]  [2025-12-28 09:32:53 +0000] [6] [INFO] Started server process [6]
2025-12-28T09:32:55.187397491Z [err]  [2025-12-28 09:32:53 +0000] [6] [INFO] Waiting for application startup.
2025-12-28T09:32:55.187405586Z [err]  [2025-12-28 09:32:53 +0000] [3] [INFO] Started server process [3]
2025-12-28T09:32:55.187410314Z [err]  [2025-12-28 09:32:53 +0000] [3] [INFO] Waiting for application startup.
2025-12-28T09:32:55.187416656Z [err]  2025-12-28 09:32:53,052 - server - INFO - 🎵 Pre-generating comfort noise file on startup (5 minutes for seamless loops)...
2025-12-28T09:32:55.187421067Z [err]  2025-12-28 09:32:53,053 - server - INFO - 🎵 Pre-generating comfort noise file on startup (5 minutes for seamless loops)...
2025-12-28T09:32:55.187425592Z [err]  2025-12-28 09:32:53,082 - server - INFO - ✅ CRM router loaded
2025-12-28T09:32:55.187432381Z [err]  2025-12-28 09:32:53,086 - server - INFO - ✅ QC test router loaded
2025-12-28T09:32:55.187436982Z [err]  2025-12-28 09:32:53,086 - server - INFO - ✅ CRM router loaded
2025-12-28T09:32:55.187442247Z [err]  2025-12-28 09:32:53,090 - server - INFO - ✅ QC test router loaded
2025-12-28T09:32:55.187446036Z [err]  2025-12-28 09:32:53,097 - server - INFO - ✅ Agent test router loaded
2025-12-28T09:32:55.188668538Z [err]  2025-12-28 09:32:53,102 - server - INFO - ✅ Agent test router loaded
2025-12-28T09:32:55.188676072Z [err]  2025-12-28 09:32:53,103 - server - INFO - ✅ Director Studio router loaded
2025-12-28T09:32:55.188682386Z [err]  2025-12-28 09:32:53,103 - server - INFO - ✅ QC agents orchestrator loaded
2025-12-28T09:32:55.188687827Z [err]  2025-12-28 09:32:53,108 - server - INFO - ✅ Director Studio router loaded
2025-12-28T09:32:55.188693129Z [err]  2025-12-28 09:32:53,108 - server - INFO - ✅ QC agents orchestrator loaded
2025-12-28T09:32:55.188698923Z [err]  [2025-12-28 09:32:53 +0000] [4] [INFO] Started server process [4]
2025-12-28T09:32:55.188705188Z [err]  [2025-12-28 09:32:53 +0000] [4] [INFO] Waiting for application startup.
2025-12-28T09:32:55.188710653Z [err]  2025-12-28 09:32:53,122 - server - INFO - 🎵 Pre-generating comfort noise file on startup (5 minutes for seamless loops)...
2025-12-28T09:32:55.188717033Z [err]  [2025-12-28 09:32:53 +0000] [5] [INFO] Started server process [5]
2025-12-28T09:32:55.188723303Z [err]  [2025-12-28 09:32:53 +0000] [5] [INFO] Waiting for application startup.
2025-12-28T09:32:55.188729595Z [err]  2025-12-28 09:32:53,126 - server - INFO - 🎵 Pre-generating comfort noise file on startup (5 minutes for seamless loops)...
2025-12-28T09:33:00.940008139Z [err]  2025-12-28 09:33:00,813 - server - INFO - ✅ Comfort noise MP3 ready for immediate use
2025-12-28T09:33:00.940016252Z [err]  2025-12-28 09:33:00,813 - server - INFO - 🎵 Pre-warming mulaw comfort noise for WebSocket streaming...
2025-12-28T09:33:00.940023217Z [err]  2025-12-28 09:33:00,813 - comfort_noise - INFO - 🎵 Loading mulaw comfort noise for WebSocket mixing...
2025-12-28T09:33:00.940028572Z [err]  2025-12-28 09:33:00,855 - comfort_noise - INFO - Generated continuous comfort noise: /tmp/comfort_noise_continuous.mp3 (300s, white=-83dB, hum=-93dB)
2025-12-28T09:33:00.940034804Z [err]  2025-12-28 09:33:00,860 - server - INFO - ✅ Comfort noise MP3 ready for immediate use
2025-12-28T09:33:00.940040765Z [err]  2025-12-28 09:33:00,860 - server - INFO - 🎵 Pre-warming mulaw comfort noise for WebSocket streaming...
2025-12-28T09:33:00.940045581Z [err]  2025-12-28 09:33:00,860 - comfort_noise - INFO - 🎵 Loading mulaw comfort noise for WebSocket mixing...
2025-12-28T09:33:00.940051578Z [err]  2025-12-28 09:33:00,879 - comfort_noise - INFO - Generated continuous comfort noise: /tmp/comfort_noise_continuous.mp3 (300s, white=-83dB, hum=-93dB)
2025-12-28T09:33:00.940058600Z [err]  2025-12-28 09:33:00,879 - server - INFO - ✅ Comfort noise MP3 ready for immediate use
2025-12-28T09:33:00.940064824Z [err]  2025-12-28 09:33:00,879 - server - INFO - 🎵 Pre-warming mulaw comfort noise for WebSocket streaming...
2025-12-28T09:33:00.940072000Z [err]  2025-12-28 09:33:00,879 - comfort_noise - INFO - 🎵 Loading mulaw comfort noise for WebSocket mixing...
2025-12-28T09:33:00.940191569Z [err]  2025-12-28 09:33:00,809 - comfort_noise - INFO - Generated continuous comfort noise: /tmp/comfort_noise_continuous.mp3 (300s, white=-83dB, hum=-93dB)
2025-12-28T09:33:00.959621765Z [err]  2025-12-28 09:33:00,957 - comfort_noise - INFO - Generated continuous comfort noise: /tmp/comfort_noise_continuous.mp3 (300s, white=-83dB, hum=-93dB)
2025-12-28T09:33:00.959627872Z [err]  2025-12-28 09:33:00,958 - server - INFO - ✅ Comfort noise MP3 ready for immediate use
2025-12-28T09:33:00.959632585Z [err]  2025-12-28 09:33:00,958 - server - INFO - 🎵 Pre-warming mulaw comfort noise for WebSocket streaming...
2025-12-28T09:33:00.959638003Z [err]  2025-12-28 09:33:00,958 - comfort_noise - INFO - 🎵 Loading mulaw comfort noise for WebSocket mixing...
2025-12-28T09:33:01.551259843Z [err]  2025-12-28 09:33:01,543 - comfort_noise - INFO - ✅ Generated comfort noise sample: 30s (white=-83dB, hum=-93dB)
2025-12-28T09:33:01.592958754Z [err]  2025-12-28 09:33:01,574 - comfort_noise - INFO - ✅ Generated comfort noise sample: 30s (white=-83dB, hum=-93dB)
2025-12-28T09:33:01.592963113Z [err]  2025-12-28 09:33:01,591 - comfort_noise - INFO - ✅ Generated comfort noise sample: 30s (white=-83dB, hum=-93dB)
2025-12-28T09:33:01.633212648Z [err]  2025-12-28 09:33:01,630 - comfort_noise - INFO - ✅ Generated mulaw comfort noise: 240000 bytes
2025-12-28T09:33:01.633218242Z [err]  2025-12-28 09:33:01,631 - server - INFO - ✅ Mulaw comfort noise ready (240000 bytes)
2025-12-28T09:33:01.633223592Z [err]  [2025-12-28 09:33:01 +0000] [6] [INFO] Application startup complete.
2025-12-28T09:33:01.655450826Z [err]  2025-12-28 09:33:01,644 - comfort_noise - INFO - ✅ Generated comfort noise sample: 30s (white=-83dB, hum=-93dB)
2025-12-28T09:33:01.661269262Z [err]  2025-12-28 09:33:01,656 - comfort_noise - INFO - ✅ Generated mulaw comfort noise: 240000 bytes
2025-12-28T09:33:01.661275504Z [err]  2025-12-28 09:33:01,656 - server - INFO - ✅ Mulaw comfort noise ready (240000 bytes)
2025-12-28T09:33:01.661279629Z [err]  [2025-12-28 09:33:01 +0000] [5] [INFO] Application startup complete.
2025-12-28T09:33:01.673443701Z [err]  2025-12-28 09:33:01,670 - comfort_noise - INFO - ✅ Generated mulaw comfort noise: 240000 bytes
2025-12-28T09:33:01.673449948Z [err]  2025-12-28 09:33:01,670 - server - INFO - ✅ Mulaw comfort noise ready (240000 bytes)
2025-12-28T09:33:01.673453910Z [err]  [2025-12-28 09:33:01 +0000] [3] [INFO] Application startup complete.
2025-12-28T09:33:01.731590908Z [err]  2025-12-28 09:33:01,727 - comfort_noise - INFO - ✅ Generated mulaw comfort noise: 240000 bytes
2025-12-28T09:33:01.731597613Z [err]  2025-12-28 09:33:01,728 - server - INFO - ✅ Mulaw comfort noise ready (240000 bytes)
2025-12-28T09:33:01.731602406Z [err]  [2025-12-28 09:33:01 +0000] [4] [INFO] Application startup complete.
2025-12-28T09:33:51.819477581Z [inf]  100.64.0.2:52858 - "GET /api/auth/me HTTP/1.1" 401
2025-12-28T09:33:51.819485307Z [inf]  100.64.0.3:60958 - "OPTIONS /api/auth/login HTTP/1.1" 200
2025-12-28T09:33:52.306418278Z [inf]  100.64.0.2:52858 - "POST /api/auth/login HTTP/1.1" 200
2025-12-28T09:33:53.172415234Z [inf]  100.64.0.2:52858 - "GET /api/agents HTTP/1.1" 200
2025-12-28T09:33:55.689197889Z [inf]  100.64.0.2:52858 - "GET /api/agents HTTP/1.1" 200
2025-12-28T09:34:15.604728929Z [inf]  100.64.0.3:60958 - "OPTIONS /api/telnyx/call/outbound HTTP/1.1" 200
2025-12-28T09:34:15.604733430Z [err]  2025-12-28 09:34:11,679 - server - INFO - 🌐 Created WebSocket stream URL: wss://api.li-ai.org/api/telnyx/audio-stream
2025-12-28T09:34:15.604737427Z [err]  2025-12-28 09:34:11,773 - key_encryption - WARNING - Failed to decrypt key, assuming unencrypted: 
2025-12-28T09:34:15.604743413Z [err]  2025-12-28 09:34:11,862 - key_encryption - WARNING - Failed to decrypt key, assuming unencrypted: 
2025-12-28T09:34:15.604747769Z [err]  2025-12-28 09:34:11,892 - telnyx_service - INFO - Telnyx service initialized with connection: 2777245537294877821
2025-12-28T09:34:15.604751668Z [err]  2025-12-28 09:34:11,892 - telnyx_service - INFO - 📞 Initiating outbound call from +14048000152 to +!7708336397
2025-12-28T09:34:15.604755868Z [err]  2025-12-28 09:34:11,892 - telnyx_service - INFO - 🤖 Enabling AMD (premium mode)
2025-12-28T09:34:15.604759950Z [err]  2025-12-28 09:34:11,892 - telnyx_service - INFO - 🌐 Adding streaming parameters: wss://api.li-ai.org/api/telnyx/audio-stream
2025-12-28T09:34:15.604765196Z [err]  2025-12-28 09:34:12,262 - httpx - INFO - HTTP Request: POST https://api.telnyx.com/v2/calls "HTTP/1.1 422 Unprocessable Entity"
2025-12-28T09:34:15.604768666Z [err]  2025-12-28 09:34:12,263 - telnyx_service - ERROR - ❌ Error initiating call: Error code: 422 - {'errors': [{'code': '10016', 'title': 'Phone number must be in +E164 format', 'source': {'pointer': '/to'}, 'detail': "The 'to' parameter must be a phone number in +E164 format or a SIP endpoint."}]}
2025-12-28T09:34:15.604772287Z [inf]  100.64.0.4:22302 - "POST /api/telnyx/call/outbound HTTP/1.1" 500
2025-12-28T09:34:16.157152111Z [err]  2025-12-28 09:34:16,147 - server - INFO - 🌐 Created WebSocket stream URL: wss://api.li-ai.org/api/telnyx/audio-stream
2025-12-28T09:34:16.298701737Z [err]  2025-12-28 09:34:16,236 - key_encryption - WARNING - Failed to decrypt key, assuming unencrypted: 
2025-12-28T09:34:16.339477199Z [err]  2025-12-28 09:34:16,325 - key_encryption - WARNING - Failed to decrypt key, assuming unencrypted: 
2025-12-28T09:34:16.345078143Z [err]  2025-12-28 09:34:16,344 - telnyx_service - INFO - Telnyx service initialized with connection: 2777245537294877821
2025-12-28T09:34:16.345084162Z [err]  2025-12-28 09:34:16,344 - telnyx_service - INFO - 📞 Initiating outbound call from +14048000152 to +!7708336397
2025-12-28T09:34:16.345090073Z [err]  2025-12-28 09:34:16,344 - telnyx_service - INFO - 🤖 Enabling AMD (premium mode)
2025-12-28T09:34:16.345096141Z [err]  2025-12-28 09:34:16,344 - telnyx_service - INFO - 🌐 Adding streaming parameters: wss://api.li-ai.org/api/telnyx/audio-stream
2025-12-28T09:34:16.616146619Z [err]  2025-12-28 09:34:16,611 - httpx - INFO - HTTP Request: POST https://api.telnyx.com/v2/calls "HTTP/1.1 422 Unprocessable Entity"
2025-12-28T09:34:16.616156204Z [err]  2025-12-28 09:34:16,612 - telnyx_service - ERROR - ❌ Error initiating call: Error code: 422 - {'errors': [{'code': '10016', 'title': 'Phone number must be in +E164 format', 'source': {'pointer': '/to'}, 'detail': "The 'to' parameter must be a phone number in +E164 format or a SIP endpoint."}]}
2025-12-28T09:34:16.616163373Z [inf]  100.64.0.4:22302 - "POST /api/telnyx/call/outbound HTTP/1.1" 500
2025-12-28T09:34:19.615340193Z [inf]  100.64.0.5:17854 - "POST /api/auth/logout HTTP/1.1" 200
2025-12-28T09:34:22.351257786Z [inf]  100.64.0.5:17854 - "POST /api/auth/login HTTP/1.1" 200
2025-12-28T09:34:23.215783096Z [inf]  100.64.0.5:17854 - "GET /api/agents HTTP/1.1" 200
2025-12-28T09:34:24.010998330Z [inf]  100.64.0.5:17856 - "GET /api/agents HTTP/1.1" 200
2025-12-28T09:34:44.134785461Z [err]  2025-12-28 09:34:37,307 - server - INFO - 🌐 Created WebSocket stream URL: wss://api.li-ai.org/api/telnyx/audio-stream
2025-12-28T09:34:44.134790442Z [err]  2025-12-28 09:34:37,396 - key_encryption - WARNING - Failed to decrypt key, assuming unencrypted: 
2025-12-28T09:34:44.134795481Z [err]  2025-12-28 09:34:37,485 - key_encryption - WARNING - Failed to decrypt key, assuming unencrypted: 
2025-12-28T09:34:44.134800304Z [err]  2025-12-28 09:34:37,507 - telnyx_service - INFO - Telnyx service initialized with connection: 2777245537294877821
2025-12-28T09:34:44.134805047Z [err]  2025-12-28 09:34:37,507 - telnyx_service - INFO - 📞 Initiating outbound call from +14048000152 to +17708336397
2025-12-28T09:34:44.134810009Z [err]  2025-12-28 09:34:37,507 - telnyx_service - INFO - 🤖 Enabling AMD (premium mode)
2025-12-28T09:34:44.134814681Z [err]  2025-12-28 09:34:37,507 - telnyx_service - INFO - 🌐 Adding streaming parameters: wss://api.li-ai.org/api/telnyx/audio-stream
2025-12-28T09:34:44.134819354Z [err]  2025-12-28 09:34:38,493 - httpx - INFO - HTTP Request: POST https://api.telnyx.com/v2/calls "HTTP/1.1 200 OK"
2025-12-28T09:34:44.134823938Z [err]  2025-12-28 09:34:38,496 - telnyx_service - INFO - ✅ Call initiated: v3:cVRJJDYptpCtTbNbdfsidzV4Qm7HHA914kDcy7B2E1Qc4FdY3a8qtg
2025-12-28T09:34:44.134828110Z [err]  2025-12-28 09:34:38,600 - server - INFO - 📝 Created call log: v3:cVRJJDYptpCtTbNbdfsidzV4Qm7HHA914kDcy7B2E1Qc4FdY3a8qtg
2025-12-28T09:34:44.134833212Z [err]  2025-12-28 09:34:38,600 - server - INFO - 🔍 DEBUG Call Initiated Webhook (UI Trigger): url='https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', active=True, should_fire=True
2025-12-28T09:34:44.134837634Z [err]  2025-12-28 09:34:38,600 - server - INFO - 🔍 DEBUG Agent Settings Webhook Context: {'temperature': 0.2, 'max_tokens': 500, 'tts_speed': 1, 'llm_provider': 'grok', 'tts_provider': 'elevenlabs', 'stt_provider': 'soniox', 'enable_comfort_noise': True, 'dead_air_settings': {'silence_timeout_normal': 7, 'silence_timeout_hold_on': 25, 'max_checkins_before_disconnect': 2, 'max_call_duration': 1500, 'checkin_message': 'Are you still there?'}, 'voicemail_detection': {'enabled': True, 'use_telnyx_amd': True, 'telnyx_amd_mode': 'premium', 'use_llm_detection': True, 'disconnect_on_detection': True}, 'deepgram_settings': {'endpointing': 500, 'vad_turnoff': 250, 'utterance_end_ms': 1000, 'interim_results': True, 'smart_format': True}, 'elevenlabs_settings': {'voice_id': 'J5iaaqzR5zn6HFG4jV3b', 'model': 'eleven_turbo_v2_5', 'stability': 0.6, 'similarity_boost': 0.65, 'style': 0.2, 'speed': 1.1, 'use_speaker_boost': True, 'enable_normalization': True, 'enable_ssml_parsing': True}, 'hume_settings': {'voice_name': 'e7af7ed6-3381-48aa-ab97-49485007470b', 'description': 'warm and friendly', 'speed': 1}, 'sesame_settings': {'speaker_id': 0, 'output_format': 'wav'}, 'melo_settings': {'voice': 'EN-US', 'speed': 1.2, 'clone_wav': None}, 'dia_settings': {'voice': 'S1', 'speed': 1, 'response_format': 'wav'}, 'kokoro_settings': {'voice': 'af_bella', 'speed': 1, 'response_format': 'mp3'}, 'chattts_settings': {'voice': 'female_1', 'speed': 1, 'temperature': 0.3, 'response_format': 'wav'}, 'assemblyai_settings': {'sample_rate': 8000, 'word_boost': [], 'enable_extra_session_information': True, 'disable_partial_transcripts': False, 'threshold': 0, 'end_of_turn_confidence_threshold': 0.8, 'min_end_of_turn_silence_when_confident': 500, 'max_turn_silence': 2000}, 'soniox_settings': {'model': 'stt-rt-v3', 'sample_rate': 8000, 'audio_format': 'mulaw', 'num_channels': 1, 'enable_endpoint_detection': True, 'enable_speaker_diarization': False, 'language_hints': ['en'], 'context': ''}, 'post_call_webhook_url': 'https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', 'post_call_webhook_active': True, 'call_started_webhook_url': 'https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', 'call_started_webhook_active': True}
2025-12-28T09:34:44.140078661Z [err]  2025-12-28 09:34:38,600 - server - INFO - 🔍 DEBUG Call Initiated Webhook: url='https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b', active=True, should_fire=True
2025-12-28T09:34:44.140086056Z [err]  2025-12-28 09:34:38,600 - server - INFO - 📤 Sending call-initiated webhook to: https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b
2025-12-28T09:34:44.140091603Z [err]  2025-12-28 09:34:38,628 - redis_service - INFO - 📦 Stored call data in Redis: v3:cVRJJDYptpCtTbNbdfsidzV4Qm7HHA914kDcy7B2E1Qc4FdY3a8qtg (TTL: 3600s)
2025-12-28T09:34:44.140098416Z [err]  2025-12-28 09:34:38,628 - server - INFO - 📦 Call data stored in Redis and memory
2025-12-28T09:34:44.140106741Z [err]  2025-12-28 09:34:38,628 - server - INFO - 📞 Outbound call initiated: v3:cVRJJDYptpCtTbNbdfsidzV4Qm7HHA914kDcy7B2E1Qc4FdY3a8qtg
2025-12-28T09:34:44.140113192Z [inf]  100.64.0.6:29574 - "POST /api/telnyx/call/outbound HTTP/1.1" 200
2025-12-28T09:34:44.140119773Z [err]  2025-12-28 09:34:38,830 - server - INFO - 🔌🔌🔌 WEBSOCKET CONNECTION ATTEMPT
2025-12-28T09:34:44.140125554Z [err]  2025-12-28 09:34:38,830 - server - INFO -    Client: Address(host='100.64.0.7', port=43360)
2025-12-28T09:34:44.140131434Z [err]  2025-12-28 09:34:38,830 - server - INFO -    Headers: {'host': 'api.li-ai.org', 'user-agent': 'telnyx-websocket', 'connection': 'Upgrade', 'sec-websocket-key': 'fPGAwr7hR/92kAaXlBH2FA==', 'sec-websocket-version': '13', 'upgrade': 'websocket', 'x-forwarded-for': '192.76.120.151', 'x-forwarded-host': 'api.li-ai.org', 'x-forwarded-proto': 'https', 'x-railway-edge': 'railway/us-west2', 'x-railway-request-id': '-58TUZDISwaSRS-DLPU1MQ', 'x-real-ip': '192.76.120.151', 'x-request-start': '1766914478598', 'accept-encoding': 'gzip'}
2025-12-28T09:34:44.140137495Z [err]  2025-12-28 09:34:38,830 - server - INFO -    Path: /api/telnyx/audio-stream
2025-12-28T09:34:44.140143453Z [err]  2025-12-28 09:34:38,830 - server - INFO - 🔌 Incoming Telnyx WebSocket connection
2025-12-28T09:34:44.140150531Z [err]  [2025-12-28 09:34:38 +0000] [6] [INFO] ('100.64.0.7', 43360) - "WebSocket /api/telnyx/audio-stream" [accepted]
2025-12-28T09:34:44.140156872Z [err]  2025-12-28 09:34:38,830 - server - INFO - ✅ WebSocket accepted, waiting for Telnyx events
2025-12-28T09:34:44.140163200Z [err]  [2025-12-28 09:34:38 +0000] [6] [INFO] connection open
2025-12-28T09:34:44.140170111Z [err]  2025-12-28 09:34:38,863 - server - INFO - 📨 ========== TELNYX WEBHOOK RECEIVED ==========
2025-12-28T09:34:44.140177187Z [err]  2025-12-28 09:34:38,863 - server - INFO - 📨 Full payload: {'data': {'event_type': 'call.initiated', 'id': '82a2e2e5-d1ea-461e-b444-4b9b2c12fc1e', 'occurred_at': '2025-12-28T09:34:38.300561Z', 'payload': {'call_control_id': 'v3:cVRJJDYptpCtTbNbdfsidzV4Qm7HHA914kDcy7B2E1Qc4FdY3a8qtg', 'call_leg_id': '6d87e66e-e3d0-11f0-a887-02420aef98a0', 'call_session_id': '6d852bd6-e3d0-11f0-9f1f-02420aef98a0', 'client_state': None, 'connection_id': '2777245537294877821', 'direction': 'outgoing', 'from': '+14048000152', 'state': 'bridging', 'to': '+17708336397'}, 'record_type': 'event'}, 'meta': {'attempt': 1, 'delivered_to': 'https://api.li-ai.org/api/telnyx/webhook'}}
2025-12-28T09:34:44.140184445Z [err]  2025-12-28 09:34:38,863 - server - INFO - 🎯 Event type: call.initiated, Call ID: v3:cVRJJDYptpCtTbNbdfsidzV4Qm7HHA914kDcy7B2E1Qc4FdY3a8qtg
2025-12-28T09:34:44.140191205Z [err]  2025-12-28 09:34:38,863 - server - INFO - 📨 ================================================
2025-12-28T09:34:44.140196525Z [err]  2025-12-28 09:34:38,863 - server - INFO - 📞 Call initiated - Direction: outgoing, From: +14048000152, To: +17708336397
2025-12-28T09:34:44.140201415Z [inf]  100.64.0.8:48262 - "POST /api/telnyx/webhook HTTP/1.1" 200
2025-12-28T09:34:44.140205809Z [err]  2025-12-28 09:34:38,995 - server - INFO - 📬 Received Telnyx event: connected
2025-12-28T09:34:44.140210182Z [err]  2025-12-28 09:34:38,995 - server - INFO - 📞 Telnyx connected event received, waiting for 'start'...
2025-12-28T09:34:44.140214386Z [err]  2025-12-28 09:34:39,122 - httpx - INFO - HTTP Request: POST https://n8n.outlier-agency.com/webhook/2adb150a-9e08-4053-9fa4-e47df18bf39b "HTTP/1.1 200 OK"
2025-12-28T09:34:44.140218810Z [err]  2025-12-28 09:34:39,123 - server - INFO - ✅ Call-initiated webhook sent successfully (status=200)
